RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,Turnover
66133,20009,Washington,DC,Washington,District of Columbia,34,2009-11,7.032
66133,20009,Washington,DC,Washington,District of Columbia,34,2009-12,7.0393
66133,20009,Washington,DC,Washington,District of Columbia,34,2010-01,7.1039
66133,20009,Washington,DC,Washington,District of Columbia,34,2010-02,7.4324
66133,20009,Washington,DC,Washington,District of Columbia,34,2010-03,7.6355
66133,20009,Washington,DC,Washington,District of Columbia,34,2010-04,7.4231
66133,20009,Washington,DC,Washington,District of Columbia,34,2010-05,7.497
66133,20009,Washington,DC,Washington,District of Columbia,34,2010-06,7.3585
66133,20009,Washington,DC,Washington,District of Columbia,34,2010-07,7.2946
66133,20009,Washington,DC,Washington,District of Columbia,34,2010-08,7.2669
66133,20009,Washington,DC,Washington,District of Columbia,34,2010-09,6.9984
66133,20009,Washington,DC,Washington,District of Columbia,34,2010-10,6.6931
66133,20009,Washington,DC,Washington,District of Columbia,34,2010-11,6.6753
66133,20009,Washington,DC,Washington,District of Columbia,34,2010-12,6.5444
66133,20009,Washington,DC,Washington,District of Columbia,34,2011-01,6.655
66133,20009,Washington,DC,Washington,District of Columbia,34,2011-02,6.7078
66133,20009,Washington,DC,Washington,District of Columbia,34,2011-03,6.4204
66133,20009,Washington,DC,Washington,District of Columbia,34,2011-04,6.3191
66133,20009,Washington,DC,Washington,District of Columbia,34,2011-05,6.1993
66133,20009,Washington,DC,Washington,District of Columbia,34,2011-06,6.1409
66133,20009,Washington,DC,Washington,District of Columbia,34,2011-07,5.9173
66133,20009,Washington,DC,Washington,District of Columbia,34,2011-08,5.7734
66133,20009,Washington,DC,Washington,District of Columbia,34,2011-09,5.703
66133,20009,Washington,DC,Washington,District of Columbia,34,2011-10,5.676
66133,20009,Washington,DC,Washington,District of Columbia,34,2011-11,5.4601
66133,20009,Washington,DC,Washington,District of Columbia,34,2011-12,5.5775
66133,20009,Washington,DC,Washington,District of Columbia,34,2012-01,5.7845
66133,20009,Washington,DC,Washington,District of Columbia,34,2012-02,5.8261
66133,20009,Washington,DC,Washington,District of Columbia,34,2012-03,6.0835
66133,20009,Washington,DC,Washington,District of Columbia,34,2012-04,6.2622
66133,20009,Washington,DC,Washington,District of Columbia,34,2012-05,6.1661
66133,20009,Washington,DC,Washington,District of Columbia,34,2012-06,6.1568
66133,20009,Washington,DC,Washington,District of Columbia,34,2012-07,6.3649
66133,20009,Washington,DC,Washington,District of Columbia,34,2012-08,6.3308
66133,20009,Washington,DC,Washington,District of Columbia,34,2012-09,6.5042
66133,20009,Washington,DC,Washington,District of Columbia,34,2012-10,6.7037
66133,20009,Washington,DC,Washington,District of Columbia,34,2012-11,7.0413
66133,20009,Washington,DC,Washington,District of Columbia,34,2012-12,7.2234
66133,20009,Washington,DC,Washington,District of Columbia,34,2013-01,7.5095
66133,20009,Washington,DC,Washington,District of Columbia,34,2013-02,7.7697
66133,20009,Washington,DC,Washington,District of Columbia,34,2013-03,7.7523
66133,20009,Washington,DC,Washington,District of Columbia,34,2013-04,8.0732
66133,20009,Washington,DC,Washington,District of Columbia,34,2013-05,8.7236
66133,20009,Washington,DC,Washington,District of Columbia,34,2013-06,9.4866
66133,20009,Washington,DC,Washington,District of Columbia,34,2013-07,9.7677
66133,20009,Washington,DC,Washington,District of Columbia,34,2013-08,9.903
66133,20009,Washington,DC,Washington,District of Columbia,34,2013-09,9.6502
66133,20009,Washington,DC,Washington,District of Columbia,34,2013-10,9.6928
66133,20009,Washington,DC,Washington,District of Columbia,34,2013-11,9.5566
66133,20009,Washington,DC,Washington,District of Columbia,34,2013-12,9.3779
66133,20009,Washington,DC,Washington,District of Columbia,34,2014-01,9.2162
66133,20009,Washington,DC,Washington,District of Columbia,34,2014-02,8.9694
66133,20009,Washington,DC,Washington,District of Columbia,34,2014-03,8.7993
