RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,UnsoldReos
66133,20009,Washington,DC,Washington,District of Columbia,32,2006-02,58.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2006-03,54.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2006-04,50.7
66133,20009,Washington,DC,Washington,District of Columbia,32,2006-05,47.5
66133,20009,Washington,DC,Washington,District of Columbia,32,2006-06,44.9
66133,20009,Washington,DC,Washington,District of Columbia,32,2006-07,42.9
66133,20009,Washington,DC,Washington,District of Columbia,32,2006-08,41.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2006-09,40.1
66133,20009,Washington,DC,Washington,District of Columbia,32,2006-10,39.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2006-11,38.8
66133,20009,Washington,DC,Washington,District of Columbia,32,2006-12,38.6
66133,20009,Washington,DC,Washington,District of Columbia,32,2007-01,38.6
66133,20009,Washington,DC,Washington,District of Columbia,32,2007-02,38.9
66133,20009,Washington,DC,Washington,District of Columbia,32,2007-03,39.4
66133,20009,Washington,DC,Washington,District of Columbia,32,2007-04,40.1
66133,20009,Washington,DC,Washington,District of Columbia,32,2007-05,41
66133,20009,Washington,DC,Washington,District of Columbia,32,2007-06,42
66133,20009,Washington,DC,Washington,District of Columbia,32,2007-07,43.2
66133,20009,Washington,DC,Washington,District of Columbia,32,2007-08,44.5
66133,20009,Washington,DC,Washington,District of Columbia,32,2007-09,45.9
66133,20009,Washington,DC,Washington,District of Columbia,32,2007-10,47.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2007-11,48.8
66133,20009,Washington,DC,Washington,District of Columbia,32,2007-12,50.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2008-01,51.8
66133,20009,Washington,DC,Washington,District of Columbia,32,2008-02,53.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2008-03,54.5
66133,20009,Washington,DC,Washington,District of Columbia,32,2008-04,55.7
66133,20009,Washington,DC,Washington,District of Columbia,32,2008-05,56.5
66133,20009,Washington,DC,Washington,District of Columbia,32,2008-06,57.1
66133,20009,Washington,DC,Washington,District of Columbia,32,2008-07,57.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2008-08,57.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2008-09,56.9
66133,20009,Washington,DC,Washington,District of Columbia,32,2008-10,56.2
66133,20009,Washington,DC,Washington,District of Columbia,32,2008-11,55.4
66133,20009,Washington,DC,Washington,District of Columbia,32,2008-12,54.6
66133,20009,Washington,DC,Washington,District of Columbia,32,2009-01,53.6
66133,20009,Washington,DC,Washington,District of Columbia,32,2009-02,52.7
66133,20009,Washington,DC,Washington,District of Columbia,32,2009-03,52
66133,20009,Washington,DC,Washington,District of Columbia,32,2009-04,51.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2009-05,50.8
66133,20009,Washington,DC,Washington,District of Columbia,32,2009-06,50.6
66133,20009,Washington,DC,Washington,District of Columbia,32,2009-07,50.7
66133,20009,Washington,DC,Washington,District of Columbia,32,2009-08,51.1
66133,20009,Washington,DC,Washington,District of Columbia,32,2009-09,51.7
66133,20009,Washington,DC,Washington,District of Columbia,32,2009-10,52.6
66133,20009,Washington,DC,Washington,District of Columbia,32,2009-11,53.8
66133,20009,Washington,DC,Washington,District of Columbia,32,2009-12,55.1
66133,20009,Washington,DC,Washington,District of Columbia,32,2010-01,56.5
66133,20009,Washington,DC,Washington,District of Columbia,32,2010-02,57.8
66133,20009,Washington,DC,Washington,District of Columbia,32,2010-03,59.1
66133,20009,Washington,DC,Washington,District of Columbia,32,2010-04,60.1
66133,20009,Washington,DC,Washington,District of Columbia,32,2010-05,61
66133,20009,Washington,DC,Washington,District of Columbia,32,2010-06,61.6
66133,20009,Washington,DC,Washington,District of Columbia,32,2010-07,61.9
66133,20009,Washington,DC,Washington,District of Columbia,32,2010-08,61.9
66133,20009,Washington,DC,Washington,District of Columbia,32,2010-09,61.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2010-10,60.2
66133,20009,Washington,DC,Washington,District of Columbia,32,2010-11,58.7
66133,20009,Washington,DC,Washington,District of Columbia,32,2010-12,57.1
66133,20009,Washington,DC,Washington,District of Columbia,32,2011-01,55.4
66133,20009,Washington,DC,Washington,District of Columbia,32,2011-02,53.5
66133,20009,Washington,DC,Washington,District of Columbia,32,2011-03,51.7
66133,20009,Washington,DC,Washington,District of Columbia,32,2011-04,49.8
66133,20009,Washington,DC,Washington,District of Columbia,32,2011-05,48
66133,20009,Washington,DC,Washington,District of Columbia,32,2011-06,46.4
66133,20009,Washington,DC,Washington,District of Columbia,32,2011-07,44.8
66133,20009,Washington,DC,Washington,District of Columbia,32,2011-08,43.5
66133,20009,Washington,DC,Washington,District of Columbia,32,2011-09,42.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2011-10,41.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2011-11,40.4
66133,20009,Washington,DC,Washington,District of Columbia,32,2011-12,39.6
66133,20009,Washington,DC,Washington,District of Columbia,32,2012-01,38.9
66133,20009,Washington,DC,Washington,District of Columbia,32,2012-02,38.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2012-03,37.9
66133,20009,Washington,DC,Washington,District of Columbia,32,2012-04,37.5
66133,20009,Washington,DC,Washington,District of Columbia,32,2012-05,37.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2012-06,37.2
66133,20009,Washington,DC,Washington,District of Columbia,32,2012-07,37.1
66133,20009,Washington,DC,Washington,District of Columbia,32,2012-08,37.1
66133,20009,Washington,DC,Washington,District of Columbia,32,2012-09,37.2
66133,20009,Washington,DC,Washington,District of Columbia,32,2012-10,37.4
66133,20009,Washington,DC,Washington,District of Columbia,32,2012-11,37.7
66133,20009,Washington,DC,Washington,District of Columbia,32,2012-12,38
66133,20009,Washington,DC,Washington,District of Columbia,32,2013-01,38.4
66133,20009,Washington,DC,Washington,District of Columbia,32,2013-02,38.7
66133,20009,Washington,DC,Washington,District of Columbia,32,2013-03,39.2
66133,20009,Washington,DC,Washington,District of Columbia,32,2013-04,39.7
66133,20009,Washington,DC,Washington,District of Columbia,32,2013-05,40.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2013-06,40.8
66133,20009,Washington,DC,Washington,District of Columbia,32,2013-07,41.4
66133,20009,Washington,DC,Washington,District of Columbia,32,2013-08,42
66133,20009,Washington,DC,Washington,District of Columbia,32,2013-09,42.6
66133,20009,Washington,DC,Washington,District of Columbia,32,2013-10,43.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2013-11,44
66133,20009,Washington,DC,Washington,District of Columbia,32,2013-12,44.8
66133,20009,Washington,DC,Washington,District of Columbia,32,2014-01,45.6
66133,20009,Washington,DC,Washington,District of Columbia,32,2014-02,46.5
66133,20009,Washington,DC,Washington,District of Columbia,32,2014-03,47.4
66133,20009,Washington,DC,Washington,District of Columbia,32,2014-04,48.4
66133,20009,Washington,DC,Washington,District of Columbia,32,2014-05,49.5
66133,20009,Washington,DC,Washington,District of Columbia,32,2014-06,50.7
66133,20009,Washington,DC,Washington,District of Columbia,32,2014-07,51.9
66133,20009,Washington,DC,Washington,District of Columbia,32,2014-08,53.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2014-09,54.7
66133,20009,Washington,DC,Washington,District of Columbia,32,2014-10,56.2
66133,20009,Washington,DC,Washington,District of Columbia,32,2014-11,57.7
66133,20009,Washington,DC,Washington,District of Columbia,32,2014-12,59.2
66133,20009,Washington,DC,Washington,District of Columbia,32,2015-01,60.6
66133,20009,Washington,DC,Washington,District of Columbia,32,2015-02,61.8
66133,20009,Washington,DC,Washington,District of Columbia,32,2015-03,62.9
66133,20009,Washington,DC,Washington,District of Columbia,32,2015-04,63.8
66133,20009,Washington,DC,Washington,District of Columbia,32,2015-05,64.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2015-06,64.5
66133,20009,Washington,DC,Washington,District of Columbia,32,2015-07,64.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2015-08,63.6
66133,20009,Washington,DC,Washington,District of Columbia,32,2015-09,62.6
66133,20009,Washington,DC,Washington,District of Columbia,32,2015-10,61.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2015-11,59.6
66133,20009,Washington,DC,Washington,District of Columbia,32,2015-12,57.9
66133,20009,Washington,DC,Washington,District of Columbia,32,2016-01,56.1
66133,20009,Washington,DC,Washington,District of Columbia,32,2016-02,54.3
66133,20009,Washington,DC,Washington,District of Columbia,32,2016-03,52.4
66126,20002,Washington,DC,Washington,District of Columbia,37,2006-02,69.7
66126,20002,Washington,DC,Washington,District of Columbia,37,2006-03,72.3
66126,20002,Washington,DC,Washington,District of Columbia,37,2006-04,74.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2006-05,77.5
66126,20002,Washington,DC,Washington,District of Columbia,37,2006-06,79.9
66126,20002,Washington,DC,Washington,District of Columbia,37,2006-07,83.7
66126,20002,Washington,DC,Washington,District of Columbia,37,2006-08,85.5
66126,20002,Washington,DC,Washington,District of Columbia,37,2006-09,86.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2006-10,87.6
66126,20002,Washington,DC,Washington,District of Columbia,37,2006-11,88.2
66126,20002,Washington,DC,Washington,District of Columbia,37,2006-12,88.9
66126,20002,Washington,DC,Washington,District of Columbia,37,2007-01,89.3
66126,20002,Washington,DC,Washington,District of Columbia,37,2007-02,89.7
66126,20002,Washington,DC,Washington,District of Columbia,37,2007-03,90.3
66126,20002,Washington,DC,Washington,District of Columbia,37,2007-04,91.2
66126,20002,Washington,DC,Washington,District of Columbia,37,2007-05,92.3
66126,20002,Washington,DC,Washington,District of Columbia,37,2007-06,94.1
66126,20002,Washington,DC,Washington,District of Columbia,37,2007-07,96.3
66126,20002,Washington,DC,Washington,District of Columbia,37,2007-08,99.5
66126,20002,Washington,DC,Washington,District of Columbia,37,2007-09,103.2
66126,20002,Washington,DC,Washington,District of Columbia,37,2007-10,107.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2007-11,113
66126,20002,Washington,DC,Washington,District of Columbia,37,2007-12,118.5
66126,20002,Washington,DC,Washington,District of Columbia,37,2008-01,124.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2008-02,131.4
66126,20002,Washington,DC,Washington,District of Columbia,37,2008-03,137.9
66126,20002,Washington,DC,Washington,District of Columbia,37,2008-04,144.4
66126,20002,Washington,DC,Washington,District of Columbia,37,2008-05,150.1
66126,20002,Washington,DC,Washington,District of Columbia,37,2008-06,154.9
66126,20002,Washington,DC,Washington,District of Columbia,37,2008-07,159.1
66126,20002,Washington,DC,Washington,District of Columbia,37,2008-08,162
66126,20002,Washington,DC,Washington,District of Columbia,37,2008-09,163.6
66126,20002,Washington,DC,Washington,District of Columbia,37,2008-10,164.2
66126,20002,Washington,DC,Washington,District of Columbia,37,2008-11,164
66126,20002,Washington,DC,Washington,District of Columbia,37,2008-12,163.7
66126,20002,Washington,DC,Washington,District of Columbia,37,2009-01,162.4
66126,20002,Washington,DC,Washington,District of Columbia,37,2009-02,161.2
66126,20002,Washington,DC,Washington,District of Columbia,37,2009-03,160.7
66126,20002,Washington,DC,Washington,District of Columbia,37,2009-04,160.2
66126,20002,Washington,DC,Washington,District of Columbia,37,2009-05,160.1
66126,20002,Washington,DC,Washington,District of Columbia,37,2009-06,161
66126,20002,Washington,DC,Washington,District of Columbia,37,2009-07,163
66126,20002,Washington,DC,Washington,District of Columbia,37,2009-08,166.3
66126,20002,Washington,DC,Washington,District of Columbia,37,2009-09,170.5
66126,20002,Washington,DC,Washington,District of Columbia,37,2009-10,175.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2009-11,182.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2009-12,190.3
66126,20002,Washington,DC,Washington,District of Columbia,37,2010-01,199
66126,20002,Washington,DC,Washington,District of Columbia,37,2010-02,207.7
66126,20002,Washington,DC,Washington,District of Columbia,37,2010-03,216.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2010-04,225.7
66126,20002,Washington,DC,Washington,District of Columbia,37,2010-05,234.7
66126,20002,Washington,DC,Washington,District of Columbia,37,2010-06,243
66126,20002,Washington,DC,Washington,District of Columbia,37,2010-07,250.5
66126,20002,Washington,DC,Washington,District of Columbia,37,2010-08,258.5
66126,20002,Washington,DC,Washington,District of Columbia,37,2010-09,262.9
66126,20002,Washington,DC,Washington,District of Columbia,37,2010-10,264
66126,20002,Washington,DC,Washington,District of Columbia,37,2010-11,263
66126,20002,Washington,DC,Washington,District of Columbia,37,2010-12,260.6
66126,20002,Washington,DC,Washington,District of Columbia,37,2011-01,256.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2011-02,251.2
66126,20002,Washington,DC,Washington,District of Columbia,37,2011-03,245.1
66126,20002,Washington,DC,Washington,District of Columbia,37,2011-04,237
66126,20002,Washington,DC,Washington,District of Columbia,37,2011-05,228
66126,20002,Washington,DC,Washington,District of Columbia,37,2011-06,218.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2011-07,209.3
66126,20002,Washington,DC,Washington,District of Columbia,37,2011-08,199.3
66126,20002,Washington,DC,Washington,District of Columbia,37,2011-09,189.7
66126,20002,Washington,DC,Washington,District of Columbia,37,2011-10,179.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2011-11,170.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2011-12,161.7
66126,20002,Washington,DC,Washington,District of Columbia,37,2012-01,153.3
66126,20002,Washington,DC,Washington,District of Columbia,37,2012-02,145.1
66126,20002,Washington,DC,Washington,District of Columbia,37,2012-03,138.2
66126,20002,Washington,DC,Washington,District of Columbia,37,2012-04,131.9
66126,20002,Washington,DC,Washington,District of Columbia,37,2012-05,126.5
66126,20002,Washington,DC,Washington,District of Columbia,37,2012-06,121.7
66126,20002,Washington,DC,Washington,District of Columbia,37,2012-07,117.6
66126,20002,Washington,DC,Washington,District of Columbia,37,2012-08,113.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2012-09,111.1
66126,20002,Washington,DC,Washington,District of Columbia,37,2012-10,108.9
66126,20002,Washington,DC,Washington,District of Columbia,37,2012-11,107
66126,20002,Washington,DC,Washington,District of Columbia,37,2012-12,105.5
66126,20002,Washington,DC,Washington,District of Columbia,37,2013-01,104.1
66126,20002,Washington,DC,Washington,District of Columbia,37,2013-02,102.6
66126,20002,Washington,DC,Washington,District of Columbia,37,2013-03,101.6
66126,20002,Washington,DC,Washington,District of Columbia,37,2013-04,100.5
66126,20002,Washington,DC,Washington,District of Columbia,37,2013-05,99.6
66126,20002,Washington,DC,Washington,District of Columbia,37,2013-06,98.5
66126,20002,Washington,DC,Washington,District of Columbia,37,2013-07,97
66126,20002,Washington,DC,Washington,District of Columbia,37,2013-08,95.7
66126,20002,Washington,DC,Washington,District of Columbia,37,2013-09,94.4
66126,20002,Washington,DC,Washington,District of Columbia,37,2013-10,93
66126,20002,Washington,DC,Washington,District of Columbia,37,2013-11,91.7
66126,20002,Washington,DC,Washington,District of Columbia,37,2013-12,90.6
66126,20002,Washington,DC,Washington,District of Columbia,37,2014-01,89.3
66126,20002,Washington,DC,Washington,District of Columbia,37,2014-02,88.2
66126,20002,Washington,DC,Washington,District of Columbia,37,2014-03,87
66126,20002,Washington,DC,Washington,District of Columbia,37,2014-04,85.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2014-05,84.6
66126,20002,Washington,DC,Washington,District of Columbia,37,2014-06,83.5
66126,20002,Washington,DC,Washington,District of Columbia,37,2014-07,82.4
66126,20002,Washington,DC,Washington,District of Columbia,37,2014-08,81.3
66126,20002,Washington,DC,Washington,District of Columbia,37,2014-09,80.3
66126,20002,Washington,DC,Washington,District of Columbia,37,2014-10,79.5
66126,20002,Washington,DC,Washington,District of Columbia,37,2014-11,78.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2014-12,78.2
66126,20002,Washington,DC,Washington,District of Columbia,37,2015-01,77.6
66126,20002,Washington,DC,Washington,District of Columbia,37,2015-02,76.7
66126,20002,Washington,DC,Washington,District of Columbia,37,2015-03,75.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2015-04,74.9
66126,20002,Washington,DC,Washington,District of Columbia,37,2015-05,73.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2015-06,72.5
66126,20002,Washington,DC,Washington,District of Columbia,37,2015-07,71.1
66126,20002,Washington,DC,Washington,District of Columbia,37,2015-08,69.4
66126,20002,Washington,DC,Washington,District of Columbia,37,2015-09,67.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2015-10,65.8
66126,20002,Washington,DC,Washington,District of Columbia,37,2015-11,63.4
66126,20002,Washington,DC,Washington,District of Columbia,37,2015-12,61.5
66126,20002,Washington,DC,Washington,District of Columbia,37,2016-01,59.7
66126,20002,Washington,DC,Washington,District of Columbia,37,2016-02,57.6
66126,20002,Washington,DC,Washington,District of Columbia,37,2016-03,55.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2006-02,37.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2006-03,37.9
66135,20011,Washington,DC,Washington,District of Columbia,145,2006-04,38.5
66135,20011,Washington,DC,Washington,District of Columbia,145,2006-05,39.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2006-06,40.2
66135,20011,Washington,DC,Washington,District of Columbia,145,2006-07,41.9
66135,20011,Washington,DC,Washington,District of Columbia,145,2006-08,43
66135,20011,Washington,DC,Washington,District of Columbia,145,2006-09,44.1
66135,20011,Washington,DC,Washington,District of Columbia,145,2006-10,45.4
66135,20011,Washington,DC,Washington,District of Columbia,145,2006-11,46.7
66135,20011,Washington,DC,Washington,District of Columbia,145,2006-12,48.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2007-01,50
66135,20011,Washington,DC,Washington,District of Columbia,145,2007-02,51.7
66135,20011,Washington,DC,Washington,District of Columbia,145,2007-03,53.7
66135,20011,Washington,DC,Washington,District of Columbia,145,2007-04,55.7
66135,20011,Washington,DC,Washington,District of Columbia,145,2007-05,57.8
66135,20011,Washington,DC,Washington,District of Columbia,145,2007-06,60
66135,20011,Washington,DC,Washington,District of Columbia,145,2007-07,62.2
66135,20011,Washington,DC,Washington,District of Columbia,145,2007-08,64.6
66135,20011,Washington,DC,Washington,District of Columbia,145,2007-09,66.9
66135,20011,Washington,DC,Washington,District of Columbia,145,2007-10,69.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2007-11,71.8
66135,20011,Washington,DC,Washington,District of Columbia,145,2007-12,74.2
66135,20011,Washington,DC,Washington,District of Columbia,145,2008-01,76.8
66135,20011,Washington,DC,Washington,District of Columbia,145,2008-02,79.5
66135,20011,Washington,DC,Washington,District of Columbia,145,2008-03,82.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2008-04,85.2
66135,20011,Washington,DC,Washington,District of Columbia,145,2008-05,88.1
66135,20011,Washington,DC,Washington,District of Columbia,145,2008-06,91
66135,20011,Washington,DC,Washington,District of Columbia,145,2008-07,94.4
66135,20011,Washington,DC,Washington,District of Columbia,145,2008-08,98
66135,20011,Washington,DC,Washington,District of Columbia,145,2008-09,101.7
66135,20011,Washington,DC,Washington,District of Columbia,145,2008-10,105.6
66135,20011,Washington,DC,Washington,District of Columbia,145,2008-11,109.5
66135,20011,Washington,DC,Washington,District of Columbia,145,2008-12,113.6
66135,20011,Washington,DC,Washington,District of Columbia,145,2009-01,117.4
66135,20011,Washington,DC,Washington,District of Columbia,145,2009-02,121.1
66135,20011,Washington,DC,Washington,District of Columbia,145,2009-03,124.9
66135,20011,Washington,DC,Washington,District of Columbia,145,2009-04,128.2
66135,20011,Washington,DC,Washington,District of Columbia,145,2009-05,131.1
66135,20011,Washington,DC,Washington,District of Columbia,145,2009-06,133.7
66135,20011,Washington,DC,Washington,District of Columbia,145,2009-07,135.7
66135,20011,Washington,DC,Washington,District of Columbia,145,2009-08,137.2
66135,20011,Washington,DC,Washington,District of Columbia,145,2009-09,138
66135,20011,Washington,DC,Washington,District of Columbia,145,2009-10,138.2
66135,20011,Washington,DC,Washington,District of Columbia,145,2009-11,138.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2009-12,137.7
66135,20011,Washington,DC,Washington,District of Columbia,145,2010-01,137
66135,20011,Washington,DC,Washington,District of Columbia,145,2010-02,135.7
66135,20011,Washington,DC,Washington,District of Columbia,145,2010-03,134.2
66135,20011,Washington,DC,Washington,District of Columbia,145,2010-04,132.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2010-05,130.5
66135,20011,Washington,DC,Washington,District of Columbia,145,2010-06,128.6
66135,20011,Washington,DC,Washington,District of Columbia,145,2010-07,126.8
66135,20011,Washington,DC,Washington,District of Columbia,145,2010-08,126
66135,20011,Washington,DC,Washington,District of Columbia,145,2010-09,124.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2010-10,121.9
66135,20011,Washington,DC,Washington,District of Columbia,145,2010-11,119.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2010-12,116.7
66135,20011,Washington,DC,Washington,District of Columbia,145,2011-01,114.1
66135,20011,Washington,DC,Washington,District of Columbia,145,2011-02,111.2
66135,20011,Washington,DC,Washington,District of Columbia,145,2011-03,108.6
66135,20011,Washington,DC,Washington,District of Columbia,145,2011-04,105.5
66135,20011,Washington,DC,Washington,District of Columbia,145,2011-05,102.2
66135,20011,Washington,DC,Washington,District of Columbia,145,2011-06,98.9
66135,20011,Washington,DC,Washington,District of Columbia,145,2011-07,95.7
66135,20011,Washington,DC,Washington,District of Columbia,145,2011-08,92.2
66135,20011,Washington,DC,Washington,District of Columbia,145,2011-09,89
66135,20011,Washington,DC,Washington,District of Columbia,145,2011-10,85.5
66135,20011,Washington,DC,Washington,District of Columbia,145,2011-11,82.4
66135,20011,Washington,DC,Washington,District of Columbia,145,2011-12,79.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2012-01,76.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2012-02,73.5
66135,20011,Washington,DC,Washington,District of Columbia,145,2012-03,71.1
66135,20011,Washington,DC,Washington,District of Columbia,145,2012-04,69
66135,20011,Washington,DC,Washington,District of Columbia,145,2012-05,67.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2012-06,65.9
66135,20011,Washington,DC,Washington,District of Columbia,145,2012-07,64.8
66135,20011,Washington,DC,Washington,District of Columbia,145,2012-08,63.9
66135,20011,Washington,DC,Washington,District of Columbia,145,2012-09,63.4
66135,20011,Washington,DC,Washington,District of Columbia,145,2012-10,63.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2012-11,63.2
66135,20011,Washington,DC,Washington,District of Columbia,145,2012-12,63.4
66135,20011,Washington,DC,Washington,District of Columbia,145,2013-01,63.6
66135,20011,Washington,DC,Washington,District of Columbia,145,2013-02,63.7
66135,20011,Washington,DC,Washington,District of Columbia,145,2013-03,63.9
66135,20011,Washington,DC,Washington,District of Columbia,145,2013-04,64
66135,20011,Washington,DC,Washington,District of Columbia,145,2013-05,64.2
66135,20011,Washington,DC,Washington,District of Columbia,145,2013-06,64
66135,20011,Washington,DC,Washington,District of Columbia,145,2013-07,63.5
66135,20011,Washington,DC,Washington,District of Columbia,145,2013-08,63
66135,20011,Washington,DC,Washington,District of Columbia,145,2013-09,62.2
66135,20011,Washington,DC,Washington,District of Columbia,145,2013-10,61.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2013-11,60.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2013-12,59.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2014-01,58.1
66135,20011,Washington,DC,Washington,District of Columbia,145,2014-02,57
66135,20011,Washington,DC,Washington,District of Columbia,145,2014-03,55.8
66135,20011,Washington,DC,Washington,District of Columbia,145,2014-04,54.6
66135,20011,Washington,DC,Washington,District of Columbia,145,2014-05,53.4
66135,20011,Washington,DC,Washington,District of Columbia,145,2014-06,52.4
66135,20011,Washington,DC,Washington,District of Columbia,145,2014-07,51.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2014-08,50.3
66135,20011,Washington,DC,Washington,District of Columbia,145,2014-09,49.4
66135,20011,Washington,DC,Washington,District of Columbia,145,2014-10,48.6
66135,20011,Washington,DC,Washington,District of Columbia,145,2014-11,47.9
66135,20011,Washington,DC,Washington,District of Columbia,145,2014-12,47.2
66135,20011,Washington,DC,Washington,District of Columbia,145,2015-01,46.6
66135,20011,Washington,DC,Washington,District of Columbia,145,2015-02,45.9
66135,20011,Washington,DC,Washington,District of Columbia,145,2015-03,45.2
66135,20011,Washington,DC,Washington,District of Columbia,145,2015-04,44.5
66135,20011,Washington,DC,Washington,District of Columbia,145,2015-05,43.7
66135,20011,Washington,DC,Washington,District of Columbia,145,2015-06,42.8
66135,20011,Washington,DC,Washington,District of Columbia,145,2015-07,41.8
66135,20011,Washington,DC,Washington,District of Columbia,145,2015-08,40.7
66135,20011,Washington,DC,Washington,District of Columbia,145,2015-09,39.7
66135,20011,Washington,DC,Washington,District of Columbia,145,2015-10,38.4
66135,20011,Washington,DC,Washington,District of Columbia,145,2015-11,37
66135,20011,Washington,DC,Washington,District of Columbia,145,2015-12,35.8
66135,20011,Washington,DC,Washington,District of Columbia,145,2016-01,34.7
66135,20011,Washington,DC,Washington,District of Columbia,145,2016-02,33.5
66135,20011,Washington,DC,Washington,District of Columbia,145,2016-03,32.1
66142,20019,Washington,DC,Washington,District of Columbia,203,2006-02,95.7
66142,20019,Washington,DC,Washington,District of Columbia,203,2006-03,96.7
66142,20019,Washington,DC,Washington,District of Columbia,203,2006-04,97.6
66142,20019,Washington,DC,Washington,District of Columbia,203,2006-05,98.7
66142,20019,Washington,DC,Washington,District of Columbia,203,2006-06,99.8
66142,20019,Washington,DC,Washington,District of Columbia,203,2006-07,102.7
66142,20019,Washington,DC,Washington,District of Columbia,203,2006-08,103.8
66142,20019,Washington,DC,Washington,District of Columbia,203,2006-09,104.5
66142,20019,Washington,DC,Washington,District of Columbia,203,2006-10,105.3
66142,20019,Washington,DC,Washington,District of Columbia,203,2006-11,106.1
66142,20019,Washington,DC,Washington,District of Columbia,203,2006-12,107.2
66142,20019,Washington,DC,Washington,District of Columbia,203,2007-01,108.2
66142,20019,Washington,DC,Washington,District of Columbia,203,2007-02,109.3
66142,20019,Washington,DC,Washington,District of Columbia,203,2007-03,110.9
66142,20019,Washington,DC,Washington,District of Columbia,203,2007-04,112.8
66142,20019,Washington,DC,Washington,District of Columbia,203,2007-05,114.9
66142,20019,Washington,DC,Washington,District of Columbia,203,2007-06,117.6
66142,20019,Washington,DC,Washington,District of Columbia,203,2007-07,120.7
66142,20019,Washington,DC,Washington,District of Columbia,203,2007-08,124.7
66142,20019,Washington,DC,Washington,District of Columbia,203,2007-09,129.1
66142,20019,Washington,DC,Washington,District of Columbia,203,2007-10,134.3
66142,20019,Washington,DC,Washington,District of Columbia,203,2007-11,140
66142,20019,Washington,DC,Washington,District of Columbia,203,2007-12,146.2
66142,20019,Washington,DC,Washington,District of Columbia,203,2008-01,153.1
66142,20019,Washington,DC,Washington,District of Columbia,203,2008-02,160.6
66142,20019,Washington,DC,Washington,District of Columbia,203,2008-03,168.3
66142,20019,Washington,DC,Washington,District of Columbia,203,2008-04,176.5
66142,20019,Washington,DC,Washington,District of Columbia,203,2008-05,184.4
66142,20019,Washington,DC,Washington,District of Columbia,203,2008-06,192.1
66142,20019,Washington,DC,Washington,District of Columbia,203,2008-07,200.3
66142,20019,Washington,DC,Washington,District of Columbia,203,2008-08,208.3
66142,20019,Washington,DC,Washington,District of Columbia,203,2008-09,215.7
66142,20019,Washington,DC,Washington,District of Columbia,203,2008-10,222.8
66142,20019,Washington,DC,Washington,District of Columbia,203,2008-11,229.4
66142,20019,Washington,DC,Washington,District of Columbia,203,2008-12,235.9
