RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,HomesSoldAsForeclosuresRatio
66143,20020,Washington,DC,Washington,District of Columbia,272,2016-01,4.4355
66143,20020,Washington,DC,Washington,District of Columbia,272,2016-02,3.9522
66143,20020,Washington,DC,Washington,District of Columbia,272,2016-03,5.9161
66143,20020,Washington,DC,Washington,District of Columbia,272,2016-04,9.1257
66143,20020,Washington,DC,Washington,District of Columbia,272,2016-05,6.3191
66143,20020,Washington,DC,Washington,District of Columbia,272,2016-06,2.4897
66143,20020,Washington,DC,Washington,District of Columbia,272,2016-07,2.1194
66143,20020,Washington,DC,Washington,District of Columbia,272,2016-08,2.8043
66132,20008,Washington,DC,Washington,District of Columbia,926,1998-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,1998-02,
66132,20008,Washington,DC,Washington,District of Columbia,926,1998-03,
66132,20008,Washington,DC,Washington,District of Columbia,926,1998-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,1998-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,1998-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,1998-07,
66132,20008,Washington,DC,Washington,District of Columbia,926,1998-08,
66132,20008,Washington,DC,Washington,District of Columbia,926,1998-09,
66132,20008,Washington,DC,Washington,District of Columbia,926,1998-10,
66132,20008,Washington,DC,Washington,District of Columbia,926,1998-11,
66132,20008,Washington,DC,Washington,District of Columbia,926,1998-12,
66132,20008,Washington,DC,Washington,District of Columbia,926,1999-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,1999-02,
66132,20008,Washington,DC,Washington,District of Columbia,926,1999-03,
66132,20008,Washington,DC,Washington,District of Columbia,926,1999-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,1999-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,1999-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,1999-07,
66132,20008,Washington,DC,Washington,District of Columbia,926,1999-08,
66132,20008,Washington,DC,Washington,District of Columbia,926,1999-09,
66132,20008,Washington,DC,Washington,District of Columbia,926,1999-10,
66132,20008,Washington,DC,Washington,District of Columbia,926,1999-11,
66132,20008,Washington,DC,Washington,District of Columbia,926,1999-12,
66132,20008,Washington,DC,Washington,District of Columbia,926,2000-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,2000-02,
66132,20008,Washington,DC,Washington,District of Columbia,926,2000-03,
66132,20008,Washington,DC,Washington,District of Columbia,926,2000-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,2000-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,2000-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,2000-07,
66132,20008,Washington,DC,Washington,District of Columbia,926,2000-08,
66132,20008,Washington,DC,Washington,District of Columbia,926,2000-09,
66132,20008,Washington,DC,Washington,District of Columbia,926,2000-10,
66132,20008,Washington,DC,Washington,District of Columbia,926,2000-11,
66132,20008,Washington,DC,Washington,District of Columbia,926,2000-12,
66132,20008,Washington,DC,Washington,District of Columbia,926,2001-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,2001-02,
66132,20008,Washington,DC,Washington,District of Columbia,926,2001-03,
66132,20008,Washington,DC,Washington,District of Columbia,926,2001-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,2001-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,2001-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,2001-07,
66132,20008,Washington,DC,Washington,District of Columbia,926,2001-08,
66132,20008,Washington,DC,Washington,District of Columbia,926,2001-09,
66132,20008,Washington,DC,Washington,District of Columbia,926,2001-10,
66132,20008,Washington,DC,Washington,District of Columbia,926,2001-11,
66132,20008,Washington,DC,Washington,District of Columbia,926,2001-12,
66132,20008,Washington,DC,Washington,District of Columbia,926,2002-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,2002-02,
66132,20008,Washington,DC,Washington,District of Columbia,926,2002-03,
66132,20008,Washington,DC,Washington,District of Columbia,926,2002-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,2002-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,2002-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,2002-07,1.4145
66132,20008,Washington,DC,Washington,District of Columbia,926,2002-08,
66132,20008,Washington,DC,Washington,District of Columbia,926,2002-09,
66132,20008,Washington,DC,Washington,District of Columbia,926,2002-10,
66132,20008,Washington,DC,Washington,District of Columbia,926,2002-11,
66132,20008,Washington,DC,Washington,District of Columbia,926,2002-12,
66132,20008,Washington,DC,Washington,District of Columbia,926,2003-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,2003-02,
66132,20008,Washington,DC,Washington,District of Columbia,926,2003-03,
66132,20008,Washington,DC,Washington,District of Columbia,926,2003-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,2003-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,2003-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,2003-07,
66132,20008,Washington,DC,Washington,District of Columbia,926,2003-08,
66132,20008,Washington,DC,Washington,District of Columbia,926,2003-09,
66132,20008,Washington,DC,Washington,District of Columbia,926,2003-10,
66132,20008,Washington,DC,Washington,District of Columbia,926,2003-11,
66132,20008,Washington,DC,Washington,District of Columbia,926,2003-12,
66132,20008,Washington,DC,Washington,District of Columbia,926,2004-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,2004-02,
66132,20008,Washington,DC,Washington,District of Columbia,926,2004-03,
66132,20008,Washington,DC,Washington,District of Columbia,926,2004-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,2004-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,2004-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,2004-07,
66132,20008,Washington,DC,Washington,District of Columbia,926,2004-08,1.348
66132,20008,Washington,DC,Washington,District of Columbia,926,2004-09,
66132,20008,Washington,DC,Washington,District of Columbia,926,2004-10,
66132,20008,Washington,DC,Washington,District of Columbia,926,2004-11,
66132,20008,Washington,DC,Washington,District of Columbia,926,2004-12,1.1473
66132,20008,Washington,DC,Washington,District of Columbia,926,2005-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,2005-02,
66132,20008,Washington,DC,Washington,District of Columbia,926,2005-03,1.2488
66132,20008,Washington,DC,Washington,District of Columbia,926,2005-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,2005-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,2005-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,2005-07,
66132,20008,Washington,DC,Washington,District of Columbia,926,2005-08,
66132,20008,Washington,DC,Washington,District of Columbia,926,2005-09,
66132,20008,Washington,DC,Washington,District of Columbia,926,2005-10,
66132,20008,Washington,DC,Washington,District of Columbia,926,2005-11,
66132,20008,Washington,DC,Washington,District of Columbia,926,2005-12,
66132,20008,Washington,DC,Washington,District of Columbia,926,2006-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,2006-02,
66132,20008,Washington,DC,Washington,District of Columbia,926,2006-03,
66132,20008,Washington,DC,Washington,District of Columbia,926,2006-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,2006-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,2006-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,2006-07,
66132,20008,Washington,DC,Washington,District of Columbia,926,2006-08,1.1615
66132,20008,Washington,DC,Washington,District of Columbia,926,2006-09,2.2976
66132,20008,Washington,DC,Washington,District of Columbia,926,2006-10,1.3876
66132,20008,Washington,DC,Washington,District of Columbia,926,2006-11,
66132,20008,Washington,DC,Washington,District of Columbia,926,2006-12,
66132,20008,Washington,DC,Washington,District of Columbia,926,2007-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,2007-02,1.7065
66132,20008,Washington,DC,Washington,District of Columbia,926,2007-03,
66132,20008,Washington,DC,Washington,District of Columbia,926,2007-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,2007-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,2007-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,2007-07,
66132,20008,Washington,DC,Washington,District of Columbia,926,2007-08,
66132,20008,Washington,DC,Washington,District of Columbia,926,2007-09,
66132,20008,Washington,DC,Washington,District of Columbia,926,2007-10,
66132,20008,Washington,DC,Washington,District of Columbia,926,2007-11,
66132,20008,Washington,DC,Washington,District of Columbia,926,2007-12,
66132,20008,Washington,DC,Washington,District of Columbia,926,2008-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,2008-02,
66132,20008,Washington,DC,Washington,District of Columbia,926,2008-03,
66132,20008,Washington,DC,Washington,District of Columbia,926,2008-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,2008-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,2008-06,2.3327
66132,20008,Washington,DC,Washington,District of Columbia,926,2008-07,1.6329
66132,20008,Washington,DC,Washington,District of Columbia,926,2008-08,2.1769
66132,20008,Washington,DC,Washington,District of Columbia,926,2008-09,
66132,20008,Washington,DC,Washington,District of Columbia,926,2008-10,
66132,20008,Washington,DC,Washington,District of Columbia,926,2008-11,
66132,20008,Washington,DC,Washington,District of Columbia,926,2008-12,2.9257
66132,20008,Washington,DC,Washington,District of Columbia,926,2009-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,2009-02,
66132,20008,Washington,DC,Washington,District of Columbia,926,2009-03,
66132,20008,Washington,DC,Washington,District of Columbia,926,2009-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,2009-05,1.6171
66132,20008,Washington,DC,Washington,District of Columbia,926,2009-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,2009-07,1.7243
66132,20008,Washington,DC,Washington,District of Columbia,926,2009-08,2.5025
66132,20008,Washington,DC,Washington,District of Columbia,926,2009-09,2.8069
66132,20008,Washington,DC,Washington,District of Columbia,926,2009-10,1.394
66132,20008,Washington,DC,Washington,District of Columbia,926,2009-11,
66132,20008,Washington,DC,Washington,District of Columbia,926,2009-12,
66132,20008,Washington,DC,Washington,District of Columbia,926,2010-01,3.6603
66132,20008,Washington,DC,Washington,District of Columbia,926,2010-02,
66132,20008,Washington,DC,Washington,District of Columbia,926,2010-03,
66132,20008,Washington,DC,Washington,District of Columbia,926,2010-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,2010-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,2010-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,2010-07,
66132,20008,Washington,DC,Washington,District of Columbia,926,2010-08,1.7662
66132,20008,Washington,DC,Washington,District of Columbia,926,2010-09,5.5823
66132,20008,Washington,DC,Washington,District of Columbia,926,2010-10,3.572
66132,20008,Washington,DC,Washington,District of Columbia,926,2010-11,3.8891
66132,20008,Washington,DC,Washington,District of Columbia,926,2010-12,
66132,20008,Washington,DC,Washington,District of Columbia,926,2011-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,2011-02,
66132,20008,Washington,DC,Washington,District of Columbia,926,2011-03,1.7165
66132,20008,Washington,DC,Washington,District of Columbia,926,2011-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,2011-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,2011-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,2011-07,
66132,20008,Washington,DC,Washington,District of Columbia,926,2011-08,
66132,20008,Washington,DC,Washington,District of Columbia,926,2011-09,
66132,20008,Washington,DC,Washington,District of Columbia,926,2011-10,
66132,20008,Washington,DC,Washington,District of Columbia,926,2011-11,
66132,20008,Washington,DC,Washington,District of Columbia,926,2011-12,
66132,20008,Washington,DC,Washington,District of Columbia,926,2012-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,2012-02,
66132,20008,Washington,DC,Washington,District of Columbia,926,2012-03,
66132,20008,Washington,DC,Washington,District of Columbia,926,2012-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,2012-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,2012-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,2012-07,
66132,20008,Washington,DC,Washington,District of Columbia,926,2012-08,
66132,20008,Washington,DC,Washington,District of Columbia,926,2012-09,
66132,20008,Washington,DC,Washington,District of Columbia,926,2012-10,
66132,20008,Washington,DC,Washington,District of Columbia,926,2012-11,
66132,20008,Washington,DC,Washington,District of Columbia,926,2012-12,1.2037
66132,20008,Washington,DC,Washington,District of Columbia,926,2013-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,2013-02,
66132,20008,Washington,DC,Washington,District of Columbia,926,2013-03,1.5533
66132,20008,Washington,DC,Washington,District of Columbia,926,2013-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,2013-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,2013-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,2013-07,
66132,20008,Washington,DC,Washington,District of Columbia,926,2013-08,1.2213
66132,20008,Washington,DC,Washington,District of Columbia,926,2013-09,
66132,20008,Washington,DC,Washington,District of Columbia,926,2013-10,
66132,20008,Washington,DC,Washington,District of Columbia,926,2013-11,
66132,20008,Washington,DC,Washington,District of Columbia,926,2013-12,
66132,20008,Washington,DC,Washington,District of Columbia,926,2014-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,2014-02,1.8202
66132,20008,Washington,DC,Washington,District of Columbia,926,2014-03,
66132,20008,Washington,DC,Washington,District of Columbia,926,2014-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,2014-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,2014-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,2014-07,
66132,20008,Washington,DC,Washington,District of Columbia,926,2014-08,
66132,20008,Washington,DC,Washington,District of Columbia,926,2014-09,
66132,20008,Washington,DC,Washington,District of Columbia,926,2014-10,
66132,20008,Washington,DC,Washington,District of Columbia,926,2014-11,1.8804
66132,20008,Washington,DC,Washington,District of Columbia,926,2014-12,
66132,20008,Washington,DC,Washington,District of Columbia,926,2015-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,2015-02,
66132,20008,Washington,DC,Washington,District of Columbia,926,2015-03,
66132,20008,Washington,DC,Washington,District of Columbia,926,2015-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,2015-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,2015-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,2015-07,
66132,20008,Washington,DC,Washington,District of Columbia,926,2015-08,
66132,20008,Washington,DC,Washington,District of Columbia,926,2015-09,
66132,20008,Washington,DC,Washington,District of Columbia,926,2015-10,
66132,20008,Washington,DC,Washington,District of Columbia,926,2015-11,
66132,20008,Washington,DC,Washington,District of Columbia,926,2015-12,
66132,20008,Washington,DC,Washington,District of Columbia,926,2016-01,
66132,20008,Washington,DC,Washington,District of Columbia,926,2016-02,1.7662
66132,20008,Washington,DC,Washington,District of Columbia,926,2016-03,
66132,20008,Washington,DC,Washington,District of Columbia,926,2016-04,
66132,20008,Washington,DC,Washington,District of Columbia,926,2016-05,
66132,20008,Washington,DC,Washington,District of Columbia,926,2016-06,
66132,20008,Washington,DC,Washington,District of Columbia,926,2016-07,
66132,20008,Washington,DC,Washington,District of Columbia,926,2016-08,
66151,20032,Washington,DC,Washington,District of Columbia,1172,1998-01,
66151,20032,Washington,DC,Washington,District of Columbia,1172,1998-02,
66151,20032,Washington,DC,Washington,District of Columbia,1172,1998-03,13.7136
66151,20032,Washington,DC,Washington,District of Columbia,1172,1998-04,14.733
66151,20032,Washington,DC,Washington,District of Columbia,1172,1998-05,11.3813
66151,20032,Washington,DC,Washington,District of Columbia,1172,1998-06,7.5387
66151,20032,Washington,DC,Washington,District of Columbia,1172,1998-07,3.501
66151,20032,Washington,DC,Washington,District of Columbia,1172,1998-08,11.7119
66151,20032,Washington,DC,Washington,District of Columbia,1172,1998-09,11.5207
66151,20032,Washington,DC,Washington,District of Columbia,1172,1998-10,6.0346
66151,20032,Washington,DC,Washington,District of Columbia,1172,1998-11,
66151,20032,Washington,DC,Washington,District of Columbia,1172,1998-12,
66151,20032,Washington,DC,Washington,District of Columbia,1172,1999-01,
66151,20032,Washington,DC,Washington,District of Columbia,1172,1999-02,
66151,20032,Washington,DC,Washington,District of Columbia,1172,1999-03,
66151,20032,Washington,DC,Washington,District of Columbia,1172,1999-04,
66151,20032,Washington,DC,Washington,District of Columbia,1172,1999-05,3.2196
66151,20032,Washington,DC,Washington,District of Columbia,1172,1999-06,
66151,20032,Washington,DC,Washington,District of Columbia,1172,1999-07,
66151,20032,Washington,DC,Washington,District of Columbia,1172,1999-08,
66151,20032,Washington,DC,Washington,District of Columbia,1172,1999-09,
66151,20032,Washington,DC,Washington,District of Columbia,1172,1999-10,
66151,20032,Washington,DC,Washington,District of Columbia,1172,1999-11,
66151,20032,Washington,DC,Washington,District of Columbia,1172,1999-12,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2000-01,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2000-02,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2000-03,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2000-04,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2000-05,2.0585
66151,20032,Washington,DC,Washington,District of Columbia,1172,2000-06,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2000-07,6.3515
66151,20032,Washington,DC,Washington,District of Columbia,1172,2000-08,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2000-09,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2000-10,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2000-11,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2000-12,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2001-01,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2001-02,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2001-03,2.2281
66151,20032,Washington,DC,Washington,District of Columbia,1172,2001-04,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2001-05,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2001-06,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2001-07,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2001-08,1.6606
66151,20032,Washington,DC,Washington,District of Columbia,1172,2001-09,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2001-10,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2001-11,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2001-12,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2002-01,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2002-02,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2002-03,2.495
66151,20032,Washington,DC,Washington,District of Columbia,1172,2002-04,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2002-05,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2002-06,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2002-07,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2002-08,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2002-09,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2002-10,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2002-11,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2002-12,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2003-01,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2003-02,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2003-03,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2003-04,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2003-05,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2003-06,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2003-07,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2003-08,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2003-09,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2003-10,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2003-11,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2003-12,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2004-01,5.0796
66151,20032,Washington,DC,Washington,District of Columbia,1172,2004-02,5.5157
66151,20032,Washington,DC,Washington,District of Columbia,1172,2004-03,4.9342
66151,20032,Washington,DC,Washington,District of Columbia,1172,2004-04,2.0148
66151,20032,Washington,DC,Washington,District of Columbia,1172,2004-05,5.6654
66151,20032,Washington,DC,Washington,District of Columbia,1172,2004-06,5.615
66151,20032,Washington,DC,Washington,District of Columbia,1172,2004-07,2.9702
66151,20032,Washington,DC,Washington,District of Columbia,1172,2004-08,4.0691
66151,20032,Washington,DC,Washington,District of Columbia,1172,2004-09,2.4121
66151,20032,Washington,DC,Washington,District of Columbia,1172,2004-10,2.5586
66151,20032,Washington,DC,Washington,District of Columbia,1172,2004-11,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2004-12,2.2724
66151,20032,Washington,DC,Washington,District of Columbia,1172,2005-01,3.3721
66151,20032,Washington,DC,Washington,District of Columbia,1172,2005-02,5.5269
66151,20032,Washington,DC,Washington,District of Columbia,1172,2005-03,3.0884
66151,20032,Washington,DC,Washington,District of Columbia,1172,2005-04,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2005-05,1.6041
66151,20032,Washington,DC,Washington,District of Columbia,1172,2005-06,3.5072
66151,20032,Washington,DC,Washington,District of Columbia,1172,2005-07,4.9036
66151,20032,Washington,DC,Washington,District of Columbia,1172,2005-08,6.1799
66151,20032,Washington,DC,Washington,District of Columbia,1172,2005-09,3.3021
66151,20032,Washington,DC,Washington,District of Columbia,1172,2005-10,4.0787
66151,20032,Washington,DC,Washington,District of Columbia,1172,2005-11,2.1122
66151,20032,Washington,DC,Washington,District of Columbia,1172,2005-12,2.7169
66151,20032,Washington,DC,Washington,District of Columbia,1172,2006-01,3.1352
66151,20032,Washington,DC,Washington,District of Columbia,1172,2006-02,1.8504
66151,20032,Washington,DC,Washington,District of Columbia,1172,2006-03,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2006-04,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2006-05,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2006-06,1.5934
66151,20032,Washington,DC,Washington,District of Columbia,1172,2006-07,2.9256
66151,20032,Washington,DC,Washington,District of Columbia,1172,2006-08,3.2481
66151,20032,Washington,DC,Washington,District of Columbia,1172,2006-09,3.6723
66151,20032,Washington,DC,Washington,District of Columbia,1172,2006-10,1.9049
66151,20032,Washington,DC,Washington,District of Columbia,1172,2006-11,2.1016
66151,20032,Washington,DC,Washington,District of Columbia,1172,2006-12,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2007-01,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2007-02,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2007-03,1.5184
66151,20032,Washington,DC,Washington,District of Columbia,1172,2007-04,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2007-05,2.1402
66151,20032,Washington,DC,Washington,District of Columbia,1172,2007-06,4.5876
66151,20032,Washington,DC,Washington,District of Columbia,1172,2007-07,2.8912
66151,20032,Washington,DC,Washington,District of Columbia,1172,2007-08,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2007-09,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2007-10,8.8621
66151,20032,Washington,DC,Washington,District of Columbia,1172,2007-11,8.1199
66151,20032,Washington,DC,Washington,District of Columbia,1172,2007-12,10.0878
66151,20032,Washington,DC,Washington,District of Columbia,1172,2008-01,4.8363
66151,20032,Washington,DC,Washington,District of Columbia,1172,2008-02,7.2552
66151,20032,Washington,DC,Washington,District of Columbia,1172,2008-03,5.5658
66151,20032,Washington,DC,Washington,District of Columbia,1172,2008-04,7.9459
66151,20032,Washington,DC,Washington,District of Columbia,1172,2008-05,18.7248
66151,20032,Washington,DC,Washington,District of Columbia,1172,2008-06,14.0194
66151,20032,Washington,DC,Washington,District of Columbia,1172,2008-07,10.0319
66151,20032,Washington,DC,Washington,District of Columbia,1172,2008-08,14.066
66151,20032,Washington,DC,Washington,District of Columbia,1172,2008-09,15.3833
66151,20032,Washington,DC,Washington,District of Columbia,1172,2008-10,15.8473
66151,20032,Washington,DC,Washington,District of Columbia,1172,2008-11,22.7111
66151,20032,Washington,DC,Washington,District of Columbia,1172,2008-12,15.0395
66151,20032,Washington,DC,Washington,District of Columbia,1172,2009-01,13.2713
66151,20032,Washington,DC,Washington,District of Columbia,1172,2009-02,25.3862
66151,20032,Washington,DC,Washington,District of Columbia,1172,2009-03,28.1053
66151,20032,Washington,DC,Washington,District of Columbia,1172,2009-04,25.7008
66151,20032,Washington,DC,Washington,District of Columbia,1172,2009-05,19.1243
66151,20032,Washington,DC,Washington,District of Columbia,1172,2009-06,19.5068
66151,20032,Washington,DC,Washington,District of Columbia,1172,2009-07,18.69
66151,20032,Washington,DC,Washington,District of Columbia,1172,2009-08,24.1216
66151,20032,Washington,DC,Washington,District of Columbia,1172,2009-09,24.1435
66151,20032,Washington,DC,Washington,District of Columbia,1172,2009-10,19.4033
66151,20032,Washington,DC,Washington,District of Columbia,1172,2009-11,24.515
66151,20032,Washington,DC,Washington,District of Columbia,1172,2009-12,22.0683
66151,20032,Washington,DC,Washington,District of Columbia,1172,2010-01,23.2292
66151,20032,Washington,DC,Washington,District of Columbia,1172,2010-02,20.4364
66151,20032,Washington,DC,Washington,District of Columbia,1172,2010-03,30.1966
66151,20032,Washington,DC,Washington,District of Columbia,1172,2010-04,25.0561
66151,20032,Washington,DC,Washington,District of Columbia,1172,2010-05,26.3039
66151,20032,Washington,DC,Washington,District of Columbia,1172,2010-06,32.006
66151,20032,Washington,DC,Washington,District of Columbia,1172,2010-07,27.1519
66151,20032,Washington,DC,Washington,District of Columbia,1172,2010-08,29.2439
66151,20032,Washington,DC,Washington,District of Columbia,1172,2010-09,30.2639
66151,20032,Washington,DC,Washington,District of Columbia,1172,2010-10,24.4786
66151,20032,Washington,DC,Washington,District of Columbia,1172,2010-11,23.2794
66151,20032,Washington,DC,Washington,District of Columbia,1172,2010-12,19.2894
66151,20032,Washington,DC,Washington,District of Columbia,1172,2011-01,19.4399
66151,20032,Washington,DC,Washington,District of Columbia,1172,2011-02,16.282
66151,20032,Washington,DC,Washington,District of Columbia,1172,2011-03,24.7114
66151,20032,Washington,DC,Washington,District of Columbia,1172,2011-04,17.6954
66151,20032,Washington,DC,Washington,District of Columbia,1172,2011-05,14.2023
66151,20032,Washington,DC,Washington,District of Columbia,1172,2011-06,9.6193
66151,20032,Washington,DC,Washington,District of Columbia,1172,2011-07,4.7037
66151,20032,Washington,DC,Washington,District of Columbia,1172,2011-08,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2011-09,2.4154
66151,20032,Washington,DC,Washington,District of Columbia,1172,2011-10,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2011-11,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2011-12,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2012-01,3.9745
66151,20032,Washington,DC,Washington,District of Columbia,1172,2012-02,2.7635
66151,20032,Washington,DC,Washington,District of Columbia,1172,2012-03,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2012-04,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2012-05,5.4585
66151,20032,Washington,DC,Washington,District of Columbia,1172,2012-06,3.4705
66151,20032,Washington,DC,Washington,District of Columbia,1172,2012-07,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2012-08,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2012-09,
66151,20032,Washington,DC,Washington,District of Columbia,1172,2012-10,4.7416
66151,20032,Washington,DC,Washington,District of Columbia,1172,2012-11,6.7913
66151,20032,Washington,DC,Washington,District of Columbia,1172,2012-12,3.853
66151,20032,Washington,DC,Washington,District of Columbia,1172,2013-01,
