RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,PctTransactions
66133,20009,Washington,DC,Washington,District of Columbia,23,2005-01,
66133,20009,Washington,DC,Washington,District of Columbia,23,2005-02,0.3676
66133,20009,Washington,DC,Washington,District of Columbia,23,2005-03,
66133,20009,Washington,DC,Washington,District of Columbia,23,2005-04,
66133,20009,Washington,DC,Washington,District of Columbia,23,2005-05,0.3125
66133,20009,Washington,DC,Washington,District of Columbia,23,2005-06,
66133,20009,Washington,DC,Washington,District of Columbia,23,2005-07,
66133,20009,Washington,DC,Washington,District of Columbia,23,2005-08,0.2488
66133,20009,Washington,DC,Washington,District of Columbia,23,2005-09,
66133,20009,Washington,DC,Washington,District of Columbia,23,2005-10,0.445
66133,20009,Washington,DC,Washington,District of Columbia,23,2005-11,
66133,20009,Washington,DC,Washington,District of Columbia,23,2005-12,
66133,20009,Washington,DC,Washington,District of Columbia,23,2006-01,
66133,20009,Washington,DC,Washington,District of Columbia,23,2006-02,
66133,20009,Washington,DC,Washington,District of Columbia,23,2006-03,
66133,20009,Washington,DC,Washington,District of Columbia,23,2006-04,
66133,20009,Washington,DC,Washington,District of Columbia,23,2006-05,
66133,20009,Washington,DC,Washington,District of Columbia,23,2006-06,
66133,20009,Washington,DC,Washington,District of Columbia,23,2006-07,
66133,20009,Washington,DC,Washington,District of Columbia,23,2006-08,
66133,20009,Washington,DC,Washington,District of Columbia,23,2006-09,
66133,20009,Washington,DC,Washington,District of Columbia,23,2006-10,
66133,20009,Washington,DC,Washington,District of Columbia,23,2006-11,0.4762
66133,20009,Washington,DC,Washington,District of Columbia,23,2006-12,
66133,20009,Washington,DC,Washington,District of Columbia,23,2007-01,
66133,20009,Washington,DC,Washington,District of Columbia,23,2007-02,
66133,20009,Washington,DC,Washington,District of Columbia,23,2007-03,
66133,20009,Washington,DC,Washington,District of Columbia,23,2007-04,
66133,20009,Washington,DC,Washington,District of Columbia,23,2007-05,
66133,20009,Washington,DC,Washington,District of Columbia,23,2007-06,
66133,20009,Washington,DC,Washington,District of Columbia,23,2007-07,
66133,20009,Washington,DC,Washington,District of Columbia,23,2007-08,
66133,20009,Washington,DC,Washington,District of Columbia,23,2007-09,
66133,20009,Washington,DC,Washington,District of Columbia,23,2007-10,1.0989
66133,20009,Washington,DC,Washington,District of Columbia,23,2007-11,0.7692
66133,20009,Washington,DC,Washington,District of Columbia,23,2007-12,
66133,20009,Washington,DC,Washington,District of Columbia,23,2008-01,
66133,20009,Washington,DC,Washington,District of Columbia,23,2008-02,1.0638
66133,20009,Washington,DC,Washington,District of Columbia,23,2008-03,
66133,20009,Washington,DC,Washington,District of Columbia,23,2008-04,1.0136
66133,20009,Washington,DC,Washington,District of Columbia,23,2008-05,1.2798
66133,20009,Washington,DC,Washington,District of Columbia,23,2008-06,2.8691
66133,20009,Washington,DC,Washington,District of Columbia,23,2008-07,2.2673
66133,20009,Washington,DC,Washington,District of Columbia,23,2008-08,1.0205
66133,20009,Washington,DC,Washington,District of Columbia,23,2008-09,2.1147
66133,20009,Washington,DC,Washington,District of Columbia,23,2008-10,1.3636
66133,20009,Washington,DC,Washington,District of Columbia,23,2008-11,2.6678
66133,20009,Washington,DC,Washington,District of Columbia,23,2008-12,1.4583
66133,20009,Washington,DC,Washington,District of Columbia,23,2009-01,2.5481
66133,20009,Washington,DC,Washington,District of Columbia,23,2009-02,2.7351
66133,20009,Washington,DC,Washington,District of Columbia,23,2009-03,2.6361
66133,20009,Washington,DC,Washington,District of Columbia,23,2009-04,1.1775
66133,20009,Washington,DC,Washington,District of Columbia,23,2009-05,
66133,20009,Washington,DC,Washington,District of Columbia,23,2009-06,1.7647
66133,20009,Washington,DC,Washington,District of Columbia,23,2009-07,1.8788
66133,20009,Washington,DC,Washington,District of Columbia,23,2009-08,3.2371
66133,20009,Washington,DC,Washington,District of Columbia,23,2009-09,4.0994
66133,20009,Washington,DC,Washington,District of Columbia,23,2009-10,6.1515
66133,20009,Washington,DC,Washington,District of Columbia,23,2009-11,5.0507
66133,20009,Washington,DC,Washington,District of Columbia,23,2009-12,3.9824
66133,20009,Washington,DC,Washington,District of Columbia,23,2010-01,1.7187
66133,20009,Washington,DC,Washington,District of Columbia,23,2010-02,2.312
66133,20009,Washington,DC,Washington,District of Columbia,23,2010-03,3.25
66133,20009,Washington,DC,Washington,District of Columbia,23,2010-04,3.8225
66133,20009,Washington,DC,Washington,District of Columbia,23,2010-05,4.4849
66133,20009,Washington,DC,Washington,District of Columbia,23,2010-06,3.6943
66133,20009,Washington,DC,Washington,District of Columbia,23,2010-07,2.5074
66133,20009,Washington,DC,Washington,District of Columbia,23,2010-08,1.5931
66133,20009,Washington,DC,Washington,District of Columbia,23,2010-09,3.0578
66133,20009,Washington,DC,Washington,District of Columbia,23,2010-10,1.8474
66133,20009,Washington,DC,Washington,District of Columbia,23,2010-11,2.4687
66133,20009,Washington,DC,Washington,District of Columbia,23,2010-12,3.3114
66133,20009,Washington,DC,Washington,District of Columbia,23,2011-01,7.0776
66133,20009,Washington,DC,Washington,District of Columbia,23,2011-02,4.1964
66133,20009,Washington,DC,Washington,District of Columbia,23,2011-03,2.511
66133,20009,Washington,DC,Washington,District of Columbia,23,2011-04,1.9683
66133,20009,Washington,DC,Washington,District of Columbia,23,2011-05,1.1916
66133,20009,Washington,DC,Washington,District of Columbia,23,2011-06,1.1212
66133,20009,Washington,DC,Washington,District of Columbia,23,2011-07,2.4832
66133,20009,Washington,DC,Washington,District of Columbia,23,2011-08,1.5964
66133,20009,Washington,DC,Washington,District of Columbia,23,2011-09,
66133,20009,Washington,DC,Washington,District of Columbia,23,2011-10,1.1628
66133,20009,Washington,DC,Washington,District of Columbia,23,2011-11,2.2425
66133,20009,Washington,DC,Washington,District of Columbia,23,2011-12,1.3488
66133,20009,Washington,DC,Washington,District of Columbia,23,2012-01,1.4817
66133,20009,Washington,DC,Washington,District of Columbia,23,2012-02,
66133,20009,Washington,DC,Washington,District of Columbia,23,2012-03,0.9757
66133,20009,Washington,DC,Washington,District of Columbia,23,2012-04,
66133,20009,Washington,DC,Washington,District of Columbia,23,2012-05,0.8465
66133,20009,Washington,DC,Washington,District of Columbia,23,2012-06,
66133,20009,Washington,DC,Washington,District of Columbia,23,2012-07,
66133,20009,Washington,DC,Washington,District of Columbia,23,2012-08,
66133,20009,Washington,DC,Washington,District of Columbia,23,2012-09,
66133,20009,Washington,DC,Washington,District of Columbia,23,2012-10,
66133,20009,Washington,DC,Washington,District of Columbia,23,2012-11,
66133,20009,Washington,DC,Washington,District of Columbia,23,2012-12,0.5747
66133,20009,Washington,DC,Washington,District of Columbia,23,2013-01,1.0352
66133,20009,Washington,DC,Washington,District of Columbia,23,2013-02,1.3838
66133,20009,Washington,DC,Washington,District of Columbia,23,2013-03,0.7321
66133,20009,Washington,DC,Washington,District of Columbia,23,2013-04,
66133,20009,Washington,DC,Washington,District of Columbia,23,2013-05,0.3356
66133,20009,Washington,DC,Washington,District of Columbia,23,2013-06,
66133,20009,Washington,DC,Washington,District of Columbia,23,2013-07,0.8911
66133,20009,Washington,DC,Washington,District of Columbia,23,2013-08,0.5556
66133,20009,Washington,DC,Washington,District of Columbia,23,2013-09,
66133,20009,Washington,DC,Washington,District of Columbia,23,2013-10,
66133,20009,Washington,DC,Washington,District of Columbia,23,2013-11,
66133,20009,Washington,DC,Washington,District of Columbia,23,2013-12,
66133,20009,Washington,DC,Washington,District of Columbia,23,2014-01,
66133,20009,Washington,DC,Washington,District of Columbia,23,2014-02,
66133,20009,Washington,DC,Washington,District of Columbia,23,2014-03,
66133,20009,Washington,DC,Washington,District of Columbia,23,2014-04,0.6024
66133,20009,Washington,DC,Washington,District of Columbia,23,2014-05,1.0241
66133,20009,Washington,DC,Washington,District of Columbia,23,2014-06,0.6024
66133,20009,Washington,DC,Washington,District of Columbia,23,2014-07,1.5141
66133,20009,Washington,DC,Washington,District of Columbia,23,2014-08,0.9333
66133,20009,Washington,DC,Washington,District of Columbia,23,2014-09,
66133,20009,Washington,DC,Washington,District of Columbia,23,2014-10,
66133,20009,Washington,DC,Washington,District of Columbia,23,2014-11,0.8929
66133,20009,Washington,DC,Washington,District of Columbia,23,2014-12,1.3942
66133,20009,Washington,DC,Washington,District of Columbia,23,2015-01,0.8063
66133,20009,Washington,DC,Washington,District of Columbia,23,2015-02,
66133,20009,Washington,DC,Washington,District of Columbia,23,2015-03,
66133,20009,Washington,DC,Washington,District of Columbia,23,2015-04,
66133,20009,Washington,DC,Washington,District of Columbia,23,2015-05,
66133,20009,Washington,DC,Washington,District of Columbia,23,2015-06,
66133,20009,Washington,DC,Washington,District of Columbia,23,2015-07,0.5319
66133,20009,Washington,DC,Washington,District of Columbia,23,2015-08,
66133,20009,Washington,DC,Washington,District of Columbia,23,2015-09,
66133,20009,Washington,DC,Washington,District of Columbia,23,2015-10,
66133,20009,Washington,DC,Washington,District of Columbia,23,2015-11,
66133,20009,Washington,DC,Washington,District of Columbia,23,2015-12,
66133,20009,Washington,DC,Washington,District of Columbia,23,2016-01,
66133,20009,Washington,DC,Washington,District of Columbia,23,2016-02,
66133,20009,Washington,DC,Washington,District of Columbia,23,2016-03,
66133,20009,Washington,DC,Washington,District of Columbia,23,2016-04,
66133,20009,Washington,DC,Washington,District of Columbia,23,2016-05,
66133,20009,Washington,DC,Washington,District of Columbia,23,2016-06,
66133,20009,Washington,DC,Washington,District of Columbia,23,2016-07,
66133,20009,Washington,DC,Washington,District of Columbia,23,2016-08,
66126,20002,Washington,DC,Washington,District of Columbia,29,1998-01,5.5374
66126,20002,Washington,DC,Washington,District of Columbia,29,1998-02,6.4302
66126,20002,Washington,DC,Washington,District of Columbia,29,1998-03,6.0307
66126,20002,Washington,DC,Washington,District of Columbia,29,1998-04,2.8261
66126,20002,Washington,DC,Washington,District of Columbia,29,1998-05,2.8461
66126,20002,Washington,DC,Washington,District of Columbia,29,1998-06,7.1726
66126,20002,Washington,DC,Washington,District of Columbia,29,1998-07,7.9584
66126,20002,Washington,DC,Washington,District of Columbia,29,1998-08,10.2976
66126,20002,Washington,DC,Washington,District of Columbia,29,1998-09,14.8988
66126,20002,Washington,DC,Washington,District of Columbia,29,1998-10,13.0871
66126,20002,Washington,DC,Washington,District of Columbia,29,1998-11,
66126,20002,Washington,DC,Washington,District of Columbia,29,1998-12,
66126,20002,Washington,DC,Washington,District of Columbia,29,1999-01,4.5455
66126,20002,Washington,DC,Washington,District of Columbia,29,1999-02,6.3966
66126,20002,Washington,DC,Washington,District of Columbia,29,1999-03,6.7075
66126,20002,Washington,DC,Washington,District of Columbia,29,1999-04,6.8205
66126,20002,Washington,DC,Washington,District of Columbia,29,1999-05,9.5833
66126,20002,Washington,DC,Washington,District of Columbia,29,1999-06,6.2841
66126,20002,Washington,DC,Washington,District of Columbia,29,1999-07,2.5114
66126,20002,Washington,DC,Washington,District of Columbia,29,1999-08,
66126,20002,Washington,DC,Washington,District of Columbia,29,1999-09,
66126,20002,Washington,DC,Washington,District of Columbia,29,1999-10,
66126,20002,Washington,DC,Washington,District of Columbia,29,1999-11,
66126,20002,Washington,DC,Washington,District of Columbia,29,1999-12,1.2987
66126,20002,Washington,DC,Washington,District of Columbia,29,2000-01,1.7863
66126,20002,Washington,DC,Washington,District of Columbia,29,2000-02,4.1141
66126,20002,Washington,DC,Washington,District of Columbia,29,2000-03,4.5962
66126,20002,Washington,DC,Washington,District of Columbia,29,2000-04,5.4676
66126,20002,Washington,DC,Washington,District of Columbia,29,2000-05,4.8251
66126,20002,Washington,DC,Washington,District of Columbia,29,2000-06,4.6342
66126,20002,Washington,DC,Washington,District of Columbia,29,2000-07,2.2074
66126,20002,Washington,DC,Washington,District of Columbia,29,2000-08,2.4465
66126,20002,Washington,DC,Washington,District of Columbia,29,2000-09,1.911
66126,20002,Washington,DC,Washington,District of Columbia,29,2000-10,1.4741
66126,20002,Washington,DC,Washington,District of Columbia,29,2000-11,0.5329
66126,20002,Washington,DC,Washington,District of Columbia,29,2000-12,
66126,20002,Washington,DC,Washington,District of Columbia,29,2001-01,0.6098
66126,20002,Washington,DC,Washington,District of Columbia,29,2001-02,1.4072
66126,20002,Washington,DC,Washington,District of Columbia,29,2001-03,2.3618
66126,20002,Washington,DC,Washington,District of Columbia,29,2001-04,3.5128
66126,20002,Washington,DC,Washington,District of Columbia,29,2001-05,1.9695
66126,20002,Washington,DC,Washington,District of Columbia,29,2001-06,
66126,20002,Washington,DC,Washington,District of Columbia,29,2001-07,1.3699
66126,20002,Washington,DC,Washington,District of Columbia,29,2001-08,2.0952
66126,20002,Washington,DC,Washington,District of Columbia,29,2001-09,2.0128
66126,20002,Washington,DC,Washington,District of Columbia,29,2001-10,2.14
66126,20002,Washington,DC,Washington,District of Columbia,29,2001-11,1.1061
66126,20002,Washington,DC,Washington,District of Columbia,29,2001-12,
66126,20002,Washington,DC,Washington,District of Columbia,29,2002-01,
66126,20002,Washington,DC,Washington,District of Columbia,29,2002-02,
66126,20002,Washington,DC,Washington,District of Columbia,29,2002-03,
66126,20002,Washington,DC,Washington,District of Columbia,29,2002-04,0.5435
66126,20002,Washington,DC,Washington,District of Columbia,29,2002-05,2.0659
66126,20002,Washington,DC,Washington,District of Columbia,29,2002-06,1.853
66126,20002,Washington,DC,Washington,District of Columbia,29,2002-07,2.9036
66126,20002,Washington,DC,Washington,District of Columbia,29,2002-08,2.0718
66126,20002,Washington,DC,Washington,District of Columbia,29,2002-09,0.9554
66126,20002,Washington,DC,Washington,District of Columbia,29,2002-10,
66126,20002,Washington,DC,Washington,District of Columbia,29,2002-11,0.5051
66126,20002,Washington,DC,Washington,District of Columbia,29,2002-12,0.8486
66126,20002,Washington,DC,Washington,District of Columbia,29,2003-01,0.4981
66126,20002,Washington,DC,Washington,District of Columbia,29,2003-02,
66126,20002,Washington,DC,Washington,District of Columbia,29,2003-03,
66126,20002,Washington,DC,Washington,District of Columbia,29,2003-04,
66126,20002,Washington,DC,Washington,District of Columbia,29,2003-05,
66126,20002,Washington,DC,Washington,District of Columbia,29,2003-06,
66126,20002,Washington,DC,Washington,District of Columbia,29,2003-07,
66126,20002,Washington,DC,Washington,District of Columbia,29,2003-08,1.8519
66126,20002,Washington,DC,Washington,District of Columbia,29,2003-09,1.2963
66126,20002,Washington,DC,Washington,District of Columbia,29,2003-10,
