RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,PctOfHomesDecreasingInValues
66143,20020,Washington,DC,Washington,District of Columbia,321,2002-09,17.69
66143,20020,Washington,DC,Washington,District of Columbia,321,2002-10,14.28
66143,20020,Washington,DC,Washington,District of Columbia,321,2002-11,11.11
66143,20020,Washington,DC,Washington,District of Columbia,321,2002-12,9.97
66143,20020,Washington,DC,Washington,District of Columbia,321,2003-01,8.93
66143,20020,Washington,DC,Washington,District of Columbia,321,2003-02,16.87
66143,20020,Washington,DC,Washington,District of Columbia,321,2003-03,12.19
66143,20020,Washington,DC,Washington,District of Columbia,321,2003-04,15.95
66143,20020,Washington,DC,Washington,District of Columbia,321,2003-05,21.36
66143,20020,Washington,DC,Washington,District of Columbia,321,2003-06,22.84
66143,20020,Washington,DC,Washington,District of Columbia,321,2003-07,17.35
66143,20020,Washington,DC,Washington,District of Columbia,321,2003-08,14.87
66143,20020,Washington,DC,Washington,District of Columbia,321,2003-09,14.59
66143,20020,Washington,DC,Washington,District of Columbia,321,2003-10,13.62
66143,20020,Washington,DC,Washington,District of Columbia,321,2003-11,10.69
66143,20020,Washington,DC,Washington,District of Columbia,321,2003-12,11.14
66143,20020,Washington,DC,Washington,District of Columbia,321,2004-01,7.92
66143,20020,Washington,DC,Washington,District of Columbia,321,2004-02,3.75
66143,20020,Washington,DC,Washington,District of Columbia,321,2004-03,4.37
66143,20020,Washington,DC,Washington,District of Columbia,321,2004-04,3.79
66143,20020,Washington,DC,Washington,District of Columbia,321,2004-05,2.21
66143,20020,Washington,DC,Washington,District of Columbia,321,2004-06,2.2
66143,20020,Washington,DC,Washington,District of Columbia,321,2004-07,1.7
66143,20020,Washington,DC,Washington,District of Columbia,321,2004-08,2.19
66143,20020,Washington,DC,Washington,District of Columbia,321,2004-09,1.93
66143,20020,Washington,DC,Washington,District of Columbia,321,2004-10,2.76
66143,20020,Washington,DC,Washington,District of Columbia,321,2004-11,3.59
66143,20020,Washington,DC,Washington,District of Columbia,321,2004-12,2.94
66143,20020,Washington,DC,Washington,District of Columbia,321,2005-01,3.75
66143,20020,Washington,DC,Washington,District of Columbia,321,2005-02,3.31
66143,20020,Washington,DC,Washington,District of Columbia,321,2005-03,3.49
66143,20020,Washington,DC,Washington,District of Columbia,321,2005-04,2.55
66143,20020,Washington,DC,Washington,District of Columbia,321,2005-05,2.08
66143,20020,Washington,DC,Washington,District of Columbia,321,2005-06,1.42
66143,20020,Washington,DC,Washington,District of Columbia,321,2005-07,1.31
66143,20020,Washington,DC,Washington,District of Columbia,321,2005-08,0.75
66143,20020,Washington,DC,Washington,District of Columbia,321,2005-09,1.65
66143,20020,Washington,DC,Washington,District of Columbia,321,2005-10,0.77
66143,20020,Washington,DC,Washington,District of Columbia,321,2005-11,1.02
66143,20020,Washington,DC,Washington,District of Columbia,321,2005-12,1.83
66143,20020,Washington,DC,Washington,District of Columbia,321,2006-01,2.84
66143,20020,Washington,DC,Washington,District of Columbia,321,2006-02,3.31
66143,20020,Washington,DC,Washington,District of Columbia,321,2006-03,2.61
66143,20020,Washington,DC,Washington,District of Columbia,321,2006-04,2.61
66143,20020,Washington,DC,Washington,District of Columbia,321,2006-05,2.56
66143,20020,Washington,DC,Washington,District of Columbia,321,2006-06,2.24
66143,20020,Washington,DC,Washington,District of Columbia,321,2006-07,2.64
66143,20020,Washington,DC,Washington,District of Columbia,321,2006-08,2.78
66143,20020,Washington,DC,Washington,District of Columbia,321,2006-09,3.59
66143,20020,Washington,DC,Washington,District of Columbia,321,2006-10,4.19
66143,20020,Washington,DC,Washington,District of Columbia,321,2006-11,4.85
66143,20020,Washington,DC,Washington,District of Columbia,321,2006-12,6.26
66143,20020,Washington,DC,Washington,District of Columbia,321,2007-01,6.16
66143,20020,Washington,DC,Washington,District of Columbia,321,2007-02,7.29
66143,20020,Washington,DC,Washington,District of Columbia,321,2007-03,8.78
66143,20020,Washington,DC,Washington,District of Columbia,321,2007-04,10.67
66143,20020,Washington,DC,Washington,District of Columbia,321,2007-05,13.18
66143,20020,Washington,DC,Washington,District of Columbia,321,2007-06,17.29
66143,20020,Washington,DC,Washington,District of Columbia,321,2007-07,20.65
66143,20020,Washington,DC,Washington,District of Columbia,321,2007-08,23.09
66143,20020,Washington,DC,Washington,District of Columbia,321,2007-09,26.23
66143,20020,Washington,DC,Washington,District of Columbia,321,2007-10,27.65
66143,20020,Washington,DC,Washington,District of Columbia,321,2007-11,32.53
66143,20020,Washington,DC,Washington,District of Columbia,321,2007-12,37.09
66143,20020,Washington,DC,Washington,District of Columbia,321,2008-01,44.19
66143,20020,Washington,DC,Washington,District of Columbia,321,2008-02,51.22
66143,20020,Washington,DC,Washington,District of Columbia,321,2008-03,61.27
66143,20020,Washington,DC,Washington,District of Columbia,321,2008-04,69.6
66143,20020,Washington,DC,Washington,District of Columbia,321,2008-05,75.49
66143,20020,Washington,DC,Washington,District of Columbia,321,2008-06,79.62
66143,20020,Washington,DC,Washington,District of Columbia,321,2008-07,80.81
66143,20020,Washington,DC,Washington,District of Columbia,321,2008-08,82.37
66143,20020,Washington,DC,Washington,District of Columbia,321,2008-09,82.97
66143,20020,Washington,DC,Washington,District of Columbia,321,2008-10,84.02
66143,20020,Washington,DC,Washington,District of Columbia,321,2008-11,80.53
66143,20020,Washington,DC,Washington,District of Columbia,321,2008-12,77.31
66143,20020,Washington,DC,Washington,District of Columbia,321,2009-01,78.96
66143,20020,Washington,DC,Washington,District of Columbia,321,2009-02,76.61
66143,20020,Washington,DC,Washington,District of Columbia,321,2009-03,74.83
66143,20020,Washington,DC,Washington,District of Columbia,321,2009-04,73.03
66143,20020,Washington,DC,Washington,District of Columbia,321,2009-05,74.64
66143,20020,Washington,DC,Washington,District of Columbia,321,2009-06,78.45
66143,20020,Washington,DC,Washington,District of Columbia,321,2009-07,79.83
66143,20020,Washington,DC,Washington,District of Columbia,321,2009-08,82.4
66143,20020,Washington,DC,Washington,District of Columbia,321,2009-09,83.86
66143,20020,Washington,DC,Washington,District of Columbia,321,2009-10,85.03
66143,20020,Washington,DC,Washington,District of Columbia,321,2009-11,84.29
66143,20020,Washington,DC,Washington,District of Columbia,321,2009-12,84.32
66143,20020,Washington,DC,Washington,District of Columbia,321,2010-01,86.3
66143,20020,Washington,DC,Washington,District of Columbia,321,2010-02,86.4
66143,20020,Washington,DC,Washington,District of Columbia,321,2010-03,86.13
66143,20020,Washington,DC,Washington,District of Columbia,321,2010-04,85.3
66143,20020,Washington,DC,Washington,District of Columbia,321,2010-05,84.2
66143,20020,Washington,DC,Washington,District of Columbia,321,2010-06,79.45
66143,20020,Washington,DC,Washington,District of Columbia,321,2010-07,76.84
66143,20020,Washington,DC,Washington,District of Columbia,321,2010-08,79.41
66143,20020,Washington,DC,Washington,District of Columbia,321,2010-09,83.39
66143,20020,Washington,DC,Washington,District of Columbia,321,2010-10,87.62
66143,20020,Washington,DC,Washington,District of Columbia,321,2010-11,91.42
66143,20020,Washington,DC,Washington,District of Columbia,321,2010-12,91.04
66143,20020,Washington,DC,Washington,District of Columbia,321,2011-01,91.81
66143,20020,Washington,DC,Washington,District of Columbia,321,2011-02,91.65
66143,20020,Washington,DC,Washington,District of Columbia,321,2011-03,88.99
66143,20020,Washington,DC,Washington,District of Columbia,321,2011-04,88.47
66143,20020,Washington,DC,Washington,District of Columbia,321,2011-05,87.21
66143,20020,Washington,DC,Washington,District of Columbia,321,2011-06,89.31
66143,20020,Washington,DC,Washington,District of Columbia,321,2011-07,88.66
66143,20020,Washington,DC,Washington,District of Columbia,321,2011-08,86.87
66143,20020,Washington,DC,Washington,District of Columbia,321,2011-09,87.76
66143,20020,Washington,DC,Washington,District of Columbia,321,2011-10,81.1
66143,20020,Washington,DC,Washington,District of Columbia,321,2011-11,73.18
66143,20020,Washington,DC,Washington,District of Columbia,321,2011-12,68.64
66143,20020,Washington,DC,Washington,District of Columbia,321,2012-01,58.62
66143,20020,Washington,DC,Washington,District of Columbia,321,2012-02,52.97
66143,20020,Washington,DC,Washington,District of Columbia,321,2012-03,53.03
66143,20020,Washington,DC,Washington,District of Columbia,321,2012-04,47.95
66143,20020,Washington,DC,Washington,District of Columbia,321,2012-05,45.02
66143,20020,Washington,DC,Washington,District of Columbia,321,2012-06,38.74
66143,20020,Washington,DC,Washington,District of Columbia,321,2012-07,29.94
66143,20020,Washington,DC,Washington,District of Columbia,321,2012-08,23.4
66143,20020,Washington,DC,Washington,District of Columbia,321,2012-09,19.3
66143,20020,Washington,DC,Washington,District of Columbia,321,2012-10,17.03
66143,20020,Washington,DC,Washington,District of Columbia,321,2012-11,13.98
66143,20020,Washington,DC,Washington,District of Columbia,321,2012-12,10.94
66143,20020,Washington,DC,Washington,District of Columbia,321,2013-01,8.49
66143,20020,Washington,DC,Washington,District of Columbia,321,2013-02,7.8
66143,20020,Washington,DC,Washington,District of Columbia,321,2013-03,6.73
66143,20020,Washington,DC,Washington,District of Columbia,321,2013-04,4.7
66143,20020,Washington,DC,Washington,District of Columbia,321,2013-05,2.46
66143,20020,Washington,DC,Washington,District of Columbia,321,2013-06,1.94
66143,20020,Washington,DC,Washington,District of Columbia,321,2013-07,2.22
66143,20020,Washington,DC,Washington,District of Columbia,321,2013-08,2.86
66143,20020,Washington,DC,Washington,District of Columbia,321,2013-09,3.38
66143,20020,Washington,DC,Washington,District of Columbia,321,2013-10,3.56
66143,20020,Washington,DC,Washington,District of Columbia,321,2013-11,3.55
66143,20020,Washington,DC,Washington,District of Columbia,321,2013-12,5.79
66143,20020,Washington,DC,Washington,District of Columbia,321,2014-01,8.94
66143,20020,Washington,DC,Washington,District of Columbia,321,2014-02,9.6
66143,20020,Washington,DC,Washington,District of Columbia,321,2014-03,10.28
66143,20020,Washington,DC,Washington,District of Columbia,321,2014-04,13.24
66143,20020,Washington,DC,Washington,District of Columbia,321,2014-05,17.06
66143,20020,Washington,DC,Washington,District of Columbia,321,2014-06,22.54
66143,20020,Washington,DC,Washington,District of Columbia,321,2014-07,22.56
66143,20020,Washington,DC,Washington,District of Columbia,321,2014-08,23.79
66143,20020,Washington,DC,Washington,District of Columbia,321,2014-09,26.57
66143,20020,Washington,DC,Washington,District of Columbia,321,2014-10,30.28
66143,20020,Washington,DC,Washington,District of Columbia,321,2014-11,32.15
66143,20020,Washington,DC,Washington,District of Columbia,321,2014-12,35.11
66143,20020,Washington,DC,Washington,District of Columbia,321,2015-01,38.37
66143,20020,Washington,DC,Washington,District of Columbia,321,2015-02,38.71
66143,20020,Washington,DC,Washington,District of Columbia,321,2015-03,38.44
66143,20020,Washington,DC,Washington,District of Columbia,321,2015-04,30.78
66143,20020,Washington,DC,Washington,District of Columbia,321,2015-05,21.82
66143,20020,Washington,DC,Washington,District of Columbia,321,2015-06,15.21
66143,20020,Washington,DC,Washington,District of Columbia,321,2015-07,18.17
66143,20020,Washington,DC,Washington,District of Columbia,321,2015-08,26.3
66143,20020,Washington,DC,Washington,District of Columbia,321,2015-09,28.66
66143,20020,Washington,DC,Washington,District of Columbia,321,2015-10,31.57
66143,20020,Washington,DC,Washington,District of Columbia,321,2015-11,33.01
66143,20020,Washington,DC,Washington,District of Columbia,321,2015-12,10.24
66143,20020,Washington,DC,Washington,District of Columbia,321,2016-01,10.22
66143,20020,Washington,DC,Washington,District of Columbia,321,2016-02,11.92
66143,20020,Washington,DC,Washington,District of Columbia,321,2016-03,14.69
66143,20020,Washington,DC,Washington,District of Columbia,321,2016-04,16.17
66143,20020,Washington,DC,Washington,District of Columbia,321,2016-05,17.77
66143,20020,Washington,DC,Washington,District of Columbia,321,2016-06,21.22
66143,20020,Washington,DC,Washington,District of Columbia,321,2016-07,22.53
66143,20020,Washington,DC,Washington,District of Columbia,321,2016-08,20.87
66132,20008,Washington,DC,Washington,District of Columbia,1099,1997-02,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1997-03,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1997-04,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1997-05,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1997-06,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1997-07,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1997-08,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1997-09,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1997-10,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1997-11,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1997-12,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1998-01,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1998-02,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1998-03,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1998-04,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1998-05,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1998-06,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1998-07,
66132,20008,Washington,DC,Washington,District of Columbia,1099,1998-08,44.66
66132,20008,Washington,DC,Washington,District of Columbia,1099,1998-09,29.78
66132,20008,Washington,DC,Washington,District of Columbia,1099,1998-10,26.79
66132,20008,Washington,DC,Washington,District of Columbia,1099,1998-11,34.16
66132,20008,Washington,DC,Washington,District of Columbia,1099,1998-12,39.62
66132,20008,Washington,DC,Washington,District of Columbia,1099,1999-01,25.98
66132,20008,Washington,DC,Washington,District of Columbia,1099,1999-02,17.87
66132,20008,Washington,DC,Washington,District of Columbia,1099,1999-03,20.75
66132,20008,Washington,DC,Washington,District of Columbia,1099,1999-04,25.97
66132,20008,Washington,DC,Washington,District of Columbia,1099,1999-05,17.51
66132,20008,Washington,DC,Washington,District of Columbia,1099,1999-06,12.35
66132,20008,Washington,DC,Washington,District of Columbia,1099,1999-07,13.31
66132,20008,Washington,DC,Washington,District of Columbia,1099,1999-08,13.14
66132,20008,Washington,DC,Washington,District of Columbia,1099,1999-09,9.17
66132,20008,Washington,DC,Washington,District of Columbia,1099,1999-10,12.77
66132,20008,Washington,DC,Washington,District of Columbia,1099,1999-11,1.28
66132,20008,Washington,DC,Washington,District of Columbia,1099,1999-12,5.47
66132,20008,Washington,DC,Washington,District of Columbia,1099,2000-01,6.49
66132,20008,Washington,DC,Washington,District of Columbia,1099,2000-02,6.72
66132,20008,Washington,DC,Washington,District of Columbia,1099,2000-03,12.88
66132,20008,Washington,DC,Washington,District of Columbia,1099,2000-04,7.18
66132,20008,Washington,DC,Washington,District of Columbia,1099,2000-05,1.67
66132,20008,Washington,DC,Washington,District of Columbia,1099,2000-06,5.69
66132,20008,Washington,DC,Washington,District of Columbia,1099,2000-07,5.54
66132,20008,Washington,DC,Washington,District of Columbia,1099,2000-08,5.66
66132,20008,Washington,DC,Washington,District of Columbia,1099,2000-09,6.28
66132,20008,Washington,DC,Washington,District of Columbia,1099,2000-10,3.62
66132,20008,Washington,DC,Washington,District of Columbia,1099,2000-11,2.7
66132,20008,Washington,DC,Washington,District of Columbia,1099,2000-12,2.37
66132,20008,Washington,DC,Washington,District of Columbia,1099,2001-01,1.69
66132,20008,Washington,DC,Washington,District of Columbia,1099,2001-02,8.49
66132,20008,Washington,DC,Washington,District of Columbia,1099,2001-03,5.56
66132,20008,Washington,DC,Washington,District of Columbia,1099,2001-04,9.47
66132,20008,Washington,DC,Washington,District of Columbia,1099,2001-05,20.67
66132,20008,Washington,DC,Washington,District of Columbia,1099,2001-06,10.12
66132,20008,Washington,DC,Washington,District of Columbia,1099,2001-07,20.8
66132,20008,Washington,DC,Washington,District of Columbia,1099,2001-08,19.8
66132,20008,Washington,DC,Washington,District of Columbia,1099,2001-09,11.96
66132,20008,Washington,DC,Washington,District of Columbia,1099,2001-10,15.33
66132,20008,Washington,DC,Washington,District of Columbia,1099,2001-11,24.42
66132,20008,Washington,DC,Washington,District of Columbia,1099,2001-12,24.36
66132,20008,Washington,DC,Washington,District of Columbia,1099,2002-01,20.41
66132,20008,Washington,DC,Washington,District of Columbia,1099,2002-02,6.76
66132,20008,Washington,DC,Washington,District of Columbia,1099,2002-03,8.15
66132,20008,Washington,DC,Washington,District of Columbia,1099,2002-04,15.78
66132,20008,Washington,DC,Washington,District of Columbia,1099,2002-05,7.23
66132,20008,Washington,DC,Washington,District of Columbia,1099,2002-06,14.44
66132,20008,Washington,DC,Washington,District of Columbia,1099,2002-07,14.36
66132,20008,Washington,DC,Washington,District of Columbia,1099,2002-08,2.92
66132,20008,Washington,DC,Washington,District of Columbia,1099,2002-09,2.95
66132,20008,Washington,DC,Washington,District of Columbia,1099,2002-10,2.16
66132,20008,Washington,DC,Washington,District of Columbia,1099,2002-11,2.13
66132,20008,Washington,DC,Washington,District of Columbia,1099,2002-12,1.34
66132,20008,Washington,DC,Washington,District of Columbia,1099,2003-01,0.94
66132,20008,Washington,DC,Washington,District of Columbia,1099,2003-02,2.09
66132,20008,Washington,DC,Washington,District of Columbia,1099,2003-03,1.76
66132,20008,Washington,DC,Washington,District of Columbia,1099,2003-04,3.39
66132,20008,Washington,DC,Washington,District of Columbia,1099,2003-05,4.66
66132,20008,Washington,DC,Washington,District of Columbia,1099,2003-06,6.71
66132,20008,Washington,DC,Washington,District of Columbia,1099,2003-07,4.49
66132,20008,Washington,DC,Washington,District of Columbia,1099,2003-08,4.78
66132,20008,Washington,DC,Washington,District of Columbia,1099,2003-09,4.22
66132,20008,Washington,DC,Washington,District of Columbia,1099,2003-10,4.19
66132,20008,Washington,DC,Washington,District of Columbia,1099,2003-11,3.14
66132,20008,Washington,DC,Washington,District of Columbia,1099,2003-12,3.33
66132,20008,Washington,DC,Washington,District of Columbia,1099,2004-01,1.88
66132,20008,Washington,DC,Washington,District of Columbia,1099,2004-02,0.73
66132,20008,Washington,DC,Washington,District of Columbia,1099,2004-03,0.89
66132,20008,Washington,DC,Washington,District of Columbia,1099,2004-04,0.86
66132,20008,Washington,DC,Washington,District of Columbia,1099,2004-05,0.61
66132,20008,Washington,DC,Washington,District of Columbia,1099,2004-06,0.54
66132,20008,Washington,DC,Washington,District of Columbia,1099,2004-07,0.48
66132,20008,Washington,DC,Washington,District of Columbia,1099,2004-08,0.49
66132,20008,Washington,DC,Washington,District of Columbia,1099,2004-09,0.4
66132,20008,Washington,DC,Washington,District of Columbia,1099,2004-10,0.54
66132,20008,Washington,DC,Washington,District of Columbia,1099,2004-11,0.43
66132,20008,Washington,DC,Washington,District of Columbia,1099,2004-12,0.61
66132,20008,Washington,DC,Washington,District of Columbia,1099,2005-01,1.27
66132,20008,Washington,DC,Washington,District of Columbia,1099,2005-02,1.38
66132,20008,Washington,DC,Washington,District of Columbia,1099,2005-03,1.83
66132,20008,Washington,DC,Washington,District of Columbia,1099,2005-04,1.68
66132,20008,Washington,DC,Washington,District of Columbia,1099,2005-05,2.48
66132,20008,Washington,DC,Washington,District of Columbia,1099,2005-06,2.68
66132,20008,Washington,DC,Washington,District of Columbia,1099,2005-07,2.13
66132,20008,Washington,DC,Washington,District of Columbia,1099,2005-08,1.57
66132,20008,Washington,DC,Washington,District of Columbia,1099,2005-09,2.58
66132,20008,Washington,DC,Washington,District of Columbia,1099,2005-10,2.28
66132,20008,Washington,DC,Washington,District of Columbia,1099,2005-11,2.89
66132,20008,Washington,DC,Washington,District of Columbia,1099,2005-12,4.15
66132,20008,Washington,DC,Washington,District of Columbia,1099,2006-01,5.21
66132,20008,Washington,DC,Washington,District of Columbia,1099,2006-02,5.83
66132,20008,Washington,DC,Washington,District of Columbia,1099,2006-03,7.55
66132,20008,Washington,DC,Washington,District of Columbia,1099,2006-04,11.52
66132,20008,Washington,DC,Washington,District of Columbia,1099,2006-05,17.56
66132,20008,Washington,DC,Washington,District of Columbia,1099,2006-06,25.24
66132,20008,Washington,DC,Washington,District of Columbia,1099,2006-07,38.31
66132,20008,Washington,DC,Washington,District of Columbia,1099,2006-08,45.7
66132,20008,Washington,DC,Washington,District of Columbia,1099,2006-09,60.64
66132,20008,Washington,DC,Washington,District of Columbia,1099,2006-10,66.07
66132,20008,Washington,DC,Washington,District of Columbia,1099,2006-11,71.5
66132,20008,Washington,DC,Washington,District of Columbia,1099,2006-12,74.71
66132,20008,Washington,DC,Washington,District of Columbia,1099,2007-01,73.77
66132,20008,Washington,DC,Washington,District of Columbia,1099,2007-02,71.59
66132,20008,Washington,DC,Washington,District of Columbia,1099,2007-03,69.65
66132,20008,Washington,DC,Washington,District of Columbia,1099,2007-04,66.61
66132,20008,Washington,DC,Washington,District of Columbia,1099,2007-05,65.11
66132,20008,Washington,DC,Washington,District of Columbia,1099,2007-06,59.88
66132,20008,Washington,DC,Washington,District of Columbia,1099,2007-07,54.74
66132,20008,Washington,DC,Washington,District of Columbia,1099,2007-08,48.29
66132,20008,Washington,DC,Washington,District of Columbia,1099,2007-09,43.74
66132,20008,Washington,DC,Washington,District of Columbia,1099,2007-10,42.68
66132,20008,Washington,DC,Washington,District of Columbia,1099,2007-11,44.37
66132,20008,Washington,DC,Washington,District of Columbia,1099,2007-12,40.92
66132,20008,Washington,DC,Washington,District of Columbia,1099,2008-01,43.62
66132,20008,Washington,DC,Washington,District of Columbia,1099,2008-02,46.96
66132,20008,Washington,DC,Washington,District of Columbia,1099,2008-03,54.99
66132,20008,Washington,DC,Washington,District of Columbia,1099,2008-04,56.98
66132,20008,Washington,DC,Washington,District of Columbia,1099,2008-05,59.25
66132,20008,Washington,DC,Washington,District of Columbia,1099,2008-06,63.86
66132,20008,Washington,DC,Washington,District of Columbia,1099,2008-07,68.27
66132,20008,Washington,DC,Washington,District of Columbia,1099,2008-08,74.83
66132,20008,Washington,DC,Washington,District of Columbia,1099,2008-09,77.73
66132,20008,Washington,DC,Washington,District of Columbia,1099,2008-10,74.31
66132,20008,Washington,DC,Washington,District of Columbia,1099,2008-11,71.64
66132,20008,Washington,DC,Washington,District of Columbia,1099,2008-12,69.21
66132,20008,Washington,DC,Washington,District of Columbia,1099,2009-01,69.79
66132,20008,Washington,DC,Washington,District of Columbia,1099,2009-02,69.17
66132,20008,Washington,DC,Washington,District of Columbia,1099,2009-03,68.95
66132,20008,Washington,DC,Washington,District of Columbia,1099,2009-04,67.66
66132,20008,Washington,DC,Washington,District of Columbia,1099,2009-05,64.95
66132,20008,Washington,DC,Washington,District of Columbia,1099,2009-06,60.82
66132,20008,Washington,DC,Washington,District of Columbia,1099,2009-07,57.88
66132,20008,Washington,DC,Washington,District of Columbia,1099,2009-08,53.12
66132,20008,Washington,DC,Washington,District of Columbia,1099,2009-09,47.88
66132,20008,Washington,DC,Washington,District of Columbia,1099,2009-10,46.03
66132,20008,Washington,DC,Washington,District of Columbia,1099,2009-11,42.21
66132,20008,Washington,DC,Washington,District of Columbia,1099,2009-12,37.82
66132,20008,Washington,DC,Washington,District of Columbia,1099,2010-01,30.75
66132,20008,Washington,DC,Washington,District of Columbia,1099,2010-02,27.9
66132,20008,Washington,DC,Washington,District of Columbia,1099,2010-03,26.71
66132,20008,Washington,DC,Washington,District of Columbia,1099,2010-04,25.17
66132,20008,Washington,DC,Washington,District of Columbia,1099,2010-05,22.03
66132,20008,Washington,DC,Washington,District of Columbia,1099,2010-06,16.88
66132,20008,Washington,DC,Washington,District of Columbia,1099,2010-07,15.52
66132,20008,Washington,DC,Washington,District of Columbia,1099,2010-08,15.4
66132,20008,Washington,DC,Washington,District of Columbia,1099,2010-09,14.94
66132,20008,Washington,DC,Washington,District of Columbia,1099,2010-10,19.5
66132,20008,Washington,DC,Washington,District of Columbia,1099,2010-11,25.29
66132,20008,Washington,DC,Washington,District of Columbia,1099,2010-12,27.39
66132,20008,Washington,DC,Washington,District of Columbia,1099,2011-01,32.95
66132,20008,Washington,DC,Washington,District of Columbia,1099,2011-02,35.47
66132,20008,Washington,DC,Washington,District of Columbia,1099,2011-03,35.96
66132,20008,Washington,DC,Washington,District of Columbia,1099,2011-04,37.42
66132,20008,Washington,DC,Washington,District of Columbia,1099,2011-05,45.6
66132,20008,Washington,DC,Washington,District of Columbia,1099,2011-06,54.23
66132,20008,Washington,DC,Washington,District of Columbia,1099,2011-07,60.27
66132,20008,Washington,DC,Washington,District of Columbia,1099,2011-08,61.52
66132,20008,Washington,DC,Washington,District of Columbia,1099,2011-09,61.37
66132,20008,Washington,DC,Washington,District of Columbia,1099,2011-10,58.43
66132,20008,Washington,DC,Washington,District of Columbia,1099,2011-11,51.79
66132,20008,Washington,DC,Washington,District of Columbia,1099,2011-12,50.39
66132,20008,Washington,DC,Washington,District of Columbia,1099,2012-01,43.91
66132,20008,Washington,DC,Washington,District of Columbia,1099,2012-02,38.47
66132,20008,Washington,DC,Washington,District of Columbia,1099,2012-03,38.31
66132,20008,Washington,DC,Washington,District of Columbia,1099,2012-04,34.11
66132,20008,Washington,DC,Washington,District of Columbia,1099,2012-05,29.14
66132,20008,Washington,DC,Washington,District of Columbia,1099,2012-06,25.57
66132,20008,Washington,DC,Washington,District of Columbia,1099,2012-07,19.22
66132,20008,Washington,DC,Washington,District of Columbia,1099,2012-08,16.97
66132,20008,Washington,DC,Washington,District of Columbia,1099,2012-09,14.38
66132,20008,Washington,DC,Washington,District of Columbia,1099,2012-10,13.91
66132,20008,Washington,DC,Washington,District of Columbia,1099,2012-11,13.26
66132,20008,Washington,DC,Washington,District of Columbia,1099,2012-12,13.05
66132,20008,Washington,DC,Washington,District of Columbia,1099,2013-01,13.35
66132,20008,Washington,DC,Washington,District of Columbia,1099,2013-02,13.63
66132,20008,Washington,DC,Washington,District of Columbia,1099,2013-03,12.82
66132,20008,Washington,DC,Washington,District of Columbia,1099,2013-04,11.94
66132,20008,Washington,DC,Washington,District of Columbia,1099,2013-05,9.91
66132,20008,Washington,DC,Washington,District of Columbia,1099,2013-06,8.27
66132,20008,Washington,DC,Washington,District of Columbia,1099,2013-07,8.9
66132,20008,Washington,DC,Washington,District of Columbia,1099,2013-08,7.08
66132,20008,Washington,DC,Washington,District of Columbia,1099,2013-09,6.45
66132,20008,Washington,DC,Washington,District of Columbia,1099,2013-10,4.41
66132,20008,Washington,DC,Washington,District of Columbia,1099,2013-11,4.27
66132,20008,Washington,DC,Washington,District of Columbia,1099,2013-12,4.89
66132,20008,Washington,DC,Washington,District of Columbia,1099,2014-01,4.34
66132,20008,Washington,DC,Washington,District of Columbia,1099,2014-02,4.48
66132,20008,Washington,DC,Washington,District of Columbia,1099,2014-03,4.73
66132,20008,Washington,DC,Washington,District of Columbia,1099,2014-04,6.31
66132,20008,Washington,DC,Washington,District of Columbia,1099,2014-05,8.83
66132,20008,Washington,DC,Washington,District of Columbia,1099,2014-06,13.97
66132,20008,Washington,DC,Washington,District of Columbia,1099,2014-07,18.69
66132,20008,Washington,DC,Washington,District of Columbia,1099,2014-08,27.64
66132,20008,Washington,DC,Washington,District of Columbia,1099,2014-09,35.11
66132,20008,Washington,DC,Washington,District of Columbia,1099,2014-10,40.76
66132,20008,Washington,DC,Washington,District of Columbia,1099,2014-11,42.93
66132,20008,Washington,DC,Washington,District of Columbia,1099,2014-12,45.11
66132,20008,Washington,DC,Washington,District of Columbia,1099,2015-01,50.91
66132,20008,Washington,DC,Washington,District of Columbia,1099,2015-02,49.47
66132,20008,Washington,DC,Washington,District of Columbia,1099,2015-03,46.21
66132,20008,Washington,DC,Washington,District of Columbia,1099,2015-04,41.07
66132,20008,Washington,DC,Washington,District of Columbia,1099,2015-05,38.96
66132,20008,Washington,DC,Washington,District of Columbia,1099,2015-06,36.12
66132,20008,Washington,DC,Washington,District of Columbia,1099,2015-07,35.47
66132,20008,Washington,DC,Washington,District of Columbia,1099,2015-08,39.99
66132,20008,Washington,DC,Washington,District of Columbia,1099,2015-09,32.62
66132,20008,Washington,DC,Washington,District of Columbia,1099,2015-10,30.76
