RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,MedianValuePerSqft
66135,20011,Washington,DC,Washington,District of Columbia,142,2012-04,240
66135,20011,Washington,DC,Washington,District of Columbia,142,2012-05,242
66135,20011,Washington,DC,Washington,District of Columbia,142,2012-06,244
66135,20011,Washington,DC,Washington,District of Columbia,142,2012-07,247
66135,20011,Washington,DC,Washington,District of Columbia,142,2012-08,250
66135,20011,Washington,DC,Washington,District of Columbia,142,2012-09,252
66135,20011,Washington,DC,Washington,District of Columbia,142,2012-10,254
66135,20011,Washington,DC,Washington,District of Columbia,142,2012-11,256
66135,20011,Washington,DC,Washington,District of Columbia,142,2012-12,258
66135,20011,Washington,DC,Washington,District of Columbia,142,2013-01,260
66135,20011,Washington,DC,Washington,District of Columbia,142,2013-02,261
66135,20011,Washington,DC,Washington,District of Columbia,142,2013-03,263
66135,20011,Washington,DC,Washington,District of Columbia,142,2013-04,264
66135,20011,Washington,DC,Washington,District of Columbia,142,2013-05,267
66135,20011,Washington,DC,Washington,District of Columbia,142,2013-06,271
66135,20011,Washington,DC,Washington,District of Columbia,142,2013-07,275
66135,20011,Washington,DC,Washington,District of Columbia,142,2013-08,279
66135,20011,Washington,DC,Washington,District of Columbia,142,2013-09,284
66135,20011,Washington,DC,Washington,District of Columbia,142,2013-10,290
66135,20011,Washington,DC,Washington,District of Columbia,142,2013-11,294
66135,20011,Washington,DC,Washington,District of Columbia,142,2013-12,297
66135,20011,Washington,DC,Washington,District of Columbia,142,2014-01,301
66135,20011,Washington,DC,Washington,District of Columbia,142,2014-02,306
66135,20011,Washington,DC,Washington,District of Columbia,142,2014-03,311
66135,20011,Washington,DC,Washington,District of Columbia,142,2014-04,316
66135,20011,Washington,DC,Washington,District of Columbia,142,2014-05,319
66135,20011,Washington,DC,Washington,District of Columbia,142,2014-06,322
66135,20011,Washington,DC,Washington,District of Columbia,142,2014-07,325
66135,20011,Washington,DC,Washington,District of Columbia,142,2014-08,328
66135,20011,Washington,DC,Washington,District of Columbia,142,2014-09,329
66135,20011,Washington,DC,Washington,District of Columbia,142,2014-10,331
66135,20011,Washington,DC,Washington,District of Columbia,142,2014-11,332
66135,20011,Washington,DC,Washington,District of Columbia,142,2014-12,334
66135,20011,Washington,DC,Washington,District of Columbia,142,2015-01,336
66135,20011,Washington,DC,Washington,District of Columbia,142,2015-02,338
66135,20011,Washington,DC,Washington,District of Columbia,142,2015-03,342
66135,20011,Washington,DC,Washington,District of Columbia,142,2015-04,346
66135,20011,Washington,DC,Washington,District of Columbia,142,2015-05,351
66135,20011,Washington,DC,Washington,District of Columbia,142,2015-06,355
66135,20011,Washington,DC,Washington,District of Columbia,142,2015-07,360
66135,20011,Washington,DC,Washington,District of Columbia,142,2015-08,363
66135,20011,Washington,DC,Washington,District of Columbia,142,2015-09,366
66135,20011,Washington,DC,Washington,District of Columbia,142,2015-10,371
66135,20011,Washington,DC,Washington,District of Columbia,142,2015-11,376
66135,20011,Washington,DC,Washington,District of Columbia,142,2015-12,378
66135,20011,Washington,DC,Washington,District of Columbia,142,2016-01,378
66135,20011,Washington,DC,Washington,District of Columbia,142,2016-02,379
66135,20011,Washington,DC,Washington,District of Columbia,142,2016-03,378
66135,20011,Washington,DC,Washington,District of Columbia,142,2016-04,378
66135,20011,Washington,DC,Washington,District of Columbia,142,2016-05,378
66135,20011,Washington,DC,Washington,District of Columbia,142,2016-06,380
66135,20011,Washington,DC,Washington,District of Columbia,142,2016-07,383
66135,20011,Washington,DC,Washington,District of Columbia,142,2016-08,387
66142,20019,Washington,DC,Washington,District of Columbia,198,1996-04,
66142,20019,Washington,DC,Washington,District of Columbia,198,1996-05,
66142,20019,Washington,DC,Washington,District of Columbia,198,1996-06,
66142,20019,Washington,DC,Washington,District of Columbia,198,1996-07,
66142,20019,Washington,DC,Washington,District of Columbia,198,1996-08,
66142,20019,Washington,DC,Washington,District of Columbia,198,1996-09,
66142,20019,Washington,DC,Washington,District of Columbia,198,1996-10,
66142,20019,Washington,DC,Washington,District of Columbia,198,1996-11,
66142,20019,Washington,DC,Washington,District of Columbia,198,1996-12,
66142,20019,Washington,DC,Washington,District of Columbia,198,1997-01,
66142,20019,Washington,DC,Washington,District of Columbia,198,1997-02,
66142,20019,Washington,DC,Washington,District of Columbia,198,1997-03,
66142,20019,Washington,DC,Washington,District of Columbia,198,1997-04,
66142,20019,Washington,DC,Washington,District of Columbia,198,1997-05,
66142,20019,Washington,DC,Washington,District of Columbia,198,1997-06,
66142,20019,Washington,DC,Washington,District of Columbia,198,1997-07,
66142,20019,Washington,DC,Washington,District of Columbia,198,1997-08,
66142,20019,Washington,DC,Washington,District of Columbia,198,1997-09,
66142,20019,Washington,DC,Washington,District of Columbia,198,1997-10,
66142,20019,Washington,DC,Washington,District of Columbia,198,1997-11,
66142,20019,Washington,DC,Washington,District of Columbia,198,1997-12,
66142,20019,Washington,DC,Washington,District of Columbia,198,1998-01,
66142,20019,Washington,DC,Washington,District of Columbia,198,1998-02,
66142,20019,Washington,DC,Washington,District of Columbia,198,1998-03,
66142,20019,Washington,DC,Washington,District of Columbia,198,1998-04,
66142,20019,Washington,DC,Washington,District of Columbia,198,1998-05,
66142,20019,Washington,DC,Washington,District of Columbia,198,1998-06,
66142,20019,Washington,DC,Washington,District of Columbia,198,1998-07,
66142,20019,Washington,DC,Washington,District of Columbia,198,1998-08,
66142,20019,Washington,DC,Washington,District of Columbia,198,1998-09,
66142,20019,Washington,DC,Washington,District of Columbia,198,1998-10,
66142,20019,Washington,DC,Washington,District of Columbia,198,1998-11,
66142,20019,Washington,DC,Washington,District of Columbia,198,1998-12,
66142,20019,Washington,DC,Washington,District of Columbia,198,1999-01,
66142,20019,Washington,DC,Washington,District of Columbia,198,1999-02,
66142,20019,Washington,DC,Washington,District of Columbia,198,1999-03,
66142,20019,Washington,DC,Washington,District of Columbia,198,1999-04,
66142,20019,Washington,DC,Washington,District of Columbia,198,1999-05,
66142,20019,Washington,DC,Washington,District of Columbia,198,1999-06,79
66142,20019,Washington,DC,Washington,District of Columbia,198,1999-07,80
66142,20019,Washington,DC,Washington,District of Columbia,198,1999-08,80
66142,20019,Washington,DC,Washington,District of Columbia,198,1999-09,80
66142,20019,Washington,DC,Washington,District of Columbia,198,1999-10,81
66142,20019,Washington,DC,Washington,District of Columbia,198,1999-11,81
66142,20019,Washington,DC,Washington,District of Columbia,198,1999-12,80
66142,20019,Washington,DC,Washington,District of Columbia,198,2000-01,79
66142,20019,Washington,DC,Washington,District of Columbia,198,2000-02,78
66142,20019,Washington,DC,Washington,District of Columbia,198,2000-03,79
66142,20019,Washington,DC,Washington,District of Columbia,198,2000-04,78
66142,20019,Washington,DC,Washington,District of Columbia,198,2000-05,79
66142,20019,Washington,DC,Washington,District of Columbia,198,2000-06,81
66142,20019,Washington,DC,Washington,District of Columbia,198,2000-07,82
66142,20019,Washington,DC,Washington,District of Columbia,198,2000-08,83
66142,20019,Washington,DC,Washington,District of Columbia,198,2000-09,83
66142,20019,Washington,DC,Washington,District of Columbia,198,2000-10,82
66142,20019,Washington,DC,Washington,District of Columbia,198,2000-11,83
66142,20019,Washington,DC,Washington,District of Columbia,198,2000-12,83
66142,20019,Washington,DC,Washington,District of Columbia,198,2001-01,84
66142,20019,Washington,DC,Washington,District of Columbia,198,2001-02,84
66142,20019,Washington,DC,Washington,District of Columbia,198,2001-03,85
66142,20019,Washington,DC,Washington,District of Columbia,198,2001-04,87
66142,20019,Washington,DC,Washington,District of Columbia,198,2001-05,89
66142,20019,Washington,DC,Washington,District of Columbia,198,2001-06,90
66142,20019,Washington,DC,Washington,District of Columbia,198,2001-07,91
66142,20019,Washington,DC,Washington,District of Columbia,198,2001-08,92
66142,20019,Washington,DC,Washington,District of Columbia,198,2001-09,93
66142,20019,Washington,DC,Washington,District of Columbia,198,2001-10,94
66142,20019,Washington,DC,Washington,District of Columbia,198,2001-11,95
66142,20019,Washington,DC,Washington,District of Columbia,198,2001-12,96
66142,20019,Washington,DC,Washington,District of Columbia,198,2002-01,97
66142,20019,Washington,DC,Washington,District of Columbia,198,2002-02,98
66142,20019,Washington,DC,Washington,District of Columbia,198,2002-03,100
66142,20019,Washington,DC,Washington,District of Columbia,198,2002-04,102
66142,20019,Washington,DC,Washington,District of Columbia,198,2002-05,104
66142,20019,Washington,DC,Washington,District of Columbia,198,2002-06,106
66142,20019,Washington,DC,Washington,District of Columbia,198,2002-07,107
66142,20019,Washington,DC,Washington,District of Columbia,198,2002-08,107
66142,20019,Washington,DC,Washington,District of Columbia,198,2002-09,107
66142,20019,Washington,DC,Washington,District of Columbia,198,2002-10,107
66142,20019,Washington,DC,Washington,District of Columbia,198,2002-11,108
66142,20019,Washington,DC,Washington,District of Columbia,198,2002-12,109
66142,20019,Washington,DC,Washington,District of Columbia,198,2003-01,110
66142,20019,Washington,DC,Washington,District of Columbia,198,2003-02,112
66142,20019,Washington,DC,Washington,District of Columbia,198,2003-03,112
66142,20019,Washington,DC,Washington,District of Columbia,198,2003-04,113
66142,20019,Washington,DC,Washington,District of Columbia,198,2003-05,114
66142,20019,Washington,DC,Washington,District of Columbia,198,2003-06,115
66142,20019,Washington,DC,Washington,District of Columbia,198,2003-07,116
66142,20019,Washington,DC,Washington,District of Columbia,198,2003-08,118
66142,20019,Washington,DC,Washington,District of Columbia,198,2003-09,120
66142,20019,Washington,DC,Washington,District of Columbia,198,2003-10,122
66142,20019,Washington,DC,Washington,District of Columbia,198,2003-11,124
66142,20019,Washington,DC,Washington,District of Columbia,198,2003-12,127
66142,20019,Washington,DC,Washington,District of Columbia,198,2004-01,130
66142,20019,Washington,DC,Washington,District of Columbia,198,2004-02,133
66142,20019,Washington,DC,Washington,District of Columbia,198,2004-03,135
66142,20019,Washington,DC,Washington,District of Columbia,198,2004-04,137
66142,20019,Washington,DC,Washington,District of Columbia,198,2004-05,140
66142,20019,Washington,DC,Washington,District of Columbia,198,2004-06,143
66142,20019,Washington,DC,Washington,District of Columbia,198,2004-07,145
66142,20019,Washington,DC,Washington,District of Columbia,198,2004-08,148
66142,20019,Washington,DC,Washington,District of Columbia,198,2004-09,151
66142,20019,Washington,DC,Washington,District of Columbia,198,2004-10,154
66142,20019,Washington,DC,Washington,District of Columbia,198,2004-11,157
66142,20019,Washington,DC,Washington,District of Columbia,198,2004-12,159
66142,20019,Washington,DC,Washington,District of Columbia,198,2005-01,162
66142,20019,Washington,DC,Washington,District of Columbia,198,2005-02,165
66142,20019,Washington,DC,Washington,District of Columbia,198,2005-03,168
66142,20019,Washington,DC,Washington,District of Columbia,198,2005-04,171
66142,20019,Washington,DC,Washington,District of Columbia,198,2005-05,174
66142,20019,Washington,DC,Washington,District of Columbia,198,2005-06,178
66142,20019,Washington,DC,Washington,District of Columbia,198,2005-07,182
66142,20019,Washington,DC,Washington,District of Columbia,198,2005-08,185
66142,20019,Washington,DC,Washington,District of Columbia,198,2005-09,188
66142,20019,Washington,DC,Washington,District of Columbia,198,2005-10,191
66142,20019,Washington,DC,Washington,District of Columbia,198,2005-11,195
66142,20019,Washington,DC,Washington,District of Columbia,198,2005-12,198
66142,20019,Washington,DC,Washington,District of Columbia,198,2006-01,201
66142,20019,Washington,DC,Washington,District of Columbia,198,2006-02,205
66142,20019,Washington,DC,Washington,District of Columbia,198,2006-03,208
66142,20019,Washington,DC,Washington,District of Columbia,198,2006-04,210
66142,20019,Washington,DC,Washington,District of Columbia,198,2006-05,212
66142,20019,Washington,DC,Washington,District of Columbia,198,2006-06,214
66142,20019,Washington,DC,Washington,District of Columbia,198,2006-07,216
66142,20019,Washington,DC,Washington,District of Columbia,198,2006-08,217
66142,20019,Washington,DC,Washington,District of Columbia,198,2006-09,218
66142,20019,Washington,DC,Washington,District of Columbia,198,2006-10,219
66142,20019,Washington,DC,Washington,District of Columbia,198,2006-11,219
66142,20019,Washington,DC,Washington,District of Columbia,198,2006-12,220
66142,20019,Washington,DC,Washington,District of Columbia,198,2007-01,221
66142,20019,Washington,DC,Washington,District of Columbia,198,2007-02,223
66142,20019,Washington,DC,Washington,District of Columbia,198,2007-03,225
66142,20019,Washington,DC,Washington,District of Columbia,198,2007-04,228
66142,20019,Washington,DC,Washington,District of Columbia,198,2007-05,229
66142,20019,Washington,DC,Washington,District of Columbia,198,2007-06,230
66142,20019,Washington,DC,Washington,District of Columbia,198,2007-07,230
66142,20019,Washington,DC,Washington,District of Columbia,198,2007-08,232
66142,20019,Washington,DC,Washington,District of Columbia,198,2007-09,232
66142,20019,Washington,DC,Washington,District of Columbia,198,2007-10,232
66142,20019,Washington,DC,Washington,District of Columbia,198,2007-11,231
66142,20019,Washington,DC,Washington,District of Columbia,198,2007-12,230
66142,20019,Washington,DC,Washington,District of Columbia,198,2008-01,229
66142,20019,Washington,DC,Washington,District of Columbia,198,2008-02,227
66142,20019,Washington,DC,Washington,District of Columbia,198,2008-03,225
66142,20019,Washington,DC,Washington,District of Columbia,198,2008-04,223
66142,20019,Washington,DC,Washington,District of Columbia,198,2008-05,221
66142,20019,Washington,DC,Washington,District of Columbia,198,2008-06,220
66142,20019,Washington,DC,Washington,District of Columbia,198,2008-07,219
66142,20019,Washington,DC,Washington,District of Columbia,198,2008-08,217
66142,20019,Washington,DC,Washington,District of Columbia,198,2008-09,218
66142,20019,Washington,DC,Washington,District of Columbia,198,2008-10,218
66142,20019,Washington,DC,Washington,District of Columbia,198,2008-11,216
66142,20019,Washington,DC,Washington,District of Columbia,198,2008-12,214
66142,20019,Washington,DC,Washington,District of Columbia,198,2009-01,210
66142,20019,Washington,DC,Washington,District of Columbia,198,2009-02,208
66142,20019,Washington,DC,Washington,District of Columbia,198,2009-03,206
66142,20019,Washington,DC,Washington,District of Columbia,198,2009-04,204
66142,20019,Washington,DC,Washington,District of Columbia,198,2009-05,202
66142,20019,Washington,DC,Washington,District of Columbia,198,2009-06,200
66142,20019,Washington,DC,Washington,District of Columbia,198,2009-07,198
66142,20019,Washington,DC,Washington,District of Columbia,198,2009-08,195
66142,20019,Washington,DC,Washington,District of Columbia,198,2009-09,192
66142,20019,Washington,DC,Washington,District of Columbia,198,2009-10,190
66142,20019,Washington,DC,Washington,District of Columbia,198,2009-11,189
66142,20019,Washington,DC,Washington,District of Columbia,198,2009-12,189
66142,20019,Washington,DC,Washington,District of Columbia,198,2010-01,192
66142,20019,Washington,DC,Washington,District of Columbia,198,2010-02,192
66142,20019,Washington,DC,Washington,District of Columbia,198,2010-03,190
66142,20019,Washington,DC,Washington,District of Columbia,198,2010-04,189
66142,20019,Washington,DC,Washington,District of Columbia,198,2010-05,188
66142,20019,Washington,DC,Washington,District of Columbia,198,2010-06,187
66142,20019,Washington,DC,Washington,District of Columbia,198,2010-07,186
66142,20019,Washington,DC,Washington,District of Columbia,198,2010-08,186
66142,20019,Washington,DC,Washington,District of Columbia,198,2010-09,186
66142,20019,Washington,DC,Washington,District of Columbia,198,2010-10,185
66142,20019,Washington,DC,Washington,District of Columbia,198,2010-11,186
66142,20019,Washington,DC,Washington,District of Columbia,198,2010-12,186
66142,20019,Washington,DC,Washington,District of Columbia,198,2011-01,185
66142,20019,Washington,DC,Washington,District of Columbia,198,2011-02,184
66142,20019,Washington,DC,Washington,District of Columbia,198,2011-03,184
66142,20019,Washington,DC,Washington,District of Columbia,198,2011-04,183
66142,20019,Washington,DC,Washington,District of Columbia,198,2011-05,182
66142,20019,Washington,DC,Washington,District of Columbia,198,2011-06,180
66142,20019,Washington,DC,Washington,District of Columbia,198,2011-07,179
66142,20019,Washington,DC,Washington,District of Columbia,198,2011-08,177
66142,20019,Washington,DC,Washington,District of Columbia,198,2011-09,175
66142,20019,Washington,DC,Washington,District of Columbia,198,2011-10,173
66142,20019,Washington,DC,Washington,District of Columbia,198,2011-11,170
66142,20019,Washington,DC,Washington,District of Columbia,198,2011-12,170
66142,20019,Washington,DC,Washington,District of Columbia,198,2012-01,169
66142,20019,Washington,DC,Washington,District of Columbia,198,2012-02,169
66142,20019,Washington,DC,Washington,District of Columbia,198,2012-03,168
66142,20019,Washington,DC,Washington,District of Columbia,198,2012-04,168
66142,20019,Washington,DC,Washington,District of Columbia,198,2012-05,167
66142,20019,Washington,DC,Washington,District of Columbia,198,2012-06,167
66142,20019,Washington,DC,Washington,District of Columbia,198,2012-07,168
66142,20019,Washington,DC,Washington,District of Columbia,198,2012-08,168
66142,20019,Washington,DC,Washington,District of Columbia,198,2012-09,167
66142,20019,Washington,DC,Washington,District of Columbia,198,2012-10,166
66142,20019,Washington,DC,Washington,District of Columbia,198,2012-11,166
66142,20019,Washington,DC,Washington,District of Columbia,198,2012-12,166
66142,20019,Washington,DC,Washington,District of Columbia,198,2013-01,167
66142,20019,Washington,DC,Washington,District of Columbia,198,2013-02,168
66142,20019,Washington,DC,Washington,District of Columbia,198,2013-03,170
66142,20019,Washington,DC,Washington,District of Columbia,198,2013-04,171
66142,20019,Washington,DC,Washington,District of Columbia,198,2013-05,172
66142,20019,Washington,DC,Washington,District of Columbia,198,2013-06,173
66142,20019,Washington,DC,Washington,District of Columbia,198,2013-07,174
66142,20019,Washington,DC,Washington,District of Columbia,198,2013-08,175
66142,20019,Washington,DC,Washington,District of Columbia,198,2013-09,176
66142,20019,Washington,DC,Washington,District of Columbia,198,2013-10,178
66142,20019,Washington,DC,Washington,District of Columbia,198,2013-11,179
66142,20019,Washington,DC,Washington,District of Columbia,198,2013-12,180
66142,20019,Washington,DC,Washington,District of Columbia,198,2014-01,181
66142,20019,Washington,DC,Washington,District of Columbia,198,2014-02,182
66142,20019,Washington,DC,Washington,District of Columbia,198,2014-03,184
66142,20019,Washington,DC,Washington,District of Columbia,198,2014-04,186
66142,20019,Washington,DC,Washington,District of Columbia,198,2014-05,190
66142,20019,Washington,DC,Washington,District of Columbia,198,2014-06,193
66142,20019,Washington,DC,Washington,District of Columbia,198,2014-07,194
66142,20019,Washington,DC,Washington,District of Columbia,198,2014-08,194
66142,20019,Washington,DC,Washington,District of Columbia,198,2014-09,196
66142,20019,Washington,DC,Washington,District of Columbia,198,2014-10,200
66142,20019,Washington,DC,Washington,District of Columbia,198,2014-11,202
66142,20019,Washington,DC,Washington,District of Columbia,198,2014-12,201
66142,20019,Washington,DC,Washington,District of Columbia,198,2015-01,201
66142,20019,Washington,DC,Washington,District of Columbia,198,2015-02,202
66142,20019,Washington,DC,Washington,District of Columbia,198,2015-03,203
66142,20019,Washington,DC,Washington,District of Columbia,198,2015-04,204
66142,20019,Washington,DC,Washington,District of Columbia,198,2015-05,207
66142,20019,Washington,DC,Washington,District of Columbia,198,2015-06,210
66142,20019,Washington,DC,Washington,District of Columbia,198,2015-07,214
66142,20019,Washington,DC,Washington,District of Columbia,198,2015-08,217
66142,20019,Washington,DC,Washington,District of Columbia,198,2015-09,220
66142,20019,Washington,DC,Washington,District of Columbia,198,2015-10,224
66142,20019,Washington,DC,Washington,District of Columbia,198,2015-11,228
66142,20019,Washington,DC,Washington,District of Columbia,198,2015-12,230
66142,20019,Washington,DC,Washington,District of Columbia,198,2016-01,230
66142,20019,Washington,DC,Washington,District of Columbia,198,2016-02,231
66142,20019,Washington,DC,Washington,District of Columbia,198,2016-03,231
66142,20019,Washington,DC,Washington,District of Columbia,198,2016-04,232
66142,20019,Washington,DC,Washington,District of Columbia,198,2016-05,234
66142,20019,Washington,DC,Washington,District of Columbia,198,2016-06,236
66142,20019,Washington,DC,Washington,District of Columbia,198,2016-07,238
66142,20019,Washington,DC,Washington,District of Columbia,198,2016-08,240
66125,20001,Washington,DC,Washington,District of Columbia,314,1996-04,
66125,20001,Washington,DC,Washington,District of Columbia,314,1996-05,
66125,20001,Washington,DC,Washington,District of Columbia,314,1996-06,
66125,20001,Washington,DC,Washington,District of Columbia,314,1996-07,
66125,20001,Washington,DC,Washington,District of Columbia,314,1996-08,
66125,20001,Washington,DC,Washington,District of Columbia,314,1996-09,
66125,20001,Washington,DC,Washington,District of Columbia,314,1996-10,
66125,20001,Washington,DC,Washington,District of Columbia,314,1996-11,
66125,20001,Washington,DC,Washington,District of Columbia,314,1996-12,
66125,20001,Washington,DC,Washington,District of Columbia,314,1997-01,
66125,20001,Washington,DC,Washington,District of Columbia,314,1997-02,
66125,20001,Washington,DC,Washington,District of Columbia,314,1997-03,
66125,20001,Washington,DC,Washington,District of Columbia,314,1997-04,
66125,20001,Washington,DC,Washington,District of Columbia,314,1997-05,
66125,20001,Washington,DC,Washington,District of Columbia,314,1997-06,
66125,20001,Washington,DC,Washington,District of Columbia,314,1997-07,
66125,20001,Washington,DC,Washington,District of Columbia,314,1997-08,
66125,20001,Washington,DC,Washington,District of Columbia,314,1997-09,
66125,20001,Washington,DC,Washington,District of Columbia,314,1997-10,
66125,20001,Washington,DC,Washington,District of Columbia,314,1997-11,
66125,20001,Washington,DC,Washington,District of Columbia,314,1997-12,
66125,20001,Washington,DC,Washington,District of Columbia,314,1998-01,
66125,20001,Washington,DC,Washington,District of Columbia,314,1998-02,
66125,20001,Washington,DC,Washington,District of Columbia,314,1998-03,
66125,20001,Washington,DC,Washington,District of Columbia,314,1998-04,
66125,20001,Washington,DC,Washington,District of Columbia,314,1998-05,
66125,20001,Washington,DC,Washington,District of Columbia,314,1998-06,117
66125,20001,Washington,DC,Washington,District of Columbia,314,1998-07,117
66125,20001,Washington,DC,Washington,District of Columbia,314,1998-08,117
66125,20001,Washington,DC,Washington,District of Columbia,314,1998-09,118
66125,20001,Washington,DC,Washington,District of Columbia,314,1998-10,120
66125,20001,Washington,DC,Washington,District of Columbia,314,1998-11,120
66125,20001,Washington,DC,Washington,District of Columbia,314,1998-12,121
66125,20001,Washington,DC,Washington,District of Columbia,314,1999-01,121
66125,20001,Washington,DC,Washington,District of Columbia,314,1999-02,120
66125,20001,Washington,DC,Washington,District of Columbia,314,1999-03,120
66125,20001,Washington,DC,Washington,District of Columbia,314,1999-04,120
66125,20001,Washington,DC,Washington,District of Columbia,314,1999-05,122
66125,20001,Washington,DC,Washington,District of Columbia,314,1999-06,126
66125,20001,Washington,DC,Washington,District of Columbia,314,1999-07,128
66125,20001,Washington,DC,Washington,District of Columbia,314,1999-08,128
66125,20001,Washington,DC,Washington,District of Columbia,314,1999-09,129
66125,20001,Washington,DC,Washington,District of Columbia,314,1999-10,129
66125,20001,Washington,DC,Washington,District of Columbia,314,1999-11,131
66125,20001,Washington,DC,Washington,District of Columbia,314,1999-12,133
66125,20001,Washington,DC,Washington,District of Columbia,314,2000-01,135
66125,20001,Washington,DC,Washington,District of Columbia,314,2000-02,137
66125,20001,Washington,DC,Washington,District of Columbia,314,2000-03,139
66125,20001,Washington,DC,Washington,District of Columbia,314,2000-04,141
66125,20001,Washington,DC,Washington,District of Columbia,314,2000-05,144
66125,20001,Washington,DC,Washington,District of Columbia,314,2000-06,145
66125,20001,Washington,DC,Washington,District of Columbia,314,2000-07,145
66125,20001,Washington,DC,Washington,District of Columbia,314,2000-08,144
66125,20001,Washington,DC,Washington,District of Columbia,314,2000-09,144
66125,20001,Washington,DC,Washington,District of Columbia,314,2000-10,142
66125,20001,Washington,DC,Washington,District of Columbia,314,2000-11,141
66125,20001,Washington,DC,Washington,District of Columbia,314,2000-12,141
66125,20001,Washington,DC,Washington,District of Columbia,314,2001-01,143
66125,20001,Washington,DC,Washington,District of Columbia,314,2001-02,145
66125,20001,Washington,DC,Washington,District of Columbia,314,2001-03,147
66125,20001,Washington,DC,Washington,District of Columbia,314,2001-04,149
66125,20001,Washington,DC,Washington,District of Columbia,314,2001-05,153
66125,20001,Washington,DC,Washington,District of Columbia,314,2001-06,157
66125,20001,Washington,DC,Washington,District of Columbia,314,2001-07,161
66125,20001,Washington,DC,Washington,District of Columbia,314,2001-08,163
66125,20001,Washington,DC,Washington,District of Columbia,314,2001-09,166
66125,20001,Washington,DC,Washington,District of Columbia,314,2001-10,169
66125,20001,Washington,DC,Washington,District of Columbia,314,2001-11,172
66125,20001,Washington,DC,Washington,District of Columbia,314,2001-12,175
66125,20001,Washington,DC,Washington,District of Columbia,314,2002-01,179
66125,20001,Washington,DC,Washington,District of Columbia,314,2002-02,185
66125,20001,Washington,DC,Washington,District of Columbia,314,2002-03,192
66125,20001,Washington,DC,Washington,District of Columbia,314,2002-04,198
66125,20001,Washington,DC,Washington,District of Columbia,314,2002-05,205
66125,20001,Washington,DC,Washington,District of Columbia,314,2002-06,214
66125,20001,Washington,DC,Washington,District of Columbia,314,2002-07,221
66125,20001,Washington,DC,Washington,District of Columbia,314,2002-08,227
66125,20001,Washington,DC,Washington,District of Columbia,314,2002-09,232
66125,20001,Washington,DC,Washington,District of Columbia,314,2002-10,238
66125,20001,Washington,DC,Washington,District of Columbia,314,2002-11,245
66125,20001,Washington,DC,Washington,District of Columbia,314,2002-12,251
66125,20001,Washington,DC,Washington,District of Columbia,314,2003-01,254
66125,20001,Washington,DC,Washington,District of Columbia,314,2003-02,256
66125,20001,Washington,DC,Washington,District of Columbia,314,2003-03,259
66125,20001,Washington,DC,Washington,District of Columbia,314,2003-04,263
66125,20001,Washington,DC,Washington,District of Columbia,314,2003-05,267
66125,20001,Washington,DC,Washington,District of Columbia,314,2003-06,272
66125,20001,Washington,DC,Washington,District of Columbia,314,2003-07,277
66125,20001,Washington,DC,Washington,District of Columbia,314,2003-08,282
66125,20001,Washington,DC,Washington,District of Columbia,314,2003-09,286
66125,20001,Washington,DC,Washington,District of Columbia,314,2003-10,290
66125,20001,Washington,DC,Washington,District of Columbia,314,2003-11,294
66125,20001,Washington,DC,Washington,District of Columbia,314,2003-12,298
66125,20001,Washington,DC,Washington,District of Columbia,314,2004-01,303
66125,20001,Washington,DC,Washington,District of Columbia,314,2004-02,309
66125,20001,Washington,DC,Washington,District of Columbia,314,2004-03,315
66125,20001,Washington,DC,Washington,District of Columbia,314,2004-04,319
66125,20001,Washington,DC,Washington,District of Columbia,314,2004-05,322
66125,20001,Washington,DC,Washington,District of Columbia,314,2004-06,329
66125,20001,Washington,DC,Washington,District of Columbia,314,2004-07,335
66125,20001,Washington,DC,Washington,District of Columbia,314,2004-08,342
66125,20001,Washington,DC,Washington,District of Columbia,314,2004-09,350
66125,20001,Washington,DC,Washington,District of Columbia,314,2004-10,358
66125,20001,Washington,DC,Washington,District of Columbia,314,2004-11,364
66125,20001,Washington,DC,Washington,District of Columbia,314,2004-12,371
66125,20001,Washington,DC,Washington,District of Columbia,314,2005-01,377
66125,20001,Washington,DC,Washington,District of Columbia,314,2005-02,382
66125,20001,Washington,DC,Washington,District of Columbia,314,2005-03,388
66125,20001,Washington,DC,Washington,District of Columbia,314,2005-04,396
66125,20001,Washington,DC,Washington,District of Columbia,314,2005-05,402
66125,20001,Washington,DC,Washington,District of Columbia,314,2005-06,408
66125,20001,Washington,DC,Washington,District of Columbia,314,2005-07,414
66125,20001,Washington,DC,Washington,District of Columbia,314,2005-08,418
66125,20001,Washington,DC,Washington,District of Columbia,314,2005-09,421
66125,20001,Washington,DC,Washington,District of Columbia,314,2005-10,427
66125,20001,Washington,DC,Washington,District of Columbia,314,2005-11,432
66125,20001,Washington,DC,Washington,District of Columbia,314,2005-12,435
66125,20001,Washington,DC,Washington,District of Columbia,314,2006-01,437
66125,20001,Washington,DC,Washington,District of Columbia,314,2006-02,438
66125,20001,Washington,DC,Washington,District of Columbia,314,2006-03,437
66125,20001,Washington,DC,Washington,District of Columbia,314,2006-04,436
66125,20001,Washington,DC,Washington,District of Columbia,314,2006-05,434
66125,20001,Washington,DC,Washington,District of Columbia,314,2006-06,431
66125,20001,Washington,DC,Washington,District of Columbia,314,2006-07,430
66125,20001,Washington,DC,Washington,District of Columbia,314,2006-08,432
66125,20001,Washington,DC,Washington,District of Columbia,314,2006-09,432
