RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,Zhvi
66133,20009,Washington,DC,Washington,District of Columbia,30,2004-03,360600
66133,20009,Washington,DC,Washington,District of Columbia,30,2004-04,366200
66133,20009,Washington,DC,Washington,District of Columbia,30,2004-05,372700
66133,20009,Washington,DC,Washington,District of Columbia,30,2004-06,380300
66133,20009,Washington,DC,Washington,District of Columbia,30,2004-07,388800
66133,20009,Washington,DC,Washington,District of Columbia,30,2004-08,398400
66133,20009,Washington,DC,Washington,District of Columbia,30,2004-09,407200
66133,20009,Washington,DC,Washington,District of Columbia,30,2004-10,413600
66133,20009,Washington,DC,Washington,District of Columbia,30,2004-11,418000
66133,20009,Washington,DC,Washington,District of Columbia,30,2004-12,421800
66133,20009,Washington,DC,Washington,District of Columbia,30,2005-01,424100
66133,20009,Washington,DC,Washington,District of Columbia,30,2005-02,424900
66133,20009,Washington,DC,Washington,District of Columbia,30,2005-03,425800
66133,20009,Washington,DC,Washington,District of Columbia,30,2005-04,427600
66133,20009,Washington,DC,Washington,District of Columbia,30,2005-05,429500
66133,20009,Washington,DC,Washington,District of Columbia,30,2005-06,431400
66133,20009,Washington,DC,Washington,District of Columbia,30,2005-07,433700
66133,20009,Washington,DC,Washington,District of Columbia,30,2005-08,435600
66133,20009,Washington,DC,Washington,District of Columbia,30,2005-09,438900
66133,20009,Washington,DC,Washington,District of Columbia,30,2005-10,444500
66133,20009,Washington,DC,Washington,District of Columbia,30,2005-11,450000
66133,20009,Washington,DC,Washington,District of Columbia,30,2005-12,452900
66133,20009,Washington,DC,Washington,District of Columbia,30,2006-01,454300
66133,20009,Washington,DC,Washington,District of Columbia,30,2006-02,456400
66133,20009,Washington,DC,Washington,District of Columbia,30,2006-03,457000
66133,20009,Washington,DC,Washington,District of Columbia,30,2006-04,455900
66133,20009,Washington,DC,Washington,District of Columbia,30,2006-05,453900
66133,20009,Washington,DC,Washington,District of Columbia,30,2006-06,451500
66133,20009,Washington,DC,Washington,District of Columbia,30,2006-07,449600
66133,20009,Washington,DC,Washington,District of Columbia,30,2006-08,448400
66133,20009,Washington,DC,Washington,District of Columbia,30,2006-09,446400
66133,20009,Washington,DC,Washington,District of Columbia,30,2006-10,443200
66133,20009,Washington,DC,Washington,District of Columbia,30,2006-11,439600
66133,20009,Washington,DC,Washington,District of Columbia,30,2006-12,437100
66133,20009,Washington,DC,Washington,District of Columbia,30,2007-01,437200
66133,20009,Washington,DC,Washington,District of Columbia,30,2007-02,438400
66133,20009,Washington,DC,Washington,District of Columbia,30,2007-03,439600
66133,20009,Washington,DC,Washington,District of Columbia,30,2007-04,440900
66133,20009,Washington,DC,Washington,District of Columbia,30,2007-05,442900
66133,20009,Washington,DC,Washington,District of Columbia,30,2007-06,445100
66133,20009,Washington,DC,Washington,District of Columbia,30,2007-07,447300
66133,20009,Washington,DC,Washington,District of Columbia,30,2007-08,449100
66133,20009,Washington,DC,Washington,District of Columbia,30,2007-09,449600
66133,20009,Washington,DC,Washington,District of Columbia,30,2007-10,449500
66133,20009,Washington,DC,Washington,District of Columbia,30,2007-11,449200
66133,20009,Washington,DC,Washington,District of Columbia,30,2007-12,448400
66133,20009,Washington,DC,Washington,District of Columbia,30,2008-01,447100
66133,20009,Washington,DC,Washington,District of Columbia,30,2008-02,446100
66133,20009,Washington,DC,Washington,District of Columbia,30,2008-03,444400
66133,20009,Washington,DC,Washington,District of Columbia,30,2008-04,442400
66133,20009,Washington,DC,Washington,District of Columbia,30,2008-05,440600
66133,20009,Washington,DC,Washington,District of Columbia,30,2008-06,438900
66133,20009,Washington,DC,Washington,District of Columbia,30,2008-07,436900
66133,20009,Washington,DC,Washington,District of Columbia,30,2008-08,434600
66133,20009,Washington,DC,Washington,District of Columbia,30,2008-09,431900
66133,20009,Washington,DC,Washington,District of Columbia,30,2008-10,429700
66133,20009,Washington,DC,Washington,District of Columbia,30,2008-11,427700
66133,20009,Washington,DC,Washington,District of Columbia,30,2008-12,425300
66133,20009,Washington,DC,Washington,District of Columbia,30,2009-01,422300
66133,20009,Washington,DC,Washington,District of Columbia,30,2009-02,420400
66133,20009,Washington,DC,Washington,District of Columbia,30,2009-03,419600
66133,20009,Washington,DC,Washington,District of Columbia,30,2009-04,418700
66133,20009,Washington,DC,Washington,District of Columbia,30,2009-05,416800
66133,20009,Washington,DC,Washington,District of Columbia,30,2009-06,414700
66133,20009,Washington,DC,Washington,District of Columbia,30,2009-07,413100
66133,20009,Washington,DC,Washington,District of Columbia,30,2009-08,412600
66133,20009,Washington,DC,Washington,District of Columbia,30,2009-09,413400
66133,20009,Washington,DC,Washington,District of Columbia,30,2009-10,414700
66133,20009,Washington,DC,Washington,District of Columbia,30,2009-11,416200
66133,20009,Washington,DC,Washington,District of Columbia,30,2009-12,417500
66133,20009,Washington,DC,Washington,District of Columbia,30,2010-01,418100
66133,20009,Washington,DC,Washington,District of Columbia,30,2010-02,419200
66133,20009,Washington,DC,Washington,District of Columbia,30,2010-03,422300
66133,20009,Washington,DC,Washington,District of Columbia,30,2010-04,425600
66133,20009,Washington,DC,Washington,District of Columbia,30,2010-05,428200
66133,20009,Washington,DC,Washington,District of Columbia,30,2010-06,428200
66133,20009,Washington,DC,Washington,District of Columbia,30,2010-07,426900
66133,20009,Washington,DC,Washington,District of Columbia,30,2010-08,425300
66133,20009,Washington,DC,Washington,District of Columbia,30,2010-09,424300
66133,20009,Washington,DC,Washington,District of Columbia,30,2010-10,422800
66133,20009,Washington,DC,Washington,District of Columbia,30,2010-11,423800
66133,20009,Washington,DC,Washington,District of Columbia,30,2010-12,425700
66133,20009,Washington,DC,Washington,District of Columbia,30,2011-01,425200
66133,20009,Washington,DC,Washington,District of Columbia,30,2011-02,422100
66133,20009,Washington,DC,Washington,District of Columbia,30,2011-03,421600
66133,20009,Washington,DC,Washington,District of Columbia,30,2011-04,422200
66133,20009,Washington,DC,Washington,District of Columbia,30,2011-05,421900
66133,20009,Washington,DC,Washington,District of Columbia,30,2011-06,421800
66133,20009,Washington,DC,Washington,District of Columbia,30,2011-07,423000
66133,20009,Washington,DC,Washington,District of Columbia,30,2011-08,423400
66133,20009,Washington,DC,Washington,District of Columbia,30,2011-09,423500
66133,20009,Washington,DC,Washington,District of Columbia,30,2011-10,423300
66133,20009,Washington,DC,Washington,District of Columbia,30,2011-11,423800
66133,20009,Washington,DC,Washington,District of Columbia,30,2011-12,426300
66133,20009,Washington,DC,Washington,District of Columbia,30,2012-01,430500
66133,20009,Washington,DC,Washington,District of Columbia,30,2012-02,433200
66133,20009,Washington,DC,Washington,District of Columbia,30,2012-03,434500
66133,20009,Washington,DC,Washington,District of Columbia,30,2012-04,435700
66133,20009,Washington,DC,Washington,District of Columbia,30,2012-05,436100
66133,20009,Washington,DC,Washington,District of Columbia,30,2012-06,436600
66133,20009,Washington,DC,Washington,District of Columbia,30,2012-07,437500
66133,20009,Washington,DC,Washington,District of Columbia,30,2012-08,439200
66133,20009,Washington,DC,Washington,District of Columbia,30,2012-09,440600
66133,20009,Washington,DC,Washington,District of Columbia,30,2012-10,441700
66133,20009,Washington,DC,Washington,District of Columbia,30,2012-11,442000
66133,20009,Washington,DC,Washington,District of Columbia,30,2012-12,443500
66133,20009,Washington,DC,Washington,District of Columbia,30,2013-01,445700
66133,20009,Washington,DC,Washington,District of Columbia,30,2013-02,448300
66133,20009,Washington,DC,Washington,District of Columbia,30,2013-03,449800
66133,20009,Washington,DC,Washington,District of Columbia,30,2013-04,451100
66133,20009,Washington,DC,Washington,District of Columbia,30,2013-05,454400
66133,20009,Washington,DC,Washington,District of Columbia,30,2013-06,459500
66133,20009,Washington,DC,Washington,District of Columbia,30,2013-07,464400
66133,20009,Washington,DC,Washington,District of Columbia,30,2013-08,469100
66133,20009,Washington,DC,Washington,District of Columbia,30,2013-09,474500
66133,20009,Washington,DC,Washington,District of Columbia,30,2013-10,480200
66133,20009,Washington,DC,Washington,District of Columbia,30,2013-11,484500
66133,20009,Washington,DC,Washington,District of Columbia,30,2013-12,487700
66133,20009,Washington,DC,Washington,District of Columbia,30,2014-01,490800
66133,20009,Washington,DC,Washington,District of Columbia,30,2014-02,493800
66133,20009,Washington,DC,Washington,District of Columbia,30,2014-03,496400
66133,20009,Washington,DC,Washington,District of Columbia,30,2014-04,498600
66133,20009,Washington,DC,Washington,District of Columbia,30,2014-05,499600
66133,20009,Washington,DC,Washington,District of Columbia,30,2014-06,500300
66133,20009,Washington,DC,Washington,District of Columbia,30,2014-07,501000
66133,20009,Washington,DC,Washington,District of Columbia,30,2014-08,502000
66133,20009,Washington,DC,Washington,District of Columbia,30,2014-09,504000
66133,20009,Washington,DC,Washington,District of Columbia,30,2014-10,507000
66133,20009,Washington,DC,Washington,District of Columbia,30,2014-11,508300
66133,20009,Washington,DC,Washington,District of Columbia,30,2014-12,508100
66133,20009,Washington,DC,Washington,District of Columbia,30,2015-01,508800
66133,20009,Washington,DC,Washington,District of Columbia,30,2015-02,510000
66133,20009,Washington,DC,Washington,District of Columbia,30,2015-03,510200
66133,20009,Washington,DC,Washington,District of Columbia,30,2015-04,511100
66133,20009,Washington,DC,Washington,District of Columbia,30,2015-05,513900
66133,20009,Washington,DC,Washington,District of Columbia,30,2015-06,516600
66133,20009,Washington,DC,Washington,District of Columbia,30,2015-07,518000
66133,20009,Washington,DC,Washington,District of Columbia,30,2015-08,518700
66133,20009,Washington,DC,Washington,District of Columbia,30,2015-09,519200
66133,20009,Washington,DC,Washington,District of Columbia,30,2015-10,519800
66133,20009,Washington,DC,Washington,District of Columbia,30,2015-11,520200
66133,20009,Washington,DC,Washington,District of Columbia,30,2015-12,519400
66133,20009,Washington,DC,Washington,District of Columbia,30,2016-01,519000
66133,20009,Washington,DC,Washington,District of Columbia,30,2016-02,520100
66133,20009,Washington,DC,Washington,District of Columbia,30,2016-03,519700
66133,20009,Washington,DC,Washington,District of Columbia,30,2016-04,519900
66133,20009,Washington,DC,Washington,District of Columbia,30,2016-05,522900
66133,20009,Washington,DC,Washington,District of Columbia,30,2016-06,527600
66133,20009,Washington,DC,Washington,District of Columbia,30,2016-07,530600
66133,20009,Washington,DC,Washington,District of Columbia,30,2016-08,532700
66126,20002,Washington,DC,Washington,District of Columbia,38,1996-04,
66126,20002,Washington,DC,Washington,District of Columbia,38,1996-05,
66126,20002,Washington,DC,Washington,District of Columbia,38,1996-06,
66126,20002,Washington,DC,Washington,District of Columbia,38,1996-07,
66126,20002,Washington,DC,Washington,District of Columbia,38,1996-08,
66126,20002,Washington,DC,Washington,District of Columbia,38,1996-09,
66126,20002,Washington,DC,Washington,District of Columbia,38,1996-10,
66126,20002,Washington,DC,Washington,District of Columbia,38,1996-11,
66126,20002,Washington,DC,Washington,District of Columbia,38,1996-12,
66126,20002,Washington,DC,Washington,District of Columbia,38,1997-01,
66126,20002,Washington,DC,Washington,District of Columbia,38,1997-02,
66126,20002,Washington,DC,Washington,District of Columbia,38,1997-03,
66126,20002,Washington,DC,Washington,District of Columbia,38,1997-04,
66126,20002,Washington,DC,Washington,District of Columbia,38,1997-05,
66126,20002,Washington,DC,Washington,District of Columbia,38,1997-06,
66126,20002,Washington,DC,Washington,District of Columbia,38,1997-07,
66126,20002,Washington,DC,Washington,District of Columbia,38,1997-08,
66126,20002,Washington,DC,Washington,District of Columbia,38,1997-09,
66126,20002,Washington,DC,Washington,District of Columbia,38,1997-10,
66126,20002,Washington,DC,Washington,District of Columbia,38,1997-11,
66126,20002,Washington,DC,Washington,District of Columbia,38,1997-12,
66126,20002,Washington,DC,Washington,District of Columbia,38,1998-01,
66126,20002,Washington,DC,Washington,District of Columbia,38,1998-02,
66126,20002,Washington,DC,Washington,District of Columbia,38,1998-03,
66126,20002,Washington,DC,Washington,District of Columbia,38,1998-04,
66126,20002,Washington,DC,Washington,District of Columbia,38,1998-05,
66126,20002,Washington,DC,Washington,District of Columbia,38,1998-06,112500
66126,20002,Washington,DC,Washington,District of Columbia,38,1998-07,113100
66126,20002,Washington,DC,Washington,District of Columbia,38,1998-08,112900
66126,20002,Washington,DC,Washington,District of Columbia,38,1998-09,112800
66126,20002,Washington,DC,Washington,District of Columbia,38,1998-10,112300
66126,20002,Washington,DC,Washington,District of Columbia,38,1998-11,111000
66126,20002,Washington,DC,Washington,District of Columbia,38,1998-12,109300
66126,20002,Washington,DC,Washington,District of Columbia,38,1999-01,107900
66126,20002,Washington,DC,Washington,District of Columbia,38,1999-02,107100
66126,20002,Washington,DC,Washington,District of Columbia,38,1999-03,106300
66126,20002,Washington,DC,Washington,District of Columbia,38,1999-04,106500
66126,20002,Washington,DC,Washington,District of Columbia,38,1999-05,108900
66126,20002,Washington,DC,Washington,District of Columbia,38,1999-06,110900
66126,20002,Washington,DC,Washington,District of Columbia,38,1999-07,110600
66126,20002,Washington,DC,Washington,District of Columbia,38,1999-08,109200
66126,20002,Washington,DC,Washington,District of Columbia,38,1999-09,108800
66126,20002,Washington,DC,Washington,District of Columbia,38,1999-10,109600
66126,20002,Washington,DC,Washington,District of Columbia,38,1999-11,110900
66126,20002,Washington,DC,Washington,District of Columbia,38,1999-12,112100
66126,20002,Washington,DC,Washington,District of Columbia,38,2000-01,113400
66126,20002,Washington,DC,Washington,District of Columbia,38,2000-02,115000
66126,20002,Washington,DC,Washington,District of Columbia,38,2000-03,116800
66126,20002,Washington,DC,Washington,District of Columbia,38,2000-04,118900
66126,20002,Washington,DC,Washington,District of Columbia,38,2000-05,121500
66126,20002,Washington,DC,Washington,District of Columbia,38,2000-06,123500
66126,20002,Washington,DC,Washington,District of Columbia,38,2000-07,124600
66126,20002,Washington,DC,Washington,District of Columbia,38,2000-08,125200
66126,20002,Washington,DC,Washington,District of Columbia,38,2000-09,125200
66126,20002,Washington,DC,Washington,District of Columbia,38,2000-10,124300
66126,20002,Washington,DC,Washington,District of Columbia,38,2000-11,123500
66126,20002,Washington,DC,Washington,District of Columbia,38,2000-12,124000
66126,20002,Washington,DC,Washington,District of Columbia,38,2001-01,124700
66126,20002,Washington,DC,Washington,District of Columbia,38,2001-02,125100
66126,20002,Washington,DC,Washington,District of Columbia,38,2001-03,125800
66126,20002,Washington,DC,Washington,District of Columbia,38,2001-04,127300
66126,20002,Washington,DC,Washington,District of Columbia,38,2001-05,129300
66126,20002,Washington,DC,Washington,District of Columbia,38,2001-06,132200
66126,20002,Washington,DC,Washington,District of Columbia,38,2001-07,135700
66126,20002,Washington,DC,Washington,District of Columbia,38,2001-08,139000
66126,20002,Washington,DC,Washington,District of Columbia,38,2001-09,141400
66126,20002,Washington,DC,Washington,District of Columbia,38,2001-10,143400
66126,20002,Washington,DC,Washington,District of Columbia,38,2001-11,145500
66126,20002,Washington,DC,Washington,District of Columbia,38,2001-12,147200
66126,20002,Washington,DC,Washington,District of Columbia,38,2002-01,149000
66126,20002,Washington,DC,Washington,District of Columbia,38,2002-02,151100
66126,20002,Washington,DC,Washington,District of Columbia,38,2002-03,153200
66126,20002,Washington,DC,Washington,District of Columbia,38,2002-04,154900
66126,20002,Washington,DC,Washington,District of Columbia,38,2002-05,157000
66126,20002,Washington,DC,Washington,District of Columbia,38,2002-06,160200
66126,20002,Washington,DC,Washington,District of Columbia,38,2002-07,164300
66126,20002,Washington,DC,Washington,District of Columbia,38,2002-08,167900
66126,20002,Washington,DC,Washington,District of Columbia,38,2002-09,170900
66126,20002,Washington,DC,Washington,District of Columbia,38,2002-10,173600
66126,20002,Washington,DC,Washington,District of Columbia,38,2002-11,177000
66126,20002,Washington,DC,Washington,District of Columbia,38,2002-12,181400
66126,20002,Washington,DC,Washington,District of Columbia,38,2003-01,185900
66126,20002,Washington,DC,Washington,District of Columbia,38,2003-02,190400
66126,20002,Washington,DC,Washington,District of Columbia,38,2003-03,195200
66126,20002,Washington,DC,Washington,District of Columbia,38,2003-04,200000
66126,20002,Washington,DC,Washington,District of Columbia,38,2003-05,204100
66126,20002,Washington,DC,Washington,District of Columbia,38,2003-06,207500
66126,20002,Washington,DC,Washington,District of Columbia,38,2003-07,211200
66126,20002,Washington,DC,Washington,District of Columbia,38,2003-08,216400
66126,20002,Washington,DC,Washington,District of Columbia,38,2003-09,222800
66126,20002,Washington,DC,Washington,District of Columbia,38,2003-10,229000
66126,20002,Washington,DC,Washington,District of Columbia,38,2003-11,235200
66126,20002,Washington,DC,Washington,District of Columbia,38,2003-12,240300
66126,20002,Washington,DC,Washington,District of Columbia,38,2004-01,244100
66126,20002,Washington,DC,Washington,District of Columbia,38,2004-02,248100
66126,20002,Washington,DC,Washington,District of Columbia,38,2004-03,253500
66126,20002,Washington,DC,Washington,District of Columbia,38,2004-04,260500
66126,20002,Washington,DC,Washington,District of Columbia,38,2004-05,268200
66126,20002,Washington,DC,Washington,District of Columbia,38,2004-06,275700
66126,20002,Washington,DC,Washington,District of Columbia,38,2004-07,283000
66126,20002,Washington,DC,Washington,District of Columbia,38,2004-08,290400
66126,20002,Washington,DC,Washington,District of Columbia,38,2004-09,298700
66126,20002,Washington,DC,Washington,District of Columbia,38,2004-10,307300
66126,20002,Washington,DC,Washington,District of Columbia,38,2004-11,314700
66126,20002,Washington,DC,Washington,District of Columbia,38,2004-12,321400
66126,20002,Washington,DC,Washington,District of Columbia,38,2005-01,328200
66126,20002,Washington,DC,Washington,District of Columbia,38,2005-02,334200
66126,20002,Washington,DC,Washington,District of Columbia,38,2005-03,339800
66126,20002,Washington,DC,Washington,District of Columbia,38,2005-04,344600
66126,20002,Washington,DC,Washington,District of Columbia,38,2005-05,348700
66126,20002,Washington,DC,Washington,District of Columbia,38,2005-06,353100
66126,20002,Washington,DC,Washington,District of Columbia,38,2005-07,357700
66126,20002,Washington,DC,Washington,District of Columbia,38,2005-08,362300
66126,20002,Washington,DC,Washington,District of Columbia,38,2005-09,366300
66126,20002,Washington,DC,Washington,District of Columbia,38,2005-10,369600
66126,20002,Washington,DC,Washington,District of Columbia,38,2005-11,372800
66126,20002,Washington,DC,Washington,District of Columbia,38,2005-12,375700
66126,20002,Washington,DC,Washington,District of Columbia,38,2006-01,378500
66126,20002,Washington,DC,Washington,District of Columbia,38,2006-02,380800
66126,20002,Washington,DC,Washington,District of Columbia,38,2006-03,381600
66126,20002,Washington,DC,Washington,District of Columbia,38,2006-04,381600
66126,20002,Washington,DC,Washington,District of Columbia,38,2006-05,381200
66126,20002,Washington,DC,Washington,District of Columbia,38,2006-06,380000
66126,20002,Washington,DC,Washington,District of Columbia,38,2006-07,378200
66126,20002,Washington,DC,Washington,District of Columbia,38,2006-08,376700
66126,20002,Washington,DC,Washington,District of Columbia,38,2006-09,375500
66126,20002,Washington,DC,Washington,District of Columbia,38,2006-10,375300
66126,20002,Washington,DC,Washington,District of Columbia,38,2006-11,375200
66126,20002,Washington,DC,Washington,District of Columbia,38,2006-12,374400
66126,20002,Washington,DC,Washington,District of Columbia,38,2007-01,373600
66126,20002,Washington,DC,Washington,District of Columbia,38,2007-02,374400
66126,20002,Washington,DC,Washington,District of Columbia,38,2007-03,374800
66126,20002,Washington,DC,Washington,District of Columbia,38,2007-04,373900
66126,20002,Washington,DC,Washington,District of Columbia,38,2007-05,373200
66126,20002,Washington,DC,Washington,District of Columbia,38,2007-06,373400
66126,20002,Washington,DC,Washington,District of Columbia,38,2007-07,373100
66126,20002,Washington,DC,Washington,District of Columbia,38,2007-08,372500
66126,20002,Washington,DC,Washington,District of Columbia,38,2007-09,371700
66126,20002,Washington,DC,Washington,District of Columbia,38,2007-10,370000
66126,20002,Washington,DC,Washington,District of Columbia,38,2007-11,367300
66126,20002,Washington,DC,Washington,District of Columbia,38,2007-12,363300
66126,20002,Washington,DC,Washington,District of Columbia,38,2008-01,359600
66126,20002,Washington,DC,Washington,District of Columbia,38,2008-02,356400
66126,20002,Washington,DC,Washington,District of Columbia,38,2008-03,353000
66126,20002,Washington,DC,Washington,District of Columbia,38,2008-04,349800
66126,20002,Washington,DC,Washington,District of Columbia,38,2008-05,347200
66126,20002,Washington,DC,Washington,District of Columbia,38,2008-06,344500
66126,20002,Washington,DC,Washington,District of Columbia,38,2008-07,341500
66126,20002,Washington,DC,Washington,District of Columbia,38,2008-08,338700
66126,20002,Washington,DC,Washington,District of Columbia,38,2008-09,336200
66126,20002,Washington,DC,Washington,District of Columbia,38,2008-10,335500
66126,20002,Washington,DC,Washington,District of Columbia,38,2008-11,335500
66126,20002,Washington,DC,Washington,District of Columbia,38,2008-12,333600
66126,20002,Washington,DC,Washington,District of Columbia,38,2009-01,330100
66126,20002,Washington,DC,Washington,District of Columbia,38,2009-02,327800
66126,20002,Washington,DC,Washington,District of Columbia,38,2009-03,326900
66126,20002,Washington,DC,Washington,District of Columbia,38,2009-04,325800
66126,20002,Washington,DC,Washington,District of Columbia,38,2009-05,324800
66126,20002,Washington,DC,Washington,District of Columbia,38,2009-06,324700
66126,20002,Washington,DC,Washington,District of Columbia,38,2009-07,325400
66126,20002,Washington,DC,Washington,District of Columbia,38,2009-08,326100
66126,20002,Washington,DC,Washington,District of Columbia,38,2009-09,326300
66126,20002,Washington,DC,Washington,District of Columbia,38,2009-10,326400
66126,20002,Washington,DC,Washington,District of Columbia,38,2009-11,324700
66126,20002,Washington,DC,Washington,District of Columbia,38,2009-12,329600
66126,20002,Washington,DC,Washington,District of Columbia,38,2010-01,340200
66126,20002,Washington,DC,Washington,District of Columbia,38,2010-02,347900
66126,20002,Washington,DC,Washington,District of Columbia,38,2010-03,350400
