,Stat,ML#,Address,List Price,Close Price,Close Date,Bedrooms,Baths Full,Baths Half,Levels,Fireplaces,Basement Y/N,Acres,Year Built,DOMP,Total Taxes,Tax Total Living Area,Zip
0,Sold,DC6095595DC6095595,321 I St SW #201,"$465,000","$455,000",02-Oct-2006,3,2,0.0,3,0,Yes,0.0,1961,105,"$3,613","1,710",20024
1,Sold,DC6142894DC6142894,1250 4th St SW #W506,"$259,000","$249,000",05-Oct-2006,1,1,0.0,1,0,No,0.0,1967,28,"$1,710",744,20024
2,Sold,DC6109895DC6109895,307 N St Sw,"$515,000","$507,000",20-Oct-2006,2,2,0.0,3,0,Yes,0.0,1967,89,"$3,375",,20024
3,Sold,DC6094395DC6094395,351 O St SW #T-351,"$425,000","$360,000",23-Oct-2006,3,2,0.0,3,0,Yes,0.0,1962,95,,,20024
4,Sold,DC6187378DC6187378,240 M St SW #E715,"$325,000","$325,000",25-Oct-2006,2,1,0.0,1,0,No,0.0,1967,19,"$2,603","1,147",20024
5,Sold,DC6140471DC6140471,1311 Delaware Ave SW #S335,"$179,000","$144,000",27-Oct-2006,1,1,0.0,1,0,No,0.0,1962,342,,,20024
6,Sold,DC6166137DC6166137,1245 4th St SW #E-804,"$289,000","$320,000",01-Nov-2006,1,1,0.0,1,0,No,0.0,1966,6,,,20024
7,Sold,DC6179860DC6179860,429 N St SW #S805,"$369,000","$394,000",20-Nov-2006,2,2,0.0,1,0,No,0.0,1967,54,,,20024
8,Sold,DC6198051DC6198051,771 Delaware Ave SW #173,"$435,000","$440,000",22-Nov-2006,2,1,1.0,3,0,No,0.0,1961,44,"$3,331","1,344",20024
9,Sold,DC6070207DC6070207,429 N SW #S-101,"$219,900","$189,900",24-Nov-2006,1,1,0.0,1,0,No,0.0,1966,149,,,20024
10,Sold,DC6015310DC6015310,716 Capitol Square Pl Sw,"$860,000","$870,000",27-Nov-2006,4,4,1.0,4,1,No,0.02,2000,392,,"1,710",20024
11,Sold,DC6072820DC6072820,530 N SW #S513,"$210,000","$195,000",27-Nov-2006,0,1,0.0,1,0,No,0.0,1966,164,,,20024
12,Sold,DC6068651DC6068651,1250 4th St SW #W109,"$249,000","$256,700",29-Nov-2006,1,1,0.0,1,0,No,0.0,1967,144,$0,671,20024
13,Sold,DC6224620DC6224620,490 M St SW #W-604,"$267,000","$305,000",30-Nov-2006,1,1,0.0,1,0,No,0.0,1966,14,,,20024
14,Sold,DC6180880DC6180880,520 N St SW #S415,"$219,000","$227,663",01-Dec-2006,0,1,0.0,1,0,No,0.0,1966,34,"$716,482",,20024
15,Sold,DC6187141DC6187141,616 3rd St Sw,"$449,000","$458,300",01-Dec-2006,2,1,1.0,3,0,No,0.0,1961,48,,,20024
16,Sold,DC6258486DC6258486,560 N St SW #N913,"$333,000","$333,000",04-Dec-2006,1,1,0.0,1,0,No,0.0,1966,0,,,20024
17,Sold,DC6215874DC6215874,1503 1st St Sw,"$300,000","$250,000",06-Dec-2006,2,2,0.0,2,0,No,0.027999999999999997,1941,7,"$1,434","1,120",20024
18,Sold,DC6176862DC6176862,1233 4th St Sw,"$519,000","$503,000",08-Dec-2006,2,2,0.0,3,0,Yes,0.0,1965,73,"$3,556",,20024
19,Sold,DC5581419DC5581419,490 M St SW #W-203,"$275,000","$285,000",12-Dec-2006,1,1,0.0,1,0,No,0.0,1966,200,,,20024
20,Sold,DC6225169DC6225169,1245 4th St SW #E-409,"$224,000","$205,000",13-Dec-2006,1,1,0.0,9,0,No,0.0,1966,27,,,20024
21,Sold,DC6215526DC6215526,1311 Delaware Ave SW #S330,"$135,000","$132,500",15-Dec-2006,0,1,0.0,0,0,No,0.0,1962,11,$0,,20024
22,Sold,DC6177365DC6177365,430 M St SW #N505,"$450,000","$435,000",19-Dec-2006,2,2,0.0,1,0,No,0.0,1967,82,,,20024
23,Sold,DC6103349DC6103349,240 M St SW #E815,"$309,900","$299,000",20-Dec-2006,2,1,0.0,1,0,No,0.0,1967,134,"$2,424",,20024
24,Sold,DC6058149DC6058149,128 O St Sw,"$275,000","$240,000",22-Dec-2006,2,2,0.0,2,0,No,0.0,1941,94,"$1,041","1,120",20024
25,Sold,DC6061001DC6061001,1425 4th St SW #A713,"$249,000","$251,624",22-Dec-2006,1,1,0.0,1,0,No,0.0,1965,190,"$1,428",722,20024
26,Sold,DC6235747DC6235747,1301 Delaware Ave SW #N515,"$125,000","$115,000",22-Dec-2006,0,1,0.0,8,0,No,0.0,1962,32,,,20024
27,Sold,DC6074062DC6074062,240 M St SW #704,"$210,000","$207,000",28-Dec-2006,0,1,0.0,1,0,No,0.0,1967,171,,,20024
28,Sold,DC6201363DC6201363,300 M St SW #N103,"$185,000","$185,000",29-Dec-2006,0,1,0.0,1,0,No,0.0,1967,53,"$1,062",,20024
29,Sold,DC6239828DC6239828,1524 2nd St Sw,"$379,000","$361,500",04-Jan-2007,2,1,1.0,2,0,No,0.027000000000000003,1941,18,"$7,388","1,088",20024
30,Sold,DC6178429DC6178429,429 N St SW #S801,"$189,000","$177,000",05-Jan-2007,0,1,0.0,1,0,No,0.0,1967,84,,,20024
31,Sold,DC6253679DC6253679,1425 4th St SW #A209,"$260,000","$260,000",12-Jan-2007,1,1,0.0,1,0,No,0.0,1965,30,"$1,632",,20024
32,Sold,DC6242443DC6242443,710 3rd St SW #118,"$409,000","$390,000",16-Jan-2007,3,2,0.0,3,0,No,0.0,1961,38,"$3,418","1,344",20024
33,Sold,DC6085167DC6085167,560 N St SW #N505,"$389,000","$389,000",17-Jan-2007,2,2,0.0,1,0,No,0.0,1966,115,,,20024
34,Sold,DC5571067DC5571067,560 N St SW #N514,"$249,000","$235,000",19-Jan-2007,1,1,0.0,1,0,No,0.0,1966,296,,,20024
35,Sold,DC6173537DC6173537,1435 4th St SW #B616,"$189,900","$189,900",19-Jan-2007,0,1,0.0,1,0,No,0.0,1965,111,"$1,145",447,20024
36,Sold,DC6198256DC6198256,345 O St Sw,"$385,000","$385,000",22-Jan-2007,3,2,1.0,3,0,Yes,0.0,1962,100,,,20024
37,Sold,DC6164432DC6164432,429 N St SW #S-709,"$188,000","$176,000",30-Jan-2007,0,1,0.0,1,0,No,0.0,1966,110,,,20024
38,Sold,DC6206422DC6206422,1301 Delaware Ave SW #N320,"$175,000","$165,000",30-Jan-2007,1,1,0.0,1,0,No,0.0,1962,189,,,20024
39,Sold,DC6121006DC6121006,711 3rd St SW #606,"$459,000","$459,000",01-Feb-2007,3,2,0.0,3,1,Yes,0.0,1961,159,"$3,192","1,488",20024
40,Sold,DC6249890DC6249890,240 M St SW #E115,"$323,900","$318,000",14-Feb-2007,2,1,0.0,1,0,No,0.0,1967,56,"$2,324","1,147",20024
41,Sold,DC6179765DC6179765,819 Delaware Ave Sw,"$420,000","$420,000",16-Feb-2007,3,2,0.0,3,0,Yes,0.0,1961,153,"$3,110","1,512",20024
42,Sold,DC6293856DC6293856,1435 4th St SW #B516,"$175,000","$175,000",19-Feb-2007,0,1,0.0,1,0,No,0.0,1965,28,"$1,145",447,20024
43,Sold,DC6246371DC6246371,350 G St SW #304,"$399,900","$399,000",26-Feb-2007,2,1,0.0,1,0,No,0.0,2005,73,,,20024
44,Sold,DC6245488DC6245488,1311 Delaware Ave SW #S-426,"$249,900","$242,000",27-Feb-2007,2,2,0.0,1,0,No,0.0,1962,63,,,20024
45,Sold,DC6156405DC6156405,1245 4th St SW #E-511,"$179,000","$175,000",28-Feb-2007,0,1,0.0,1,0,No,0.0,1966,151,,,20024
46,Sold,DC6239176DC6239176,1425 4th St SW #A305,"$425,000","$415,000",28-Feb-2007,2,2,0.0,1,0,No,0.0,1965,75,"$2,453","1,243",20024
47,Sold,DC6198069DC6198069,510 N St SW #N227,"$419,000","$419,000",05-Mar-2007,2,2,0.0,1,0,No,0.0,1966,133,,,20024
48,Sold,DC6256609DC6256609,1435 4th St SW #B310,"$272,500","$272,000",08-Mar-2007,1,1,0.0,1,0,No,0.0,1965,66,"$1,923",921,20024
49,Sold,DC6179120DC6179120,520 N St SW #S311,"$429,000","$420,000",16-Mar-2007,2,2,0.0,1,0,No,0.0,1966,168,,,20024
50,Sold,DC6342660DC6342660,721 G St Sw,"$910,000","$910,000",16-Mar-2007,4,3,1.0,4,1,No,0.02,2001,177,"$5,604","1,758",20024
51,Sold,DC6298661DC6298661,426 O St Sw,"$840,000","$788,350",19-Mar-2007,2,2,1.0,3,1,No,0.065,1966,50,"$4,926","1,604",20024
52,Sold,DC6262708DC6262708,102 G St. Sw,"$450,000","$430,000",22-Mar-2007,2,1,1.0,3,0,No,0.0,1961,68,,,20024
53,Sold,DC6256814DC6256814,1435 4th St SW #B506,"$299,000","$290,000",23-Mar-2007,1,1,0.0,1,0,No,0.0,1965,103,"$2,079",,20024
54,Sold,DC6210085DC6210085,711 G St Sw,"$739,000","$735,000",26-Mar-2007,3,2,1.0,3,1,No,0.018000000000000002,2001,138,"$4,679",,20024
55,Sold,DC6247460DC6247460,355 I St SW #S502,"$484,000","$484,000",28-Mar-2007,2,2,0.0,1,0,No,0.0,2005,102,"$4,214","1,069",20024
56,Sold,DC6277280DC6277280,1311 Delaware Ave SW #S-531,"$260,000","$245,000",29-Mar-2007,2,1,0.0,1,0,No,0.0,1962,25,,,20024
57,Sold,DC6316940DC6316940,400 O St SW #402,"$309,900","$307,000",30-Mar-2007,1,1,0.0,1,0,No,0.0,1965,10,"$1,773",777,20024
58,Sold,DC6320353DC6320353,355 I St SW #S219,"$328,000","$343,000",02-Apr-2007,1,1,0.0,1,0,No,0.0,2005,32,"$2,927",674,20024
59,Sold,DC6226026DC6226026,350 G St SW #N602,"$498,999","$510,000",04-Apr-2007,2,2,0.0,1,0,No,0.0,2004,135,"$4,472","1,069",20024
60,Sold,DC6228137DC6228137,1425 4 St SW ##A302,"$179,999","$177,000",04-Apr-2007,0,1,0.0,1,0,No,0.0,1965,134,,,20024
61,Sold,DC6319643DC6319643,560 N St SW #N201,"$399,000","$400,000",04-Apr-2007,2,2,0.0,1,0,No,0.0,1966,6,,,20024
62,Sold,DC6194842DC6194842,1403 4th St Sw,"$649,000","$645,000",06-Apr-2007,3,2,1.0,3,1,No,0.057999999999999996,1966,174,"$4,446","1,694",20024
63,Sold,DC6338582DC6338582,1245 4th St SW #E 710,"$174,000","$167,500",06-Apr-2007,0,1,0.0,1,0,No,0.0,1968,13,,,20024
64,Sold,DC6234371DC6234371,1311 Delaware Ave SW #S-434,"$210,000","$200,000",11-Apr-2007,1,1,0.0,1,0,No,0.0,1962,120,,,20024
65,Sold,DC6332584DC6332584,300 M St SW #N508,"$259,000","$259,000",13-Apr-2007,1,1,0.0,1,0,No,0.0,1967,12,"$1,600",676,20024
66,Sold,DC6376299DC6376299,350 G St SW #N509,"$489,000","$489,000",16-Apr-2007,2,2,0.0,1,0,No,0.0,2004,0,"$4,287","1,076",20024
67,Sold,DC6163531DC6163531,1250 4th St SW #W101,"$315,000","$310,000",17-Apr-2007,2,1,1.0,1,0,No,0.0,1967,217,,"1,138",20024
68,Sold,DC6299413DC6299413,560 N St SW #N8904,"$479,000","$420,000",18-Apr-2007,1,1,0.0,3,0,No,0.0,1966,48,"$716,482",,20024
69,Sold,DC6383095DC6383095,560 N St SW #N301,"$400,000","$400,000",20-Apr-2007,2,2,0.0,1,0,No,0.0,1966,0,,,20024
70,Sold,DC6288200DC6288200,240 M St SW #513,"$199,900","$186,000",27-Apr-2007,0,1,0.0,1,0,No,0.0,1967,60,,,20024
71,Sold,DC6028255DC6028255,560 N St SW #N503,"$249,900","$246,000",30-Apr-2007,1,1,0.0,1,0,No,0.0,1966,347,"$674,299",,20024
72,Sold,DC6354960DC6354960,1203 Carrollsburg Pl Sw,"$320,000","$340,000",01-May-2007,3,2,0.0,2,0,No,0.032,1909,8,"$1,496","1,600",20024
73,Sold,DC6233094DC6233094,560 N St SW #N305,"$399,000","$380,000",03-May-2007,2,2,0.0,1,0,No,0.0,1966,147,"$716,482",,20024
74,Sold,DC6355812DC6355812,300 M St SW #N513,"$199,900","$199,900",04-May-2007,0,1,0.0,1,0,No,0.0,1967,16,"$1,094",,20024
75,Sold,DC6231174DC6231174,1301 Delaware Ave SW #N823,"$219,900","$215,000",10-May-2007,1,1,0.0,1,0,No,0.0,1962,139,"$505,857",,20024
76,Sold,DC6325528DC6325528,560 N St SW #N203,"$239,000","$239,000",11-May-2007,1,1,0.0,1,0,No,0.0,1966,19,,,20024
77,Sold,DC6373231DC6373231,1250 4th St SW #W106,"$245,000","$242,881",11-May-2007,1,1,0.0,1,0,No,0.0,1967,1,"$1,665",744,20024
78,Sold,DC6255628DC6255628,1311 Delaware Ave SW #S835,"$212,000","$200,000",14-May-2007,1,1,0.0,1,0,No,0.0,1962,138,,,20024
79,Sold,DC6304695DC6304695,700 7th St SW #807,"$259,000","$250,000",15-May-2007,1,1,0.0,1,0,No,0.0,1967,157,"$2,111",892,20024
80,Sold,DC6357928DC6357928,821 Delaware Ave SW #225 Legal Unit,"$545,000","$532,000",16-May-2007,2,2,1.0,3,1,Yes,0.0,1961,8,"$3,615","1,672",20024
81,Sold,DC6344348DC6344348,530 N St SW #S306,"$285,000","$280,000",18-May-2007,1,1,0.0,1,0,No,0.0,1966,34,,,20024
82,Sold,DC6372513DC6372513,700 7th St SW #731,"$265,000","$300,000",18-May-2007,1,1,0.0,1,0,No,0.0,1967,3,"$1,825",740,20024
83,Sold,DC6301587DC6301587,700 7th St SW #533,"$300,000","$290,000",19-May-2007,2,1,0.0,1,0,No,0.0,1967,107,"$2,070",990,20024
84,Sold,DC6370212DC6370212,700 7th St SW #128,"$264,000","$262,000",21-May-2007,1,1,0.0,1,0,No,0.0,1967,19,$92,,20024
85,Sold,DC6372834DC6372834,1435 4th St SW #B814,"$287,000","$287,000",21-May-2007,1,1,0.0,1,0,No,0.0,1965,11,"$1,723",,20024
86,Sold,DC6329205DC6329205,700 7th St SW #710,"$260,000","$260,000",25-May-2007,1,1,0.0,1,0,No,0.0,1967,41,"$1,825",740,20024
87,Sold,DC6398374DC6398374,1250 4th St SW #W615,"$324,900","$320,000",26-May-2007,2,1,1.0,1,0,No,0.0,1967,25,"$2,603","1,141",20024
88,Sold,DC6343018DC6343018,700 7th St SW #518,"$175,000","$172,000",29-May-2007,0,1,0.0,1,0,No,0.0,1967,24,"$1,202",477,20024
89,Sold,DC6322319DC6322319,560 N St SW #N 108,"$319,900","$310,000",30-May-2007,1,1,0.0,1,0,No,0.0,1965,80,,,20024
90,Sold,DC6393413DC6393413,1425 4th St SW #A709,"$342,500","$342,500",30-May-2007,1,1,0.0,1,0,No,0.0,1965,9,"$1,887",735,20024
91,Sold,DC5585134DC5585134,1245 4th St SW #E-308,"$175,000","$170,000",31-May-2007,0,1,,1,0,No,0.0,1966,382,,,20024
92,Sold,DC6363043DC6363043,365 O St Sw,"$375,000","$375,000",31-May-2007,3,1,1.0,3,0,Yes,0.0,1962,25,,,20024
93,Sold,DC6041575DC6041575,1250 4th St SW #W112,"$189,000","$189,000",01-Jun-2007,0,1,0.0,1,0,No,0.0,1967,427,$793,462,20024
94,Sold,DC6197934DC6197934,560 N St SW #N-605,"$428,500","$400,000",01-Jun-2007,2,2,0.0,1,0,No,0.0,1968,188,,,20024
95,Sold,DC6287808DC6287808,429 N St SW #S-104,"$339,000","$320,000",04-Jun-2007,2,2,0.0,1,0,No,0.0,1964,110,,,20024
96,Sold,DC6343487DC6343487,349 O St SW #T349,"$425,000","$425,000",11-Jun-2007,3,2,1.0,3,0,Yes,0.0,1963,50,"$505,857",,20024
97,Sold,DC6328053DC6328053,550 N St SW #S501,"$999,900","$1,060,000",14-Jun-2007,2,3,0.0,1,1,No,0.0,1966,64,,,20024
98,Sold,DC6144226DC6144226,1245 4th St SW #E204,"$269,000","$255,000",15-Jun-2007,1,1,0.0,1,0,No,0.0,1966,250,,,20024
99,Sold,DC6347248DC6347248,429 N St SW #S704,"$325,000","$320,000",15-Jun-2007,2,2,0.0,1,0,No,0.0,1967,26,,,20024
100,Sold,DC6361001DC6361001,350 G St SW #N618,"$340,000","$337,500",18-Jun-2007,1,1,0.0,1,0,No,0.0,2004,121,"$2,677",673,20024
101,Sold,DC6240353DC6240353,560 N St SW #N409,"$259,000","$250,000",20-Jun-2007,1,1,0.0,1,0,No,0.0,1966,174,,,20024
102,Sold,DC6358426DC6358426,294 N St Sw,"$389,000","$350,000",20-Jun-2007,3,1,0.0,3,0,Yes,0.0,1962,43,,,20024
