,Stat,ML#,Address,List Price,Close Price,Close Date,Bedrooms,Baths Full,Baths Half,Levels,Fireplaces,Basement Y/N,Acres,Year Built,DOMP,Total Taxes,Tax Total Living Area,Zip
0,Sold,DC7162009DC7162009,404 Rhode Island Ave Nw,"$440,000","$447,000",23-Oct-2009,5,4,1,3,0,Yes,0.066,1900,0,$0,,20001
1,Sold,DC7186235DC7186235,811 4th St NW #116,"$356,400","$356,400",15-Oct-2009,1,1,0,1,0,No,0.0,2007,0,,,20001
2,Sold,DC7193844DC7193844,626 Columbia Rd Nw,"$374,955","$374,955",29-Oct-2009,3,2,0,3,0,Yes,0.023,1906,0,"$2,940","1,352",20001
3,Sold,DC7194315DC7194315,406 Rhode Island Ave Nw,"$440,000","$425,000",17-Feb-2010,5,4,1,3,0,Yes,0.034,1920,0,"$4,888","1,824",20001
4,Sold,DC7197713DC7197713,811 4th St NW #118,"$394,731","$394,731",30-Oct-2009,2,1,0,1,0,No,0.0,2007,0,$0,,20001
5,Sold,DC7205564DC7205564,1618 6th St Nw,"$625,000","$625,000",05-Oct-2009,3,2,1,3,4,Yes,0.040999999999999995,1900,0,"$4,634","1,887",20001
6,Sold,DC7208767DC7208767,475 K St NW #913,"$420,000","$390,000",20-Nov-2009,1,1,0,1,0,No,0.0,2008,0,,,20001
7,Sold,DC7212077DC7212077,57 Bryant St NW #2,"$529,900","$516,000",20-Jan-2010,3,3,0,2,0,No,0.0,1906,0,"$1,755",,20001
8,Sold,DC7212877DC7212877,1010 Massachusetts Ave NW #912,"$353,400","$352,400",13-Jan-2010,1,1,0,1,0,No,0.0,2007,0,"$3,336",681,20001
9,Sold,DC7219652DC7219652,811 4th St NW #1110,"$485,900","$453,000",10-Dec-2009,2,2,0,1,0,No,0.0,2007,0,,,20001
10,Sold,DC7227948DC7227948,475 K St NW #1030,"$475,000","$475,000",30-Dec-2009,2,1,0,1,0,No,0.0,2008,0,"$1,797",873,20001
11,Sold,DC7228279DC7228279,437 New York Ave NW #309,"$390,400","$331,000",24-Nov-2009,1,1,0,1,0,No,0.0,2008,0,"$2,556",685,20001
12,Sold,DC7236646DC7236646,811 4th St NW #703,"$465,000","$442,000",23-Oct-2009,2,2,0,1,0,No,0.0,2007,0,"$3,881",881,20001
13,Sold,DC7262255DC7262255,444 M St NW #5,"$329,900","$364,900",24-May-2010,1,1,0,1,0,No,0.0,2009,0,,,20001
14,Sold,DC7262256DC7262256,444 M St NW #6,"$329,900","$320,000",17-May-2010,1,1,0,1,0,No,0.0,2009,0,,,20001
15,Sold,DC7262258DC7262258,444 M St NW #9,"$369,900","$387,000",14-May-2010,1,1,0,1,0,No,0.0,2009,0,,,20001
16,Sold,DC7262259DC7262259,444 M St NW #10,"$369,900","$355,000",26-May-2010,1,1,0,1,0,No,0.0,2009,0,,,20001
17,Sold,DC7262263DC7262263,444 M St NW #7,"$469,900","$460,000",17-May-2010,2,1,0,1,0,No,0.0,2009,0,,,20001
18,Sold,DC7266410DC7266410,444 M St NW #3,"$429,900","$425,000",11-Jun-2010,2,1,0,1,0,No,0.0,2009,0,,,20001
19,Sold,DC7268035DC7268035,811 4th St NW #503,"$445,000","$445,000",14-Jan-2010,2,2,0,1,0,No,0.0,2006,0,,,20001
20,Sold,DC7275639DC7275639,1612 8th St Nw,"$650,000","$630,000",30-Apr-2010,3,2,1,3,1,Yes,0.019,1900,0,"$2,813","1,124",20001
21,Sold,DC7286963DC7286963,440 Rhode Island Ave NW #101,"$419,900","$399,900",29-Apr-2010,2,2,0,1,0,No,0.0,2009,0,"$5,354",,20001
22,Sold,DC7287027DC7287027,440 Rhode Island Ave NW #301,"$445,900","$429,900",29-Apr-2010,2,2,0,1,0,No,0.0,2009,0,"$5,354",,20001
23,Sold,DC7293351DC7293351,1134 10th St Nw,"$759,000","$740,000",06-Apr-2010,4,2,2,3,0,Yes,0.016,1900,0,"$6,567","1,865",20001
24,Sold,DC7300865DC7300865,811 4th St NW #303,"$463,900","$446,450",18-Feb-2010,2,2,0,1,0,No,0.0,2007,0,"$3,748",881,20001
25,Sold,DC7303159DC7303159,777 7th St NW #722,"$281,200","$280,000",30-Jun-2010,1,1,0,1,0,No,0.0,2005,0,"$3,250",841,20001
26,Sold,DC7321024DC7321024,1117 10th St NW #1012,"$368,000","$368,000",23-Apr-2010,1,1,0,1,0,No,0.0,2006,0,"$3,215",767,20001
27,Sold,DC7322312DC7322312,919 Florida Ave NW NW #206,"$379,200","$379,200",22-Apr-2010,1,1,1,1,0,No,0.0,2006,0,,,20001
28,Sold,DC7328757DC7328757,811 4th St NW #304,"$463,900","$446,450",30-Mar-2010,2,2,0,1,0,No,0.0,2007,0,"$3,906",880,20001
29,Sold,DC7330677DC7330677,1618 New Jersey Ave Nw,"$449,955","$449,955",28-May-2010,3,2,0,3,0,Yes,0.033,1900,0,"$4,134","1,128",20001
30,Sold,DC7330805DC7330805,2100 11th St NW #307,"$685,000","$685,000",05-May-2010,2,2,0,1,0,No,0.0,2007,0,"$6,100","1,439",20001
31,Sold,DC7347851DC7347851,1722 1st St NW #1,"$425,000","$425,000",04-Aug-2010,3,3,0,2,0,Yes,0.0,1908,0,,,20001
32,Sold,DC7347855DC7347855,1722 1st St NW #2,"$475,000","$475,000",17-Sep-2010,3,3,0,2,0,No,0.0,1908,0,,,20001
33,Sold,DC7348839DC7348839,60 P St Nw,"$229,900","$165,000",19-Nov-2010,2,1,0,3,0,Yes,0.049,1900,0,"$3,579","1,416",20001
34,Sold,DC7351364DC7351364,805 T St Nw,"$495,000","$515,000",28-Feb-2011,6,2,0,3,0,Yes,0.034,1910,0,"$5,387","1,904",20001
35,Sold,DC7352689DC7352689,6 Rhode Island Ave NW #7,"$269,850","$269,850",21-May-2010,2,2,0,1,0,No,0.0,1920,0,,,20001
36,Sold,DC7373849DC7373849,929 Florida Ave NW #4005,"$450,000","$447,060",13-May-2010,2,2,0,1,1,No,0.0,2006,0,"$4,093",965,20001
37,Sold,DC7387933DC7387933,161 Randolph Pl NW #04,"$490,000","$488,000",10-Sep-2010,2,2,1,1,0,No,0.0,2010,0,,,20001
38,Sold,DC7423667DC7423667,437 New York NW #Y-29,"$594,900","$545,000",27-Aug-2010,1,1,1,2,0,No,0.0,1902,0,,,20001
39,Sold,DC7425060DC7425060,919 Florida Ave NW #606,"$436,845","$431,000",24-Aug-2010,1,1,1,1,0,No,0.0,2005,0,,,20001
40,Sold,DC7428540DC7428540,475 K St NW #1215,"$699,900","$697,000",06-Aug-2010,2,2,1,1,0,No,0.0,2008,0,"$2,596","1,418",20001
41,Sold,DC7436757DC7436757,1010 Massachusetts Ave NW #606,"$580,000","$575,000",07-Sep-2010,2,2,0,0,0,No,0.0,2007,0,"$4,446","1,050",20001
42,Sold,DC7450420DC7450420,437 New York Ave NW NW #602,"$589,900","$575,000",21-Sep-2010,2,2,0,1,0,No,0.0,2008,0,,,20001
43,Sold,DC7469052DC7469052,811 4th St NW #510,"$447,400","$447,400",15-Mar-2010,2,2,0,1,0,No,0.0,2007,0,"$3,951",881,20001
44,Sold,DC7493596DC7493596,2250 11th St NW #105,"$579,000","$579,000",05-Jan-2010,2,2,0,1,0,No,0.0,2008,0,"$4,463","1,050",20001
45,Sold,DC7498592DC7498592,531 T St NW #101,"$399,500","$399,500",17-Dec-2010,1,1,0,1,0,No,0.0,1882,0,"$3,021",709,20001
46,Sold,DC7516316DC7516316,1010 Massachusetts Ave NW #1207,"$629,000","$624,500",16-Mar-2011,2,2,0,1,0,No,0.0,2007,0,"$4,467","1,050",20001
47,Sold,DC7522068DC7522068,2004 11th St NW #221,"$329,000","$329,000",31-Jan-2011,1,1,0,1,0,No,0.0,2000,0,"$2,511",573,20001
48,Sold,DC7537776DC7537776,1117 10th St NW #413,"$399,900","$399,900",15-Apr-2011,1,1,0,1,0,No,0.0,2006,0,"$2,926",773,20001
49,Sold,DC7556830DC7556830,721 Harvard St Nw,"$240,000","$233,000",15-Apr-2011,3,1,0,3,0,Yes,0.019,1913,0,"$2,224",918,20001
50,Sold,DC7577132DC7577132,1802 5th St Nw,"$295,000","$330,000",20-Mar-2012,2,2,1,2,1,No,0.02,1918,0,"$3,854","1,496",20001
51,Sold,DC7578680DC7578680,31 Q St Nw,"$310,000","$300,000",08-Apr-2011,3,2,1,3,0,Yes,0.027000000000000003,1900,0,"$3,407","1,542",20001
52,Sold,DC7588591DC7588591,1001 L St NW #803,"$470,000","$470,000",26-May-2011,1,2,0,1,0,No,0.0,2004,0,"$4,077",962,20001
53,Sold,DC7591134DC7591134,777 7th St NW #630,"$378,000","$378,000",29-Apr-2011,1,1,0,1,0,No,0.0,2005,0,"$3,026",739,20001
54,Sold,DC7602060DC7602060,78 S St Nw,"$387,500","$387,000",29-Jun-2011,6,2,1,3,2,Yes,0.034,1896,0,"$3,518","2,120",20001
55,Sold,DC7606472DC7606472,811 4th St NW #1005,"$575,000","$575,000",03-Jun-2011,2,2,0,1,0,No,0.0,2007,0,"$4,306",998,20001
56,Sold,DC7617222DC7617222,437 M St NW #5,"$149,000","$141,500",31-May-2011,0,1,0,1,0,No,0.0,1900,0,,320,20001
57,Sold,DC7616859DC7616859,1010 Massachusetts Ave NW #Ph-109,"$540,000","$540,000",29-Jun-2011,1,1,0,1,0,No,0.0,2007,0,"$4,093",940,20001
58,Sold,DC7617229DC7617229,437 M St NW #6,"$149,000","$141,500",13-Apr-2011,0,1,0,1,0,No,0.0,1900,0,,339,20001
59,Sold,DC7665342DC7665342,143 Rhode Island Ave NW #4,"$279,900","$279,900",05-Aug-2011,2,1,0,0,0,No,0.0,1937,0,,,20001
60,Sold,DC7665347DC7665347,143 Rhode Island Ave NW #3,"$239,900","$239,900",05-Aug-2011,1,1,0,0,0,No,0.0,1937,0,,,20001
61,Sold,DC7665359DC7665359,143 Rhode Island Ave NW #5,"$319,900","$319,900",30-Aug-2011,2,1,0,0,0,No,0.0,1937,0,,,20001
62,Sold,DC7665369DC7665369,143 Rhode Island Ave NW #8,"$324,900","$324,900",24-Aug-2011,2,1,0,0,0,No,0.0,1937,0,,,20001
63,Sold,DC7678103DC7678103,640 Q St Nw,"$325,000","$300,000",23-Sep-2011,2,1,0,3,0,Yes,0.025,1900,0,"$3,199","1,246",20001
64,Sold,DC7688922DC7688922,2612 Sherman Ave Nw,"$289,900","$289,900",31-Oct-2011,4,3,0,3,0,No,0.05,1989,0,"$4,444","1,998",20001
65,Sold,DC7690911DC7690911,1634 5th St NW #2,"$627,000","$627,000",14-Oct-2011,2,2,1,2,0,No,0.0,1880,0,"$42,617",,20001
66,Sold,DC7696015DC7696015,67 Bryant St Nw,"$350,000","$370,100",21-Oct-2011,3,1,1,4,1,Yes,0.054000000000000006,1906,0,"$3,719","1,992",20001
67,Sold,DC7712799DC7712799,35 Q St Nw,"$360,000","$340,000",16-Sep-2011,4,1,1,3,1,Yes,0.03,1900,0,"$4,023",,20001
68,Sold,DC7723952DC7723952,148 Adams St Nw,"$409,900","$410,000",03-Dec-2011,3,2,0,3,0,Yes,0.039,1909,0,"$3,126","1,470",20001
69,Sold,DC7776347DC7776347,1228 4th St NW #2,"$614,900","$614,900",20-Apr-2012,2,2,1,2,0,No,0.0,2012,0,,,20001
