,Stat,ML#,Address,List Price,Close Price,Close Date,Bedrooms,Baths Full,Baths Half,Levels,Fireplaces,Basement Y/N,Acres,Year Built,DOMP,Total Taxes,Tax Total Living Area,Zip
0,Sold,DC6176758DC6176758,2122 California St NW #457,"$635,000","$635,000",17-Oct-2006,2,2,0.0,1,0,No,0.0,1905,0,,,20008
1,Sold,DC6208594DC6208594,2130 Leroy Pl Nw,"$2,050,000","$1,870,000",12-Oct-2006,3,3,2.0,5,4,Yes,0.027999999999999997,1904,0,,"2,804",20008
2,Sold,DC6251885DC6251885,2930 Woodland Dr Nw,"$2,650,000","$2,650,000",20-Dec-2006,7,6,1.0,4,1,Yes,0.21600000000000003,1928,0,"$16,461","4,374",20008
3,Sold,DC6263991DC6263991,2124 Bancroft Pl Nw,"$2,875,000","$2,700,000",04-Jan-2007,7,5,2.0,5,5,Yes,0.055,1913,0,"$20,359","5,500",20008
4,Sold,DC6288484DC6288484,2115-2117 S St NW #2A,"$410,000","$410,000",05-Jan-2007,1,1,1.0,1,1,No,0.0,1907,0,"$4,232","1,084",20008
5,Sold,DC6322513DC6322513,2737 Devonshire Pl NW #529,"$360,000","$360,000",12-Mar-2007,1,1,0.0,1,0,No,0.0,1929,0,"$3,019",806,20008
6,Sold,DC6331820DC6331820,3001 Veazey Ter NW #801,"$510,000","$510,000",06-Apr-2007,2,2,0.0,1,0,No,0.0,1967,0,,,20008
7,Sold,DC6330151DC6330151,3901 Connecticut Ave NW #511,"$359,000","$355,000",01-Mar-2007,1,1,0.0,1,0,No,0.0,1927,0,"$2,892",716,20008
8,Sold,DC6377840DC6377840,2501 Calvert St NW #312,"$475,000","$475,000",17-Apr-2007,2,2,0.0,1,0,No,0.0,1968,0,"$3,401",989,20008
9,Sold,DC6418086DC6418086,2401 Kalorama Rd Nw,"$7,400,000","$7,165,000",07-Feb-2007,9,7,2.0,4,13,Yes,0.55,1754,0,"$52,494","8,820",20008
10,Sold,DC6428788DC6428788,2800-2802 Devonshire Pl NW #102,"$299,000","$290,000",01-Jun-2007,1,1,0.0,1,0,No,0.0,1939,0,"$40,528",,20008
11,Sold,DC6428814DC6428814,2401 Tracy Pl Nw,"$2,500,000","$2,500,000",31-May-2007,5,5,0.0,3,1,Yes,0.106,1941,0,"$7,717","3,645",20008
12,Sold,DC6429481DC6429481,2716 Ordway St NW #6,"$459,900","$440,000",31-May-2007,2,1,0.0,1,0,No,0.0,1944,0,"$3,276",855,20008
13,Sold,DC6445628DC6445628,3031 Sedgwick St NW #202-E,"$589,000","$589,000",15-Jun-2007,2,1,1.0,1,1,No,0.0,1928,0,,,20008
14,Sold,DC6462403DC6462403,3210 Newark St Nw,"$2,750,000","$2,750,000",23-May-2007,4,4,1.0,4,1,Yes,0.23,1909,0,"$14,222","2,972",20008
15,Sold,DC6474564DC6474564,2101-2201 Connecticut Ave NW #77,"$2,500,000","$2,500,000",18-Dec-2006,2,2,0.0,1,1,No,0.0,1928,0,,,20008
16,Sold,DC6480820DC6480820,20 Kalorama Cir Nw,"$2,400,000","$2,525,000",17-Jul-2007,4,3,1.0,3,1,Yes,0.09300000000000001,1956,0,"$12,847","3,720",20008
17,Sold,DC6508047DC6508047,3020 Tilden St NW #502,"$565,000","$560,000",17-Sep-2007,2,1,1.0,1,1,No,0.0,1928,0,"$62,760",,20008
18,Sold,DC6550808DC6550808,34 Kalorama Cir Nw,"$3,500,000","$3,450,000",28-Sep-2007,8,5,1.0,4,3,Yes,0.17300000000000001,1930,0,"$31,263","6,080",20008
19,Sold,DC6566839DC6566839,2323 Wyoming Ave Nw,"$3,600,000","$3,600,000",30-Nov-2007,4,3,1.0,4,4,Yes,0.155,1923,0,,"3,848",20008
20,Sold,DC6569755DC6569755,3601 Connecticut Ave NW #720,"$425,000","$420,000",14-Dec-2007,1,1,0.0,1,0,No,0.0,1928,0,,,20008
21,Sold,DC6629112DC6629112,2819 McGill Ter Nw,"$3,400,000","$3,400,000",27-Jun-2007,8,6,1.0,4,3,Yes,0.389,1929,0,"$24,640","5,274",20008
22,Sold,DC6640458DC6640458,3701 Connecticut Ave NW #823,"$275,000","$275,000",14-Jan-2008,1,1,0.0,1,0,No,0.0,1951,0,"$3,179",720,20008
23,Sold,DC6653659DC6653659,2801 Cortland Pl NW #101,"$380,000","$380,000",03-Jun-2008,2,1,0.0,1,0,No,0.0,1936,0,"$3,364",872,20008
24,Sold,DC6706897DC6706897,3100 Connecticut Ave NW #126,"$434,000","$408,000",28-Mar-2008,1,1,0.0,1,0,No,0.0,1923,0,"$3,172",787,20008
25,Sold,DC6733885DC6733885,3001 Veazey Ter NW #932,"$515,000","$500,000",15-Feb-2008,2,2,0.0,1,0,No,0.0,1961,0,,,20008
26,Sold,DC6752769DC6752769,3100 Connecticut Ave NW #339,"$255,000","$255,000",29-May-2008,0,1,0.0,1,0,No,0.0,1923,0,"$2,477",557,20008
27,Sold,DC6832139DC6832139,4700 Connecticut Ave NW #403,"$725,000","$725,000",29-Jul-2008,3,2,0.0,1,0,Yes,0.0,1928,0,"$5,334","1,957",20008
28,Sold,DC6852795DC6852795,3883 Connecticut Ave NW #903,"$419,000","$413,000",28-Aug-2008,1,1,0.0,1,0,No,0.0,2002,0,"$3,760",732,20008
29,Sold,DC6869275DC6869275,2939 Van Ness St NW #702,"$510,000","$492,500",24-Apr-2009,3,2,0.0,1,0,No,0.0,1964,0,"$4,367","1,531",20008
30,Sold,DC6905087DC6905087,1823 Kalorama Sq NW #12,"$2,600,000","$2,537,250",17-Sep-2008,5,5,2.0,5,2,Yes,0.0,1976,0,"$22,497","3,500",20008
31,Sold,DC6912022DC6912022,2700 Calvert St NW #817,"$1,850,000","$1,850,000",31-Oct-2008,2,2,1.0,1,0,No,0.0,1964,0,,,20008
32,Sold,DC6927747DC6927747,3041 Whitehaven St Nw,"$10,000,000","$9,550,000",20-Nov-2008,10,7,1.0,5,5,Yes,0.344,1927,0,"$64,911",,20008
33,Sold,DC7007617DC7007617,3204 Highland Pl Nw,"$1,872,500","$1,872,500",13-Mar-2009,5,3,0.0,3,1,Yes,0.004,1900,0,$37,,20008
34,Sold,DC7045482DC7045482,3006 Albemarle St Nw,"$7,950,000","$7,050,000",30-Apr-2009,7,7,1.0,4,2,Yes,1.3840000000000001,1910,0,"$31,017","6,687",20008
