,Stat,ML#,Address,List Price,Close Price,Close Date,Bedrooms,Baths Full,Baths Half,Levels,Fireplaces,Basement Y/N,Acres,Year Built,DOMP,Total Taxes,Tax Total Living Area,Zip
14,Sold,DC6075386DC6075386,6609 8th St Nw,"$489,500","$480,000",17-Nov-2006,3,1,1.0,3,1,Yes,0.042,1932,74,"$2,982","1,355",20012
15,Sold,DC6124835DC6124835,6445 Luzon Ave NW #404,"$210,000","$198,000",17-Nov-2006,1,1,0.0,1,0,No,0.0,1960,78,,,20012
16,Sold,DC6137483DC6137483,7712 Morningside Dr Nw,"$899,000","$899,000",17-Nov-2006,5,2,2.0,4,2,Yes,0.136,1930,601,"$6,573","2,991",20012
17,Sold,DC6196268DC6196268,6645 Georgia Ave NW #109,"$169,500","$164,950",21-Nov-2006,0,1,0.0,1,0,No,0.0,1920,33,,,20012
18,Sold,DC5561883DC5561883,8020 Beach Dr Nw,"$699,000","$699,000",22-Nov-2006,3,2,1.0,3,1,Yes,0.19,1943,172,,"2,692",20012
19,Sold,DC6196091DC6196091,6645 Georgia Ave NW #104,"$249,500","$245,500",22-Nov-2006,1,1,0.0,1,0,No,0.0,1920,11,,,20012
20,Sold,DC6139530DC6139530,6408 Luzon Ave Nw,"$599,995","$569,000",30-Nov-2006,3,3,0.0,3,1,Yes,0.073,1938,93,"$3,779","1,561",20012
21,Sold,DC6198376DC6198376,568 Brummel Ct NW #568,"$300,000","$300,000",30-Nov-2006,2,2,0.0,1,0,No,0.0,1981,36,$0,"1,100",20012
22,Sold,DC6235429DC6235429,6404 9th St Nw,"$520,000","$525,000",30-Nov-2006,3,2,1.0,4,1,Yes,0.063,1938,52,,"1,491",20012
23,Sold,DC6099695DC6099695,1620 Portal Dr Nw,"$658,900","$632,000",04-Dec-2006,4,3,0.0,3,1,No,0.188,1962,119,"$6,098","1,785",20012
24,Sold,DC6188531DC6188531,6519 7th Pl Nw,"$549,900","$539,000",20-Dec-2006,4,3,0.0,4,2,Yes,0.078,1938,133,"$3,513","1,716",20012
25,Sold,DC6075479DC6075479,1216 Underwood St Nw,"$479,900","$495,000",22-Dec-2006,3,1,2.0,3,1,Yes,0.083,1942,177,"$3,016","1,320",20012
26,Sold,DC6250698DC6250698,6422 Kansas Ave Ne,"$440,000","$440,000",23-Dec-2006,5,2,0.0,2,1,Yes,0.106,1954,13,"$3,000","1,350",20012
27,Sold,DC6272214DC6272214,217 Underwood St Nw,"$100,000","$100,000",29-Dec-2006,3,2,0.0,2,0,No,0.099,1925,124,"$4,310","2,385",20012
28,Sold,DC6180261DC6180261,222 Aspen St Nw,"$269,000","$269,000",10-Jan-2007,2,1,0.0,2,0,Yes,0.076,1923,223,"$2,269","1,402",20012
29,Sold,DC6070841DC6070841,1311 Underwood St Nw,"$500,000","$500,000",12-Jan-2007,3,1,0.0,3,1,Yes,0.11199999999999999,1941,435,"$2,804","1,276",20012
30,Sold,DC6192898DC6192898,6524 8th St Nw,"$549,000","$549,000",24-Jan-2007,3,2,1.0,4,1,Yes,0.10099999999999999,1926,128,"$3,969","1,928",20012
31,Sold,DC6223387DC6223387,6912 8th St Nw,"$425,000","$445,000",24-Jan-2007,4,1,1.0,3,1,Yes,0.11800000000000001,1921,18,"$2,277","1,848",20012
32,Sold,DC6196249DC6196249,6645 Georgia Ave NW #105,"$189,500","$182,500",26-Jan-2007,0,1,0.0,1,0,No,0.0,1920,83,,,20012
33,Sold,DC6233535DC6233535,343 Cedar St NW #304,"$389,900","$389,900",26-Jan-2007,2,2,1.0,2,0,No,0.0,2005,107,,"1,177",20012
34,Sold,DC6252407DC6252407,59812 Brummel Ct NW #598 1/2,"$424,900","$410,000",26-Jan-2007,3,2,1.0,2,1,No,0.0,1981,56,"$2,494","1,312",20012
35,Sold,DC6128041DC6128041,7406 Alaska Ave Nw,"$580,900","$535,000",29-Jan-2007,5,4,1.0,4,1,Yes,0.132,1924,246,"$4,872","2,600",20012
36,Sold,DC6244011DC6244011,817 Tewkesbury Pl Nw,"$350,000","$332,000",30-Jan-2007,3,1,1.0,2,1,Yes,0.044000000000000004,1928,52,"$2,220","1,072",20012
37,Sold,DC6248008DC6248008,6703 4th St Nw,"$495,000","$485,000",30-Jan-2007,3,1,0.0,3,1,Yes,0.125,1927,44,"$3,008","1,353",20012
38,Sold,DC6165889DC6165889,6500 Luzon Ave Nw,"$522,000","$500,000",31-Jan-2007,5,2,1.0,4,1,Yes,0.066,1940,109,"$3,460","1,670",20012
39,Sold,DC6129625DC6129625,1718 Tamarack St Nw,"$770,000","$765,000",08-Feb-2007,4,3,0.0,4,1,Yes,0.221,1958,154,"$5,098","1,507",20012
40,Sold,DC6217670DC6217670,208 Van Buren St Nw,"$375,000","$375,000",09-Feb-2007,3,2,1.0,2,1,Yes,0.125,1987,137,"$2,601","1,296",20012
41,Sold,DC6287924DC6287924,911 Butternut St Nw,"$325,000","$350,500",12-Feb-2007,3,1,0.0,3,2,Yes,0.07200000000000001,1940,8,"$2,561","1,156",20012
42,Sold,DC5409418DC5409418,1680 Tamarack St Nw,"$749,000","$760,000",13-Feb-2007,5,3,,2,2,Yes,0.2,1954,377,"$3,773","2,479",20012
43,Sold,DC6277452DC6277452,6645 Georgia Ave NW #103,"$219,500","$209,500",22-Feb-2007,1,1,0.0,1,0,No,0.0,1920,15,,,20012
44,Sold,DC6234862DC6234862,6400 Luzon Ave Nw,"$449,000","$423,415",27-Feb-2007,3,2,1.0,2,1,Yes,0.0,1938,221,"$3,118","1,558",20012
45,Sold,DC6277456DC6277456,6645 Georgia Ave NW #205,"$179,500","$186,900",27-Feb-2007,0,1,0.0,1,0,No,0.0,1920,25,,,20012
46,Sold,DC6283168DC6283168,6600 16th St Nw,"$1,395,000","$1,375,000",28-Feb-2007,6,3,2.0,4,2,Yes,0.264,1929,405,"$6,496","4,193",20012
47,Sold,DC6193075DC6193075,1343 Underwood St Nw,"$490,000","$480,000",06-Mar-2007,3,2,1.0,3,1,Yes,0.11199999999999999,1941,98,"$3,458","1,488",20012
48,Sold,DC6302218DC6302218,6532 N. Capitol St Nw,"$325,000","$315,000",09-Mar-2007,3,1,1.0,2,0,Yes,0.08800000000000001,1952,12,"$2,190","1,088",20012
49,Sold,DC6277445DC6277445,6645 Georgia Ave NW #207,"$229,500","$229,500",21-Mar-2007,1,1,0.0,1,0,No,0.0,1920,37,,,20012
50,Sold,DC6298155DC6298155,7419 12th St Nw,"$549,900","$550,000",22-Mar-2007,4,2,0.0,3,1,Yes,0.107,1937,192,"$4,770","1,768",20012
51,Sold,DC6171227DC6171227,8221 West Beach Ter Nw,"$755,000","$755,000",28-Mar-2007,4,3,0.0,1,2,Yes,0.242,1956,189,"$5,606","1,944",20012
52,Sold,DC6201921DC6201921,6910 8th St Nw,"$565,000","$550,000",28-Mar-2007,4,2,1.0,4,0,Yes,0.11800000000000001,1921,158,"$2,883","2,061",20012
53,Sold,DC6284262DC6284262,1407 Roxanna Rd Nw,"$559,900","$545,000",30-Mar-2007,4,2,1.0,2,1,Yes,0.115,1950,18,"$4,127","1,724",20012
54,Sold,DC6202800DC6202800,1133 Kalmia Rd Nw,"$545,000","$540,000",04-Apr-2007,3,1,2.0,3,1,Yes,0.10300000000000001,1950,184,"$3,715","1,356",20012
55,Sold,DC6304201DC6304201,217 Underwood St Nw,"$729,000","$705,000",12-Apr-2007,5,4,1.0,4,1,Yes,0.099,1925,124,"$4,310","2,385",20012
56,Sold,DC6024334DC6024334,1213 Fern St Nw,"$769,000","$725,000",16-Apr-2007,5,4,0.0,4,1,Yes,0.127,1922,322,"$4,284","2,272",20012
57,Sold,DC6492273DC6492273,6445 Luzon Ave NW #111,"$295,000","$295,000",16-Apr-2007,2,1,0.0,1,0,No,0.0,1960,0,,,20012
58,Sold,DC6277436DC6277436,6645 Georgia Ave NW #102,"$219,500","$219,500",19-Apr-2007,1,1,0.0,1,0,No,0.0,1920,68,,,20012
59,Sold,DC6277438DC6277438,6645 Georgia Ave NW #304,"$249,500","$249,500",27-Apr-2007,1,1,0.0,1,0,No,0.0,1920,64,,,20012
60,Sold,DC6232823DC6232823,6514 Blair Rd Nw,"$317,000","$300,000",30-Apr-2007,2,1,0.0,2,0,Yes,0.059000000000000004,1951,118,"$2,070",992,20012
61,Sold,DC6277443DC6277443,6645 Georgia Ave NW #206,"$179,500","$179,500",30-Apr-2007,0,1,0.0,1,0,No,0.0,1920,74,,,20012
62,Sold,DC6285975DC6285975,6618 13th Pl Nw,"$519,997","$519,900",30-Apr-2007,4,2,0.0,3,1,Yes,0.12,1941,148,,"1,312",20012
63,Sold,DC6300272DC6300272,6645 Georgia Ave NW #203,"$224,500","$224,500",30-Apr-2007,1,1,0.0,1,0,No,0.0,1920,71,,,20012
64,Sold,DC6304357DC6304357,29 Underwood St Nw,"$329,000","$310,000",30-Apr-2007,2,1,0.0,3,0,Yes,0.079,1952,54,"$1,903",832,20012
65,Sold,DC6349521DC6349521,804 Fern Pl Nw,"$469,000","$465,000",30-Apr-2007,2,1,1.0,3,1,Yes,0.14300000000000002,1923,8,"$1,459","2,052",20012
66,Sold,DC6357382DC6357382,836 Underwood St Nw,"$443,000","$443,000",30-Apr-2007,3,3,0.0,3,2,Yes,0.065,1928,8,"$3,360","2,604",20012
67,Sold,DC6342022DC6342022,1310 Floral St Nw,"$525,000","$525,000",04-May-2007,5,1,1.0,3,1,Yes,0.106,1923,13,,,20012
68,Sold,DC6359164DC6359164,6423 9th St Nw,"$449,900","$425,000",09-May-2007,4,2,1.0,3,1,Yes,0.067,1928,22,"$3,045","1,424",20012
69,Sold,DC6277459DC6277459,6645 Georgia Ave NW #309,"$174,500","$169,500",10-May-2007,0,1,0.0,1,0,No,0.0,1920,58,,,20012
70,Sold,DC6283098DC6283098,1662 Primrose Rd Nw,"$699,000","$660,000",14-May-2007,4,2,2.0,3,1,Yes,0.132,1940,86,"$5,816","1,885",20012
71,Sold,DC6332683DC6332683,809 Tewkesbury Pl Nw,"$350,000","$335,000",14-May-2007,3,1,0.0,3,0,Yes,0.044000000000000004,1928,136,"$2,220","1,104",20012
72,Sold,DC6379712DC6379712,8112 Eastern Ave Nw,"$500,000","$455,000",18-May-2007,3,2,2.0,4,2,Yes,0.115,1949,11,,"2,040",20012
73,Sold,DC6337994DC6337994,1500 North Gate Rd Nw,"$659,950","$638,000",21-May-2007,3,2,1.0,2,2,Yes,0.192,1950,42,"$4,530","1,556",20012
74,Sold,DC6368383DC6368383,1755 Redwood Ter Nw,"$799,000","$800,000",21-May-2007,3,3,1.0,2,2,Yes,0.44299999999999995,1954,9,"$8,116","4,254",20012
75,Sold,DC6398402DC6398402,1509 Van Buren St Nw,"$399,000","$416,500",22-May-2007,4,2,1.0,4,1,Yes,0.064,1927,5,"$24,253","2,263",20012
76,Sold,DC6326503DC6326503,1443 Whittier Pl Nw,"$579,000","$566,000",23-May-2007,3,2,0.0,3,1,Yes,0.107,1948,27,"$3,932","1,550",20012
77,Sold,DC6379335DC6379335,6534 Capitol St Nw,"$335,000","$329,000",24-May-2007,3,1,1.0,2,0,Yes,0.062,1952,11,"$1,997","1,190",20012
78,Sold,DC6341669DC6341669,735 Butternut St Nw,"$539,000","$575,000",29-May-2007,6,2,1.0,4,1,Yes,0.11699999999999999,1920,8,"$2,923","2,016",20012
79,Sold,DC6364706DC6364706,1339 Kalmia Rd Nw,"$750,000","$750,000",30-May-2007,3,2,1.0,3,2,Yes,0.133,1933,28,"$4,771","2,135",20012
80,Sold,DC6387056DC6387056,230 Underwood St Nw,"$399,999","$417,000",30-May-2007,2,2,0.0,2,0,Yes,0.10099999999999999,1956,7,"$2,886","1,280",20012
81,Sold,DC6260290DC6260290,621 Tewkesbury Pl Nw,"$259,900","$300,000",31-May-2007,4,1,0.0,3,1,Yes,0.061,1932,18,"$2,008","1,865",20012
82,Sold,DC6380264DC6380264,1610 Myrtle St Nw,"$849,900","$809,000",31-May-2007,5,4,1.0,2,2,Yes,0.11599999999999999,1941,18,"$5,705","2,506",20012
83,Sold,DC6211169DC6211169,1129 Kalmia Rd Nw,"$599,999","$599,999",01-Jun-2007,4,2,1.0,3,1,Yes,0.09,1950,188,"$4,103","1,804",20012
84,Sold,DC6218090DC6218090,6609 1st St Nw,"$490,000","$465,000",01-Jun-2007,4,2,1.0,3,1,Yes,0.217,1916,215,"$3,620","1,510",20012
85,Sold,DC6372517DC6372517,1440 Holly St Nw,"$670,000","$680,000",05-Jun-2007,3,2,0.0,4,1,Yes,0.18,1931,12,"$5,308","2,708",20012
86,Sold,DC6216987DC6216987,7916 16th St Nw,"$590,000","$590,000",12-Jun-2007,4,3,1.0,4,2,Yes,0.125,1941,283,"$5,322","1,920",20012
87,Sold,DC6398391DC6398391,6716 Eastern Ave Nw,"$489,000","$516,900",13-Jun-2007,4,2,0.0,3,1,Yes,0.11199999999999999,1949,4,"$3,231","1,557",20012
88,Sold,DC6393906DC6393906,610 Aspen St Nw,"$749,000","$749,000",14-Jun-2007,6,4,0.0,4,2,Yes,0.19699999999999998,1936,14,"$4,607","2,226",20012
89,Sold,DC6381220DC6381220,7530 13th St Nw,"$710,000","$710,000",21-Jun-2007,3,2,2.0,4,1,Yes,0.185,1927,25,"$4,707","2,221",20012
90,Sold,DC6392690DC6392690,911 Butternut St Nw,"$479,000","$465,000",21-Jun-2007,4,2,0.0,3,2,Yes,0.0,1940,38,"$2,561","1,156",20012
91,Sold,DC6415519DC6415519,6405 16th St Nw,"$650,000","$653,000",22-Jun-2007,4,2,2.0,4,2,Yes,0.102,1939,12,"$3,340","1,758",20012
92,Sold,DC6277449DC6277449,6645 Georgia Ave NW #306,"$184,500","$178,500",27-Jun-2007,0,1,0.0,1,0,No,0.0,1920,80,,,20012
93,Sold,DC6354764DC6354764,6420 7th St Nw,"$369,900","$375,000",27-Jun-2007,3,2,0.0,3,0,Yes,0.04,1927,69,,"1,104",20012
94,Sold,DC6366597DC6366597,6536 Eastern Ave Ne,"$399,900","$375,000",28-Jun-2007,4,2,1.0,2,0,Yes,0.14400000000000002,1964,66,"$3,152","1,247",20012
95,Sold,DC6385591DC6385591,801 Floral Pl Nw,"$519,950","$515,000",28-Jun-2007,5,4,1.0,3,0,Yes,0.098,1981,51,"$4,134","2,336",20012
96,Sold,DC6196226DC6196226,6645 Georgia Ave NW #310,"$289,500","$275,000",29-Jun-2007,1,1,0.0,1,0,No,0.0,1920,80,,,20012
97,Sold,DC6277450DC6277450,6645 Georgia Ave NW #107,"$224,500","$225,500",29-Jun-2007,1,1,0.0,1,0,No,0.0,1920,117,,,20012
98,Sold,DC6334460DC6334460,7220 Blair Rd Nw,"$425,000","$390,000",29-Jun-2007,4,1,2.0,3,1,Yes,0.204,1913,58,"$2,920","2,483",20012
99,Sold,DC6380358DC6380358,7925 Orchid St Nw,"$819,000","$795,000",29-Jun-2007,4,3,1.0,3,3,Yes,0.18,1935,59,"$6,256",,20012
100,Sold,DC6413505DC6413505,218 Whittier St Nw,"$449,000","$445,000",03-Jul-2007,3,2,0.0,3,2,Yes,0.162,1932,21,"$2,834","1,225",20012
101,Sold,DC6395549DC6395549,615 Van Buren St Nw,"$525,000","$570,100",06-Jul-2007,3,2,0.0,3,1,Yes,0.106,1920,8,"$2,864","1,388",20012
102,Sold,DC6411187DC6411187,6524 North Capitol St Nw,"$325,000","$325,000",10-Jul-2007,2,2,0.0,3,0,Yes,0.035,1949,31,,896,20012
103,Sold,DC6436723DC6436723,343 Cedar St NW #112,"$379,900","$375,000",10-Jul-2007,2,2,1.0,2,0,No,0.0,2005,11,"$2,800","1,125",20012
104,Sold,DC6449058DC6449058,800 Fern Pl Nw,"$619,000","$610,000",10-Jul-2007,3,3,0.0,3,1,Yes,0.166,1923,124,"$3,265","1,728",20012
105,Sold,DC6390989DC6390989,725 Fern Pl Nw,"$389,950","$375,000",12-Jul-2007,5,3,0.0,2,1,Yes,0.047,1927,52,,,20012
106,Sold,DC6417682DC6417682,408 Cedar St NW #13-G,"$340,000","$340,000",18-Jul-2007,2,1,1.0,2,1,No,0.0,1984,39,"$1,899","1,000",20012
107,Sold,DC6415668DC6415668,1437 Whittier St Nw,"$425,000","$365,000",18-Jul-2007,6,4,0.0,4,1,Yes,0.068,1927,19,"$4,785","1,986",20012
108,Sold,DC6458061DC6458061,7124 9th St Nw,"$230,000","$215,000",19-Jul-2007,4,2,1.0,3,1,Yes,0.059000000000000004,1928,2,"$2,285","1,933",20012
109,Sold,DC6415169DC6415169,6420 5th St Nw,"$419,000","$410,000",27-Jul-2007,3,1,1.0,3,0,Yes,0.078,1952,55,"$2,775","1,258",20012
110,Sold,DC6374956DC6374956,1213 Hemlock St Nw,"$599,000","$575,000",30-Jul-2007,4,2,0.0,4,2,Yes,0.071,1930,59,"$3,578","1,523",20012
111,Sold,DC6471623DC6471623,516 Cedar St Nw,"$949,000","$950,000",31-Jul-2007,5,4,1.0,4,3,Yes,0.406,1900,5,"$5,660","3,586",20012
112,Sold,DC6323104DC6323104,1703 Tamarack St Nw,"$699,000","$635,000",07-Aug-2007,4,4,0.0,2,2,No,0.175,1960,132,"$6,598","1,936",20012
113,Sold,DC6457971DC6457971,6811 Laurel St Nw,"$419,000","$425,000",07-Aug-2007,3,1,1.0,3,0,Yes,0.076,1925,1,"$2,308","1,150",20012
114,Sold,DC6437181DC6437181,343 Cedar St NW #109,"$424,900","$419,000",09-Aug-2007,2,2,1.0,2,0,No,0.0,2005,43,"$2,828","1,267",20012
115,Sold,DC6403537DC6403537,343 Cedar St NW #305,"$379,000","$379,000",17-Aug-2007,2,2,1.0,2,1,No,0.0,2004,103,"$8,436",,20012
116,Sold,DC5479306DC5479306,1752 Sycamore St Nw,"$759,000","$727,000",21-Aug-2007,6,4,2.0,2,2,Yes,0.21,1956,489,$0,"2,866",20012
117,Sold,DC6426502DC6426502,6445 Luzon Ave NW #511,"$259,000","$259,000",22-Aug-2007,2,1,0.0,5,0,No,0.0,1960,39,"$76,043",,20012
118,Sold,DC6480561DC6480561,343 Cedar St NW #102,"$399,950","$399,950",22-Aug-2007,2,2,1.0,2,0,No,0.0,2005,10,"$3,297","1,264",20012
119,Sold,DC6353693DC6353693,715 Tewkesbury Pl Nw,"$383,000","$380,000",24-Aug-2007,3,2,0.0,3,0,Yes,0.044000000000000004,1929,141,"$2,325","1,072",20012
120,Sold,DC6440007DC6440007,518 Whittier St Nw,"$400,000","$347,000",24-Aug-2007,2,1,0.0,1,1,Yes,0.106,1932,58,"$2,546","1,044",20012
121,Sold,DC6444663DC6444663,343 Cedar St NW #324,"$419,000","$412,000",28-Aug-2007,2,2,1.0,2,0,No,0.0,2005,14,"$2,438","1,226",20012
122,Sold,DC6463192DC6463192,6914 6th St Nw,"$599,900","$592,500",04-Sep-2007,3,1,1.0,4,1,Yes,0.187,1902,45,"$3,862","1,798",20012
123,Sold,DC6408045DC6408045,6707 14th Pl Nw,"$566,999","$515,800",06-Sep-2007,3,1,2.0,2,1,Yes,0.10300000000000001,1950,119,"$3,568","1,316",20012
124,Sold,DC6418974DC6418974,7415 Blair Rd NW #7415,"$419,500","$399,999",07-Sep-2007,3,3,1.0,3,1,Yes,0.0,1981,72,"$3,096","1,938",20012
125,Sold,DC6486484DC6486484,421 Van Buren St Nw,"$799,000","$775,000",07-Sep-2007,5,3,1.0,3,3,Yes,0.166,1929,20,"$5,077","2,727",20012
126,Sold,DC6391261DC6391261,831 Whittier Nw,"$425,000","$425,000",11-Sep-2007,6,2,1.0,3,1,Yes,0.10300000000000001,1925,11,,,20012
127,Sold,DC6277442DC6277442,6645 Georgia Ave NW #302,"$224,500","$220,000",21-Sep-2007,1,1,0.0,1,0,No,0.0,1920,207,,,20012
128,Sold,DC6420930DC6420930,14 Van Buren St Nw,"$335,000","$298,000",25-Sep-2007,3,1,1.0,2,0,No,0.075,1958,55,"$2,035","1,088",20012
129,Sold,DC6477739DC6477739,6631 13th St Nw,"$459,999","$459,999",05-Oct-2007,3,1,1.0,2,1,Yes,0.11,1941,21,"$3,272","1,176",20012
130,Sold,DC6526684DC6526684,7400 7th St Nw,"$475,000","$445,000",05-Oct-2007,5,3,0.0,3,0,Yes,0.153,1960,15,"$3,742","1,694",20012
131,Sold,DC6557318DC6557318,1304 Van Buren St Nw,"$350,000","$300,000",12-Oct-2007,4,2,1.0,4,1,Yes,0.095,1940,0,"$4,041","1,652",20012
132,Sold,DC6477370DC6477370,6435 13th St Nw,"$599,900","$550,000",23-Oct-2007,3,3,0.0,3,1,Yes,0.095,1942,104,"$3,600","1,520",20012
133,Sold,DC6392805DC6392805,19 Whittier St Nw,"$899,000","$830,000",25-Oct-2007,5,4,1.0,4,1,Yes,0.235,1913,123,"$3,812","2,420",20012
134,Sold,DC6515438DC6515438,26 Underwood Pl Ne,"$400,000","$395,555",30-Oct-2007,3,2,0.0,2,1,Yes,0.10300000000000001,1954,26,"$3,349","1,050",20012
135,Sold,DC6446396DC6446396,343 Cedar St NW #313,"$424,900","$410,000",02-Nov-2007,2,2,1.0,2,0,No,0.0,2005,97,"$2,805","1,152",20012
136,Sold,DC6494146DC6494146,6400 5th St Nw,"$365,000","$368,000",05-Nov-2007,3,1,1.0,2,0,Yes,0.077,1951,103,"$3,331","1,273",20012
137,Sold,DC6562169DC6562169,7604 Alaska Ave Nw,"$525,000","$525,000",14-Nov-2007,4,3,1.0,3,1,Yes,0.14300000000000002,1927,1,"$5,326","2,113",20012
138,Sold,DC6557086DC6557086,6742 Eastern Ave Nw,"$439,900","$400,000",21-Nov-2007,3,2,1.0,3,1,Yes,0.1,1941,31,"$3,015","1,242",20012
139,Sold,DC6552174DC6552174,10 Underwood Pl Ne,"$375,900","$375,900",28-Nov-2007,4,2,1.0,2,0,Yes,0.11699999999999999,1964,11,,,20012
140,Sold,DC6559448DC6559448,2119 Plymouth Cir Nw,"$950,000","$929,000",29-Nov-2007,5,3,1.0,4,3,Yes,0.172,1935,20,"$5,989","3,744",20012
141,Sold,DC6430257DC6430257,745 Aspen St Nw,"$409,000","$391,000",30-Nov-2007,3,1,2.0,3,1,Yes,0.053,1925,145,"$1,766","1,372",20012
142,Sold,DC6551448DC6551448,1416 Aspen St Nw,"$487,500","$387,500",30-Nov-2007,3,2,1.0,1,1,Yes,0.14800000000000002,1950,31,"$4,001","1,316",20012
143,Sold,DC6356065DC6356065,6701 Sandy Springs Rd Nw,"$295,000","$289,000",12-Dec-2007,1,1,0.0,1,0,Yes,0.133,1923,262,"$2,072",703,20012
144,Sold,DC6544345DC6544345,6911 5th St Nw,"$798,000","$798,000",12-Dec-2007,5,6,1.0,4,1,Yes,0.152,1917,37,"$5,589","3,486",20012
145,Sold,DC6542582DC6542582,1301 Juniper St Nw,"$699,900","$695,000",19-Dec-2007,3,2,2.0,3,1,Yes,0.157,1927,66,"$5,280","2,754",20012
146,Sold,DC6578359DC6578359,1315 Tewkesbury Pl Nw,"$430,000","$410,000",20-Dec-2007,5,3,0.0,4,1,Yes,0.07,1939,19,"$4,123","1,540",20012
147,Sold,DC6544427DC6544427,6445 Luzon Ave NW #409,"$219,000","$208,000",21-Dec-2007,1,1,0.0,1,0,No,0.0,1961,71,,,20012
148,Sold,DC6612087DC6612087,8365 East Beach Dr Nw,"$749,000","$625,000",13-Jan-2008,4,2,0.0,2,2,No,0.259,1955,33,,,20012
149,Sold,DC6564663DC6564663,6445 Luzon Ave NW #516,"$225,000","$220,000",14-Jan-2008,2,1,0.0,1,0,No,0.0,1960,38,"$87,449",,20012
150,Sold,DC6489167DC6489167,6638 Eastern Ave Nw,"$419,000","$410,000",31-Jan-2008,4,2,0.0,3,1,Yes,0.23199999999999998,1925,145,"$3,978","1,466",20012
151,Sold,DC6566532DC6566532,6725 2nd St Nw,"$399,990","$385,000",11-Feb-2008,2,1,1.0,3,0,Yes,0.09699999999999999,1923,100,"$2,537","1,300",20012
152,Sold,DC6535139DC6535139,6511 7th Pl Nw,"$569,500","$555,000",19-Feb-2008,3,3,0.0,3,1,Yes,0.078,1932,121,"$4,307","1,920",20012
153,Sold,DC6538063DC6538063,7413 Alaska Ave Nw,"$839,000","$785,000",19-Feb-2008,5,4,1.0,3,2,Yes,0.142,1952,334,"$5,271","1,930",20012
154,Sold,DC6631760DC6631760,612 Butternut St Nw,"$635,000","$645,000",22-Feb-2008,4,2,1.0,4,0,Yes,0.132,1910,146,"$3,955","1,682",20012
155,Sold,DC6588806DC6588806,8009 16th St Nw,"$624,000","$626,000",28-Feb-2008,4,3,1.0,3,1,Yes,0.115,1949,34,"$4,960","2,142",20012
156,Sold,DC6387590DC6387590,1636 Roxanna Rd Nw,"$750,000","$725,000",29-Feb-2008,4,3,1.0,4,2,Yes,0.109,1941,277,,,20012
157,Sold,DC6637615DC6637615,7120 9th St Nw,"$350,000","$352,000",29-Feb-2008,3,2,0.0,3,1,Yes,0.059000000000000004,1928,6,"$3,361","1,770",20012
158,Sold,DC6650977DC6650977,540 Brummel Ct NW #540,"$330,000","$335,000",14-Mar-2008,2,2,1.0,3,2,Yes,0.0,1981,21,,"1,312",20012
