,Stat,ML#,Address,List Price,Close Price,Close Date,Bedrooms,Baths Full,Baths Half,Levels,Fireplaces,Basement Y/N,Acres,Year Built,DOMP,Total Taxes,Tax Total Living Area,Zip
0,Sold,DC5552444DC5552444,1653 Franklin St Ne,"$525,000","$510,000",06-Oct-2006,5,3,1,3,1,Yes,0.12,1948,162,"$2,193","1,940",20018
1,Sold,DC6121486DC6121486,2802 Myrtle Ave Ne,"$399,000","$399,000",10-Oct-2006,3,2,1,3,1,Yes,0.07400000000000001,1929,68,"$2,021","1,390",20018
2,Sold,DC6159777DC6159777,1816 Bryant St NE #1816.5,"$169,000","$169,000",12-Oct-2006,1,1,0,1,0,No,0.0,1982,37,$741,442,20018
3,Sold,DC6141438DC6141438,1333 Adams St NE #4,"$259,500","$249,500",13-Oct-2006,2,1,0,1,0,No,0.0,1942,42,,,20018
4,Sold,DC6055349DC6055349,2720 10th St Ne,"$349,900","$350,000",18-Oct-2006,3,1,1,3,0,Yes,0.037000000000000005,1926,125,"$1,843","1,152",20018
5,Sold,DC6128522DC6128522,4103 21st St Ne,"$350,000","$350,000",20-Oct-2006,3,2,0,3,1,Yes,0.126,1930,65,"$2,921","1,228",20018
6,Sold,DC6174960DC6174960,2214 15th St Ne,"$265,000","$260,000",20-Oct-2006,3,2,0,2,0,No,0.040999999999999995,1954,10,,,20018
7,Sold,DC6176825DC6176825,1361 Downing St Ne,"$289,999","$289,000",20-Oct-2006,3,1,1,3,0,Yes,0.034,1942,19,"$1,397","1,024",20018
8,Sold,DC6165760DC6165760,2407 18th St NE #2407,"$285,000","$285,000",23-Oct-2006,2,2,1,2,1,No,0.033,1982,29,"$1,417","1,006",20018
9,Sold,DC6197665DC6197665,3056 Pineview Ct NE #3056,"$259,000","$264,000",23-Oct-2006,2,1,0,1,1,No,0.0,1978,5,"$1,243",895,20018
10,Sold,DC6136691DC6136691,3724 24th St Ne,"$379,000","$379,000",24-Oct-2006,3,1,0,3,0,Yes,0.08800000000000001,1927,84,"$2,367","1,216",20018
11,Sold,DC6166105DC6166105,3212 Walnut St Ne,"$439,500","$425,000",27-Oct-2006,3,3,0,2,0,Yes,0.09699999999999999,1925,64,"$1,433",924,20018
12,Sold,DC6130331DC6130331,3408 20th St Ne,"$459,900","$450,000",30-Oct-2006,4,2,1,2,1,Yes,0.08800000000000001,1928,74,,,20018
13,Sold,DC6141515DC6141515,3432 Summit Ct NE #3432,"$275,000","$269,000",31-Oct-2006,2,1,0,1,1,No,0.0,1981,14,"$1,304",922,20018
14,Sold,DC6181801DC6181801,2425 Newton St Ne,"$437,000","$400,000",31-Oct-2006,3,2,0,2,0,Yes,0.192,1925,20,"$2,645","1,516",20018
15,Sold,DC6094383DC6094383,1228 Rhode Island Ave Ne,"$454,900","$450,000",03-Nov-2006,4,3,1,3,0,Yes,0.05,1924,194,"$2,038","1,564",20018
16,Sold,DC6184854DC6184854,3828 17th Pl Ne,"$410,000","$410,000",03-Nov-2006,3,1,1,3,0,Yes,0.073,1945,32,,"1,200",20018
17,Sold,DC6223078DC6223078,2006 Bunker Hill Rd Ne,"$290,000","$290,000",03-Nov-2006,1,1,0,2,0,No,0.068,1940,4,"$2,375","1,582",20018
18,Sold,DC6196306DC6196306,"1822, 1/2 Bryant St NE #1822","$159,900","$155,000",06-Nov-2006,1,1,0,1,0,No,0.0,1982,26,$693,436,20018
19,Sold,DC6155258DC6155258,1804 Bryant St NE #1804,"$295,000","$295,000",09-Nov-2006,2,2,1,2,1,No,0.0,1982,64,"$1,417","1,010",20018
20,Sold,DC5579467DC5579467,2302 Monroe Street Ne,"$449,999","$460,000",15-Nov-2006,4,4,0,4,1,Yes,0.12,1940,242,,"1,882",20018
