,Stat,ML#,Address,List Price,Close Price,Close Date,Bedrooms,Baths Full,Baths Half,Levels,Fireplaces,Basement Y/N,Acres,Year Built,DOMP,Total Taxes,Tax Total Living Area,Zip
0,Sold,DC6181644DC6181644,3 Washington Cir NW #P23,"$40,000","$40,000",02-Oct-2006,1,1,0,0,0,No,0.0,1909,2,$230,,20037
1,Sold,DC6125793DC6125793,1001 26th St NW #703,"$355,000","$345,000",11-Oct-2006,1,1,0,1,0,No,0.0,1978,46,"$2,187",660,20037
2,Sold,DC6157051DC6157051,1001 26th St NW #306,"$475,000","$455,000",12-Oct-2006,2,1,0,1,0,No,0.0,1978,34,,808,20037
3,Sold,DC6171567DC6171567,922 24th St NW #216,"$225,000","$221,000",16-Oct-2006,0,1,0,1,0,No,0.0,1962,23,"$1,395",460,20037
4,Sold,DC6064861DC6064861,700 New Hampshire Ave N #701,"$745,000","$655,000",20-Oct-2006,2,2,1,0,0,No,0.0,1971,125,,,20037
5,Sold,DC6225845DC6225845,2425 L St NW #802,"$2,500,000","$2,500,000",23-Oct-2006,3,3,1,1,2,Yes,0.0,2006,0,,,20037
6,Sold,DC6023316DC6023316,2475 Virginia Ave NW #326,"$679,000","$655,000",27-Oct-2006,2,2,0,1,0,No,0.0,1959,164,,,20037
7,Sold,DC6201477DC6201477,2555 Pennsylvania Ave NW #412,"$569,900","$545,000",27-Oct-2006,2,1,1,1,0,No,0.0,1978,9,"$4,624","1,092",20037
8,Sold,DC6054750DC6054750,2123 F St Nw,"$1,400,000","$1,000,000",01-Nov-2006,5,2,1,4,1,Yes,0.05,1898,271,,"2,160",20037
9,Sold,DC6169553DC6169553,2500 Virginia Ave NW #1003 - S,"$399,000","$390,000",01-Nov-2006,1,1,1,1,0,No,0.0,1965,44,,,20037
10,Sold,DC6013989DC6013989,2510 Virginia Ave NW #1110-N,"$499,000","$483,000",03-Nov-2006,2,2,0,1,0,No,0.0,1968,168,,,20037
11,Sold,DC6239433DC6239433,2425 L St NW #705,"$870,920","$870,920",07-Nov-2006,2,2,0,1,0,No,0.0,2006,0,,,20037
