,Stat,ML#,Address,List Price,Close Price,Close Date,Bedrooms,Baths Full,Baths Half,Levels,Fireplaces,Basement Y/N,Acres,Year Built,DOMP,Total Taxes,Tax Total Living Area,Zip
0,Sold,DC6227716DC6227716,1731 Lamont St Nw,"$850,000","$850,000",30-Nov-2006,3,2,1.0,3,3,Yes,0.063,1903,0,,"2,567",20010
1,Sold,DC6259868DC6259868,1327 Otis Pl NW #2,"$579,000","$575,000",27-Dec-2006,2,2,1.0,2,0,No,0.0,1909,0,"$3,071",,20010
2,Sold,DC6300440DC6300440,739 Newton Pl NW #305,"$299,000","$299,000",09-Mar-2007,2,1,0.0,1,0,No,0.0,1956,0,,,20010
3,Sold,DC6303715DC6303715,3703 14th St Nw,"$534,900","$487,500",15-Feb-2007,3,2,1.0,3,0,Yes,0.053,1908,0,"$2,868",,20010
4,Sold,DC6303723DC6303723,3705 14th St Nw,"$529,900","$487,500",15-Feb-2007,3,2,1.0,3,0,Yes,0.053,1908,0,"$2,873",,20010
5,Sold,DC6306662DC6306662,3155 Mount Pleasant St NW #301,"$379,500","$379,500",15-Apr-2007,1,1,0.0,1,1,No,0.0,1915,0,,,20010
6,Sold,DC6365545DC6365545,3656 New Hampshire Ave NW #5,"$299,000","$299,000",30-Mar-2007,1,1,0.0,1,0,No,0.0,2006,0,"$1,773",,20010
7,Sold,DC6402116DC6402116,1739 Kenyon St Nw,"$799,000","$804,000",01-May-2007,5,3,0.0,3,1,Yes,0.043,1921,0,"$5,521","2,310",20010
8,Sold,DC6406583DC6406583,1361 Parkwood Pl Nw,"$675,000","$675,000",11-May-2007,3,3,1.0,3,0,Yes,0.049,1911,0,"$4,581","1,392",20010
9,Sold,DC6433926DC6433926,430 Irving St NW #106,"$238,400","$238,400",06-Jun-2007,1,1,0.0,1,0,No,0.0,1942,0,,,20010
10,Sold,DC6477928DC6477928,3224 Walbridge Pl Nw,"$599,000","$624,000",31-Aug-2007,3,2,1.0,3,2,Yes,0.04,1933,0,"$5,367","1,548",20010
11,Sold,DC6494475DC6494475,3540 Rock Creek Church Rd NW #104,"$259,000","$249,000",30-Aug-2007,1,1,0.0,1,0,No,0.0,1946,0,,,20010
12,Sold,DC6504552DC6504552,3540 Rock Creek Church Rd NW #204,"$269,000","$254,000",05-Oct-2007,1,1,0.0,1,0,No,0.0,1946,0,"$7,166",,20010
13,Sold,DC6507068DC6507068,3540 Rock Creek Church Rd NW #304,"$279,000","$275,000",14-Sep-2007,1,1,0.0,1,0,No,0.0,1946,0,"$7,166",,20010
14,Sold,DC6514951DC6514951,3540 Rock Creek Church Rd NW #101,"$259,000","$249,000",27-Sep-2007,1,1,0.0,1,0,No,0.0,1946,0,$0,454,20010
15,Sold,DC6534049DC6534049,3540 Rock Creek Church Rd NW #203,"$269,000","$259,000",12-Oct-2007,1,1,0.0,1,0,No,0.0,1946,0,"$7,166",,20010
16,Sold,DC6552431DC6552431,3553 Holmead Pl Nw,"$529,000","$470,000",08-Oct-2007,5,2,0.0,3,0,Yes,0.059000000000000004,1910,0,"$4,197","2,024",20010
17,Sold,DC6621252DC6621252,1417 Newton St NW #506,"$209,000","$209,000",28-Dec-2007,1,1,0.0,1,0,No,0.0,1927,0,"$3,094",620,20010
18,Sold,DC6641479DC6641479,3579 Warder St NW #2,"$369,000","$350,000",15-Feb-2008,2,2,0.0,1,0,No,0.0,1926,0,,,20010
