,Stat,ML#,Address,List Price,Close Price,Close Date,Bedrooms,Baths Full,Baths Half,Levels,Fireplaces,Basement Y/N,Acres,Year Built,DOMP,Total Taxes,Tax Total Living Area,Zip
66,Sold,DC7320192DC7320192,1000 New Jersey Ave SE #908,"$272,400","$272,400",23-Apr-2010,1,1,0.0,1,0,No,0.0,2008,0,,,20003
67,Sold,DC7328615DC7328615,Eye Ne,"$764,425","$764,425",12-Mar-2010,2,2,1.0,4,1,No,0.115,2009,0,,,20003
68,Sold,DC7347518DC7347518,1523 East Capitol St Se,"$315,000","$315,000",30-Jun-2010,3,1,1.0,3,0,Yes,0.039,1919,0,"$3,743","1,396",20003
69,Sold,DC7347311DC7347311,27 16th St Se,"$649,000","$649,000",19-May-2010,3,2,1.0,3,0,Yes,0.037000000000000005,1923,0,"$4,373","1,836",20003
70,Sold,DC7426037DC7426037,1000 New Jersey Ave SE #1116,"$429,900","$429,900",27-Apr-2010,2,2,0.0,1,0,No,0.0,2006,0,,,20003
71,Sold,DC7426040DC7426040,1000 New Jersey Ave SE #Ph15,"$464,900","$464,900",30-Apr-2010,2,2,0.0,1,0,No,0.0,2006,0,,,20003
72,Sold,DC7426051DC7426051,1000 New Jersey Ave SE #720,"$444,900","$444,900",06-Aug-2010,2,2,0.0,1,0,No,0.0,2006,0,,,20003
73,Sold,DC7429240DC7429240,1305 East Capitol St SE #203,"$237,000","$237,000",04-Oct-2010,0,1,0.0,1,0,No,0.0,1940,0,$0,346,20003
74,Sold,DC7461372DC7461372,508 Seward Sq Se,"$1,200,000","$1,200,000",16-Oct-2010,4,4,1.0,4,2,Yes,0.043,1908,0,"$10,371","2,463",20003
75,Sold,DC7495791DC7495791,810 3rd St Se,"$753,370","$753,370",16-Aug-2010,3,3,1.0,3,0,No,0.015,2010,0,$0,"1,692",20003
76,Sold,DC7502771DC7502771,1448 C St Se,"$317,000","$317,000",24-May-2010,3,1,0.0,2,0,No,0.037000000000000005,1909,0,"$3,061","1,440",20003
77,Sold,DC7531059DC7531059,1025 1st St SE #1416,"$595,000","$595,000",15-Feb-2011,2,2,0.0,1,0,No,0.0,2010,0,,,20003
78,Sold,DC7531343DC7531343,1000 New Jersey Ave SE #716,"$274,900","$274,900",12-Dec-2010,1,1,0.0,1,0,No,0.0,2006,0,,,20003
79,Sold,DC7531350DC7531350,1000 New Jersey Ave SE #401,"$292,000","$292,000",28-Dec-2010,1,1,0.0,1,0,No,0.0,2006,0,,,20003
80,Sold,DC7534246DC7534246,727 Kentucky Ave Se,"$349,900","$250,000",05-Apr-2011,3,1,0.0,3,0,Yes,0.034,1912,0,"$3,409","1,198",20003
81,Sold,DC7537058DC7537058,1429 D St Se,"$267,000","$300,000",01-Mar-2011,3,1,0.0,2,1,No,0.045,1908,0,"$3,471","2,754",20003
82,Sold,DC7543150DC7543150,1612 E St Se,"$675,000","$675,000",08-Apr-2011,4,2,1.0,2,1,No,0.055999999999999994,1900,0,"$4,512","2,057",20003
83,Sold,DC7565164DC7565164,404 10th St Se,"$715,000","$750,000",31-Mar-2011,3,2,0.0,3,1,Yes,0.025,1889,0,"$5,928","1,348",20003
84,Sold,DC7576039DC7576039,255 14th St SE #255-A,"$599,000","$599,000",17-May-2011,3,2,1.0,2,1,No,0.0,2005,0,"$5,467","1,660",20003
85,Sold,DC7580692DC7580692,1622 Massachusetts Ave Se,"$765,800","$765,800",31-May-2011,4,3,1.0,3,0,Yes,0.035,1900,0,"$3,247","1,764",20003
86,Sold,DC7584912DC7584912,725 Kentucky Ave Se,"$250,000","$250,000",26-Sep-2011,3,1,0.0,2,1,No,0.032,1913,0,"$3,670","1,286",20003
87,Sold,DC7586929DC7586929,526 10th St Se,"$630,000","$630,000",27-May-2011,2,1,1.0,2,1,No,0.026000000000000002,1900,0,"$4,694","1,248",20003
88,Sold,DC7593964DC7593964,1025 1st St SE #1307,"$292,000","$292,000",29-Apr-2011,1,1,0.0,1,0,No,0.0,2009,0,"$2,450",678,20003
89,Sold,DC7603628DC7603628,509 Kentucky Ave Se,"$539,000","$550,000",14-Jun-2011,3,1,1.0,3,0,Yes,0.043,1920,0,"$3,941","1,440",20003
90,Sold,DC7638844DC7638844,1340 Massachusetts Ave SE #1,"$775,000","$770,000",29-Jul-2011,3,2,0.0,1,0,No,0.0,1912,0,,,20003
91,Sold,DC7638850DC7638850,1340 Massachusetts Ave SE #2,"$479,900","$479,900",16-Sep-2011,2,2,0.0,1,0,No,0.0,1912,0,,,20003
92,Sold,DC7638852DC7638852,1340 Massachusetts Ave SE #3,"$444,900","$440,000",12-Aug-2011,2,1,0.0,1,0,No,0.0,1912,0,,,20003
93,Sold,DC7660920DC7660920,1730 Massachusetts Ave Se,"$399,000","$360,000",31-Aug-2011,4,2,0.0,2,0,No,0.046,1925,0,"$3,558","1,840",20003
94,Sold,DC7662787DC7662787,1612 Massachusetts Ave Se,"$299,900","$299,900",17-Nov-2011,3,2,0.0,3,0,Yes,0.055999999999999994,1925,0,"$3,616","1,336",20003
95,Sold,DC7664049DC7664049,1311-/2 So Carolina Ave Se,"$800,000","$800,000",12-Aug-2011,3,2,1.0,2,0,No,0.03,1900,0,"$3,214","1,586",20003
96,Sold,DC7666460DC7666460,1733 D St Se,"$350,000","$350,000",04-Aug-2011,2,1,0.0,3,0,Yes,0.054000000000000006,1925,0,"$3,746","1,240",20003
97,Sold,DC7673490DC7673490,1827 Massachusetts Ave Se,"$635,000","$640,000",09-Sep-2011,4,3,1.0,3,0,Yes,0.031,1928,0,"$3,326","1,354",20003
98,Sold,DC7680408DC7680408,1004 North Carolina Ave Se,"$849,000","$851,000",29-Aug-2011,3,2,1.0,3,1,Yes,0.021,1900,0,"$6,052","1,510",20003
99,Sold,DC7728391DC7728391,1826 Massachusetts Ave Se,"$640,000","$640,000",15-Dec-2011,3,3,1.0,3,0,No,0.03,1928,0,"$3,323","1,394",20003
100,Sold,DC7737446DC7737446,1025 First St SE #1408,"$299,900","$297,835",17-Nov-2011,0,1,0.0,1,0,No,0.0,2009,0,,,20003
101,Sold,DC7738705DC7738705,906 3rd Pl Se,"$970,480","$970,480",08-Dec-2011,4,3,1.0,4,2,No,0.019,2011,0,$0,"1,798",20003
102,Sold,DC7743548DC7743548,924 3rd Place Se,"$893,350","$893,350",20-Dec-2011,3,3,1.0,4,1,No,0.0,2011,0,,,20003
103,Sold,DC7746266DC7746266,926 3rd St Se,"$829,000","$1,029,720",02-Sep-2011,4,3,1.0,3,0,No,0.019,2011,0,$0,"1,794",20003
104,Sold,DC7748775DC7748775,1025 1st St SE #715,"$470,000","$470,000",30-Sep-2011,2,2,0.0,1,0,No,0.0,2011,0,,,20003
105,Sold,DC7752628DC7752628,1349 South Carolina Ave Se,"$425,000","$425,000",27-Jan-2012,3,1,0.0,3,0,Yes,0.046,1912,0,"$3,715","1,560",20003
106,Sold,DC7765011DC7765011,1025 1st St SE #912,"$478,000","$478,000",10-Jan-2012,1,1,0.0,1,0,No,0.0,2009,0,"$3,847","1,065",20003
107,Sold,DC7768373DC7768373,1615 H St Se,"$335,000","$335,000",23-Feb-2012,3,2,1.0,3,0,Yes,0.0,1923,0,,,20003
108,Sold,DC7780586DC7780586,145 North Carolina Ave Se,"$1,150,000","$1,112,500",02-Mar-2012,4,2,1.0,3,0,No,0.031,1900,0,"$6,749","1,913",20003
109,Sold,DC7783710DC7783710,514 14th St Se,"$400,000","$380,000",16-Mar-2012,3,2,0.0,3,0,Yes,0.039,1915,0,"$4,115","1,696",20003
110,Sold,DC7783340DC7783340,626 Independence Ave SE #105,"$334,900","$334,900",29-Feb-2012,1,1,0.0,1,0,No,0.0,2011,0,,,20003
111,Sold,DC7783348DC7783348,626 Independence Ave SE #305,"$344,900","$374,900",29-Feb-2012,1,1,0.0,1,0,No,0.0,2011,0,,,20003
112,Sold,DC7784014DC7784014,626 Independence Ave SE #103,"$369,900","$369,900",01-Mar-2012,2,1,0.0,1,0,No,0.0,2011,0,,,20003
113,Sold,DC7784019DC7784019,626 Independence Ave SE #104,"$369,900","$369,900",01-Mar-2012,2,1,0.0,1,0,No,0.0,2011,0,,,20003
114,Sold,DC7784032DC7784032,626 Independence Ave SE #206,"$384,900","$414,900",23-Apr-2012,1,1,0.0,1,0,No,0.0,2011,0,,,20003
115,Sold,DC7789833DC7789833,1000 New Jersey Avenue SE #Ph09,"$540,000","$540,000",07-Mar-2012,3,2,0.0,1,0,No,0.0,2006,0,,,20003
116,Sold,DC7800462DC7800462,211rear 11th St Se,"$295,000","$295,000",13-Apr-2012,0,1,1.0,2,0,No,0.011000000000000001,1950,0,"$1,987",861,20003
117,Sold,DC7819824DC7819824,1000 New Jersey Ave SE #712,"$405,000","$405,000",30-Aug-2011,2,2,0.0,1,0,No,0.0,2006,0,,,20003
118,Sold,DC7819826DC7819826,1000 New Jersey Ave SE #Ph16,"$379,900","$379,900",30-Mar-2012,2,2,0.0,1,0,No,0.0,2006,0,,,20003
119,Sold,DC7822741DC7822741,1518 Potomac Ave Se,"$365,000","$365,000",24-Apr-2012,3,3,0.0,3,0,Yes,0.051,1922,0,$0,"1,768",20003
120,Sold,DC7843857DC7843857,1402 Massachusetts Ave Se,"$335,000","$335,000",12-Jun-2012,3,1,0.0,3,0,Yes,0.031,1917,0,"$3,689","1,448",20003
121,Sold,DC7848485DC7848485,315 18th St Se,"$680,000","$680,000",01-Jun-2012,4,3,1.0,3,0,Yes,0.054000000000000006,1929,0,"$3,578","1,824",20003
122,Sold,DC7850363DC7850363,716 15th St Se,"$635,000","$629,000",15-Jun-2012,3,2,0.0,3,0,Yes,0.04,1916,0,"$4,291","1,596",20003
123,Sold,DC7850005DC7850005,1704 Massachusetts Ave Se,"$625,000","$632,000",29-Jun-2012,3,2,1.0,2,0,No,0.038,1925,0,"$3,164","1,840",20003
124,Sold,DC7862312DC7862312,725 5th St SE #1021,"$789,000","$789,000",27-Jun-2012,2,2,0.0,2,1,No,0.0,1897,0,"$6,022","1,805",20003
125,Sold,DC7863005DC7863005,250 8th St E,"$825,000","$800,000",11-Jul-2012,3,2,0.0,3,2,Yes,0.028999999999999998,1900,0,"$6,529","1,874",20003
126,Sold,DC7866005DC7866005,646 G St Se,"$592,000","$595,000",09-Jul-2012,2,1,1.0,2,0,No,0.024,1900,0,"$4,301",,20003
127,Sold,DC7898956DC7898956,1616 E St Se,"$179,000","$285,000",12-Sep-2012,3,1,0.0,2,0,No,0.033,1925,0,"$4,795","1,480",20003
128,Sold,DC7907626DC7907626,1615 H St Se,"$779,000","$779,000",17-Aug-2012,4,3,1.0,3,1,Yes,0.037000000000000005,1923,0,$0,"1,800",20003
129,Sold,DC7912759DC7912759,1391 Pennsylvania Ave SE #401,"$555,000","$555,000",27-Sep-2012,3,2,0.0,1,0,No,0.0,2007,0,"$4,702","1,518",20003
130,Sold,DC7920448DC7920448,1518 Potomac Ave Se,"$850,000","$850,000",05-Sep-2012,4,3,1.0,3,1,Yes,0.051,1922,0,$0,"1,768",20003
131,Sold,DC7929056DC7929056,1100 3rd St Se,"$1,021,895","$1,021,895",17-Sep-2012,4,3,1.0,3,1,No,0.0,2012,0,,,20003
132,Sold,DC7941845DC7941845,719 15th St Se,"$450,000","$450,000",05-Nov-2012,3,2,1.0,3,0,Yes,0.036000000000000004,1911,0,"$4,160","1,558",20003
133,Sold,DC7950661DC7950661,3rd Pl Se,"$979,980","$979,980",09-Aug-2012,4,3,1.0,3,1,No,0.02,2012,0,$0,"1,794",20003
134,Sold,DC7957118DC7957118,312 L St Se,"$979,980","$979,980",09-Aug-2012,4,3,1.0,3,1,No,0.0,2012,0,,,20003
135,Sold,DC7970632DC7970632,627 South Carolina Ave Se,"$400,000","$400,000",28-Nov-2012,3,1,0.0,3,0,Yes,0.032,1900,0,"$5,432","1,326",20003
136,Sold,DC7973604DC7973604,530 5th St Se,"$924,500","$924,500",05-Dec-2012,4,3,1.0,3,0,Yes,0.031,1890,0,"$5,166","1,416",20003
137,Sold,DC7976338DC7976338,1361 Independence Ct Se,"$1,100,000","$1,072,000",21-Nov-2012,3,3,2.0,4,2,No,0.025,2004,0,"$8,800","2,645",20003
138,Sold,DC7982811DC7982811,150 D St Se,"$775,000","$775,000",28-Dec-2012,3,3,0.0,3,1,Yes,0.023,1890,0,"$5,083","1,418",20003
139,Sold,DC7989663DC7989663,1006 G St Se,"$392,900","$406,000",14-Mar-2013,2,1,1.0,2,1,No,0.022000000000000002,1900,0,"$3,827","1,140",20003
140,Sold,DC7990680DC7990680,1242 C St Se,"$850,000","$850,000",01-Feb-2013,3,2,1.0,3,2,No,0.042,1962,0,"$5,366","2,268",20003
141,Sold,DC7992036DC7992036,638 A St Se,"$1,480,000","$1,480,000",23-Aug-2012,4,3,0.0,3,2,Yes,0.06,1900,0,"$6,085","2,328",20003
142,Sold,DC7999217DC7999217,1367 K St SE #103,"$229,500","$236,410",28-Mar-2013,1,1,0.0,1,0,No,0.0,1946,0,"$1,653",466,20003
143,Sold,DC8018133DC8018133,534 16th St Se,"$669,000","$669,000",26-Feb-2013,3,3,0.0,2,0,No,0.03,1908,0,"$5,252","1,136",20003
144,Sold,DC8031550DC8031550,1738 Potomac Ave Se,"$789,500","$775,000",22-Mar-2013,4,3,1.0,3,0,Yes,0.03,1924,0,"$3,834","1,368",20003
145,Sold,DC8039423DC8039423,448 New Jersey Ave Se,"$684,500","$720,000",27-Mar-2013,3,2,0.0,3,2,Yes,0.022000000000000002,1890,0,"$5,346","1,156",20003
146,Sold,DC8042539DC8042539,1534 East Capitol St Ne,"$819,000","$819,000",22-Apr-2013,4,3,1.0,3,0,Yes,0.03,1908,0,"$2,893","1,522",20003
147,Sold,DC8059258DC8059258,713 A St Se,"$895,000","$935,000",19-Apr-2013,4,4,1.0,4,1,Yes,0.043,1907,0,"$8,481","2,595",20003
148,Sold,DC8071952DC8071952,322 9th St Se,"$849,000","$900,000",03-May-2013,3,1,1.0,3,0,Yes,0.046,1900,0,"$6,535","1,636",20003
149,Sold,DC8096048DC8096048,417 16th St Se,"$794,500","$779,500",12-Jul-2013,4,3,1.0,3,0,Yes,0.051,1909,0,"$3,826","1,368",20003
150,Sold,DC8088299DC8088299,321 18th St SE #10,"$314,900","$314,900",27-Jun-2013,1,1,0.0,3,0,No,0.0,2013,0,,,20003
151,Sold,DC8088306DC8088306,321 18th St SE #2,"$389,900","$389,900",24-Jun-2013,2,2,0.0,3,0,No,0.0,2013,0,,,20003
152,Sold,DC8088312DC8088312,321 18th St SE #5,"$409,900","$419,900",24-Jun-2013,2,2,0.0,3,0,No,0.0,2013,0,,,20003
153,Sold,DC8091164DC8091164,606 Independence Ave Se,"$575,000","$575,000",14-Jun-2013,2,1,1.0,3,1,Yes,0.022000000000000002,1908,0,"$3,678","1,170",20003
154,Sold,DC8094541DC8094541,527 6th St Se,"$1,250,000","$1,150,000",31-May-2013,3,2,0.0,3,1,No,0.057999999999999996,1961,0,"$8,682","2,784",20003
155,Sold,DC8097774DC8097774,1220 Potomac Ave Se,"$450,000","$450,000",28-Jun-2013,3,1,0.0,2,0,No,0.057999999999999996,1998,0,$791,"1,164",20003
156,Sold,DC8115699DC8115699,303 Kentucky Ave Se,"$437,500","$437,500",12-Jun-2013,3,1,1.0,3,0,Yes,0.031,1923,0,"$3,221","1,388",20003
157,Sold,DC8124678DC8124678,414 Kentucky Ave Se,"$685,000","$685,000",01-Jul-2013,3,2,1.0,2,0,No,0.03,1909,0,"$4,732","1,548",20003
158,Sold,DC8145473DC8145473,1019 4th St Se,"$1,100,000","$1,100,000",23-Aug-2013,4,4,1.0,4,2,No,0.017,2012,0,"$1,625","1,886",20003
159,Sold,DC8161890DC8161890,1621 East Capitol St SE #3,"$279,900","$279,900",19-Aug-2013,1,1,0.0,1,0,No,0.0,2013,0,,,20003
160,Sold,DC8161906DC8161906,1621 East Capitol St SE #4,"$272,900","$272,900",19-Aug-2013,1,1,0.0,1,0,No,0.0,2013,0,,,20003
161,Sold,DC8189268DC8189268,1354 Carolina Ave Se,"$869,000","$863,000",10-Oct-2013,4,2,1.0,3,1,No,0.017,2004,0,"$5,991","1,368",20003
162,Sold,DC8199653DC8199653,121 18th St Se,"$629,000","$629,000",07-Oct-2013,2,3,0.0,3,0,Yes,0.023,1925,0,"$2,769","1,080",20003
163,Sold,DC8227543DC8227543,301 Kentucky Ave Se,"$862,000","$862,000",07-Jan-2014,3,3,1.0,3,0,Yes,0.044000000000000004,1923,0,"$20,300","1,482",20003
164,Sold,DC8237309DC8237309,1025 1st St SE #1315,"$517,000","$532,000",28-Feb-2013,2,2,0.0,1,0,No,0.0,2009,0,"$4,101","1,065",20003
165,Sold,DC8247472DC8247472,17 9th St Se,"$2,000,000","$2,000,000",01-Jul-2013,4,3,1.0,3,0,No,0.0,1908,0,,,20003
166,Sold,DC8251977DC8251977,1815 Massachusetts Ave Se,"$425,000","$425,000",10-Mar-2014,3,1,0.0,3,0,Yes,0.031,1920,0,"$3,332","1,354",20003
