,Stat,ML#,Address,List Price,Close Price,Close Date,Bedrooms,Baths Full,Baths Half,Levels,Fireplaces,Basement Y/N,Acres,Year Built,DOMP,Total Taxes,Tax Total Living Area,Zip
19,Sold,DC6018240DC6018240,4209 3rd St Nw,"$349,900 ","$315,000 ",13-Oct-06,4.0,1.0,1.0,3.0,0.0,Yes,0.048,1923.0,129.0,"$1,885 ","1,386",20011
20,,,,,,,,,,,,,,,,,,20011
21,Sold,DC6124925DC6124925,5147 8th St Ne,"$345,000 ","$350,000 ",13-Oct-06,3.0,1.0,2.0,2.0,0.0,Yes,0.065,1955.0,47.0,"$2,143 ","1,269",20011
22,,,,,,,,,,,,,,,,,,20011
23,Sold,DC6147857DC6147857,5007 8th St Nw,"$405,000 ","$395,000 ",13-Oct-06,3.0,1.0,1.0,2.0,0.0,Yes,0.033,1925.0,27.0,"$2,140 ","1,312",20011
24,,,,,,,,,,,,,,,,,,20011
25,Sold,DC6181702DC6181702,5501 4th St Nw,"$400,000 ","$399,998 ",13-Oct-06,4.0,3.0,1.0,3.0,0.0,Yes,0.065,1931.0,18.0,"$2,558 ","1,640",20011
26,,,,,,,,,,,,,,,,,,20011
27,Sold,DC5554765DC5554765,640 Buchanan St NW #205,"$175,000 ","$155,000 ",15-Oct-06,1.0,1.0,,1.0,0.0,No,0.0,1925.0,163.0,$625 ,709,20011
28,,,,,,,,,,,,,,,,,,20011
29,Sold,DC6096470DC6096470,5206 Illinois Ave Nw,"$385,000 ","$355,000 ",16-Oct-06,3.0,2.0,0.0,3.0,0.0,Yes,0.035,1912.0,65.0,"$2,197 ","1,364",20011
30,,,,,,,,,,,,,,,,,,20011
31,Sold,DC6136967DC6136967,1219 Decatur St Nw,"$459,000 ","$459,000 ",16-Oct-06,4.0,1.0,1.0,4.0,1.0,Yes,0.08199999999999999,1935.0,41.0,"$3,552 ","1,625",20011
32,,,,,,,,,,,,,,,,,,20011
33,Sold,DC5569749DC5569749,712 Marietta Pl NW #3,"$294,000 ","$294,000 ",18-Oct-06,1.0,1.0,,1.0,1.0,Yes,0.0,1959.0,115.0,,,20011
34,,,,,,,,,,,,,,,,,,20011
35,Sold,DC6039477DC6039477,515 Taylor St Nw,"$349,500 ","$360,000 ",18-Oct-06,3.0,1.0,1.0,3.0,0.0,Yes,0.035,1914.0,84.0,"$1,816 ","1,400",20011
36,,,,,,,,,,,,,,,,,,20011
37,Sold,DC6144512DC6144512,613 Delafield Pl Nw,"$389,990 ","$440,000 ",18-Oct-06,3.0,1.0,0.0,2.0,0.0,Yes,0.037000000000000005,1928.0,54.0,"$2,422 ","1,422",20011
38,,,,,,,,,,,,,,,,,,20011
39,Sold,DC6215746DC6215746,4401 Iowa Ave Nw,"$585,000 ","$585,000 ",18-Oct-06,4.0,2.0,1.0,3.0,0.0,Yes,0.026000000000000002,1917.0,0.0,"$3,341 ","1,888",20011
40,,,,,,,,,,,,,,,,,,20011
41,Sold,DC6069375DC6069375,422 Peabody St Nw,"$345,000 ","$340,000 ",23-Oct-06,4.0,1.0,1.0,3.0,1.0,Yes,0.059000000000000004,1927.0,69.0,"$2,001 ","1,392",20011
42,,,,,,,,,,,,,,,,,,20011
43,Sold,DC6084869DC6084869,4405 1st Pl NE #22,"$199,500 ","$202,500 ",26-Oct-06,1.0,1.0,0.0,1.0,0.0,No,0.0,1943.0,49.0,,,20011
44,,,,,,,,,,,,,,,,,,20011
45,Sold,DC6160379DC6160379,4405 1st Pl NE #32,"$199,500 ","$199,500 ",26-Oct-06,1.0,1.0,0.0,1.0,0.0,No,0.0,1955.0,26.0,"$1,613 ",600,20011
46,,,,,,,,,,,,,,,,,,20011
47,Sold,DC6184882DC6184882,1456 Sheridan St Nw,"$474,000 ","$462,000 ",26-Oct-06,3.0,2.0,2.0,3.0,0.0,Yes,0.052000000000000005,1950.0,89.0,"$3,494 ","1,296",20011
48,,,,,,,,,,,,,,,,,,20011
49,Sold,DC6073689DC6073689,1322 Missouri Ave NW #304,"$389,000 ","$384,000 ",27-Oct-06,2.0,2.0,0.0,1.0,0.0,No,0.0,1957.0,116.0,,,20011
50,,,,,,,,,,,,,,,,,,20011
51,Sold,DC6076054DC6076054,839 Decatur Nw,"$345,500 ","$345,500 ",27-Oct-06,3.0,1.0,1.0,3.0,0.0,Yes,0.055999999999999994,1925.0,11.0,,,20011
52,,,,,,,,,,,,,,,,,,20011
53,Sold,DC6095614DC6095614,610 Longfellow St NW #406,"$199,000 ","$199,000 ",27-Oct-06,1.0,1.0,0.0,1.0,0.0,No,0.0,1964.0,40.0,"$1,227 ",463,20011
54,,,,,,,,,,,,,,,,,,20011
55,Sold,DC6137844DC6137844,701 Hamilton St Nw,"$578,000 ","$578,000 ",27-Oct-06,3.0,3.0,0.0,2.0,0.0,Yes,0.037000000000000005,1926.0,155.0,"$2,216 ","1,128",20011
56,,,,,,,,,,,,,,,,,,20011
57,Sold,DC6160393DC6160393,4411 1st Pl NE #27,"$199,500 ","$194,500 ",27-Oct-06,1.0,1.0,0.0,1.0,0.0,No,0.0,1955.0,30.0,"$1,613 ",614,20011
58,,,,,,,,,,,,,,,,,,20011
59,Sold,DC6161286DC6161286,4411 1st Pl NE #36,"$199,500 ","$204,500 ",27-Oct-06,1.0,1.0,0.0,1.0,0.0,No,0.0,1955.0,73.0,"$1,570 ",592,20011
60,,,,,,,,,,,,,,,,,,20011
61,Sold,DC5501768DC5501768,330 Delafield Pl NW #1,"$249,900 ","$247,097 ",30-Oct-06,1.0,1.0,,1.0,0.0,No,0.0,2006.0,115.0,"$2,394 ",,20011
62,,,,,,,,,,,,,,,,,,20011
63,Sold,DC6083742DC6083742,700 Jefferson St NW #206,"$307,000 ","$307,000 ",30-Oct-06,3.0,1.0,0.0,1.0,0.0,No,0.0,1900.0,127.0,$0 ,"1,047",20011
64,,,,,,,,,,,,,,,,,,20011
65,Sold,DC6090956DC6090956,1238 Quincy St Nw,"$532,500 ","$539,000 ",30-Oct-06,3.0,2.0,0.0,3.0,1.0,Yes,0.048,1923.0,112.0,"$2,203 ","1,216",20011
66,,,,,,,,,,,,,,,,,,20011
67,Sold,DC6121974DC6121974,631 Delafield Pl Nw,"$390,000 ","$380,000 ",30-Oct-06,4.0,2.0,1.0,3.0,0.0,Yes,0.037000000000000005,1928.0,92.0,,,20011
68,,,,,,,,,,,,,,,,,,20011
69,Sold,DC6145286DC6145286,417 Longfellow St Nw,"$359,900 ","$359,900 ",30-Oct-06,2.0,1.0,0.0,3.0,0.0,Yes,0.021,1920.0,98.0,"$1,677 ","1,008",20011
70,,,,,,,,,,,,,,,,,,20011
71,Sold,DC6154583DC6154583,25 Madison St Ne,"$415,000 ","$415,000 ",30-Oct-06,3.0,2.0,1.0,3.0,0.0,Yes,0.191,1927.0,60.0,"$2,793 ","2,916",20011
72,,,,,,,,,,,,,,,,,,20011
73,Sold,DC6204440DC6204440,928 Hamilton St Nw,"$360,000 ","$360,000 ",30-Oct-06,3.0,1.0,0.0,3.0,0.0,Yes,0.040999999999999995,1923.0,7.0,"$2,231 ","1,304",20011
74,,,,,,,,,,,,,,,,,,20011
75,Sold,DC5502034DC5502034,330 Delafield Pl NW #3,"$264,900 ","$259,000 ",31-Oct-06,2.0,1.0,0.0,1.0,0.0,No,0.0,2006.0,247.0,"$2,394 ",,20011
76,,,,,,,,,,,,,,,,,,20011
77,Sold,DC6075041DC6075041,414 Jefferson St Nw,"$410,000 ","$415,000 ",31-Oct-06,4.0,2.0,0.0,3.0,0.0,Yes,0.055,1930.0,62.0,"$2,045 ","1,122",20011
78,,,,,,,,,,,,,,,,,,20011
79,Sold,DC6120346DC6120346,688 Oglethorpe St Ne,"$305,000 ","$310,000 ",31-Oct-06,2.0,1.0,1.0,3.0,0.0,Yes,0.078,1955.0,93.0,"$1,825 ",960,20011
80,,,,,,,,,,,,,,,,,,20011
81,Sold,DC6171673DC6171673,1411 Montague St Nw,"$499,000 ","$550,000 ",31-Oct-06,5.0,2.0,0.0,4.0,1.0,Yes,0.124,1932.0,16.0,"$4,918 ","1,880",20011
82,,,,,,,,,,,,,,,,,,20011
83,Sold,DC6156435DC6156435,5856 Eastern Ave Ne,"$360,000 ","$350,000 ",31-Oct-06,4.0,1.0,2.0,3.0,0.0,Yes,0.071,1955.0,63.0,"$1,913 ","1,152",20011
84,,,,,,,,,,,,,,,,,,20011
85,Sold,DC6184788DC6184788,1515 Upshur St Nw,"$485,000 ","$485,000 ",31-Oct-06,4.0,3.0,0.0,2.0,1.0,Yes,0.063,1923.0,38.0,,,20011
86,,,,,,,,,,,,,,,,,,20011
87,Sold,DC6190558DC6190558,415 Emerson St Nw,"$575,000 ","$575,000 ",31-Oct-06,4.0,3.0,1.0,3.0,0.0,Yes,0.064,1928.0,21.0,"$2,119 ","1,480",20011
88,,,,,,,,,,,,,,,,,,20011
89,Sold,DC6195940DC6195940,5810 8th St Nw,"$495,000 ","$495,000 ",31-Oct-06,4.0,2.0,2.0,3.0,0.0,Yes,0.051,1927.0,39.0,,,20011
90,,,,,,,,,,,,,,,,,,20011
91,Sold,DC6146284DC6146284,414 Gallatin St Nw,"$424,000 ","$424,000 ",2-Nov-06,6.0,2.0,0.0,3.0,0.0,Yes,0.0,1927.0,41.0,"$1,974 ","1,116",20011
92,,,,,,,,,,,,,,,,,,20011
93,Sold,DC6086871DC6086871,3911 Illinois Ave Nw,"$495,000 ","$495,000 ",3-Nov-06,4.0,1.0,2.0,3.0,0.0,Yes,0.0,1919.0,69.0,"$1,925 ","1,560",20011
94,,,,,,,,,,,,,,,,,,20011
95,Sold,DC6184898DC6184898,831 Quackenbos St Nw,"$410,000 ","$399,999 ",3-Nov-06,3.0,1.0,1.0,3.0,1.0,Yes,0.037000000000000005,1923.0,32.0,"$2,262 ","1,440",20011
96,,,,,,,,,,,,,,,,,,20011
97,Sold,DC6194232DC6194232,803 Jefferson Street Nw,"$399,999 ","$399,999 ",3-Nov-06,3.0,2.0,0.0,3.0,0.0,Yes,0.039,1913.0,15.0,,,20011
98,,,,,,,,,,,,,,,,,,20011
99,Sold,DC6087993DC6087993,607 Farragut St Nw,"$389,900 ","$370,000 ",9-Nov-06,4.0,2.0,0.0,3.0,0.0,Yes,0.059000000000000004,1927.0,129.0,,,20011
100,,,,,,,,,,,,,,,,,,20011
101,Sold,DC6100173DC6100173,936 Madison St NW #103,"$315,000 ","$315,000 ",9-Nov-06,2.0,2.0,0.0,1.0,0.0,No,0.0,1923.0,109.0,,,20011
102,,,,,,,,,,,,,,,,,,20011
103,Sold,DC6151499DC6151499,423 Marietta Pl Nw,"$350,000 ","$360,000 ",10-Nov-06,3.0,1.0,1.0,2.0,1.0,Yes,0.059000000000000004,1927.0,67.0,"$1,902 ","1,260",20011
104,,,,,,,,,,,,,,,,,,20011
105,Sold,DC6151458DC6151458,605 Farragut St Nw,"$359,900 ","$359,900 ",10-Nov-06,3.0,2.0,0.0,3.0,0.0,Yes,0.059000000000000004,1927.0,60.0,"$2,385 ","1,426",20011
106,,,,,,,,,,,,,,,,,,20011
107,Sold,DC6204300DC6204300,1222 Longfellow St Nw,"$270,000 ","$270,000 ",10-Nov-06,3.0,1.0,0.0,2.0,0.0,Yes,0.06,1923.0,3.0,"$3,074 ","1,412",20011
108,,,,,,,,,,,,,,,,,,20011
109,Sold,DC6220613DC6220613,1372 Randolph St NW #204,"$320,000 ","$285,000 ",13-Nov-06,1.0,1.0,0.0,1.0,0.0,No,0.0,1920.0,22.0,"$2,189 ",510,20011
110,,,,,,,,,,,,,,,,,,20011
111,Sold,DC6138320DC6138320,5157 7th St Ne,"$365,000 ","$365,000 ",14-Nov-06,3.0,1.0,2.0,3.0,0.0,Yes,0.067,1955.0,80.0,"$1,863 ","1,088",20011
112,,,,,,,,,,,,,,,,,,20011
113,Sold,DC6197975DC6197975,510 Varnum St Nw,"$350,000 ","$335,000 ",14-Nov-06,3.0,1.0,0.0,2.0,0.0,Yes,0.055,1920.0,29.0,"$2,511 ","1,584",20011
114,,,,,,,,,,,,,,,,,,20011
115,Sold,DC6182067DC6182067,5305 14th St Nw,"$569,900 ","$564,900 ",15-Nov-06,4.0,1.0,1.0,4.0,1.0,Yes,0.085,1924.0,42.0,"$3,579 ","1,776",20011
116,,,,,,,,,,,,,,,,,,20011
117,Sold,DC6205892DC6205892,5522 1st St Ne,"$490,000 ","$473,000 ",16-Nov-06,4.0,2.0,0.0,3.0,1.0,Yes,0.0,1929.0,21.0,"$2,533 ","1,478",20011
118,,,,,,,,,,,,,,,,,,20011
119,Sold,DC6197612DC6197612,1301 Kennedy St Nw,"$534,900 ","$539,000 ",17-Nov-06,3.0,2.0,0.0,3.0,0.0,Yes,0.063,1920.0,43.0,"$3,144 ","1,812",20011
120,,,,,,,,,,,,,,,,,,20011
121,Sold,DC6212468DC6212468,5004 13th St Nw,"$429,000 ","$420,000 ",17-Nov-06,3.0,1.0,1.0,2.0,1.0,Yes,0.08800000000000001,1919.0,8.0,"$3,309 ","1,615",20011
122,,,,,,,,,,,,,,,,,,20011
123,Sold,DC6100674DC6100674,936 Madison St NW #205,"$275,000 ","$275,000 ",20-Nov-06,1.0,2.0,0.0,1.0,0.0,No,0.0,1923.0,117.0,,,20011
124,,,,,,,,,,,,,,,,,,20011
125,Sold,DC6161880DC6161880,5703 6th St Ne,"$360,000 ","$340,000 ",20-Nov-06,3.0,1.0,1.0,3.0,0.0,Yes,0.05,1951.0,57.0,"$1,795 ","1,088",20011
126,,,,,,,,,,,,,,,,,,20011
127,Sold,DC6182388DC6182388,519 Sheridan St Nw,"$389,000 ","$389,000 ",20-Nov-06,3.0,2.0,0.0,3.0,0.0,Yes,0.04,1925.0,99.0,"$2,142 ","1,054",20011
128,,,,,,,,,,,,,,,,,,20011
129,Sold,DC6192043DC6192043,5213 13th St Nw,"$699,900 ","$699,000 ",20-Nov-06,6.0,3.0,1.0,3.0,1.0,Yes,0.099,1921.0,48.0,"$5,457 ","1,611",20011
130,,,,,,,,,,,,,,,,,,20011
131,Sold,DC6225417DC6225417,323 Jefferson St Nw,"$325,000 ","$325,000 ",20-Nov-06,3.0,3.0,0.0,3.0,0.0,Yes,0.057999999999999996,1932.0,1.0,"$2,560 ","1,395",20011
132,,,,,,,,,,,,,,,,,,20011
133,Sold,DC6227520DC6227520,920 Longfellow St Nw,"$355,000 ","$360,000 ",20-Nov-06,4.0,2.0,0.0,3.0,0.0,Yes,0.069,1919.0,8.0,"$2,432 ","1,552",20011
134,,,,,,,,,,,,,,,,,,20011
135,Sold,DC6068349DC6068349,5202 5th St Nw,"$310,000 ","$310,000 ",21-Nov-06,2.0,1.0,0.0,3.0,0.0,Yes,0.035,1926.0,162.0,"$1,713 ","1,056",20011
136,,,,,,,,,,,,,,,,,,20011
137,Sold,DC6181768DC6181768,4112 4th St Nw,"$425,000 ","$430,000 ",21-Nov-06,3.0,2.0,0.0,2.0,1.0,Yes,0.094,1920.0,52.0,"$2,685 ","1,232",20011
138,,,,,,,,,,,,,,,,,,20011
139,Sold,DC6210092DC6210092,244 Nicholson St Ne,"$310,000 ","$313,000 ",21-Nov-06,2.0,1.0,0.0,3.0,0.0,Yes,0.049,1951.0,13.0,"$1,613 ",900,20011
140,,,,,,,,,,,,,,,,,,20011
141,Sold,DC4792355DC4792355,4143 New Hampshire Ave Nw,"$425,000 ","$425,000 ",22-Nov-06,4.0,1.0,0.0,3.0,0.0,Yes,0.06,1912.0,6.0,"$1,153 ","2,850",20011
142,,,,,,,,,,,,,,,,,,20011
143,Sold,DC6149881DC6149881,20 Buchanan St Ne,"$298,900 ","$298,000 ",22-Nov-06,3.0,1.0,0.0,2.0,0.0,Yes,0.039,1940.0,52.0,"$1,662 ","1,024",20011
144,,,,,,,,,,,,,,,,,,20011
145,Sold,DC6206141DC6206141,216 Madison St Nw,"$340,000 ","$340,000 ",22-Nov-06,3.0,1.0,0.0,3.0,0.0,Yes,0.039,1931.0,11.0,"$2,025 ","1,252",20011
146,,,,,,,,,,,,,,,,,,20011
147,Sold,DC6102405DC6102405,3811 13th St Nw,"$599,900 ","$600,400 ",27-Nov-06,5.0,2.0,1.0,4.0,0.0,Yes,0.040999999999999995,1921.0,109.0,"$3,113 ","1,786",20011
148,,,,,,,,,,,,,,,,,,20011
149,Sold,DC6156352DC6156352,5129 7th St Nw,"$420,000 ","$425,000 ",27-Nov-06,4.0,2.0,0.0,3.0,0.0,Yes,0.031,1926.0,114.0,"$1,870 ","1,056",20011
150,,,,,,,,,,,,,,,,,,20011
151,Sold,DC6085380DC6085380,4424 1st Pl NE #B,"$169,500 ","$175,000 ",28-Nov-06,1.0,1.0,0.0,1.0,0.0,No,0.0,1955.0,132.0,,,20011
152,,,,,,,,,,,,,,,,,,20011
153,Sold,DC6113941DC6113941,64 Riggs Rd Ne,"$415,000 ","$415,000 ",28-Nov-06,4.0,2.0,0.0,1.0,0.0,Yes,0.124,1963.0,87.0,"$2,644 ",925,20011
154,,,,,,,,,,,,,,,,,,20011
155,Sold,DC6151171DC6151171,5204 5th St Nw,"$289,000 ","$300,000 ",28-Nov-06,2.0,1.0,1.0,2.0,0.0,Yes,0.035,1926.0,79.0,"$2,016 ","1,056",20011
156,,,,,,,,,,,,,,,,,,20011
157,Sold,DC6196539DC6196539,1331 Randolph St Nw,"$450,000 ","$450,000 ",28-Nov-06,4.0,1.0,3.0,3.0,1.0,Yes,0.071,1919.0,33.0,"$3,292 ","2,012",20011
158,,,,,,,,,,,,,,,,,,20011
159,Sold,DC6200151DC6200151,616 Ingraham St Ne,"$349,900 ","$350,000 ",28-Nov-06,3.0,1.0,2.0,3.0,0.0,Yes,0.08199999999999999,1954.0,4.0,"$1,902 ","1,088",20011
160,,,,,,,,,,,,,,,,,,20011
161,Sold,DC6094653DC6094653,729 Gallatin Nw,"$460,000 ","$460,000 ",29-Nov-06,4.0,2.0,1.0,3.0,0.0,Yes,0.052000000000000005,1927.0,164.0,,,20011
162,,,,,,,,,,,,,,,,,,20011
163,Sold,DC6160381DC6160381,4411 1st Pl NE #5,"$189,500 ","$189,500 ",29-Nov-06,1.0,1.0,0.0,1.0,0.0,No,0.0,1955.0,76.0,"$1,613 ",608,20011
164,,,,,,,,,,,,,,,,,,20011
165,Sold,DC6160392DC6160392,4411 1st Pl NE #26,"$199,500 ","$201,000 ",29-Nov-06,1.0,1.0,0.0,1.0,0.0,No,0.0,1955.0,73.0,"$1,613 ",592,20011
166,,,,,,,,,,,,,,,,,,20011
167,Sold,DC6008563DC6008563,1320 Somerset Pl Nw,"$549,000 ","$539,000 ",30-Nov-06,3.0,2.0,1.0,3.0,2.0,Yes,0.106,1936.0,193.0,"$3,218 ","1,846",20011
168,,,,,,,,,,,,,,,,,,20011
169,Sold,DC6103168DC6103168,133 Hawaii Ave Ne,"$330,000 ","$320,000 ",30-Nov-06,3.0,2.0,0.0,2.0,0.0,Yes,0.046,1942.0,57.0,"$1,845 ","1,225",20011
170,,,,,,,,,,,,,,,,,,20011
171,Sold,DC6133352DC6133352,346 Oglethorpe St Ne,"$350,900 ","$350,000 ",30-Nov-06,2.0,1.0,1.0,3.0,1.0,Yes,0.081,1950.0,93.0,"$1,999 ",884,20011
172,,,,,,,,,,,,,,,,,,20011
173,Sold,DC6141282DC6141282,6211 Piney Branch Rd Nw,"$475,000 ","$475,000 ",30-Nov-06,3.0,2.0,0.0,3.0,1.0,Yes,0.083,2006.0,90.0,,,20011
174,,,,,,,,,,,,,,,,,,20011
175,Sold,DC6154385DC6154385,651 Kensington Pl Ne,"$315,000 ","$270,000 ",30-Nov-06,3.0,1.0,1.0,3.0,0.0,Yes,0.045,1952.0,31.0,"$1,775 ","1,080",20011
176,,,,,,,,,,,,,,,,,,20011
177,Sold,DC6182033DC6182033,5220 Kansas Ave Nw,"$595,000 ","$585,000 ",30-Nov-06,6.0,2.0,1.0,4.0,2.0,Yes,0.043,1932.0,25.0,"$2,689 ","2,060",20011
178,,,,,,,,,,,,,,,,,,20011
179,Sold,DC6182993DC6182993,913 Decatur St Nw,"$429,000 ","$440,000 ",30-Nov-06,3.0,1.0,1.0,3.0,0.0,Yes,0.037000000000000005,1924.0,62.0,"$2,072 ","1,210",20011
180,,,,,,,,,,,,,,,,,,20011
181,Sold,DC6186796DC6186796,1309 Farragut St Nw,"$600,000 ","$593,000 ",30-Nov-06,3.0,1.0,1.0,2.0,1.0,Yes,0.128,1920.0,37.0,"$3,461 ","1,571",20011
182,,,,,,,,,,,,,,,,,,20011
183,Sold,DC6216712DC6216712,1421 Madison St Nw,"$895,000 ","$895,000 ",30-Nov-06,4.0,3.0,1.0,4.0,1.0,Yes,0.122,1912.0,26.0,"$4,615 ","2,815",20011
184,,,,,,,,,,,,,,,,,,20011
185,Sold,DC6219274DC6219274,40 Longfellow St Ne,"$430,000 ","$432,500 ",30-Nov-06,4.0,2.0,0.0,3.0,0.0,Yes,0.081,1925.0,28.0,"$2,409 ","1,789",20011
186,,,,,,,,,,,,,,,,,,20011
187,Sold,DC6222809DC6222809,5116 9th St Nw,"$299,900 ","$310,000 ",30-Nov-06,3.0,1.0,1.0,2.0,0.0,Yes,0.039,1923.0,11.0,"$2,368 ","1,480",20011
188,,,,,,,,,,,,,,,,,,20011
189,Sold,DC6168706DC6168706,611 Quincy NW #01,"$349,000 ","$345,000 ",1-Dec-06,2.0,2.0,1.0,1.0,0.0,No,0.0,2006.0,70.0,,,20011
190,,,,,,,,,,,,,,,,,,20011
191,Sold,DC6184549DC6184549,4912 Illinois Ave Nw,"$399,000 ","$399,000 ",1-Dec-06,4.0,2.0,0.0,2.0,0.0,Yes,0.046,1925.0,53.0,"$2,371 ","1,384",20011
192,,,,,,,,,,,,,,,,,,20011
193,Sold,DC6196119DC6196119,4600 8th St Nw,"$367,000 ","$350,000 ",1-Dec-06,3.0,1.0,0.0,2.0,0.0,Yes,0.039,1932.0,19.0,$0 ,"1,200",20011
194,,,,,,,,,,,,,,,,,,20011
195,Sold,DC6156779DC6156779,236 Farragut St NW #201,"$230,000 ","$229,000 ",4-Dec-06,2.0,1.0,0.0,1.0,0.0,No,0.0,1927.0,75.0,,,20011
196,,,,,,,,,,,,,,,,,,20011
197,Sold,DC6178071DC6178071,701 Hamilton St Ne,"$349,900 ","$350,000 ",4-Dec-06,3.0,1.0,2.0,3.0,0.0,Yes,0.142,1955.0,28.0,"$2,305 ","1,278",20011
198,,,,,,,,,,,,,,,,,,20011
199,Sold,DC6100383DC6100383,936 Madison St NW #202,"$316,000 ","$316,000 ",5-Dec-06,1.0,1.0,1.0,1.0,0.0,No,0.0,1923.0,83.0,,,20011
200,,,,,,,,,,,,,,,,,,20011
201,Sold,DC6128008DC6128008,3802 Kansas Ave Nw,"$599,900 ","$565,000 ",6-Dec-06,4.0,3.0,0.0,3.0,0.0,Yes,0.028999999999999998,1921.0,126.0,"$3,000 ","1,842",20011
202,,,,,,,,,,,,,,,,,,20011
203,Sold,DC6219317DC6219317,4012 7th St Nw,"$375,000 ","$395,000 ",6-Dec-06,4.0,1.0,0.0,3.0,0.0,Yes,0.055999999999999994,1910.0,4.0,"$2,803 ","1,848",20011
204,,,,,,,,,,,,,,,,,,20011
205,Sold,DC5588270DC5588270,524 Varnum St Nw,"$450,000 ","$450,000 ",8-Dec-06,4.0,1.0,2.0,3.0,0.0,Yes,0.07,1920.0,198.0,"$1,939 ","1,560",20011
206,,,,,,,,,,,,,,,,,,20011
207,Sold,DC6209662DC6209662,5511 Blair Rd Ne,"$445,000 ","$410,000 ",8-Dec-06,4.0,2.0,0.0,3.0,1.0,Yes,0.102,1939.0,41.0,"$2,722 ","1,027",20011
208,,,,,,,,,,,,,,,,,,20011
209,Sold,DC6230045DC6230045,5518 13th St Nw,"$549,000 ","$555,000 ",8-Dec-06,4.0,3.0,1.0,3.0,1.0,Yes,0.045,1920.0,135.0,"$5,008 ","1,840",20011
210,,,,,,,,,,,,,,,,,,20011
211,Sold,DC6147210DC6147210,401 Missouri Ave Nw,"$295,000 ","$280,000 ",10-Dec-06,6.0,3.0,0.0,2.0,0.0,Yes,0.081,1927.0,151.0,"$11,620 ","1,476",20011
212,,,,,,,,,,,,,,,,,,20011
213,Sold,DC6054363DC6054363,6211 14th St Nw,"$615,000 ","$615,000 ",11-Dec-06,4.0,3.0,0.0,3.0,1.0,Yes,0.040999999999999995,1931.0,172.0,"$2,592 ","1,753",20011
214,,,,,,,,,,,,,,,,,,20011
215,Sold,DC6102727DC6102727,5008 7th St Nw,"$396,000 ","$390,000 ",12-Dec-06,3.0,2.0,1.0,3.0,0.0,Yes,0.028999999999999998,1926.0,95.0,"$2,523 ","1,400",20011
216,,,,,,,,,,,,,,,,,,20011
217,Sold,DC6169377DC6169377,5809 5th St Ne,"$349,999 ","$330,000 ",13-Dec-06,3.0,1.0,1.0,3.0,0.0,Yes,0.043,1950.0,65.0,"$1,887 ","1,024",20011
218,,,,,,,,,,,,,,,,,,20011
219,Sold,DC6228946DC6228946,4841 Kansas Ave Nw,"$299,900 ","$282,000 ",13-Dec-06,3.0,1.0,1.0,3.0,0.0,Yes,0.039,1925.0,6.0,"$12,630 ","1,600",20011
220,,,,,,,,,,,,,,,,,,20011
