RegionID,RegionName,City,County,State,Metro,SizeRank,Month,Percent
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2012-06,8.081077
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2012-07,12.84772
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2012-08,3.348129
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2012-09,2.853826
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2012-10,5.791832
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2012-11,3.132473
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2012-12,10.68322
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2013-01,8.526898
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2013-02,9.006534
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2013-03,9.364941
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2013-04,10.84661
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2013-05,6.31541
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2013-06,11.13748
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2013-07,8.510989
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2013-08,2.085958
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2013-09,14.95173
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2013-10,13.33331
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2013-11,10.98547
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2013-12,4.756498
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2014-01,12.99531
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2014-02,9.970002
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2014-03,9.266192
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2014-04,0.716742
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2014-05,8.537632
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2014-06,7.551416
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2014-07,5.109629
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2014-08,8.578988
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2014-09,2.877865
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2014-10,2.948694
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2014-11,2.841012
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2014-12,2.823373
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2015-01,1.435989
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2015-02,5.626031
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2015-03,8.098227
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2015-04,7.074563
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2015-05,10.29915
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2015-06,7.015701
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2015-07,6.696931
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2015-08,15.47554
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2015-09,7.982032
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2015-10,9.615361
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2015-11,7.121834
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2015-12,8.451079
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2016-01,5.887602
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2016-02,7.01492
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2016-03,10.504
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2016-04,5.666509
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2016-05,14.09319
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2016-06,8.801416
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2016-07,14.63344
275465,Southwest Waterfront,Washington,District of Columbia,DC,Washington,1018,2016-08,21.01093
