RegionName,City,State,Metro,CountyName,SizeRank,Month,MedianListingPricePerSqft
Logan Circle,Washington,DC,Washington,District of Columbia,585,2015-06,621.7662
Logan Circle,Washington,DC,Washington,District of Columbia,585,2015-07,576.8471
Logan Circle,Washington,DC,Washington,District of Columbia,585,2015-08,590.8289
Logan Circle,Washington,DC,Washington,District of Columbia,585,2015-09,599.7596
Logan Circle,Washington,DC,Washington,District of Columbia,585,2015-10,604.8494
Logan Circle,Washington,DC,Washington,District of Columbia,585,2015-11,600.4757
Logan Circle,Washington,DC,Washington,District of Columbia,585,2015-12,586.6692
Logan Circle,Washington,DC,Washington,District of Columbia,585,2016-01,602.317
Logan Circle,Washington,DC,Washington,District of Columbia,585,2016-02,621.9285
Logan Circle,Washington,DC,Washington,District of Columbia,585,2016-03,622.0889
Logan Circle,Washington,DC,Washington,District of Columbia,585,2016-04,609.6923
Logan Circle,Washington,DC,Washington,District of Columbia,585,2016-05,636.8821
Logan Circle,Washington,DC,Washington,District of Columbia,585,2016-06,645.6063
Logan Circle,Washington,DC,Washington,District of Columbia,585,2016-07,651.135
Logan Circle,Washington,DC,Washington,District of Columbia,585,2016-08,665.8867
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2010-01,532.9333
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2010-02,587.9556
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2010-03,586.2385
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2010-04,560.8108
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2010-05,544.3959
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2010-06,579.7815
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2010-07,587.436
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2010-08,592.9545
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2010-09,597.2382
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2010-10,588.5329
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2010-11,569.2182
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2010-12,568.9059
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2011-01,571.9923
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2011-02,568.8623
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2011-03,569.0403
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2011-04,548.0769
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2011-05,537.3066
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2011-06,551.5258
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2011-07,540.8632
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2011-08,543.0328
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2011-09,563.8748
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2011-10,567.1296
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2011-11,567.6906
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2011-12,567.3211
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2012-01,544.6101
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2012-02,544.6101
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2012-03,558.2865
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2012-04,579.2749
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2012-05,574.134
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2012-06,573.2839
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2012-07,576.8786
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2012-08,572.2526
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2012-09,576.8376
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2012-10,576.7459
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2012-11,569.7976
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2012-12,579.7101
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2013-01,555.7103
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2013-02,555.5556
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2013-03,601.3298
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2013-04,611.5688
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2013-05,616.7208
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2013-06,627.0035
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2013-07,615.016
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2013-08,628.3662
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2013-09,649.6428
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2013-10,649.5395
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2013-11,618.7364
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2013-12,634.7656
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2014-01,605.9524
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2014-02,626.5156
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2014-03,633.1522
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2014-04,629.7111
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2014-05,628.5414
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2014-06,630.6094
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2014-07,621.2237
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2014-08,608.2037
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2014-09,623.5119
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2014-10,627.551
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2014-11,615.0794
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2014-12,624.8438
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2015-01,608.605
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2015-02,602.2945
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2015-03,617.2543
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2015-04,624.8438
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2015-05,627.3148
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2015-06,625
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2015-07,599.9
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2015-08,622.3951
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2015-09,608.3511
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2015-10,617.5356
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2015-11,643.6588
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2015-12,616.3673
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2016-01,586.9034
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2016-02,642.0708
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2016-03,643.0778
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2016-04,639.5194
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2016-05,641.0926
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2016-06,646.1039
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2016-07,646.9298
Dupont Circle,Washington,DC,Washington,District of Columbia,638,2016-08,629.3721
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2010-01,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2010-02,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2010-03,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2010-04,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2010-05,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2010-06,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2010-07,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2010-08,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2010-09,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2010-10,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2010-11,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2010-12,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2011-01,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2011-02,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2011-03,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2011-04,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2011-05,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2011-06,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2011-07,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2011-08,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2011-09,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2011-10,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2011-11,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2011-12,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2012-01,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2012-02,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2012-03,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2012-04,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2012-05,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2012-06,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2012-07,
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2012-08,315.5607
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2012-09,315.7895
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2012-10,320.1604
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2012-11,329.8081
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2012-12,352.1921
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2013-01,306.052
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2013-02,306.9914
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2013-03,307.2727
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2013-04,347.2431
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2013-05,380.7889
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2013-06,362.9032
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2013-07,377.0919
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2013-08,353.0522
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2013-09,353.8117
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2013-10,339.8211
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2013-11,333.7784
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2013-12,341.8085
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2014-01,333.7784
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2014-02,337.3109
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2014-03,337.2972
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2014-04,371.9512
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2014-05,364.4546
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2014-06,364.1917
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2014-07,379.8034
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2014-08,366.5903
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2014-09,370.7951
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2014-10,395.5392
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2014-11,414.4742
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2014-12,391.2137
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2015-01,405.6911
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2015-02,380.6472
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2015-03,422.1493
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2015-04,417.8206
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2015-05,410.3357
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2015-06,378.767
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2015-07,372.3891
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2015-08,393.2616
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2015-09,424.6575
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2015-10,413.3065
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2015-11,414.4412
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2015-12,409.4828
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2016-01,441.9481
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2016-02,402.8909
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2016-03,458.3471
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2016-04,460.1188
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2016-05,462.4868
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2016-06,451.5436
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2016-07,463.5012
Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,661,2016-08,476.131
Georgetown,Washington,DC,Washington,District of Columbia,727,2010-01,753.312
Georgetown,Washington,DC,Washington,District of Columbia,727,2010-02,705.1527
Georgetown,Washington,DC,Washington,District of Columbia,727,2010-03,712.7772
Georgetown,Washington,DC,Washington,District of Columbia,727,2010-04,741.3991
Georgetown,Washington,DC,Washington,District of Columbia,727,2010-05,756.5749
Georgetown,Washington,DC,Washington,District of Columbia,727,2010-06,752.2457
Georgetown,Washington,DC,Washington,District of Columbia,727,2010-07,731.3433
Georgetown,Washington,DC,Washington,District of Columbia,727,2010-08,755.6705
Georgetown,Washington,DC,Washington,District of Columbia,727,2010-09,760.1938
Georgetown,Washington,DC,Washington,District of Columbia,727,2010-10,776.7536
Georgetown,Washington,DC,Washington,District of Columbia,727,2010-11,769.1249
Georgetown,Washington,DC,Washington,District of Columbia,727,2010-12,765.9543
Georgetown,Washington,DC,Washington,District of Columbia,727,2011-01,751.506
Georgetown,Washington,DC,Washington,District of Columbia,727,2011-02,720.1773
Georgetown,Washington,DC,Washington,District of Columbia,727,2011-03,720.1773
Georgetown,Washington,DC,Washington,District of Columbia,727,2011-04,741.2114
Georgetown,Washington,DC,Washington,District of Columbia,727,2011-05,723.75
Georgetown,Washington,DC,Washington,District of Columbia,727,2011-06,752.4272
Georgetown,Washington,DC,Washington,District of Columbia,727,2011-07,658.7983
Georgetown,Washington,DC,Washington,District of Columbia,727,2011-08,768.3792
Georgetown,Washington,DC,Washington,District of Columbia,727,2011-09,784.8924
Georgetown,Washington,DC,Washington,District of Columbia,727,2011-10,798.0983
Georgetown,Washington,DC,Washington,District of Columbia,727,2011-11,788.818
Georgetown,Washington,DC,Washington,District of Columbia,727,2011-12,789.5928
Georgetown,Washington,DC,Washington,District of Columbia,727,2012-01,798.0983
Georgetown,Washington,DC,Washington,District of Columbia,727,2012-02,822.8918
Georgetown,Washington,DC,Washington,District of Columbia,727,2012-03,811.4231
Georgetown,Washington,DC,Washington,District of Columbia,727,2012-04,785.2089
Georgetown,Washington,DC,Washington,District of Columbia,727,2012-05,772.1331
Georgetown,Washington,DC,Washington,District of Columbia,727,2012-06,774.1384
Georgetown,Washington,DC,Washington,District of Columbia,727,2012-07,772.1331
Georgetown,Washington,DC,Washington,District of Columbia,727,2012-08,766.1877
Georgetown,Washington,DC,Washington,District of Columbia,727,2012-09,753.982
Georgetown,Washington,DC,Washington,District of Columbia,727,2012-10,745.6489
Georgetown,Washington,DC,Washington,District of Columbia,727,2012-11,738.7836
Georgetown,Washington,DC,Washington,District of Columbia,727,2012-12,743.3155
Georgetown,Washington,DC,Washington,District of Columbia,727,2013-01,784.3926
Georgetown,Washington,DC,Washington,District of Columbia,727,2013-02,763.8714
Georgetown,Washington,DC,Washington,District of Columbia,727,2013-03,763.1579
Georgetown,Washington,DC,Washington,District of Columbia,727,2013-04,764.3017
Georgetown,Washington,DC,Washington,District of Columbia,727,2013-05,764.7702
Georgetown,Washington,DC,Washington,District of Columbia,727,2013-06,799.8857
Georgetown,Washington,DC,Washington,District of Columbia,727,2013-07,799.8857
Georgetown,Washington,DC,Washington,District of Columbia,727,2013-08,841.0457
Georgetown,Washington,DC,Washington,District of Columbia,727,2013-09,845.2538
Georgetown,Washington,DC,Washington,District of Columbia,727,2013-10,810.7498
Georgetown,Washington,DC,Washington,District of Columbia,727,2013-11,751.8722
Georgetown,Washington,DC,Washington,District of Columbia,727,2013-12,723.2704
Georgetown,Washington,DC,Washington,District of Columbia,727,2014-01,711.0778
Georgetown,Washington,DC,Washington,District of Columbia,727,2014-02,733.0066
Georgetown,Washington,DC,Washington,District of Columbia,727,2014-03,790.2299
Georgetown,Washington,DC,Washington,District of Columbia,727,2014-04,825.7189
Georgetown,Washington,DC,Washington,District of Columbia,727,2014-05,818.2844
Georgetown,Washington,DC,Washington,District of Columbia,727,2014-06,806.0157
Georgetown,Washington,DC,Washington,District of Columbia,727,2014-07,730.1412
Georgetown,Washington,DC,Washington,District of Columbia,727,2014-08,730.1412
Georgetown,Washington,DC,Washington,District of Columbia,727,2014-09,782.2965
Georgetown,Washington,DC,Washington,District of Columbia,727,2014-10,825.0848
Georgetown,Washington,DC,Washington,District of Columbia,727,2014-11,830.7645
Georgetown,Washington,DC,Washington,District of Columbia,727,2014-12,836.2676
Georgetown,Washington,DC,Washington,District of Columbia,727,2015-01,758.3102
Georgetown,Washington,DC,Washington,District of Columbia,727,2015-02,757.943
Georgetown,Washington,DC,Washington,District of Columbia,727,2015-03,825.1651
Georgetown,Washington,DC,Washington,District of Columbia,727,2015-04,834.3375
Georgetown,Washington,DC,Washington,District of Columbia,727,2015-05,836.4312
Georgetown,Washington,DC,Washington,District of Columbia,727,2015-06,790.8163
Georgetown,Washington,DC,Washington,District of Columbia,727,2015-07,777.3386
Georgetown,Washington,DC,Washington,District of Columbia,727,2015-08,876.1832
Georgetown,Washington,DC,Washington,District of Columbia,727,2015-09,923.1465
Georgetown,Washington,DC,Washington,District of Columbia,727,2015-10,869.8777
Georgetown,Washington,DC,Washington,District of Columbia,727,2015-11,812.247
Georgetown,Washington,DC,Washington,District of Columbia,727,2015-12,755.079
Georgetown,Washington,DC,Washington,District of Columbia,727,2016-01,800.7343
Georgetown,Washington,DC,Washington,District of Columbia,727,2016-02,880.2991
Georgetown,Washington,DC,Washington,District of Columbia,727,2016-03,852.9694
Georgetown,Washington,DC,Washington,District of Columbia,727,2016-04,839.895
Georgetown,Washington,DC,Washington,District of Columbia,727,2016-05,852.2167
Georgetown,Washington,DC,Washington,District of Columbia,727,2016-06,875.0812
Georgetown,Washington,DC,Washington,District of Columbia,727,2016-07,866.3321
Georgetown,Washington,DC,Washington,District of Columbia,727,2016-08,897.9031
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2010-01,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2010-02,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2010-03,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2010-04,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2010-05,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2010-06,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2010-07,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2010-08,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2010-09,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2010-10,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2010-11,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2010-12,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2011-01,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2011-02,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2011-03,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2011-04,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2011-05,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2011-06,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2011-07,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2011-08,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2011-09,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2011-10,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2011-11,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2011-12,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2012-01,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2012-02,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2012-03,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2012-04,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2012-05,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2012-06,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2012-07,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2012-08,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2012-09,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2012-10,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2012-11,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2012-12,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2013-01,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2013-02,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2013-03,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2013-04,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2013-05,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2013-06,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2013-07,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2013-08,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2013-09,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2013-10,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2013-11,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2013-12,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2014-01,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2014-02,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2014-03,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2014-04,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2014-05,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2014-06,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2014-07,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2014-08,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2014-09,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2014-10,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2014-11,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2014-12,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2015-01,
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2015-02,483.3076
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2015-03,474.0121
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2015-04,473.3406
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2015-05,467.3508
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2015-06,482.0261
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2015-07,478.558
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2015-08,473.3406
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2015-09,469.2308
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2015-10,464.0138
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2015-11,461.361
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2015-12,474.6835
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2016-01,461.361
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2016-02,442.8341
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2016-03,461.7834
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2016-04,454.4545
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2016-05,455.2732
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2016-06,499.8333
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2016-07,490.0498
Foggy Bottom,Washington,DC,Washington,District of Columbia,743,2016-08,476.1146
Kingman Park,Washington,DC,Washington,District of Columbia,855,2010-01,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2010-02,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2010-03,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2010-04,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2010-05,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2010-06,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2010-07,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2010-08,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2010-09,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2010-10,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2010-11,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2010-12,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2011-01,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2011-02,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2011-03,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2011-04,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2011-05,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2011-06,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2011-07,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2011-08,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2011-09,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2011-10,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2011-11,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2011-12,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2012-01,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2012-02,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2012-03,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2012-04,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2012-05,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2012-06,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2012-07,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2012-08,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2012-09,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2012-10,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2012-11,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2012-12,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2013-01,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2013-02,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2013-03,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2013-04,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2013-05,
Kingman Park,Washington,DC,Washington,District of Columbia,855,2013-06,
