RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,MedianSoldPrice
121808,West End,Washington,DC,Washington,District of Columbia,3047,2008-08,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2008-09,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2008-10,450000
121808,West End,Washington,DC,Washington,District of Columbia,3047,2008-11,412973.5
121808,West End,Washington,DC,Washington,District of Columbia,3047,2008-12,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2009-01,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2009-02,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2009-03,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2009-04,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2009-05,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2009-06,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2009-07,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2009-08,330000
121808,West End,Washington,DC,Washington,District of Columbia,3047,2009-09,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2009-10,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2009-11,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2009-12,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2010-01,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2010-02,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2010-03,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2010-04,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2010-05,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2010-06,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2010-07,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2010-08,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2010-09,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2010-10,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2010-11,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2010-12,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2011-01,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2011-02,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2011-03,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2011-04,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2011-05,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2011-06,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2011-07,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2011-08,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2011-09,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2011-10,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2011-11,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2011-12,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2012-01,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2012-02,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2012-03,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2012-04,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2012-05,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2012-06,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2012-07,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2012-08,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2012-09,650000
121808,West End,Washington,DC,Washington,District of Columbia,3047,2012-10,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2012-11,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2012-12,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2013-01,
121808,West End,Washington,DC,Washington,District of Columbia,3047,2013-02,469900
121808,West End,Washington,DC,Washington,District of Columbia,3047,2013-03,
