RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,Ratio
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,1998-01,7.449
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,1998-02,12.8488
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,1998-03,16.4635
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,1998-04,9.1741
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,1998-05,14.3743
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,1999-05,3.0807
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,1999-06,8.0273
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,1999-07,5.0338
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2000-05,1.9873
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2002-06,1.1128
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2003-10,1.0851
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2004-02,2.8249
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2004-03,4.1041
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2004-04,2.3362
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2004-06,1.2575
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2004-07,2.049
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2004-08,1.1954
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2004-09,1.5852
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2004-11,2.8377
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2004-12,1.7271
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2005-02,1.2547
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2005-03,2.0293
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2005-04,1.1821
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2005-06,1.1236
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2005-08,1.4168
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2006-02,1.1671
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2006-03,1.9539
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2006-04,1.146
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2006-10,2.4913
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2006-11,1.7439
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2006-12,1.9924
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2007-01,2.0335
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2007-02,4.3015
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2007-03,4.5996
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2007-04,5.6195
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2007-05,2.8861
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2007-06,3.1522
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2007-07,1.527
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2007-08,4.9089
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2007-09,2.9781
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2007-10,1.2763
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2007-11,2.5413
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2007-12,4.2426
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2008-01,12.9375
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2008-02,10.6909
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2008-03,6.1763
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2008-04,3.9535
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2008-05,9.1912
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2008-06,8.9501
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2008-07,6.5975
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2008-08,3.8051
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2008-09,3.8682
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2008-10,5.6232
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2008-11,5.7698
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2008-12,4.2515
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2009-01,4.1159
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2009-02,9.8916
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2009-03,8.4492
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2009-04,6.4191
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2009-05,7.1165
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2009-06,6.5671
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2009-07,6.4335
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2009-08,7.3878
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2009-09,7.3741
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2009-10,10.1798
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2009-11,13.3528
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2009-12,13.4736
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2010-01,10.0885
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2010-02,7.8137
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2010-03,6.7441
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2010-04,5.6494
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2010-05,6.0135
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2010-06,4.3005
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2010-07,3.09
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2010-08,8.1656
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2010-09,6.4102
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2010-10,6.2733
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2010-11,4.929
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2010-12,6.4316
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2011-01,7.2171
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2011-02,4.9329
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2011-03,5.4854
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2011-04,6.326
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2011-05,3.5217
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2011-06,3.7321
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2011-07,1.8777
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2011-08,3.0181
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2011-09,2.8354
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2011-10,1.5634
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2012-04,1.1789
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2012-10,1.0231
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2013-02,1.1726
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2015-01,1.0734
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2015-02,1.9058
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2015-03,1.1301
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2015-11,1.1092
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2015-12,1.8207
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2016-01,2.3978
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,269,2016-02,1.2471
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1998-01,1.2517
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1998-02,1.1851
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1998-03,2.2896
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1998-04,2.1947
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1998-05,1.0439
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1998-06,1.0899
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1998-07,1.4181
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1998-08,0.8274
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1998-09,1.1104
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1998-10,2.3051
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1998-11,1.4487
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1999-01,1.3088
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1999-02,1.5913
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1999-03,1.4984
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1999-04,0.7264
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1999-06,0.7365
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1999-07,1.1848
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,1999-08,0.6894
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2000-02,0.8075
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2002-04,0.6796
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2003-04,0.7009
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2003-09,0.654
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2003-12,0.6587
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2004-02,0.9361
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2004-03,1.1652
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2004-04,0.6753
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2004-05,0.8624
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2004-10,0.7148
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2004-11,1.1557
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2004-12,1.3435
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2005-01,0.6659
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2005-02,0.8881
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2005-03,1.1381
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2005-04,0.6661
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2005-12,0.691
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2006-12,0.6967
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2007-01,1.1722
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2007-02,0.6882
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2007-03,0.8594
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2007-04,2.4973
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2007-05,1.6238
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2007-06,1.9554
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2007-07,2.9905
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2007-08,3.1664
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2007-09,1.5448
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2007-11,1.9398
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2007-12,2.0442
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2008-01,2.3611
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2008-02,3.904
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2008-03,3.0179
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2008-04,2.6811
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2008-05,3.1688
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2008-06,2.4734
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2008-07,1.733
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2008-08,2.0795
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2008-09,3.8293
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2008-10,2.9652
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2008-11,2.9096
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2008-12,2.0296
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2009-01,0.9649
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2009-02,2.6199
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2009-03,2.3524
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2009-04,3.2509
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2009-05,3.8024
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2009-06,2.8418
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2009-07,1.8061
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2009-08,3.412
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2009-09,2.7886
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2009-10,2.7531
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2009-11,1.9311
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2009-12,2.273
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2010-01,3.7801
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2010-02,2.243
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2010-03,2.8709
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2010-04,1.4573
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2010-05,2.5489
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2010-06,1.347
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2010-07,1.9718
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2010-08,1.6586
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2010-09,3.6991
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2010-10,2.1669
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2010-11,2.1998
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2010-12,3.0965
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2011-01,3.3121
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2011-02,1.6255
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2011-03,3.685
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2011-04,2.9679
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2011-05,1.4573
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2011-06,0.8847
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2012-04,0.674
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2012-06,0.8543
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2013-04,1.4141
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2013-05,0.9898
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2013-08,0.6673
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2014-04,0.657
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2014-06,0.6636
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2014-11,0.6614
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2015-02,1.3441
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2015-03,0.9409
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2016-01,1.3348
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2016-02,1.6211
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,341,2016-03,0.8812
121774,Petworth,Washington,DC,Washington,District of Columbia,504,1998-01,6.4244
121774,Petworth,Washington,DC,Washington,District of Columbia,504,1998-02,6.2703
121774,Petworth,Washington,DC,Washington,District of Columbia,504,1998-03,4.1628
121774,Petworth,Washington,DC,Washington,District of Columbia,504,1998-04,1.644
121774,Petworth,Washington,DC,Washington,District of Columbia,504,1998-05,1.4719
121774,Petworth,Washington,DC,Washington,District of Columbia,504,1998-07,1.5545
121774,Petworth,Washington,DC,Washington,District of Columbia,504,1998-10,1.3801
121774,Petworth,Washington,DC,Washington,District of Columbia,504,1999-04,2.6144
121774,Petworth,Washington,DC,Washington,District of Columbia,504,1999-05,1.8301
121774,Petworth,Washington,DC,Washington,District of Columbia,504,1999-06,1.8881
121774,Petworth,Washington,DC,Washington,District of Columbia,504,1999-08,1.4281
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2000-02,1.0751
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2000-03,1.7888
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2000-04,1.0479
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2000-07,1.0839
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2001-05,2.0964
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2001-06,1.4675
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2001-08,1.1198
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2003-07,1.0567
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2004-03,3.034
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2004-04,2.1238
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2004-05,2.9329
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2004-06,1.4159
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2004-08,0.9854
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2005-02,1.9968
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2005-03,1.3978
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2005-05,1.1547
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2005-06,1.8446
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2005-07,1.0718
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2005-10,1.0181
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2005-11,1.7653
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2005-12,1.0423
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2006-05,1.005
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2006-11,1.004
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2007-01,1.3298
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2007-02,4.8319
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2007-03,5.2441
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2007-04,6.1298
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2007-05,4.133
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2007-06,5.0185
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2007-07,5.6646
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2007-08,7.0745
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2007-09,6.3033
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2007-10,4.0892
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2007-11,6.9915
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2007-12,9.7616
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2008-01,11.7424
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2008-02,10.5393
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2008-03,8.1104
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2008-04,9.5538
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2008-05,6.178
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2008-06,7.9077
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2008-07,14.18
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2008-08,10.6583
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2008-09,12.6399
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2008-10,18.6943
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2008-11,20.6185
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2008-12,22.4158
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2009-01,19.5209
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2009-02,16.1216
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2009-03,12.1898
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2009-04,13.0068
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2009-05,13.483
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2009-06,11.1609
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2009-07,13.0502
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2009-08,11.3368
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2009-09,14.1217
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2009-10,13.3811
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2009-11,14.3011
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2009-12,11.0736
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2010-01,14.0457
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2010-02,11.7124
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2010-03,13.7386
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2010-04,8.9859
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2010-05,10.1592
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2010-06,10.1645
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2010-07,11.6453
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2010-08,11.6269
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2010-09,12.0604
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2010-10,10.1725
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2010-11,9.0377
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2010-12,8.9567
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2011-01,7.8135
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2011-02,5.7678
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2011-03,8.9388
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2011-04,7.2901
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2011-05,4.4816
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2011-06,1.3707
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2011-07,1.3918
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2011-08,2.991
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2011-09,1.8884
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2012-01,1.104
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2012-04,1.1473
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2012-07,1.0085
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2012-08,1.7286
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2012-09,2.0432
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2012-10,1.0242
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2012-11,1.3638
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2013-02,1.1304
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2015-06,0.9988
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2015-09,1.9976
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2015-10,2.4072
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2015-11,1.3055
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2015-12,1.5264
121774,Petworth,Washington,DC,Washington,District of Columbia,504,2016-03,0.9937
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,1998-02,3.5855
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,1998-03,2.5099
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,1999-07,1.4168
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2000-03,1.3771
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2001-07,1.4439
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2006-02,1.436
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2006-03,2.3918
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2006-04,1.4014
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2007-08,2.8802
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2007-09,6.1257
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2007-10,3.7408
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2008-02,1.6052
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2008-03,4.3114
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2008-04,2.713
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2008-05,2.3368
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2008-09,1.6041
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2008-10,2.6628
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2008-11,1.5592
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2009-04,1.6052
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2009-06,6.6639
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2009-07,7.1225
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2009-08,6.6021
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2009-09,4.3855
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2009-10,6.768
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2009-11,3.8488
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2010-02,1.5808
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2010-03,2.5504
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2010-04,1.4849
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2010-06,1.6052
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2010-08,3.3144
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2010-09,3.6762
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2010-10,3.4592
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2010-11,1.5048
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2011-06,1.5808
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2012-08,1.3931
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2015-09,1.4693
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2016-02,1.6046
121668,Adams Morgan,Washington,DC,Washington,District of Columbia,607,2016-07,1.3419
121806,Washington Highlands,Washington,DC,Washington,District of Columbia,617,1998-03,10.7538
121806,Washington Highlands,Washington,DC,Washington,District of Columbia,617,1999-05,9.7848
121806,Washington Highlands,Washington,DC,Washington,District of Columbia,617,2000-07,8.0128
121806,Washington Highlands,Washington,DC,Washington,District of Columbia,617,2001-08,3.4941
121806,Washington Highlands,Washington,DC,Washington,District of Columbia,617,2004-01,6.4767
