RegionName,City,State,Metro,CountyName,SizeRank,Month,MedianListingPricePerSqft
20012,Washington,DC,Washington,District of Columbia,6892,2011-01,
20012,Washington,DC,Washington,District of Columbia,6892,2011-02,
20012,Washington,DC,Washington,District of Columbia,6892,2011-03,
20012,Washington,DC,Washington,District of Columbia,6892,2011-04,
20012,Washington,DC,Washington,District of Columbia,6892,2011-05,
20012,Washington,DC,Washington,District of Columbia,6892,2011-06,
20012,Washington,DC,Washington,District of Columbia,6892,2011-07,
20012,Washington,DC,Washington,District of Columbia,6892,2011-08,
20012,Washington,DC,Washington,District of Columbia,6892,2011-09,
20012,Washington,DC,Washington,District of Columbia,6892,2011-10,
20012,Washington,DC,Washington,District of Columbia,6892,2011-11,
20012,Washington,DC,Washington,District of Columbia,6892,2011-12,
20012,Washington,DC,Washington,District of Columbia,6892,2012-01,
20012,Washington,DC,Washington,District of Columbia,6892,2012-02,
20012,Washington,DC,Washington,District of Columbia,6892,2012-03,
20012,Washington,DC,Washington,District of Columbia,6892,2012-04,
20012,Washington,DC,Washington,District of Columbia,6892,2012-05,
20012,Washington,DC,Washington,District of Columbia,6892,2012-06,
20012,Washington,DC,Washington,District of Columbia,6892,2012-07,
20012,Washington,DC,Washington,District of Columbia,6892,2012-08,
20012,Washington,DC,Washington,District of Columbia,6892,2012-09,
20012,Washington,DC,Washington,District of Columbia,6892,2012-10,
20012,Washington,DC,Washington,District of Columbia,6892,2012-11,
20012,Washington,DC,Washington,District of Columbia,6892,2012-12,
20012,Washington,DC,Washington,District of Columbia,6892,2013-01,
20012,Washington,DC,Washington,District of Columbia,6892,2013-02,
20012,Washington,DC,Washington,District of Columbia,6892,2013-03,
20012,Washington,DC,Washington,District of Columbia,6892,2013-04,
20012,Washington,DC,Washington,District of Columbia,6892,2013-05,
20012,Washington,DC,Washington,District of Columbia,6892,2013-06,
20012,Washington,DC,Washington,District of Columbia,6892,2013-07,
20012,Washington,DC,Washington,District of Columbia,6892,2013-08,
20012,Washington,DC,Washington,District of Columbia,6892,2013-09,
20012,Washington,DC,Washington,District of Columbia,6892,2013-10,
20012,Washington,DC,Washington,District of Columbia,6892,2013-11,
20012,Washington,DC,Washington,District of Columbia,6892,2013-12,
20012,Washington,DC,Washington,District of Columbia,6892,2014-01,
20012,Washington,DC,Washington,District of Columbia,6892,2014-02,
20012,Washington,DC,Washington,District of Columbia,6892,2014-03,
20012,Washington,DC,Washington,District of Columbia,6892,2014-04,
20012,Washington,DC,Washington,District of Columbia,6892,2014-05,
20012,Washington,DC,Washington,District of Columbia,6892,2014-06,
20012,Washington,DC,Washington,District of Columbia,6892,2014-07,
20012,Washington,DC,Washington,District of Columbia,6892,2014-08,
20012,Washington,DC,Washington,District of Columbia,6892,2014-09,
20012,Washington,DC,Washington,District of Columbia,6892,2014-10,
20012,Washington,DC,Washington,District of Columbia,6892,2014-11,
20012,Washington,DC,Washington,District of Columbia,6892,2014-12,
20012,Washington,DC,Washington,District of Columbia,6892,2015-01,
20012,Washington,DC,Washington,District of Columbia,6892,2015-02,
20012,Washington,DC,Washington,District of Columbia,6892,2015-03,372.3615
20012,Washington,DC,Washington,District of Columbia,6892,2015-04,366.0646
20012,Washington,DC,Washington,District of Columbia,6892,2015-05,385.5996
20012,Washington,DC,Washington,District of Columbia,6892,2015-06,386.3139
20012,Washington,DC,Washington,District of Columbia,6892,2015-07,384.6741
20012,Washington,DC,Washington,District of Columbia,6892,2015-08,380.3671
20012,Washington,DC,Washington,District of Columbia,6892,2015-09,381.2785
20012,Washington,DC,Washington,District of Columbia,6892,2015-10,356.1909
20012,Washington,DC,Washington,District of Columbia,6892,2015-11,360.1533
20012,Washington,DC,Washington,District of Columbia,6892,2015-12,353.6305
20012,Washington,DC,Washington,District of Columbia,6892,2016-01,377.3256
20012,Washington,DC,Washington,District of Columbia,6892,2016-02,387.4556
20012,Washington,DC,Washington,District of Columbia,6892,2016-03,381.6757
20012,Washington,DC,Washington,District of Columbia,6892,2016-04,383.7769
20012,Washington,DC,Washington,District of Columbia,6892,2016-05,376.2418
20012,Washington,DC,Washington,District of Columbia,6892,2016-06,377.3339
20012,Washington,DC,Washington,District of Columbia,6892,2016-07,383.7769
20012,Washington,DC,Washington,District of Columbia,6892,2016-08,367.4716
