RegionID,RegionName,City,County,State,Metro,SizeRank,Month,MedianPctOfPriceReduction
66132,20008,Washington,District of Columbia,DC,Washington,1334,2015-08,5
66132,20008,Washington,District of Columbia,DC,Washington,1334,2015-09,2.798606
66132,20008,Washington,District of Columbia,DC,Washington,1334,2015-10,3.880918
66132,20008,Washington,District of Columbia,DC,Washington,1334,2015-11,4.323648
66132,20008,Washington,District of Columbia,DC,Washington,1334,2015-12,5.008347
66132,20008,Washington,District of Columbia,DC,Washington,1334,2016-01,4.255319
66132,20008,Washington,District of Columbia,DC,Washington,1334,2016-02,5.643723
66132,20008,Washington,District of Columbia,DC,Washington,1334,2016-03,3.348627
66132,20008,Washington,District of Columbia,DC,Washington,1334,2016-04,3.225806
66132,20008,Washington,District of Columbia,DC,Washington,1334,2016-05,5.555556
66132,20008,Washington,District of Columbia,DC,Washington,1334,2016-06,3.697997
66132,20008,Washington,District of Columbia,DC,Washington,1334,2016-07,4.780952
66132,20008,Washington,District of Columbia,DC,Washington,1334,2016-08,5.077338
66139,20016,Washington,District of Columbia,DC,Washington,2064,2010-09,5.646832
66139,20016,Washington,District of Columbia,DC,Washington,2064,2010-10,3.650851
66139,20016,Washington,District of Columbia,DC,Washington,2064,2010-11,3.204067
66139,20016,Washington,District of Columbia,DC,Washington,2064,2010-12,3.128911
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-01,3.813796
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-02,3.6852
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-03,3.775009
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-04,4.826042
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-05,4.109589
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-06,3.847634
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-07,2.462214
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-08,3.775009
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-09,3.824871
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-10,3.81025
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-11,2.304482
66139,20016,Washington,District of Columbia,DC,Washington,2064,2011-12,3.23693
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-01,4.016064
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-02,4.772296
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-03,3.846894
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-04,2.638522
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-05,4.219409
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-06,4.138852
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-07,4.428698
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-08,3.718593
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-09,3.607383
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-10,5.233485
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-11,3.036364
66139,20016,Washington,District of Columbia,DC,Washington,2064,2012-12,5.067394
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-01,4.544949
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-02,3.021318
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-03,4.109863
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-04,5.365529
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-05,6.581088
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-06,4.256225
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-07,4.317441
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-08,4.555809
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-09,5.012531
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-10,5.139665
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-11,4.040404
66139,20016,Washington,District of Columbia,DC,Washington,2064,2013-12,3.923448
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-01,3.036437
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-02,2.727273
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-03,3.335428
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-04,4.582376
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-05,4.689325
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-06,2.907591
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-07,4.376169
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-08,4.521739
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-09,3.759398
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-10,3.067604
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-11,2.667378
66139,20016,Washington,District of Columbia,DC,Washington,2064,2014-12,2.898551
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-01,3.85134
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-02,3.053703
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-03,2.178649
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-04,3.699422
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-05,2.920498
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-06,3.921569
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-07,4.738306
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-08,4.223947
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-09,3.847634
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-10,4.500127
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-11,4.070567
66139,20016,Washington,District of Columbia,DC,Washington,2064,2015-12,3.030303
66139,20016,Washington,District of Columbia,DC,Washington,2064,2016-01,4.16
66139,20016,Washington,District of Columbia,DC,Washington,2064,2016-02,2.713864
66139,20016,Washington,District of Columbia,DC,Washington,2064,2016-03,4.642554
66139,20016,Washington,District of Columbia,DC,Washington,2064,2016-04,4.456554
66139,20016,Washington,District of Columbia,DC,Washington,2064,2016-05,3.579425
66139,20016,Washington,District of Columbia,DC,Washington,2064,2016-06,4.446916
66139,20016,Washington,District of Columbia,DC,Washington,2064,2016-07,4.168404
66139,20016,Washington,District of Columbia,DC,Washington,2064,2016-08,3.757225
66127,20003,Washington,District of Columbia,DC,Washington,2278,2010-09,4.233376
66127,20003,Washington,District of Columbia,DC,Washington,2278,2010-10,3.130844
66127,20003,Washington,District of Columbia,DC,Washington,2278,2010-11,4.08998
66127,20003,Washington,District of Columbia,DC,Washington,2278,2010-12,4.016064
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-01,3.041579
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-02,4.275834
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-03,4.003203
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-04,2.711326
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-05,3.638554
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-06,3.738318
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-07,4.0008
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-08,4.683872
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-09,4.00064
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-10,3.165893
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-11,2.67612
66127,20003,Washington,District of Columbia,DC,Washington,2278,2011-12,3
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-01,2.452821
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-02,3.754693
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-03,2.638522
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-04,3.44887
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-05,3.449465
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-06,3.080236
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-07,2.474561
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-08,3.00826
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-09,2.542804
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-10,2.667022
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-11,4.412414
66127,20003,Washington,District of Columbia,DC,Washington,2278,2012-12,1.863893
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-01,3.563749
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-02,1.769912
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-03,4.286939
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-04,2.901959
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-05,3.855422
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-06,3.590379
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-07,2.797943
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-08,2.805611
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-09,3.333333
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-10,2.952073
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-11,3.90117
66127,20003,Washington,District of Columbia,DC,Washington,2278,2013-12,2.279779
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-01,1.637468
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-02,2.112676
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-03,2.83162
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-04,2
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-05,1.73913
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-06,2.654867
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-07,3.189066
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-08,4.213277
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-09,3.618818
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-10,2.902758
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-11,2.799502
66127,20003,Washington,District of Columbia,DC,Washington,2278,2014-12,3.125391
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-01,6.582278
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-02,1.777251
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-03,4.001601
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-04,3.21129
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-05,2.962963
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-06,3.034484
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-07,3.510253
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-08,3.234789
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-09,2.953223
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-10,2.98552
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-11,4.327803
66127,20003,Washington,District of Columbia,DC,Washington,2278,2015-12,2.912621
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-01,2.686548
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-02,4.587977
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-03,2.764126
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-04,2.640008
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-05,2.131915
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-06,2.81536
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-07,2.015085
66127,20003,Washington,District of Columbia,DC,Washington,2278,2016-08,2.086789
66134,20010,Washington,District of Columbia,DC,Washington,2742,2010-09,4.946305
66134,20010,Washington,District of Columbia,DC,Washington,2742,2010-10,5.264856
66134,20010,Washington,District of Columbia,DC,Washington,2742,2010-11,4.991261
66134,20010,Washington,District of Columbia,DC,Washington,2742,2010-12,3.636364
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-01,2.790282
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-02,0.040323
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-03,0.060588
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-04,0.050251
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-05,0.084069
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-06,0.965688
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-07,0.112549
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-08,1.769912
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-09,0.127065
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-10,3.078056
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-11,3.705076
66134,20010,Washington,District of Columbia,DC,Washington,2742,2011-12,5.6031
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-01,3.719286
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-02,1.952019
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-03,1.301441
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-04,3.473431
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-05,3.136843
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-06,0.205903
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-07,1.605839
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-08,3.889609
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-09,4.832255
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-10,3.851852
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-11,1.669449
66134,20010,Washington,District of Columbia,DC,Washington,2742,2012-12,2.542804
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-01,3.418803
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-02,2.004008
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-03,1.538698
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-04,2.24259
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-05,4.74152
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-06,4.492754
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-07,4.348
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-08,2.068966
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-09,1.412772
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-10,3.058322
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-11,3.47907
66134,20010,Washington,District of Columbia,DC,Washington,2742,2013-12,2.930107
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-01,4.841402
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-02,3.641882
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-03,5.818182
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-04,4.596775
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-05,2.726146
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-06,1.904762
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-07,3.125004
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-08,2.72912
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-09,3.423941
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-10,2.81296
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-11,4.222932
66134,20010,Washington,District of Columbia,DC,Washington,2742,2014-12,2.551484
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-01,2.310606
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-02,2.041376
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-03,3.024826
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-04,5.284211
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-05,3.571939
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-06,4.834348
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-07,3.697997
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-08,2.941813
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-09,3.308366
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-10,2.077576
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-11,3.637686
66134,20010,Washington,District of Columbia,DC,Washington,2742,2015-12,3.0837
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-01,3.924247
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-02,3.226223
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-03,2.708343
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-04,4.205609
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-05,2.195068
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-06,2.792855
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-07,2.520325
66134,20010,Washington,District of Columbia,DC,Washington,2742,2016-08,2.892295
66131,20007,Washington,District of Columbia,DC,Washington,2756,2010-09,4.257584
66131,20007,Washington,District of Columbia,DC,Washington,2756,2010-10,5.538795
66131,20007,Washington,District of Columbia,DC,Washington,2756,2010-11,4.72879
66131,20007,Washington,District of Columbia,DC,Washington,2756,2010-12,3.772132
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-01,4.439024
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-02,5.000833
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-03,5.1005
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-04,5.006266
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-05,4.762482
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-06,3.572168
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-07,4.48919
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-08,5.046023
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-09,5.26296
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-10,4.472083
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-11,5.454586
66131,20007,Washington,District of Columbia,DC,Washington,2756,2011-12,5.405405
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-01,5.261746
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-02,4.830751
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-03,4.259851
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-04,4.205214
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-05,5.277045
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-06,4.348582
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-07,3.529566
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-08,3.412969
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-09,3.882887
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-10,4.095079
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-11,4.178649
66131,20007,Washington,District of Columbia,DC,Washington,2756,2012-12,5.018301
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-01,5.270092
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-02,3.840366
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-03,3.575398
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-04,3.231018
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-05,4.1841
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-06,4.809619
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-07,4.095715
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-08,2.868571
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-09,4.480611
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-10,3.145859
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-11,5.012531
66131,20007,Washington,District of Columbia,DC,Washington,2756,2013-12,3.007873
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-01,2.684564
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-02,3.850671
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-03,5.566751
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-04,3.655914
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-05,3.680133
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-06,3.62757
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-07,3.586207
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-08,3.846154
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-09,4.769475
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-10,3.861004
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-11,2.269318
66131,20007,Washington,District of Columbia,DC,Washington,2756,2014-12,2.793296
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-01,4.728941
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-02,4.99977
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-03,4.137931
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-04,3.888336
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-05,3.794038
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-06,4.259851
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-07,3.900386
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-08,2.971429
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-09,3.335557
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-10,3.225821
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-11,3.912658
66131,20007,Washington,District of Columbia,DC,Washington,2756,2015-12,3.432386
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-01,3.24027
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-02,4.459614
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-03,3.107692
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-04,3.680833
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-05,3.290364
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-06,3.284081
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-07,4.170289
66131,20007,Washington,District of Columbia,DC,Washington,2756,2016-08,3.389831
66141,20018,Washington,District of Columbia,DC,Washington,5680,2010-09,7.550019
66141,20018,Washington,District of Columbia,DC,Washington,5680,2010-10,5.248098
66141,20018,Washington,District of Columbia,DC,Washington,5680,2010-11,7.500188
66141,20018,Washington,District of Columbia,DC,Washington,5680,2010-12,5.025126
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-01,6.437233
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-02,6.038479
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-03,3.947368
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-04,5.265929
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-05,7.598275
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-06,5.760151
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-07,8.771256
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-08,5.517756
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-09,3.682229
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-10,5.46781
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-11,4.444444
66141,20018,Washington,District of Columbia,DC,Washington,5680,2011-12,3.465922
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-01,3.305375
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-02,5.597351
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-03,4.612698
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-04,3.672788
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-05,5.117271
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-06,5.833333
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-07,7.831373
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-08,8.805031
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-09,5.276382
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-10,7.076478
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-11,6.882591
66141,20018,Washington,District of Columbia,DC,Washington,5680,2012-12,4.150692
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-01,4.602915
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-02,3.789751
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-03,8.065817
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-04,3.017706
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-05,3.334506
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-06,5.008347
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-07,3.195876
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-08,3.481721
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-09,5.368695
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-10,3.296703
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-11,6.250008
66141,20018,Washington,District of Columbia,DC,Washington,5680,2013-12,6
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-01,1.6668
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-02,2.597403
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-03,3.772859
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-04,4.016
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-05,3.151601
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-06,2.879686
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-07,4.652245
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-08,6.263048
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-09,2.906854
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-10,3.571939
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-11,3.508772
66141,20018,Washington,District of Columbia,DC,Washington,5680,2014-12,3.846746
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-01,3.926782
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-02,4.331188
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-03,3.74868
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-04,3.846154
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-05,3.123599
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-06,3.538542
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-07,2.616705
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-08,2.61618
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-09,4.170176
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-10,3.702558
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-11,2.797203
66141,20018,Washington,District of Columbia,DC,Washington,5680,2015-12,2.580645
66141,20018,Washington,District of Columbia,DC,Washington,5680,2016-01,3.737967
66141,20018,Washington,District of Columbia,DC,Washington,5680,2016-02,5.573101
66141,20018,Washington,District of Columbia,DC,Washington,5680,2016-03,3.312384
66141,20018,Washington,District of Columbia,DC,Washington,5680,2016-04,4.115226
66141,20018,Washington,District of Columbia,DC,Washington,5680,2016-05,3.673345
66141,20018,Washington,District of Columbia,DC,Washington,5680,2016-06,2.818572
66141,20018,Washington,District of Columbia,DC,Washington,5680,2016-07,2.772297
66141,20018,Washington,District of Columbia,DC,Washington,5680,2016-08,4.952381
66155,20037,Washington,District of Columbia,DC,Washington,6172,2010-09,4.137931
66155,20037,Washington,District of Columbia,DC,Washington,6172,2010-10,2.116461
66155,20037,Washington,District of Columbia,DC,Washington,6172,2010-11,4.323459
66155,20037,Washington,District of Columbia,DC,Washington,6172,2010-12,2.046262
