RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,Zhvi
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2007-06,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2007-07,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2007-08,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2007-09,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2007-10,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2007-11,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2007-12,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2008-01,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2008-02,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2008-03,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2008-04,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2008-05,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2008-06,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2008-07,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2008-08,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2008-09,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2008-10,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2008-11,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2008-12,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2009-01,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2009-02,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2009-03,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2009-04,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2009-05,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2009-06,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2009-07,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2009-08,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2009-09,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2009-10,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2009-11,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2009-12,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2010-01,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2010-02,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2010-03,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2010-04,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2010-05,
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2010-06,757200
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2010-07,763800
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2010-08,762600
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2010-09,759000
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2010-10,757800
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2010-11,760900
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2010-12,762000
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2011-01,757700
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2011-02,757600
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2011-03,768200
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2011-04,775000
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2011-05,774000
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2011-06,768000
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2011-07,762000
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2011-08,758200
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2011-09,758100
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2011-10,755300
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2011-11,752400
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2011-12,750300
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2012-01,747200
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2012-02,745100
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2012-03,746400
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2012-04,748600
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2012-05,750200
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2012-06,750700
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2012-07,749100
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2012-08,751100
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2012-09,755600
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2012-10,759000
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2012-11,762300
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2012-12,765400
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2013-01,767800
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2013-02,770400
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2013-03,771800
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2013-04,777000
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2013-05,789700
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2013-06,802000
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2013-07,809100
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2013-08,818800
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2013-09,831500
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2013-10,840500
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2013-11,842100
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2013-12,842400
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2014-01,843700
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2014-02,845800
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2014-03,849700
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2014-04,855700
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2014-05,859600
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2014-06,858500
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2014-07,856500
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2014-08,856800
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2014-09,858300
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2014-10,861000
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2014-11,865800
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2014-12,868500
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2015-01,869500
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2015-02,874200
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2015-03,885200
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2015-04,892000
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2015-05,898100
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2015-06,909800
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2015-07,921100
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2015-08,927600
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2015-09,936200
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2015-10,946900
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2015-11,953600
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2015-12,949200
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2016-01,939400
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2016-02,932100
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2016-03,925200
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2016-04,922900
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2016-05,929900
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2016-06,945200
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2016-07,964700
121717,Forest Hills,Washington,DC,Washington,District of Columbia,1860,2016-08,981600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1996-04,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1996-05,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1996-06,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1996-07,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1996-08,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1996-09,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1996-10,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1996-11,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1996-12,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1997-01,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1997-02,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1997-03,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1997-04,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1997-05,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1997-06,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1997-07,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1997-08,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1997-09,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1997-10,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1997-11,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1997-12,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1998-01,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1998-02,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1998-03,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1998-04,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1998-05,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1998-06,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1998-07,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1998-08,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1998-09,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1998-10,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1998-11,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1998-12,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1999-01,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1999-02,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1999-03,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1999-04,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1999-05,
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1999-06,92100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1999-07,91400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1999-08,89400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1999-09,88000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1999-10,88100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1999-11,89500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,1999-12,91600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2000-01,93000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2000-02,94000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2000-03,95000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2000-04,95900
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2000-05,96800
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2000-06,97700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2000-07,98500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2000-08,99000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2000-09,99000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2000-10,98500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2000-11,98300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2000-12,98100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2001-01,98700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2001-02,100100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2001-03,102200
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2001-04,104600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2001-05,107800
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2001-06,110600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2001-07,112200
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2001-08,113500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2001-09,114700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2001-10,115300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2001-11,116000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2001-12,117600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2002-01,119400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2002-02,120200
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2002-03,120200
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2002-04,120100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2002-05,122100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2002-06,124600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2002-07,126500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2002-08,127900
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2002-09,129400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2002-10,130400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2002-11,131600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2002-12,133000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2003-01,134200
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2003-02,136300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2003-03,138300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2003-04,139300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2003-05,139600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2003-06,141000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2003-07,144100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2003-08,147400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2003-09,149800
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2003-10,151200
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2003-11,152300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2003-12,153500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2004-01,155400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2004-02,158000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2004-03,160900
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2004-04,163900
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2004-05,166400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2004-06,168700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2004-07,170800
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2004-08,173000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2004-09,176400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2004-10,180100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2004-11,182400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2004-12,184200
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2005-01,186600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2005-02,188700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2005-03,190300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2005-04,192400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2005-05,196200
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2005-06,201000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2005-07,204900
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2005-08,208000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2005-09,212600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2005-10,218600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2005-11,224300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2005-12,228600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2006-01,231800
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2006-02,234900
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2006-03,237700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2006-04,240700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2006-05,243700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2006-06,245700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2006-07,246000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2006-08,246700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2006-09,247700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2006-10,248800
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2006-11,249100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2006-12,249400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2007-01,250000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2007-02,251000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2007-03,252500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2007-04,255100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2007-05,257300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2007-06,258500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2007-07,258900
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2007-08,258000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2007-09,256300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2007-10,253900
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2007-11,251400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2007-12,249700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2008-01,249800
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2008-02,249500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2008-03,248400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2008-04,246200
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2008-05,243700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2008-06,241200
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2008-07,239800
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2008-08,238400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2008-09,236300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2008-10,235000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2008-11,235800
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2008-12,235600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2009-01,232600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2009-02,229300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2009-03,227700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2009-04,226000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2009-05,222700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2009-06,219600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2009-07,219100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2009-08,219600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2009-09,219100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2009-10,218600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2009-11,217200
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2009-12,216400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2010-01,217600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2010-02,217800
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2010-03,216200
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2010-04,214700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2010-05,214000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2010-06,214300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2010-07,214400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2010-08,213000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2010-09,210500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2010-10,206300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2010-11,203700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2010-12,202400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2011-01,200500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2011-02,198400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2011-03,197300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2011-04,195600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2011-05,193400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2011-06,190400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2011-07,186300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2011-08,183500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2011-09,183700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2011-10,184600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2011-11,184200
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2011-12,183400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2012-01,183100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2012-02,183400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2012-03,183600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2012-04,184600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2012-05,185900
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2012-06,187600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2012-07,188500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2012-08,190000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2012-09,192200
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2012-10,194800
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2012-11,196300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2012-12,196400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2013-01,196000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2013-02,196600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2013-03,197500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2013-04,199000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2013-05,201900
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2013-06,204600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2013-07,205300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2013-08,205200
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2013-09,206100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2013-10,207300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2013-11,209100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2013-12,211500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2014-01,214100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2014-02,216500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2014-03,220300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2014-04,224100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2014-05,226500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2014-06,228900
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2014-07,232500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2014-08,238300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2014-09,244200
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2014-10,250500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2014-11,255900
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2014-12,260300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2015-01,263800
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2015-02,267600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2015-03,270200
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2015-04,272300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2015-05,274300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2015-06,275700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2015-07,277400
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2015-08,279100
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2015-09,277600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2015-10,273900
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2015-11,272000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2015-12,272600
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2016-01,272700
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2016-02,272000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2016-03,270800
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2016-04,270500
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2016-05,271300
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2016-06,274000
121777,Randle Highlands,Washington,DC,Washington,District of Columbia,1867,2016-07,278300
