RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,PctTransactions
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,655,2015-04,
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,655,2015-05,
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,655,2015-06,
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,655,2015-07,
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,655,2015-08,
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,655,2015-09,
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,655,2015-10,
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,655,2015-11,
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,655,2015-12,
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,655,2016-01,2.9412
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,655,2016-02,
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,655,2016-03,
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,655,2016-04,
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,655,2016-05,
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,655,2016-06,
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,655,2016-07,
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,655,2016-08,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1998-01,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1998-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1998-03,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1998-04,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1998-05,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1998-06,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1998-07,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1998-08,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1998-09,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1998-10,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1998-11,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1998-12,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1999-01,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1999-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1999-03,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1999-04,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1999-05,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1999-06,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1999-07,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1999-08,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1999-09,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1999-10,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1999-11,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,1999-12,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2000-01,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2000-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2000-03,4.5249
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2000-04,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2000-05,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2000-06,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2000-07,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2000-08,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2000-09,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2000-10,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2000-11,4.2017
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2000-12,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2001-01,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2001-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2001-03,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2001-04,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2001-05,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2001-06,8.3333
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2001-07,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2001-08,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2001-09,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2001-10,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2001-11,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2001-12,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2002-01,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2002-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2002-03,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2002-04,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2002-05,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2002-06,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2002-07,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2002-08,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2002-09,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2002-10,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2002-11,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2002-12,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2003-01,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2003-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2003-03,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2003-04,2.6316
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2003-05,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2003-06,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2003-07,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2003-08,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2003-09,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2003-10,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2003-11,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2003-12,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2004-01,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2004-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2004-03,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2004-04,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2004-05,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2004-06,1.5152
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2004-07,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2004-08,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2004-09,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2004-10,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2004-11,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2004-12,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2005-01,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2005-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2005-03,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2005-04,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2005-05,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2005-06,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2005-07,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2005-08,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2005-09,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2005-10,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2005-11,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2005-12,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2006-01,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2006-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2006-03,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2006-04,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2006-05,5.4945
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2006-06,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2006-07,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2006-08,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2006-09,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2006-10,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2006-11,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2006-12,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2007-01,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2007-02,7.3529
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2007-03,4.375
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2007-04,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2007-05,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2007-06,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2007-07,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2007-08,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2007-09,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2007-10,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2007-11,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2007-12,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2008-01,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2008-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2008-03,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2008-04,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2008-05,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2008-06,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2008-07,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2008-08,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2008-09,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2008-10,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2008-11,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2008-12,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2009-01,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2009-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2009-03,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2009-04,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2009-05,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2009-06,9.0909
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2009-07,12.7931
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2009-08,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2009-09,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2009-10,12.6051
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2009-11,15.8334
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2009-12,20.8123
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2010-01,19.8262
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2010-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2010-03,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2010-04,18.75
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2010-05,16.1239
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2010-06,15.5048
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2010-07,19.0557
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2010-08,18.9371
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2010-09,13.9082
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2010-10,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2010-11,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2010-12,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2011-01,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2011-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2011-03,20
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2011-04,18.9305
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2011-05,20.9021
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2011-06,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2011-07,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2011-08,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2011-09,4.9019
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2011-10,7.4621
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2011-11,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2011-12,10.1951
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2012-01,12.9785
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2012-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2012-03,3.2967
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2012-04,9.0498
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2012-05,5.3846
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2012-06,6.1538
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2012-07,4.8662
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2012-08,2.6756
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2012-09,3.5934
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2012-10,5.6303
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2012-11,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2012-12,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2013-01,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2013-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2013-03,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2013-04,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2013-05,3.125
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2013-06,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2013-07,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2013-08,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2013-09,3.5715
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2013-10,5.1316
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2013-11,2.9136
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2013-12,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2014-01,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2014-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2014-03,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2014-04,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2014-05,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2014-06,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2014-07,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2014-08,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2014-09,2.9412
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2014-10,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2014-11,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2014-12,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2015-01,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2015-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2015-03,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2015-04,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2015-05,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2015-06,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2015-07,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2015-08,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2015-09,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2015-10,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2015-11,5.5556
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2015-12,3.8889
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2016-01,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2016-02,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2016-03,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2016-04,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2016-05,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2016-06,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2016-07,
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,683,2016-08,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1998-01,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1998-02,3.8462
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1998-03,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1998-04,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1998-05,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1998-06,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1998-07,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1998-08,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1998-09,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1998-10,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1998-11,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1998-12,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1999-01,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1999-02,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1999-03,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1999-04,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1999-05,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1999-06,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1999-07,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1999-08,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1999-09,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1999-10,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1999-11,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,1999-12,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2000-01,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2000-02,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2000-03,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2000-04,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2000-05,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2000-06,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2000-07,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2000-08,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2000-09,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2000-10,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2000-11,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2000-12,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2001-01,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2001-02,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2001-03,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2001-04,4.5454
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2001-05,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2001-06,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2001-07,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2001-08,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2001-09,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2001-10,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2001-11,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2001-12,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2002-01,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2002-02,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2002-03,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2002-04,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2002-05,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2002-06,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2002-07,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2002-08,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2002-09,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2002-10,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2002-11,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2002-12,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2003-01,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2003-02,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2003-03,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2003-04,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2003-05,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2003-06,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2003-07,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2003-08,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2003-09,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2003-10,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2003-11,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2003-12,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2004-01,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2004-02,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2004-03,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2004-04,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2004-05,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2004-06,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2004-07,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2004-08,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2004-09,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2004-10,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2004-11,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2004-12,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2005-01,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2005-02,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2005-03,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2005-04,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2005-05,1.9231
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2005-06,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2005-07,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2005-08,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2005-09,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2005-10,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2005-11,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2005-12,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2006-01,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2006-02,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2006-03,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2006-04,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2006-05,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2006-06,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2006-07,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2006-08,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2006-09,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2006-10,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2006-11,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2006-12,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2007-01,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2007-02,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2007-03,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2007-04,
121729,Georgetown,Washington,DC,Washington,District of Columbia,761,2007-05,
