RegionID,RegionName,City,County,State,Metro,SizeRank,Month,MedianPctOfPriceReduction
121729,Georgetown,Washington,District of Columbia,DC,Washington,777,2015-06,4.352148
121729,Georgetown,Washington,District of Columbia,DC,Washington,777,2015-07,4.183801
121729,Georgetown,Washington,District of Columbia,DC,Washington,777,2015-08,4.752929
121729,Georgetown,Washington,District of Columbia,DC,Washington,777,2015-09,3.126954
121729,Georgetown,Washington,District of Columbia,DC,Washington,777,2015-10,4.013378
121729,Georgetown,Washington,District of Columbia,DC,Washington,777,2015-11,4.057546
121729,Georgetown,Washington,District of Columbia,DC,Washington,777,2015-12,6.257379
121729,Georgetown,Washington,District of Columbia,DC,Washington,777,2016-01,2.955665
121729,Georgetown,Washington,District of Columbia,DC,Washington,777,2016-02,5.181624
121729,Georgetown,Washington,District of Columbia,DC,Washington,777,2016-03,3.633846
121729,Georgetown,Washington,District of Columbia,DC,Washington,777,2016-04,3.050109
121729,Georgetown,Washington,District of Columbia,DC,Washington,777,2016-05,3.865385
121729,Georgetown,Washington,District of Columbia,DC,Washington,777,2016-06,3.203938
121729,Georgetown,Washington,District of Columbia,DC,Washington,777,2016-07,3.697997
121729,Georgetown,Washington,District of Columbia,DC,Washington,777,2016-08,4.649852
