RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,PctOfHomesIncreasingInValues
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,241,2016-06,67.88
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,241,2016-07,68.31
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,241,2016-08,68.28
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1997-02,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1997-03,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1997-04,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1997-05,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1997-06,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1997-07,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1997-08,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1997-09,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1997-10,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1997-11,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1997-12,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1998-01,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1998-02,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1998-03,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1998-04,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1998-05,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1998-06,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1998-07,
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1998-08,77.65
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1998-09,75.71
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1998-10,80.87
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1998-11,72.18
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1998-12,58.08
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1999-01,79.25
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1999-02,79.1
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1999-03,81.92
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1999-04,82.15
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1999-05,89.58
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1999-06,92.92
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1999-07,90.04
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1999-08,88.84
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1999-09,87.96
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1999-10,77.96
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1999-11,89.27
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,1999-12,87.47
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2000-01,70.88
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2000-02,72.97
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2000-03,65.84
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2000-04,66.44
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2000-05,72.47
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2000-06,62.65
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2000-07,66.38
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2000-08,66.94
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2000-09,65.84
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2000-10,83.14
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2000-11,85.12
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2000-12,89.69
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2001-01,95.02
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2001-02,86.49
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2001-03,86.74
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2001-04,90.28
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2001-05,86.45
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2001-06,91.92
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2001-07,93.8
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2001-08,93.99
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2001-09,94.98
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2001-10,93.98
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2001-11,91.58
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2001-12,88.69
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2002-01,88.34
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2002-02,93.67
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2002-03,91.24
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2002-04,91.89
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2002-05,91.98
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2002-06,94.5
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2002-07,93.33
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2002-08,97.26
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2002-09,96.7
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2002-10,96.83
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2002-11,96.89
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2002-12,97.49
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2003-01,98.13
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2003-02,95.54
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2003-03,97.07
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2003-04,95.23
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2003-05,92.05
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2003-06,88.48
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2003-07,89.07
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2003-08,89.44
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2003-09,87.67
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2003-10,86.77
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2003-11,90.97
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2003-12,91.56
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2004-01,93.69
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2004-02,97.34
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2004-03,96.76
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2004-04,97.82
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2004-05,98.58
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2004-06,98.52
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2004-07,98.71
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2004-08,97.95
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2004-09,98.99
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2004-10,98.87
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2004-11,98.52
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2004-12,98.78
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2005-01,98.22
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2005-02,98.43
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2005-03,97.99
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2005-04,98.26
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2005-05,98.2
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2005-06,98.61
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2005-07,98.16
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2005-08,98.55
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2005-09,96.28
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2005-10,95.22
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2005-11,95.63
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2005-12,95.41
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2006-01,95.29
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2006-02,94.85
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2006-03,93.96
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2006-04,90.63
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,311,2006-05,83.04
