RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,ZhvAvgYoY
66142,20019,Washington,DC,Washington,District of Columbia,195,1998-03,
66142,20019,Washington,DC,Washington,District of Columbia,195,1998-04,
66142,20019,Washington,DC,Washington,District of Columbia,195,1998-05,
66142,20019,Washington,DC,Washington,District of Columbia,195,1998-06,
66142,20019,Washington,DC,Washington,District of Columbia,195,1998-07,
66142,20019,Washington,DC,Washington,District of Columbia,195,1998-08,
66142,20019,Washington,DC,Washington,District of Columbia,195,1998-09,
66142,20019,Washington,DC,Washington,District of Columbia,195,1998-10,
66142,20019,Washington,DC,Washington,District of Columbia,195,1998-11,
66142,20019,Washington,DC,Washington,District of Columbia,195,1998-12,
66142,20019,Washington,DC,Washington,District of Columbia,195,1999-01,
66142,20019,Washington,DC,Washington,District of Columbia,195,1999-02,
66142,20019,Washington,DC,Washington,District of Columbia,195,1999-03,
66142,20019,Washington,DC,Washington,District of Columbia,195,1999-04,
66142,20019,Washington,DC,Washington,District of Columbia,195,1999-05,
66142,20019,Washington,DC,Washington,District of Columbia,195,1999-06,
66142,20019,Washington,DC,Washington,District of Columbia,195,1999-07,
66142,20019,Washington,DC,Washington,District of Columbia,195,1999-08,
66142,20019,Washington,DC,Washington,District of Columbia,195,1999-09,
66142,20019,Washington,DC,Washington,District of Columbia,195,1999-10,
66142,20019,Washington,DC,Washington,District of Columbia,195,1999-11,
66142,20019,Washington,DC,Washington,District of Columbia,195,1999-12,
66142,20019,Washington,DC,Washington,District of Columbia,195,2000-01,
66142,20019,Washington,DC,Washington,District of Columbia,195,2000-02,
66142,20019,Washington,DC,Washington,District of Columbia,195,2000-03,
66142,20019,Washington,DC,Washington,District of Columbia,195,2000-04,
66142,20019,Washington,DC,Washington,District of Columbia,195,2000-05,
66142,20019,Washington,DC,Washington,District of Columbia,195,2000-06,0.015695
66142,20019,Washington,DC,Washington,District of Columbia,195,2000-07,0.027057
66142,20019,Washington,DC,Washington,District of Columbia,195,2000-08,0.033445
66142,20019,Washington,DC,Washington,District of Columbia,195,2000-09,0.035635
66142,20019,Washington,DC,Washington,District of Columbia,195,2000-10,0.034444
66142,20019,Washington,DC,Washington,District of Columbia,195,2000-11,0.034292
66142,20019,Washington,DC,Washington,District of Columbia,195,2000-12,0.028634
66142,20019,Washington,DC,Washington,District of Columbia,195,2001-01,0.036504
66142,20019,Washington,DC,Washington,District of Columbia,195,2001-02,0.043382
66142,20019,Washington,DC,Washington,District of Columbia,195,2001-03,0.053691
66142,20019,Washington,DC,Washington,District of Columbia,195,2001-04,0.060268
66142,20019,Washington,DC,Washington,District of Columbia,195,2001-05,0.071269
66142,20019,Washington,DC,Washington,District of Columbia,195,2001-06,0.073951
66142,20019,Washington,DC,Washington,District of Columbia,195,2001-07,0.080132
66142,20019,Washington,DC,Washington,District of Columbia,195,2001-08,0.085221
66142,20019,Washington,DC,Washington,District of Columbia,195,2001-09,0.097849
66142,20019,Washington,DC,Washington,District of Columbia,195,2001-10,0.112782
66142,20019,Washington,DC,Washington,District of Columbia,195,2001-11,0.121925
66142,20019,Washington,DC,Washington,District of Columbia,195,2001-12,0.137045
66142,20019,Washington,DC,Washington,District of Columbia,195,2002-01,0.147279
66142,20019,Washington,DC,Washington,District of Columbia,195,2002-02,0.160981
66142,20019,Washington,DC,Washington,District of Columbia,195,2002-03,0.170913
66142,20019,Washington,DC,Washington,District of Columbia,195,2002-04,0.178947
66142,20019,Washington,DC,Washington,District of Columbia,195,2002-05,0.182952
66142,20019,Washington,DC,Washington,District of Columbia,195,2002-06,0.189106
66142,20019,Washington,DC,Washington,District of Columbia,195,2002-07,0.190041
66142,20019,Washington,DC,Washington,District of Columbia,195,2002-08,0.177932
66142,20019,Washington,DC,Washington,District of Columbia,195,2002-09,0.162586
66142,20019,Washington,DC,Washington,District of Columbia,195,2002-10,0.147683
66142,20019,Washington,DC,Washington,District of Columbia,195,2002-11,0.141087
66142,20019,Washington,DC,Washington,District of Columbia,195,2002-12,0.136535
66142,20019,Washington,DC,Washington,District of Columbia,195,2003-01,0.134884
66142,20019,Washington,DC,Washington,District of Columbia,195,2003-02,0.131313
66142,20019,Washington,DC,Washington,District of Columbia,195,2003-03,0.12874
66142,20019,Washington,DC,Washington,District of Columbia,195,2003-04,0.123214
66142,20019,Washington,DC,Washington,District of Columbia,195,2003-05,0.116872
66142,20019,Washington,DC,Washington,District of Columbia,195,2003-06,0.107174
66142,20019,Washington,DC,Washington,District of Columbia,195,2003-07,0.104184
66142,20019,Washington,DC,Washington,District of Columbia,195,2003-08,0.104641
66142,20019,Washington,DC,Washington,District of Columbia,195,2003-09,0.117944
66142,20019,Washington,DC,Washington,District of Columbia,195,2003-10,0.133726
66142,20019,Washington,DC,Washington,District of Columbia,195,2003-11,0.144528
66142,20019,Washington,DC,Washington,District of Columbia,195,2003-12,0.155758
66142,20019,Washington,DC,Washington,District of Columbia,195,2004-01,0.165574
66142,20019,Washington,DC,Washington,District of Columbia,195,2004-02,0.17776
66142,20019,Washington,DC,Washington,District of Columbia,195,2004-03,0.187149
66142,20019,Washington,DC,Washington,District of Columbia,195,2004-04,0.193164
66142,20019,Washington,DC,Washington,District of Columbia,195,2004-05,0.199843
66142,20019,Washington,DC,Washington,District of Columbia,195,2004-06,0.211553
66142,20019,Washington,DC,Washington,District of Columbia,195,2004-07,0.225831
66142,20019,Washington,DC,Washington,District of Columbia,195,2004-08,0.23835
66142,20019,Washington,DC,Washington,District of Columbia,195,2004-09,0.247928
66142,20019,Washington,DC,Washington,District of Columbia,195,2004-10,0.254451
66142,20019,Washington,DC,Washington,District of Columbia,195,2004-11,0.258394
66142,20019,Washington,DC,Washington,District of Columbia,195,2004-12,0.257348
66142,20019,Washington,DC,Washington,District of Columbia,195,2005-01,0.253868
66142,20019,Washington,DC,Washington,District of Columbia,195,2005-02,0.248794
66142,20019,Washington,DC,Washington,District of Columbia,195,2005-03,0.246279
66142,20019,Washington,DC,Washington,District of Columbia,195,2005-04,0.247835
66142,20019,Washington,DC,Washington,District of Columbia,195,2005-05,0.251148
66142,20019,Washington,DC,Washington,District of Columbia,195,2005-06,0.252577
66142,20019,Washington,DC,Washington,District of Columbia,195,2005-07,0.251104
66142,20019,Washington,DC,Washington,District of Columbia,195,2005-08,0.247995
66142,20019,Washington,DC,Washington,District of Columbia,195,2005-09,0.244565
66142,20019,Washington,DC,Washington,District of Columbia,195,2005-10,0.239503
66142,20019,Washington,DC,Washington,District of Columbia,195,2005-11,0.236079
66142,20019,Washington,DC,Washington,District of Columbia,195,2005-12,0.233751
66142,20019,Washington,DC,Washington,District of Columbia,195,2006-01,0.232754
66142,20019,Washington,DC,Washington,District of Columbia,195,2006-02,0.231236
66142,20019,Washington,DC,Washington,District of Columbia,195,2006-03,0.228556
66142,20019,Washington,DC,Washington,District of Columbia,195,2006-04,0.223705
66142,20019,Washington,DC,Washington,District of Columbia,195,2006-05,0.214885
66142,20019,Washington,DC,Washington,District of Columbia,195,2006-06,0.203704
66142,20019,Washington,DC,Washington,District of Columbia,195,2006-07,0.188603
66142,20019,Washington,DC,Washington,District of Columbia,195,2006-08,0.172516
66142,20019,Washington,DC,Washington,District of Columbia,195,2006-09,0.15769
66142,20019,Washington,DC,Washington,District of Columbia,195,2006-10,0.145038
66142,20019,Washington,DC,Washington,District of Columbia,195,2006-11,0.133271
66142,20019,Washington,DC,Washington,District of Columbia,195,2006-12,0.121072
66142,20019,Washington,DC,Washington,District of Columbia,195,2007-01,0.108735
66142,20019,Washington,DC,Washington,District of Columbia,195,2007-02,0.097266
66142,20019,Washington,DC,Washington,District of Columbia,195,2007-03,0.087936
66142,20019,Washington,DC,Washington,District of Columbia,195,2007-04,0.082024
66142,20019,Washington,DC,Washington,District of Columbia,195,2007-05,0.078947
66142,20019,Washington,DC,Washington,District of Columbia,195,2007-06,0.075214
66142,20019,Washington,DC,Washington,District of Columbia,195,2007-07,0.07255
66142,20019,Washington,DC,Washington,District of Columbia,195,2007-08,0.070405
66142,20019,Washington,DC,Washington,District of Columbia,195,2007-09,0.069153
66142,20019,Washington,DC,Washington,District of Columbia,195,2007-10,0.067917
66142,20019,Washington,DC,Washington,District of Columbia,195,2007-11,0.062526
66142,20019,Washington,DC,Washington,District of Columbia,195,2007-12,0.056884
66142,20019,Washington,DC,Washington,District of Columbia,195,2008-01,0.04801
66142,20019,Washington,DC,Washington,District of Columbia,195,2008-02,0.039216
66142,20019,Washington,DC,Washington,District of Columbia,195,2008-03,0.026807
66142,20019,Washington,DC,Washington,District of Columbia,195,2008-04,0.0125
66142,20019,Washington,DC,Washington,District of Columbia,195,2008-05,-0.0044
66142,20019,Washington,DC,Washington,District of Columbia,195,2008-06,-0.01868
66142,20019,Washington,DC,Washington,District of Columbia,195,2008-07,-0.03006
66142,20019,Washington,DC,Washington,District of Columbia,195,2008-08,-0.04135
66142,20019,Washington,DC,Washington,District of Columbia,195,2008-09,-0.05331
66142,20019,Washington,DC,Washington,District of Columbia,195,2008-10,-0.06633
66142,20019,Washington,DC,Washington,District of Columbia,195,2008-11,-0.07521
66142,20019,Washington,DC,Washington,District of Columbia,195,2008-12,-0.08307
66142,20019,Washington,DC,Washington,District of Columbia,195,2009-01,-0.08927
66142,20019,Washington,DC,Washington,District of Columbia,195,2009-02,-0.09513
66142,20019,Washington,DC,Washington,District of Columbia,195,2009-03,-0.0985
66142,20019,Washington,DC,Washington,District of Columbia,195,2009-04,-0.10115
66142,20019,Washington,DC,Washington,District of Columbia,195,2009-05,-0.10281
66142,20019,Washington,DC,Washington,District of Columbia,195,2009-06,-0.10571
66142,20019,Washington,DC,Washington,District of Columbia,195,2009-07,-0.1093
66142,20019,Washington,DC,Washington,District of Columbia,195,2009-08,-0.11257
66142,20019,Washington,DC,Washington,District of Columbia,195,2009-09,-0.11511
66142,20019,Washington,DC,Washington,District of Columbia,195,2009-10,-0.11575
66142,20019,Washington,DC,Washington,District of Columbia,195,2009-11,-0.11462
66142,20019,Washington,DC,Washington,District of Columbia,195,2009-12,-0.11187
66142,20019,Washington,DC,Washington,District of Columbia,195,2010-01,-0.09888
66142,20019,Washington,DC,Washington,District of Columbia,195,2010-02,-0.08688
66142,20019,Washington,DC,Washington,District of Columbia,195,2010-03,-0.07591
66142,20019,Washington,DC,Washington,District of Columbia,195,2010-04,-0.07222
66142,20019,Washington,DC,Washington,District of Columbia,195,2010-05,-0.06804
66142,20019,Washington,DC,Washington,District of Columbia,195,2010-06,-0.06024
66142,20019,Washington,DC,Washington,District of Columbia,195,2010-07,-0.05449
66142,20019,Washington,DC,Washington,District of Columbia,195,2010-08,-0.04722
66142,20019,Washington,DC,Washington,District of Columbia,195,2010-09,-0.04165
66142,20019,Washington,DC,Washington,District of Columbia,195,2010-10,-0.03544
66142,20019,Washington,DC,Washington,District of Columbia,195,2010-11,-0.03332
66142,20019,Washington,DC,Washington,District of Columbia,195,2010-12,-0.02682
66142,20019,Washington,DC,Washington,District of Columbia,195,2011-01,-0.03197
66142,20019,Washington,DC,Washington,District of Columbia,195,2011-02,-0.03616
66142,20019,Washington,DC,Washington,District of Columbia,195,2011-03,-0.04368
66142,20019,Washington,DC,Washington,District of Columbia,195,2011-04,-0.03916
66142,20019,Washington,DC,Washington,District of Columbia,195,2011-05,-0.03602
66142,20019,Washington,DC,Washington,District of Columbia,195,2011-06,-0.03518
66142,20019,Washington,DC,Washington,District of Columbia,195,2011-07,-0.03729
66142,20019,Washington,DC,Washington,District of Columbia,195,2011-08,-0.03887
66142,20019,Washington,DC,Washington,District of Columbia,195,2011-09,-0.0415
66142,20019,Washington,DC,Washington,District of Columbia,195,2011-10,-0.04557
66142,20019,Washington,DC,Washington,District of Columbia,195,2011-11,-0.04924
66142,20019,Washington,DC,Washington,District of Columbia,195,2011-12,-0.0561
66142,20019,Washington,DC,Washington,District of Columbia,195,2012-01,-0.06062
66142,20019,Washington,DC,Washington,District of Columbia,195,2012-02,-0.06318
66142,20019,Washington,DC,Washington,District of Columbia,195,2012-03,-0.06008
66142,20019,Washington,DC,Washington,District of Columbia,195,2012-04,-0.06064
66142,20019,Washington,DC,Washington,District of Columbia,195,2012-05,-0.05879
66142,20019,Washington,DC,Washington,District of Columbia,195,2012-06,-0.05844
66142,20019,Washington,DC,Washington,District of Columbia,195,2012-07,-0.05231
66142,20019,Washington,DC,Washington,District of Columbia,195,2012-08,-0.04853
66142,20019,Washington,DC,Washington,District of Columbia,195,2012-09,-0.04024
66142,20019,Washington,DC,Washington,District of Columbia,195,2012-10,-0.03234
66142,20019,Washington,DC,Washington,District of Columbia,195,2012-11,-0.02175
66142,20019,Washington,DC,Washington,District of Columbia,195,2012-12,-0.01303
66142,20019,Washington,DC,Washington,District of Columbia,195,2013-01,-0.00315
66142,20019,Washington,DC,Washington,District of Columbia,195,2013-02,0.006322
66142,20019,Washington,DC,Washington,District of Columbia,195,2013-03,0.016904
66142,20019,Washington,DC,Washington,District of Columbia,195,2013-04,0.026455
66142,20019,Washington,DC,Washington,District of Columbia,195,2013-05,0.035469
66142,20019,Washington,DC,Washington,District of Columbia,195,2013-06,0.044562
66142,20019,Washington,DC,Washington,District of Columbia,195,2013-07,0.053079
66142,20019,Washington,DC,Washington,District of Columbia,195,2013-08,0.061637
66142,20019,Washington,DC,Washington,District of Columbia,195,2013-09,0.071125
66142,20019,Washington,DC,Washington,District of Columbia,195,2013-10,0.079576
66142,20019,Washington,DC,Washington,District of Columbia,195,2013-11,0.086818
66142,20019,Washington,DC,Washington,District of Columbia,195,2013-12,0.091389
66142,20019,Washington,DC,Washington,District of Columbia,195,2014-01,0.093684
66142,20019,Washington,DC,Washington,District of Columbia,195,2014-02,0.093717
66142,20019,Washington,DC,Washington,District of Columbia,195,2014-03,0.093506
66142,20019,Washington,DC,Washington,District of Columbia,195,2014-04,0.095876
66142,20019,Washington,DC,Washington,District of Columbia,195,2014-05,0.101227
66142,20019,Washington,DC,Washington,District of Columbia,195,2014-06,0.108685
66142,20019,Washington,DC,Washington,District of Columbia,195,2014-07,0.114415
66142,20019,Washington,DC,Washington,District of Columbia,195,2014-08,0.116116
66142,20019,Washington,DC,Washington,District of Columbia,195,2014-09,0.113974
66142,20019,Washington,DC,Washington,District of Columbia,195,2014-10,0.114988
66142,20019,Washington,DC,Washington,District of Columbia,195,2014-11,0.116902
66142,20019,Washington,DC,Washington,District of Columbia,195,2014-12,0.118587
66142,20019,Washington,DC,Washington,District of Columbia,195,2015-01,0.115496
66142,20019,Washington,DC,Washington,District of Columbia,195,2015-02,0.112015
66142,20019,Washington,DC,Washington,District of Columbia,195,2015-03,0.108789
66142,20019,Washington,DC,Washington,District of Columbia,195,2015-04,0.104421
66142,20019,Washington,DC,Washington,District of Columbia,195,2015-05,0.098886
66142,20019,Washington,DC,Washington,District of Columbia,195,2015-06,0.09574
66142,20019,Washington,DC,Washington,District of Columbia,195,2015-07,0.096789
66142,20019,Washington,DC,Washington,District of Columbia,195,2015-08,0.101794
66142,20019,Washington,DC,Washington,District of Columbia,195,2015-09,0.106317
66142,20019,Washington,DC,Washington,District of Columbia,195,2015-10,0.109299
66142,20019,Washington,DC,Washington,District of Columbia,195,2015-11,0.110772
66142,20019,Washington,DC,Washington,District of Columbia,195,2015-12,0.114669
66142,20019,Washington,DC,Washington,District of Columbia,195,2016-01,0.1195
66142,20019,Washington,DC,Washington,District of Columbia,195,2016-02,0.120534
66142,20019,Washington,DC,Washington,District of Columbia,195,2016-03,0.117395
66142,20019,Washington,DC,Washington,District of Columbia,195,2016-04,0.112862
66142,20019,Washington,DC,Washington,District of Columbia,195,2016-05,0.108576
66142,20019,Washington,DC,Washington,District of Columbia,195,2016-06,0.103261
66142,20019,Washington,DC,Washington,District of Columbia,195,2016-07,0.096495
66142,20019,Washington,DC,Washington,District of Columbia,195,2016-08,0.090354
66125,20001,Washington,DC,Washington,District of Columbia,311,1997-04,
66125,20001,Washington,DC,Washington,District of Columbia,311,1997-05,
66125,20001,Washington,DC,Washington,District of Columbia,311,1997-06,
66125,20001,Washington,DC,Washington,District of Columbia,311,1997-07,
66125,20001,Washington,DC,Washington,District of Columbia,311,1997-08,
66125,20001,Washington,DC,Washington,District of Columbia,311,1997-09,
66125,20001,Washington,DC,Washington,District of Columbia,311,1997-10,
66125,20001,Washington,DC,Washington,District of Columbia,311,1997-11,
66125,20001,Washington,DC,Washington,District of Columbia,311,1997-12,
66125,20001,Washington,DC,Washington,District of Columbia,311,1998-01,
66125,20001,Washington,DC,Washington,District of Columbia,311,1998-02,
66125,20001,Washington,DC,Washington,District of Columbia,311,1998-03,
66125,20001,Washington,DC,Washington,District of Columbia,311,1998-04,
66125,20001,Washington,DC,Washington,District of Columbia,311,1998-05,
66125,20001,Washington,DC,Washington,District of Columbia,311,1998-06,
66125,20001,Washington,DC,Washington,District of Columbia,311,1998-07,
66125,20001,Washington,DC,Washington,District of Columbia,311,1998-08,
66125,20001,Washington,DC,Washington,District of Columbia,311,1998-09,
66125,20001,Washington,DC,Washington,District of Columbia,311,1998-10,
66125,20001,Washington,DC,Washington,District of Columbia,311,1998-11,
66125,20001,Washington,DC,Washington,District of Columbia,311,1998-12,
66125,20001,Washington,DC,Washington,District of Columbia,311,1999-01,
66125,20001,Washington,DC,Washington,District of Columbia,311,1999-02,
66125,20001,Washington,DC,Washington,District of Columbia,311,1999-03,
66125,20001,Washington,DC,Washington,District of Columbia,311,1999-04,
66125,20001,Washington,DC,Washington,District of Columbia,311,1999-05,
66125,20001,Washington,DC,Washington,District of Columbia,311,1999-06,
66125,20001,Washington,DC,Washington,District of Columbia,311,1999-07,
66125,20001,Washington,DC,Washington,District of Columbia,311,1999-08,
66125,20001,Washington,DC,Washington,District of Columbia,311,1999-09,
66125,20001,Washington,DC,Washington,District of Columbia,311,1999-10,
66125,20001,Washington,DC,Washington,District of Columbia,311,1999-11,
66125,20001,Washington,DC,Washington,District of Columbia,311,1999-12,
66125,20001,Washington,DC,Washington,District of Columbia,311,2000-01,
66125,20001,Washington,DC,Washington,District of Columbia,311,2000-02,
66125,20001,Washington,DC,Washington,District of Columbia,311,2000-03,
66125,20001,Washington,DC,Washington,District of Columbia,311,2000-04,
66125,20001,Washington,DC,Washington,District of Columbia,311,2000-05,
66125,20001,Washington,DC,Washington,District of Columbia,311,2000-06,0.174253
66125,20001,Washington,DC,Washington,District of Columbia,311,2000-07,0.160702
66125,20001,Washington,DC,Washington,District of Columbia,311,2000-08,0.133788
66125,20001,Washington,DC,Washington,District of Columbia,311,2000-09,0.102547
66125,20001,Washington,DC,Washington,District of Columbia,311,2000-10,0.077279
66125,20001,Washington,DC,Washington,District of Columbia,311,2000-11,0.054652
66125,20001,Washington,DC,Washington,District of Columbia,311,2000-12,0.034084
66125,20001,Washington,DC,Washington,District of Columbia,311,2001-01,0.019633
66125,20001,Washington,DC,Washington,District of Columbia,311,2001-02,0.009334
66125,20001,Washington,DC,Washington,District of Columbia,311,2001-03,0.009219
66125,20001,Washington,DC,Washington,District of Columbia,311,2001-04,0.007937
66125,20001,Washington,DC,Washington,District of Columbia,311,2001-05,0.012774
66125,20001,Washington,DC,Washington,District of Columbia,311,2001-06,0.021805
66125,20001,Washington,DC,Washington,District of Columbia,311,2001-07,0.034462
66125,20001,Washington,DC,Washington,District of Columbia,311,2001-08,0.057194
66125,20001,Washington,DC,Washington,District of Columbia,311,2001-09,0.083891
66125,20001,Washington,DC,Washington,District of Columbia,311,2001-10,0.112201
66125,20001,Washington,DC,Washington,District of Columbia,311,2001-11,0.138803
66125,20001,Washington,DC,Washington,District of Columbia,311,2001-12,0.169154
66125,20001,Washington,DC,Washington,District of Columbia,311,2002-01,0.190683
66125,20001,Washington,DC,Washington,District of Columbia,311,2002-02,0.207152
66125,20001,Washington,DC,Washington,District of Columbia,311,2002-03,0.223508
66125,20001,Washington,DC,Washington,District of Columbia,311,2002-04,0.254391
66125,20001,Washington,DC,Washington,District of Columbia,311,2002-05,0.284084
66125,20001,Washington,DC,Washington,District of Columbia,311,2002-06,0.309425
66125,20001,Washington,DC,Washington,District of Columbia,311,2002-07,0.331385
66125,20001,Washington,DC,Washington,District of Columbia,311,2002-08,0.339408
66125,20001,Washington,DC,Washington,District of Columbia,311,2002-09,0.350533
66125,20001,Washington,DC,Washington,District of Columbia,311,2002-10,0.357773
66125,20001,Washington,DC,Washington,District of Columbia,311,2002-11,0.365655
66125,20001,Washington,DC,Washington,District of Columbia,311,2002-12,0.374468
66125,20001,Washington,DC,Washington,District of Columbia,311,2003-01,0.379238
66125,20001,Washington,DC,Washington,District of Columbia,311,2003-02,0.376915
66125,20001,Washington,DC,Washington,District of Columbia,311,2003-03,0.362867
66125,20001,Washington,DC,Washington,District of Columbia,311,2003-04,0.341864
66125,20001,Washington,DC,Washington,District of Columbia,311,2003-05,0.321796
66125,20001,Washington,DC,Washington,District of Columbia,311,2003-06,0.301494
66125,20001,Washington,DC,Washington,District of Columbia,311,2003-07,0.283143
66125,20001,Washington,DC,Washington,District of Columbia,311,2003-08,0.26318
66125,20001,Washington,DC,Washington,District of Columbia,311,2003-09,0.253322
66125,20001,Washington,DC,Washington,District of Columbia,311,2003-10,0.245635
66125,20001,Washington,DC,Washington,District of Columbia,311,2003-11,0.237207
66125,20001,Washington,DC,Washington,District of Columbia,311,2003-12,0.22678
66125,20001,Washington,DC,Washington,District of Columbia,311,2004-01,0.218608
66125,20001,Washington,DC,Washington,District of Columbia,311,2004-02,0.216617
66125,20001,Washington,DC,Washington,District of Columbia,311,2004-03,0.220234
66125,20001,Washington,DC,Washington,District of Columbia,311,2004-04,0.223102
66125,20001,Washington,DC,Washington,District of Columbia,311,2004-05,0.219391
66125,20001,Washington,DC,Washington,District of Columbia,311,2004-06,0.216348
66125,20001,Washington,DC,Washington,District of Columbia,311,2004-07,0.218611
66125,20001,Washington,DC,Washington,District of Columbia,311,2004-08,0.222821
66125,20001,Washington,DC,Washington,District of Columbia,311,2004-09,0.230285
66125,20001,Washington,DC,Washington,District of Columbia,311,2004-10,0.232725
66125,20001,Washington,DC,Washington,District of Columbia,311,2004-11,0.233408
66125,20001,Washington,DC,Washington,District of Columbia,311,2004-12,0.229653
66125,20001,Washington,DC,Washington,District of Columbia,311,2005-01,0.225016
66125,20001,Washington,DC,Washington,District of Columbia,311,2005-02,0.218598
66125,20001,Washington,DC,Washington,District of Columbia,311,2005-03,0.211913
66125,20001,Washington,DC,Washington,District of Columbia,311,2005-04,0.20712
66125,20001,Washington,DC,Washington,District of Columbia,311,2005-05,0.208358
66125,20001,Washington,DC,Washington,District of Columbia,311,2005-06,0.207035
66125,20001,Washington,DC,Washington,District of Columbia,311,2005-07,0.203257
66125,20001,Washington,DC,Washington,District of Columbia,311,2005-08,0.196257
66125,20001,Washington,DC,Washington,District of Columbia,311,2005-09,0.184487
66125,20001,Washington,DC,Washington,District of Columbia,311,2005-10,0.174511
66125,20001,Washington,DC,Washington,District of Columbia,311,2005-11,0.167143
66125,20001,Washington,DC,Washington,District of Columbia,311,2005-12,0.164443
66125,20001,Washington,DC,Washington,District of Columbia,311,2006-01,0.159615
66125,20001,Washington,DC,Washington,District of Columbia,311,2006-02,0.151864
66125,20001,Washington,DC,Washington,District of Columbia,311,2006-03,0.140529
66125,20001,Washington,DC,Washington,District of Columbia,311,2006-04,0.127224
66125,20001,Washington,DC,Washington,District of Columbia,311,2006-05,0.110711
66125,20001,Washington,DC,Washington,District of Columbia,311,2006-06,0.093343
66125,20001,Washington,DC,Washington,District of Columbia,311,2006-07,0.074428
66125,20001,Washington,DC,Washington,District of Columbia,311,2006-08,0.058445
66125,20001,Washington,DC,Washington,District of Columbia,311,2006-09,0.046157
66125,20001,Washington,DC,Washington,District of Columbia,311,2006-10,0.036245
66125,20001,Washington,DC,Washington,District of Columbia,311,2006-11,0.02539
66125,20001,Washington,DC,Washington,District of Columbia,311,2006-12,0.01432
66125,20001,Washington,DC,Washington,District of Columbia,311,2007-01,0.00721
66125,20001,Washington,DC,Washington,District of Columbia,311,2007-02,0.003041
66125,20001,Washington,DC,Washington,District of Columbia,311,2007-03,0.002382
66125,20001,Washington,DC,Washington,District of Columbia,311,2007-04,0.002378
66125,20001,Washington,DC,Washington,District of Columbia,311,2007-05,0.003892
66125,20001,Washington,DC,Washington,District of Columbia,311,2007-06,0.007151
66125,20001,Washington,DC,Washington,District of Columbia,311,2007-07,0.009772
66125,20001,Washington,DC,Washington,District of Columbia,311,2007-08,0.011304
66125,20001,Washington,DC,Washington,District of Columbia,311,2007-09,0.00978
66125,20001,Washington,DC,Washington,District of Columbia,311,2007-10,0.008907
66125,20001,Washington,DC,Washington,District of Columbia,311,2007-11,0.007602
66125,20001,Washington,DC,Washington,District of Columbia,311,2007-12,0.004778
66125,20001,Washington,DC,Washington,District of Columbia,311,2008-01,-0.00174
66125,20001,Washington,DC,Washington,District of Columbia,311,2008-02,-0.00909
66125,20001,Washington,DC,Washington,District of Columbia,311,2008-03,-0.01771
66125,20001,Washington,DC,Washington,District of Columbia,311,2008-04,-0.02437
66125,20001,Washington,DC,Washington,District of Columbia,311,2008-05,-0.03101
66125,20001,Washington,DC,Washington,District of Columbia,311,2008-06,-0.03701
66125,20001,Washington,DC,Washington,District of Columbia,311,2008-07,-0.04194
66125,20001,Washington,DC,Washington,District of Columbia,311,2008-08,-0.04708
66125,20001,Washington,DC,Washington,District of Columbia,311,2008-09,-0.04972
66125,20001,Washington,DC,Washington,District of Columbia,311,2008-10,-0.0534
66125,20001,Washington,DC,Washington,District of Columbia,311,2008-11,-0.05583
66125,20001,Washington,DC,Washington,District of Columbia,311,2008-12,-0.0575
66125,20001,Washington,DC,Washington,District of Columbia,311,2009-01,-0.05715
66125,20001,Washington,DC,Washington,District of Columbia,311,2009-02,-0.05507
66125,20001,Washington,DC,Washington,District of Columbia,311,2009-03,-0.05212
66125,20001,Washington,DC,Washington,District of Columbia,311,2009-04,-0.05085
66125,20001,Washington,DC,Washington,District of Columbia,311,2009-05,-0.05068
66125,20001,Washington,DC,Washington,District of Columbia,311,2009-06,-0.05161
66125,20001,Washington,DC,Washington,District of Columbia,311,2009-07,-0.0514
66125,20001,Washington,DC,Washington,District of Columbia,311,2009-08,-0.05053
66125,20001,Washington,DC,Washington,District of Columbia,311,2009-09,-0.0496
66125,20001,Washington,DC,Washington,District of Columbia,311,2009-10,-0.048
66125,20001,Washington,DC,Washington,District of Columbia,311,2009-11,-0.04589
66125,20001,Washington,DC,Washington,District of Columbia,311,2009-12,-0.04289
66125,20001,Washington,DC,Washington,District of Columbia,311,2010-01,-0.03273
66125,20001,Washington,DC,Washington,District of Columbia,311,2010-02,-0.02359
66125,20001,Washington,DC,Washington,District of Columbia,311,2010-03,-0.01137
66125,20001,Washington,DC,Washington,District of Columbia,311,2010-04,-0.00023
66125,20001,Washington,DC,Washington,District of Columbia,311,2010-05,0.013346
66125,20001,Washington,DC,Washington,District of Columbia,311,2010-06,0.028033
66125,20001,Washington,DC,Washington,District of Columbia,311,2010-07,0.035021
66125,20001,Washington,DC,Washington,District of Columbia,311,2010-08,0.040865
66125,20001,Washington,DC,Washington,District of Columbia,311,2010-09,0.04409
66125,20001,Washington,DC,Washington,District of Columbia,311,2010-10,0.04779
66125,20001,Washington,DC,Washington,District of Columbia,311,2010-11,0.048576
66125,20001,Washington,DC,Washington,District of Columbia,311,2010-12,0.053678
66125,20001,Washington,DC,Washington,District of Columbia,311,2011-01,0.048844
66125,20001,Washington,DC,Washington,District of Columbia,311,2011-02,0.042397
66125,20001,Washington,DC,Washington,District of Columbia,311,2011-03,0.029336
66125,20001,Washington,DC,Washington,District of Columbia,311,2011-04,0.023765
66125,20001,Washington,DC,Washington,District of Columbia,311,2011-05,0.017791
