RegionName,City,State,Metro,CountyName,SizeRank,Month,MedianRentalPrice
20036,Washington,DC,Washington,District of Columbia,1774,2013-01,
20036,Washington,DC,Washington,District of Columbia,1774,2013-02,
20036,Washington,DC,Washington,District of Columbia,1774,2013-03,
20036,Washington,DC,Washington,District of Columbia,1774,2013-04,
20036,Washington,DC,Washington,District of Columbia,1774,2013-05,
20036,Washington,DC,Washington,District of Columbia,1774,2013-06,
20036,Washington,DC,Washington,District of Columbia,1774,2013-07,
20036,Washington,DC,Washington,District of Columbia,1774,2013-08,
20036,Washington,DC,Washington,District of Columbia,1774,2013-09,
20036,Washington,DC,Washington,District of Columbia,1774,2013-10,
20036,Washington,DC,Washington,District of Columbia,1774,2013-11,
20036,Washington,DC,Washington,District of Columbia,1774,2013-12,
20036,Washington,DC,Washington,District of Columbia,1774,2014-01,
20036,Washington,DC,Washington,District of Columbia,1774,2014-02,
20036,Washington,DC,Washington,District of Columbia,1774,2014-03,
20036,Washington,DC,Washington,District of Columbia,1774,2014-04,
20036,Washington,DC,Washington,District of Columbia,1774,2014-05,
20036,Washington,DC,Washington,District of Columbia,1774,2014-06,
20036,Washington,DC,Washington,District of Columbia,1774,2014-07,
20036,Washington,DC,Washington,District of Columbia,1774,2014-08,
20036,Washington,DC,Washington,District of Columbia,1774,2014-09,
20036,Washington,DC,Washington,District of Columbia,1774,2014-10,
20036,Washington,DC,Washington,District of Columbia,1774,2014-11,
20036,Washington,DC,Washington,District of Columbia,1774,2014-12,2050
20036,Washington,DC,Washington,District of Columbia,1774,2015-01,2000
20036,Washington,DC,Washington,District of Columbia,1774,2015-02,2300
20036,Washington,DC,Washington,District of Columbia,1774,2015-03,2275
20036,Washington,DC,Washington,District of Columbia,1774,2015-04,2150
20036,Washington,DC,Washington,District of Columbia,1774,2015-05,2050
20036,Washington,DC,Washington,District of Columbia,1774,2015-06,2075
20036,Washington,DC,Washington,District of Columbia,1774,2015-07,2095
20036,Washington,DC,Washington,District of Columbia,1774,2015-08,2190
20036,Washington,DC,Washington,District of Columbia,1774,2015-09,2197.5
20036,Washington,DC,Washington,District of Columbia,1774,2015-10,2200
20036,Washington,DC,Washington,District of Columbia,1774,2015-11,2200
20036,Washington,DC,Washington,District of Columbia,1774,2015-12,2250
20036,Washington,DC,Washington,District of Columbia,1774,2016-01,2150
20036,Washington,DC,Washington,District of Columbia,1774,2016-02,2097.5
20036,Washington,DC,Washington,District of Columbia,1774,2016-03,2150
20036,Washington,DC,Washington,District of Columbia,1774,2016-04,2195
20036,Washington,DC,Washington,District of Columbia,1774,2016-05,2050
20036,Washington,DC,Washington,District of Columbia,1774,2016-06,2100
20036,Washington,DC,Washington,District of Columbia,1774,2016-07,2100
20036,Washington,DC,Washington,District of Columbia,1774,2016-08,2350
