RegionName,City,State,Metro,CountyName,SizeRank,Month,MedianListingPrice
20018,Washington,DC,Washington,District of Columbia,5178,2011-02,
20018,Washington,DC,Washington,District of Columbia,5178,2011-03,
20018,Washington,DC,Washington,District of Columbia,5178,2011-04,
20018,Washington,DC,Washington,District of Columbia,5178,2011-05,
20018,Washington,DC,Washington,District of Columbia,5178,2011-06,
20018,Washington,DC,Washington,District of Columbia,5178,2011-07,
20018,Washington,DC,Washington,District of Columbia,5178,2011-08,
20018,Washington,DC,Washington,District of Columbia,5178,2011-09,
20018,Washington,DC,Washington,District of Columbia,5178,2011-10,
20018,Washington,DC,Washington,District of Columbia,5178,2011-11,
20018,Washington,DC,Washington,District of Columbia,5178,2011-12,
20018,Washington,DC,Washington,District of Columbia,5178,2012-01,
20018,Washington,DC,Washington,District of Columbia,5178,2012-02,
20018,Washington,DC,Washington,District of Columbia,5178,2012-03,
20018,Washington,DC,Washington,District of Columbia,5178,2012-04,
20018,Washington,DC,Washington,District of Columbia,5178,2012-05,
20018,Washington,DC,Washington,District of Columbia,5178,2012-06,
20018,Washington,DC,Washington,District of Columbia,5178,2012-07,
20018,Washington,DC,Washington,District of Columbia,5178,2012-08,
20018,Washington,DC,Washington,District of Columbia,5178,2012-09,
20018,Washington,DC,Washington,District of Columbia,5178,2012-10,
20018,Washington,DC,Washington,District of Columbia,5178,2012-11,
20018,Washington,DC,Washington,District of Columbia,5178,2012-12,
20018,Washington,DC,Washington,District of Columbia,5178,2013-01,
20018,Washington,DC,Washington,District of Columbia,5178,2013-02,
20018,Washington,DC,Washington,District of Columbia,5178,2013-03,
20018,Washington,DC,Washington,District of Columbia,5178,2013-04,
20018,Washington,DC,Washington,District of Columbia,5178,2013-05,
20018,Washington,DC,Washington,District of Columbia,5178,2013-06,
20018,Washington,DC,Washington,District of Columbia,5178,2013-07,
20018,Washington,DC,Washington,District of Columbia,5178,2013-08,
20018,Washington,DC,Washington,District of Columbia,5178,2013-09,
20018,Washington,DC,Washington,District of Columbia,5178,2013-10,
20018,Washington,DC,Washington,District of Columbia,5178,2013-11,390000
20018,Washington,DC,Washington,District of Columbia,5178,2013-12,420456
20018,Washington,DC,Washington,District of Columbia,5178,2014-01,418945
20018,Washington,DC,Washington,District of Columbia,5178,2014-02,451495
20018,Washington,DC,Washington,District of Columbia,5178,2014-03,432500
20018,Washington,DC,Washington,District of Columbia,5178,2014-04,402950
20018,Washington,DC,Washington,District of Columbia,5178,2014-05,427245
20018,Washington,DC,Washington,District of Columbia,5178,2014-06,422245
20018,Washington,DC,Washington,District of Columbia,5178,2014-07,409949.5
20018,Washington,DC,Washington,District of Columbia,5178,2014-08,424990
20018,Washington,DC,Washington,District of Columbia,5178,2014-09,399000
20018,Washington,DC,Washington,District of Columbia,5178,2014-10,469000
20018,Washington,DC,Washington,District of Columbia,5178,2014-11,462495
20018,Washington,DC,Washington,District of Columbia,5178,2014-12,479999
20018,Washington,DC,Washington,District of Columbia,5178,2015-01,452490
20018,Washington,DC,Washington,District of Columbia,5178,2015-02,449990
20018,Washington,DC,Washington,District of Columbia,5178,2015-03,478495
20018,Washington,DC,Washington,District of Columbia,5178,2015-04,450000
20018,Washington,DC,Washington,District of Columbia,5178,2015-05,489900
20018,Washington,DC,Washington,District of Columbia,5178,2015-06,461995
20018,Washington,DC,Washington,District of Columbia,5178,2015-07,479950
20018,Washington,DC,Washington,District of Columbia,5178,2015-08,499000
20018,Washington,DC,Washington,District of Columbia,5178,2015-09,474950
20018,Washington,DC,Washington,District of Columbia,5178,2015-10,499900
20018,Washington,DC,Washington,District of Columbia,5178,2015-11,482000
20018,Washington,DC,Washington,District of Columbia,5178,2015-12,499000
20018,Washington,DC,Washington,District of Columbia,5178,2016-01,482450
20018,Washington,DC,Washington,District of Columbia,5178,2016-02,489450
20018,Washington,DC,Washington,District of Columbia,5178,2016-03,500000
20018,Washington,DC,Washington,District of Columbia,5178,2016-04,532450
20018,Washington,DC,Washington,District of Columbia,5178,2016-05,534500
20018,Washington,DC,Washington,District of Columbia,5178,2016-06,550000
20018,Washington,DC,Washington,District of Columbia,5178,2016-07,564999
20018,Washington,DC,Washington,District of Columbia,5178,2016-08,550000
20037,Washington,DC,Washington,District of Columbia,5616,2010-01,
20037,Washington,DC,Washington,District of Columbia,5616,2010-02,
20037,Washington,DC,Washington,District of Columbia,5616,2010-03,
20037,Washington,DC,Washington,District of Columbia,5616,2010-04,
20037,Washington,DC,Washington,District of Columbia,5616,2010-05,
20037,Washington,DC,Washington,District of Columbia,5616,2010-06,
20037,Washington,DC,Washington,District of Columbia,5616,2010-07,
20037,Washington,DC,Washington,District of Columbia,5616,2010-08,
20037,Washington,DC,Washington,District of Columbia,5616,2010-09,
20037,Washington,DC,Washington,District of Columbia,5616,2010-10,
20037,Washington,DC,Washington,District of Columbia,5616,2010-11,
20037,Washington,DC,Washington,District of Columbia,5616,2010-12,
20037,Washington,DC,Washington,District of Columbia,5616,2011-01,
20037,Washington,DC,Washington,District of Columbia,5616,2011-02,
20037,Washington,DC,Washington,District of Columbia,5616,2011-03,
20037,Washington,DC,Washington,District of Columbia,5616,2011-04,
20037,Washington,DC,Washington,District of Columbia,5616,2011-05,
20037,Washington,DC,Washington,District of Columbia,5616,2011-06,
20037,Washington,DC,Washington,District of Columbia,5616,2011-07,
20037,Washington,DC,Washington,District of Columbia,5616,2011-08,
20037,Washington,DC,Washington,District of Columbia,5616,2011-09,
20037,Washington,DC,Washington,District of Columbia,5616,2011-10,
20037,Washington,DC,Washington,District of Columbia,5616,2011-11,
20037,Washington,DC,Washington,District of Columbia,5616,2011-12,
20037,Washington,DC,Washington,District of Columbia,5616,2012-01,
20037,Washington,DC,Washington,District of Columbia,5616,2012-02,
20037,Washington,DC,Washington,District of Columbia,5616,2012-03,
20037,Washington,DC,Washington,District of Columbia,5616,2012-04,612000
20037,Washington,DC,Washington,District of Columbia,5616,2012-05,599000
20037,Washington,DC,Washington,District of Columbia,5616,2012-06,549000
20037,Washington,DC,Washington,District of Columbia,5616,2012-07,524000
20037,Washington,DC,Washington,District of Columbia,5616,2012-08,575000
20037,Washington,DC,Washington,District of Columbia,5616,2012-09,579000
20037,Washington,DC,Washington,District of Columbia,5616,2012-10,570000
20037,Washington,DC,Washington,District of Columbia,5616,2012-11,565000
20037,Washington,DC,Washington,District of Columbia,5616,2012-12,567400
20037,Washington,DC,Washington,District of Columbia,5616,2013-01,550000
20037,Washington,DC,Washington,District of Columbia,5616,2013-02,562450
20037,Washington,DC,Washington,District of Columbia,5616,2013-03,560000
20037,Washington,DC,Washington,District of Columbia,5616,2013-04,537000
20037,Washington,DC,Washington,District of Columbia,5616,2013-05,544250
20037,Washington,DC,Washington,District of Columbia,5616,2013-06,539000
20037,Washington,DC,Washington,District of Columbia,5616,2013-07,575000
20037,Washington,DC,Washington,District of Columbia,5616,2013-08,608000
20037,Washington,DC,Washington,District of Columbia,5616,2013-09,624000
20037,Washington,DC,Washington,District of Columbia,5616,2013-10,599000
20037,Washington,DC,Washington,District of Columbia,5616,2013-11,631950
20037,Washington,DC,Washington,District of Columbia,5616,2013-12,643500
20037,Washington,DC,Washington,District of Columbia,5616,2014-01,659000
20037,Washington,DC,Washington,District of Columbia,5616,2014-02,659000
20037,Washington,DC,Washington,District of Columbia,5616,2014-03,626500
20037,Washington,DC,Washington,District of Columbia,5616,2014-04,602000
20037,Washington,DC,Washington,District of Columbia,5616,2014-05,537500
20037,Washington,DC,Washington,District of Columbia,5616,2014-06,599000
20037,Washington,DC,Washington,District of Columbia,5616,2014-07,542499.5
20037,Washington,DC,Washington,District of Columbia,5616,2014-08,517000
20037,Washington,DC,Washington,District of Columbia,5616,2014-09,599900
20037,Washington,DC,Washington,District of Columbia,5616,2014-10,599000
20037,Washington,DC,Washington,District of Columbia,5616,2014-11,599000
20037,Washington,DC,Washington,District of Columbia,5616,2014-12,599900
20037,Washington,DC,Washington,District of Columbia,5616,2015-01,599900
20037,Washington,DC,Washington,District of Columbia,5616,2015-02,590000
20037,Washington,DC,Washington,District of Columbia,5616,2015-03,574500
20037,Washington,DC,Washington,District of Columbia,5616,2015-04,489000
20037,Washington,DC,Washington,District of Columbia,5616,2015-05,442500
20037,Washington,DC,Washington,District of Columbia,5616,2015-06,467000
20037,Washington,DC,Washington,District of Columbia,5616,2015-07,467000
20037,Washington,DC,Washington,District of Columbia,5616,2015-08,478000
20037,Washington,DC,Washington,District of Columbia,5616,2015-09,487000
20037,Washington,DC,Washington,District of Columbia,5616,2015-10,487000
20037,Washington,DC,Washington,District of Columbia,5616,2015-11,550000
20037,Washington,DC,Washington,District of Columbia,5616,2015-12,600000
20037,Washington,DC,Washington,District of Columbia,5616,2016-01,600000
20037,Washington,DC,Washington,District of Columbia,5616,2016-02,625000
20037,Washington,DC,Washington,District of Columbia,5616,2016-03,619000
20037,Washington,DC,Washington,District of Columbia,5616,2016-04,563200
20037,Washington,DC,Washington,District of Columbia,5616,2016-05,519900
20037,Washington,DC,Washington,District of Columbia,5616,2016-06,554450
20037,Washington,DC,Washington,District of Columbia,5616,2016-07,512000
20037,Washington,DC,Washington,District of Columbia,5616,2016-08,479900
20015,Washington,DC,Washington,District of Columbia,6113,2010-01,
20015,Washington,DC,Washington,District of Columbia,6113,2010-02,
20015,Washington,DC,Washington,District of Columbia,6113,2010-03,
20015,Washington,DC,Washington,District of Columbia,6113,2010-04,
20015,Washington,DC,Washington,District of Columbia,6113,2010-05,
20015,Washington,DC,Washington,District of Columbia,6113,2010-06,
20015,Washington,DC,Washington,District of Columbia,6113,2010-07,
20015,Washington,DC,Washington,District of Columbia,6113,2010-08,
20015,Washington,DC,Washington,District of Columbia,6113,2010-09,
20015,Washington,DC,Washington,District of Columbia,6113,2010-10,
20015,Washington,DC,Washington,District of Columbia,6113,2010-11,
20015,Washington,DC,Washington,District of Columbia,6113,2010-12,
20015,Washington,DC,Washington,District of Columbia,6113,2011-01,
20015,Washington,DC,Washington,District of Columbia,6113,2011-02,
20015,Washington,DC,Washington,District of Columbia,6113,2011-03,
20015,Washington,DC,Washington,District of Columbia,6113,2011-04,
20015,Washington,DC,Washington,District of Columbia,6113,2011-05,
20015,Washington,DC,Washington,District of Columbia,6113,2011-06,
20015,Washington,DC,Washington,District of Columbia,6113,2011-07,
20015,Washington,DC,Washington,District of Columbia,6113,2011-08,
20015,Washington,DC,Washington,District of Columbia,6113,2011-09,
20015,Washington,DC,Washington,District of Columbia,6113,2011-10,
20015,Washington,DC,Washington,District of Columbia,6113,2011-11,
20015,Washington,DC,Washington,District of Columbia,6113,2011-12,
20015,Washington,DC,Washington,District of Columbia,6113,2012-01,
20015,Washington,DC,Washington,District of Columbia,6113,2012-02,
20015,Washington,DC,Washington,District of Columbia,6113,2012-03,
20015,Washington,DC,Washington,District of Columbia,6113,2012-04,
20015,Washington,DC,Washington,District of Columbia,6113,2012-05,
20015,Washington,DC,Washington,District of Columbia,6113,2012-06,
20015,Washington,DC,Washington,District of Columbia,6113,2012-07,
20015,Washington,DC,Washington,District of Columbia,6113,2012-08,
20015,Washington,DC,Washington,District of Columbia,6113,2012-09,
20015,Washington,DC,Washington,District of Columbia,6113,2012-10,
20015,Washington,DC,Washington,District of Columbia,6113,2012-11,
20015,Washington,DC,Washington,District of Columbia,6113,2012-12,
20015,Washington,DC,Washington,District of Columbia,6113,2013-01,
20015,Washington,DC,Washington,District of Columbia,6113,2013-02,
20015,Washington,DC,Washington,District of Columbia,6113,2013-03,
20015,Washington,DC,Washington,District of Columbia,6113,2013-04,
20015,Washington,DC,Washington,District of Columbia,6113,2013-05,1049000
20015,Washington,DC,Washington,District of Columbia,6113,2013-06,949000
20015,Washington,DC,Washington,District of Columbia,6113,2013-07,869500
20015,Washington,DC,Washington,District of Columbia,6113,2013-08,849900
20015,Washington,DC,Washington,District of Columbia,6113,2013-09,875000
20015,Washington,DC,Washington,District of Columbia,6113,2013-10,880000
20015,Washington,DC,Washington,District of Columbia,6113,2013-11,979900
20015,Washington,DC,Washington,District of Columbia,6113,2013-12,899000
20015,Washington,DC,Washington,District of Columbia,6113,2014-01,1002500
20015,Washington,DC,Washington,District of Columbia,6113,2014-02,1027000
20015,Washington,DC,Washington,District of Columbia,6113,2014-03,1044000
20015,Washington,DC,Washington,District of Columbia,6113,2014-04,1050000
20015,Washington,DC,Washington,District of Columbia,6113,2014-05,971750
20015,Washington,DC,Washington,District of Columbia,6113,2014-06,975000
20015,Washington,DC,Washington,District of Columbia,6113,2014-07,961500
20015,Washington,DC,Washington,District of Columbia,6113,2014-08,939000
20015,Washington,DC,Washington,District of Columbia,6113,2014-09,949975
20015,Washington,DC,Washington,District of Columbia,6113,2014-10,871500
20015,Washington,DC,Washington,District of Columbia,6113,2014-11,968500
20015,Washington,DC,Washington,District of Columbia,6113,2014-12,979000
20015,Washington,DC,Washington,District of Columbia,6113,2015-01,950000
20015,Washington,DC,Washington,District of Columbia,6113,2015-02,950000
20015,Washington,DC,Washington,District of Columbia,6113,2015-03,1039000
20015,Washington,DC,Washington,District of Columbia,6113,2015-04,1039000
20015,Washington,DC,Washington,District of Columbia,6113,2015-05,990000
20015,Washington,DC,Washington,District of Columbia,6113,2015-06,985000
20015,Washington,DC,Washington,District of Columbia,6113,2015-07,929500
20015,Washington,DC,Washington,District of Columbia,6113,2015-08,949000
20015,Washington,DC,Washington,District of Columbia,6113,2015-09,969000
20015,Washington,DC,Washington,District of Columbia,6113,2015-10,944500
20015,Washington,DC,Washington,District of Columbia,6113,2015-11,949000
20015,Washington,DC,Washington,District of Columbia,6113,2015-12,980000
20015,Washington,DC,Washington,District of Columbia,6113,2016-01,959000
20015,Washington,DC,Washington,District of Columbia,6113,2016-02,947000
20015,Washington,DC,Washington,District of Columbia,6113,2016-03,954500
20015,Washington,DC,Washington,District of Columbia,6113,2016-04,962500
20015,Washington,DC,Washington,District of Columbia,6113,2016-05,980000
20015,Washington,DC,Washington,District of Columbia,6113,2016-06,980000
20015,Washington,DC,Washington,District of Columbia,6113,2016-07,975000
20015,Washington,DC,Washington,District of Columbia,6113,2016-08,991250
