RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,UnsoldReos
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2010-02,52.9
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2010-03,54.3
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2010-04,55
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2010-05,54.9
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2010-06,53.7
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2010-07,51.5
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2010-08,48.6
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2010-09,44.8
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2010-10,40.5
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2010-11,36.2
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2010-12,32.3
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2011-01,28.8
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2011-02,25.7
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2011-03,23.1
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2011-04,20.9
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2011-05,19
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2011-06,17.5
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2011-07,16.4
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2011-08,15.5
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2011-09,14.9
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2011-10,14.4
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2011-11,14.1
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2011-12,13.9
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2012-01,13.8
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2012-02,13.7
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2012-03,13.9
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2012-04,14.1
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2012-05,14.3
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2012-06,14.6
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2012-07,15
121693,Cleveland Park,Washington,DC,Washington,District of Columbia,1264,2012-08,15.3
